codigo_upz,AÑO,quarter,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
21.0,2017,2,140,1,4,2,4,61,90,27237,12344,14893,55.43929213936924,51.40066820868671,0.367147630062048,1.468590520248192,0.734295260124096,1.468590520248192,72.9099157485418,40.95883972335997
21.0,2017,3,200,0,1,1,3,75,130,27237,12344,14893,75.26526416271983,73.42952601240958,0.0,0.367147630062048,0.367147630062048,1.101442890186144,105.31432274789373,50.35922916806553
21.0,2017,4,246,0,8,2,4,116,144,27237,12344,14893,95.45838381613247,90.3183169952638,0.0,2.937181040496384,0.734295260124096,1.468590520248192,116.65586519766688,77.8889411132747
21.0,2018,1,234,0,5,3,1,107,136,27253,11949,15304,89.16449565185484,85.86210692400837,0.0,1.834660404359153,1.100796242615492,0.3669320808718306,113.81705582057074,69.916361735494
21.0,2018,2,283,0,7,2,2,128,166,27253,11949,15304,107.87803177631821,103.84177888672806,0.0,2.5685245661028144,0.7338641617436612,0.7338641617436612,138.92375931040254,83.6382645060115
21.0,2018,3,295,1,3,4,2,139,166,27253,11949,15304,111.91428466590834,108.24496385719003,0.3669320808718306,1.100796242615492,1.4677283234873224,0.7338641617436612,138.92375931040254,90.82592786199686
21.0,2018,4,220,0,4,2,2,102,126,27253,11949,15304,83.66051443877738,80.72505779180273,0.0,1.4677283234873224,0.7338641617436612,0.7338641617436612,105.4481546572935,66.64924202822792
21.0,2019,1,185,0,2,2,2,86,105,28368,12669,15699,67.32938522278624,65.21432600112803,0.0,0.7050197405527355,0.7050197405527355,0.7050197405527355,82.87946957139475,54.78055927129117
22.0,2015,1,109,2,16,18,11,58,98,65712,31865,33847,23.739956172388606,16.58753347942537,0.30435841246652057,2.4348672997321645,2.739225712198685,1.673971268565863,30.7547465871646,17.135935237982686
22.0,2015,2,81,1,12,6,5,35,70,65712,31865,33847,15.97881665449233,12.326515704894083,0.15217920623326028,1.8261504747991235,0.9130752373995618,0.7608960311663014,21.967676133689,10.340650574644725
22.0,2015,3,99,0,12,6,7,50,74,65712,31865,33847,18.870221572924276,15.065741417092768,0.0,1.8261504747991235,0.9130752373995618,1.065254443632822,23.222971912756943,14.772357963778179
22.0,2015,4,92,2,7,4,9,33,81,65712,31865,33847,17.34842951059167,14.000486973459946,0.30435841246652057,1.065254443632822,0.6087168249330411,1.3696128560993426,25.41973952612584,9.749756256093598
22.0,2016,1,121,1,12,8,11,53,100,65061,31544,33517,23.516392308756398,18.597931172284472,0.1537019105147477,1.8444229261769725,1.2296152841179817,1.6907210156622245,31.701749936596503,15.812871080347287
22.0,2016,2,129,2,11,4,5,44,107,65061,31544,33517,23.208988487726902,19.827546456402455,0.3074038210294954,1.6907210156622245,0.6148076420589909,0.7685095525737385,33.920872432158255,13.127666557269444
22.0,2016,3,114,1,8,8,10,54,87,65061,31544,33517,21.671969382579423,17.522017798681237,0.1537019105147477,1.2296152841179817,1.2296152841179817,1.537019105147477,27.580522444838955,16.111227138467047
22.0,2016,4,126,0,9,8,4,61,86,65061,31544,33517,22.59418084566791,19.366440724858208,0.0,1.3833171946327292,1.2296152841179817,0.6148076420589909,27.26350494547299,18.199719545305367
22.0,2017,1,197,1,12,12,4,86,140,64694,31352,33342,34.93368782267289,30.451046464896283,0.15457383992333137,1.8548860790799766,1.8548860790799766,0.6182953596933255,44.65424853278898,25.79329374362666
22.0,2017,2,195,1,14,10,12,84,148,64694,31352,33342,35.86113086221288,30.14189878504962,0.15457383992333137,2.164033758926639,1.5457383992333138,1.8548860790799766,47.20591987751978,25.193449703077203
22.0,2017,3,254,2,18,14,10,128,170,64694,31352,33342,46.06300429715275,39.26175534052617,0.30914767984666275,2.7823291186199643,2.164033758926639,1.5457383992333138,54.22301607552947,38.39001859516526
22.0,2017,4,319,0,18,4,6,150,197,64694,31352,33342,53.63712245339599,49.309054935542704,0.0,2.7823291186199643,0.6182953596933255,0.9274430395399883,62.83490686399592,44.988303041209285
22.0,2018,1,273,1,6,12,3,126,169,64814,30527,34287,45.514857901070755,42.12052951522819,0.15428765390193477,0.9257259234116085,1.851451846823217,0.46286296170580427,55.360828119369735,36.74862192667775
22.0,2018,2,258,1,7,4,8,113,165,64814,30527,34287,42.891967784737865,39.80621470669917,0.15428765390193477,1.0800135773135435,0.6171506156077391,1.2343012312154782,54.05051266092312,32.957097442179254
22.0,2018,3,352,0,10,15,0,148,229,64814,30527,34287,58.16644552102941,54.30925417348104,0.0,1.5428765390193477,2.3143148085290215,0.0,75.01555999606906,43.165047977367514
22.0,2018,4,309,1,6,13,5,141,193,64814,30527,34287,51.532076403246215,47.67488505569784,0.15428765390193477,0.9257259234116085,2.0057395007251517,0.7714382695096739,63.222720870049464,41.123457870329865
22.0,2019,1,211,0,3,9,3,97,129,67629,32457,35172,33.41761670289373,31.199633293409633,0.0,0.44359668189681944,1.3307900456904582,0.44359668189681944,39.744893243368146,27.578755828499943
23.0,2015,1,27,0,2,3,1,13,20,48068,22299,25769,6.865274194890572,5.6170425230922865,0.0,0.4160772239327619,0.6241158358991429,0.20803861196638096,8.969012063321225,5.044821296907137
23.0,2015,2,26,0,3,2,2,12,21,48068,22299,25769,6.865274194890572,5.409003911125906,0.0,0.6241158358991429,0.4160772239327619,0.4160772239327619,9.417462666487287,4.656758120221973
23.0,2015,3,13,0,10,4,0,11,16,48068,22299,25769,5.6170425230922865,2.704501955562953,0.0,2.08038611966381,0.8321544478655238,0.0,7.1752096506569805,4.268694943536808
23.0,2015,4,17,0,5,0,0,10,12,48068,22299,25769,4.576849463260381,3.536656403428476,0.0,1.040193059831905,0.0,0.0,5.381407237992735,3.8806317668516432
23.0,2016,1,37,0,4,3,1,12,33,49615,22988,26627,9.069837750680238,7.457422150559307,0.0,0.8062078000604656,0.6046558500453492,0.2015519500151164,14.355315816947972,4.506703721786157
23.0,2016,2,31,0,5,2,1,15,24,49615,22988,26627,7.86052605058954,6.248110450468609,0.0,1.007759750075582,0.4031039000302328,0.2015519500151164,10.44022968505307,5.633379652232696
23.0,2016,3,39,0,3,5,1,18,30,49615,22988,26627,9.674493600725587,7.86052605058954,0.0,0.6046558500453492,1.007759750075582,0.2015519500151164,13.050287106316338,6.760055582679236
23.0,2016,4,31,1,0,4,2,10,28,49615,22988,26627,7.658974100574423,6.248110450468609,0.2015519500151164,0.0,0.8062078000604656,0.4031039000302328,12.180267965895249,3.7555864348217973
23.0,2017,1,51,0,2,3,1,25,32,51171,23683,27488,11.139121768189014,9.966582634695433,0.0,0.39084637783119347,0.5862695667467901,0.19542318891559673,13.511801714309842,9.09487776484284
23.0,2017,2,49,0,0,3,2,21,33,51171,23683,27488,10.552852201442223,9.57573625686424,0.0,0.0,0.5862695667467901,0.39084637783119347,13.934045517882026,7.6396973224679865
23.0,2017,3,88,0,2,1,3,43,51,51171,23683,27488,18.36977975806609,17.197240624572512,0.0,0.39084637783119347,0.19542318891559673,0.5862695667467901,21.534433982181312,15.643189755529686
23.0,2017,4,118,0,1,4,1,50,74,51171,23683,27488,24.23247542553399,23.059936292040415,0.0,0.19542318891559673,0.7816927556623869,0.19542318891559673,31.246041464341513,18.18975552968568
23.0,2018,1,104,0,2,1,1,54,54,52913,24468,28445,20.4108631149245,19.654905221779146,0.0,0.37797894657267594,0.18898947328633797,0.18898947328633797,22.06964198136341,18.984004218667604
23.0,2018,2,127,0,4,3,0,69,65,52913,24468,28445,25.324589420369286,24.00166310736492,0.0,0.7559578931453519,0.5669684198590138,0.0,26.565309792381886,24.25733872385305
23.0,2018,3,106,0,1,5,3,50,65,52913,24468,28445,21.733789427928865,20.032884168351824,0.0,0.18898947328633797,0.9449473664316898,0.5669684198590138,26.565309792381886,17.577781683951486
23.0,2018,4,146,0,4,1,1,74,78,52913,24468,28445,28.72639993952337,27.592463099805343,0.0,0.7559578931453519,0.18898947328633797,0.18898947328633797,31.878371750858264,26.015116892248198
23.0,2019,1,105,0,1,2,0,57,51,56335,26066,30269,19.171030442886305,18.638501819472797,0.0,0.17750954113783618,0.35501908227567236,0.0,19.565717793293945,18.831147378506063
24.0,2015,1,82,0,18,2,3,51,54,75777,34662,41115,13.85644720693614,10.82122543779775,0.0,2.3753909497604813,0.2639323277511646,0.3958984916267469,15.579020252726329,12.404232032105071
24.0,2015,2,71,1,15,4,3,44,50,75777,34662,41115,12.404819404304735,9.369597635166343,0.1319661638755823,1.9794924581337345,0.5278646555023292,0.3958984916267469,14.425018752524378,10.701690380639668
24.0,2015,3,61,0,16,7,3,34,53,75777,34662,41115,11.481056257175661,8.04993599641052,0.0,2.1114586220093168,0.9237631471290761,0.3958984916267469,15.290519877675841,8.269488021403381
24.0,2015,4,72,3,12,7,1,43,52,75777,34662,41115,12.536785568180319,9.501563799041925,0.3958984916267469,1.5835939665069876,0.9237631471290761,0.1319661638755823,15.002019502625354,10.45847014471604
24.0,2016,1,103,0,10,1,5,56,62,75953,34712,41241,15.66758390057009,13.56101799797243,0.0,1.316603689123537,0.1316603689123537,0.6583018445617685,17.86125835445955,13.57872020562062
24.0,2016,2,75,1,16,2,0,52,42,75953,34712,41241,12.376074677761247,9.874527668426527,0.1316603689123537,2.106565902597659,0.2633207378247074,0.0,12.099562111085504,12.608811619504861
24.0,2016,3,110,0,12,5,7,57,77,75953,34712,41241,17.642489434255396,14.482640580358906,0.0,1.5799244269482442,0.6583018445617685,0.9216225823864759,22.18253053699009,13.821197352149559
24.0,2016,4,87,0,9,6,1,38,65,75953,34712,41241,13.56101799797243,11.454452095374771,0.0,1.1849433202111832,0.7899622134741221,0.1316603689123537,18.72551279096566,9.214131568099706
24.0,2017,1,166,0,12,7,3,89,99,76133,34768,41365,24.693628255815483,21.8039483535392,0.0,1.5761890376052434,0.9194436052697254,0.39404725940131086,28.474459272894613,21.515774205245982
24.0,2017,2,123,1,32,2,1,76,83,76133,34768,41365,20.884504748269478,16.155937635453746,0.1313490864671036,4.2031707669473155,0.2626981729342072,0.1313490864671036,23.87252646111367,18.373020669648252
24.0,2017,3,188,1,41,6,5,104,137,76133,34768,41365,31.655129838571973,24.693628255815483,0.1313490864671036,5.3853125451512485,0.7880945188026217,0.6567454323355181,39.40404970087437,25.14202828478182
24.0,2017,4,216,0,15,8,2,121,120,76133,34768,41365,31.655129838571973,28.37140267689438,0.0,1.9702362970065543,1.0507926917368289,0.2626981729342072,34.51449608835711,29.251782908255773
24.0,2018,1,208,0,8,4,5,95,130,76588,34962,41626,29.3779704392333,27.15830156160234,0.0,1.0445500600616284,0.5222750300308142,0.6528437875385178,37.18322750414736,22.822274539950993
24.0,2018,2,246,2,9,0,3,118,142,76588,34962,41626,33.94787695200293,32.11991434689507,0.2611375150154071,1.175118817569332,0.0,0.39170627252311063,40.61552542760712,28.34766732330755
24.0,2018,3,295,1,10,4,4,148,166,76588,34962,41626,40.998589857418914,38.51778346477255,0.13056875750770355,1.3056875750770356,0.5222750300308142,0.5222750300308142,47.48012127452663,35.55470138855523
24.0,2018,4,287,0,4,7,4,145,157,76588,34962,41626,39.43176476732648,37.473233404710925,0.0,0.5222750300308142,0.9139813025539248,0.5222750300308142,44.90589783193181,34.83399798203046
24.0,2019,1,164,0,4,5,3,72,104,80003,36556,43447,21.99917503093634,20.499231278827043,0.0,0.4999812507030986,0.6249765633788733,0.374985938027324,28.449502133712663,16.571915207033857
25.0,2015,1,48,0,4,2,1,23,31,37653,17113,20540,14.607069821793749,12.747988208110907,0.0,1.0623323506759088,0.5311661753379544,0.2655830876689772,18.114883421959913,11.197663096397275
25.0,2015,2,30,0,5,1,0,17,19,37653,17113,20540,9.56099115608318,7.967492630069317,0.0,1.3279154383448861,0.2655830876689772,0.0,11.102670484427044,8.27653359298929
25.0,2015,3,34,0,2,2,3,17,24,37653,17113,20540,10.888906594428066,9.029824980745225,0.0,0.5311661753379544,0.5311661753379544,0.7967492630069317,14.02442587506574,8.27653359298929
25.0,2015,4,35,0,0,2,2,13,26,37653,17113,20540,10.357740419090112,9.295408068414204,0.0,0.0,0.5311661753379544,0.5311661753379544,15.19312803132122,6.329113924050633
25.0,2016,1,68,0,2,0,5,31,44,38573,17512,21061,19.443652295647215,17.628911414720143,0.0,0.5184973945505924,0.0,1.2962434863764811,25.12562814070352,14.719149138217558
25.0,2016,2,44,0,0,3,0,16,31,38573,17512,21061,12.184688771938921,11.406942680113033,0.0,0.0,0.7777460918258886,0.0,17.702147099132024,7.596980200370353
25.0,2016,3,47,0,1,2,0,18,32,38573,17512,21061,12.96243486376481,12.184688771938921,0.0,0.2592486972752962,0.5184973945505924,0.0,18.273184102329832,8.546602725416648
25.0,2016,4,47,0,2,4,2,18,37,38573,17512,21061,14.25867835014129,12.184688771938921,0.0,0.5184973945505924,1.0369947891011848,0.5184973945505924,21.12836911831887,8.546602725416648
25.0,2017,1,101,2,6,1,4,45,69,39491,17913,21578,28.867336861563395,25.575447570332482,0.5064445063432175,1.5193335190296522,0.25322225317160874,1.012889012686435,38.51951096968682,20.854574103253313
25.0,2017,2,90,0,5,5,2,40,62,39491,17913,21578,25.82866982350409,22.790002785444784,0.0,1.2661112658580436,1.2661112658580436,0.5064445063432175,34.6117344945012,18.537399202891834
25.0,2017,3,126,0,9,4,2,62,79,39491,17913,21578,35.70433769719683,31.9060038996227,0.0,2.2790002785444785,1.012889012686435,0.5064445063432175,44.10204879138056,28.732968764482344
25.0,2017,4,135,1,12,7,4,69,89,39491,17913,21578,40.26233825428579,34.185004178167176,0.25322225317160874,3.0386670380593044,1.772555772201261,1.012889012686435,49.6845866130743,31.977013624988416
25.0,2018,1,127,2,2,1,4,61,75,40557,18384,22173,33.5330522474542,31.31395320166679,0.4931331212860912,0.4931331212860912,0.2465665606430456,0.9862662425721824,40.79634464751959,27.510936724845532
25.0,2018,2,123,0,1,3,1,48,80,40557,18384,22173,31.560519762309838,30.327686959094606,0.0,0.2465665606430456,0.7396996819291368,0.2465665606430456,43.51610095735422,21.647950209714516
25.0,2018,3,140,0,5,1,0,59,87,40557,18384,22173,35.998717853884656,34.519318490026386,0.0,1.232832803215228,0.2465665606430456,0.0,47.32375979112272,26.60893879944076
25.0,2018,4,156,0,7,3,4,70,100,40557,18384,22173,41.91631530931775,38.46438346031511,0.0,1.725965924501319,0.7396996819291368,0.9862662425721824,54.39512619669277,31.569927389167002
25.0,2019,1,123,0,2,2,0,57,70,42823,19418,23405,29.656960044835717,28.722882563108612,0.0,0.4670387408635546,0.4670387408635546,0.0,36.04902667627974,24.35377056184576
26.0,2015,1,89,1,8,16,17,40,90,100458,47763,52695,13.040275538035795,8.859423838818213,0.09954408807660914,0.7963527046128731,1.5927054092257462,1.6922494973023552,18.84303749764462,7.59085302210836
26.0,2015,2,61,4,14,10,21,30,80,100458,47763,52695,10.949849688427005,6.072189372673157,0.39817635230643655,1.3936172330725278,0.9954408807660913,2.090425849608792,16.749366664572996,5.69313976658127
26.0,2015,3,89,0,8,16,14,51,76,100458,47763,52695,12.642099185729359,8.859423838818213,0.0,0.7963527046128731,1.5927054092257462,1.3936172330725278,15.911898331344345,9.678337603188158
26.0,2015,4,119,5,6,10,14,47,107,100458,47763,52695,15.329789563797807,11.845746481116487,0.49772044038304564,0.5972645284596547,0.9954408807660913,1.3936172330725278,22.40227791386638,8.919252300977321
26.0,2016,1,203,2,6,12,18,90,151,99846,47464,52382,24.137171243715322,20.331310217735314,0.20030847505157945,0.6009254251547382,1.2018508503094765,1.802776275464215,31.813585032867014,17.181474552327135
26.0,2016,2,131,3,9,10,6,59,100,99846,47464,52382,15.924523766600565,13.120205115878454,0.3004627125773691,0.9013881377321075,1.0015423752578971,0.6009254251547382,21.06859935951458,11.263411095414455
26.0,2016,3,151,1,9,14,11,68,118,99846,47464,52382,18.628688179796885,15.123289866394247,0.10015423752578972,0.9013881377321075,1.402159325361056,1.101696612783687,24.860947244227205,12.981558550647168
26.0,2016,4,162,1,7,12,10,83,109,99846,47464,52382,19.229613604951624,16.224986479177936,0.10015423752578972,0.701079662680528,1.2018508503094765,1.0015423752578971,22.964773301870892,15.845137642701692
26.0,2017,1,333,1,18,4,14,166,204,99412,47261,52151,37.21884681929747,33.496962137367724,0.10059147788999315,1.8106466020198768,0.4023659115599726,1.4082806904599043,43.16455428365883,31.830645625203733
26.0,2017,2,226,2,11,15,17,110,161,99412,47261,52151,27.260290508188145,22.733674003138454,0.2011829557799863,1.1065062567899249,1.5088721683498973,1.7100551241298838,34.06614333171114,21.09259649862898
26.0,2017,3,354,2,15,18,14,181,222,99412,47261,52151,40.538365589667244,35.60938317305758,0.2011829557799863,1.5088721683498973,1.8106466020198768,1.4082806904599043,46.97319142633461,34.70690878410769
26.0,2017,4,474,1,22,11,14,248,274,99412,47261,52151,52.508751458576434,47.68036051985676,0.10059147788999315,2.2130125135798497,1.1065062567899249,1.4082806904599043,57.97592094962019,47.55421756054534
26.0,2018,1,416,2,17,13,13,189,272,99530,47242,52288,46.31769315784185,41.79644328343213,0.20094443886265445,1.708027730332563,1.3061388526072542,1.3061388526072542,57.57588586427331,36.14596083231334
26.0,2018,2,440,1,22,14,12,193,296,99530,47242,52288,49.130915301919025,44.207776549783986,0.10047221943132723,2.2103888274891994,1.4066110720385814,1.205666633175927,62.656111087591555,36.910954712362305
26.0,2018,3,538,2,19,16,13,250,338,99530,47242,52288,59.07766502562041,54.054054054054056,0.20094443886265445,1.9089721691952175,1.6075555109012356,1.3061388526072542,71.54650522839846,47.81211750305997
26.0,2018,4,537,0,15,19,8,260,319,99530,47242,52288,58.17341505073848,53.953581834622725,0.0,1.5070832914699086,1.9089721691952175,0.8037777554506178,67.5246602599382,49.72460220318237
26.0,2019,1,369,0,7,24,19,175,244,100323,47687,52636,41.765098731098554,36.781196734547414,0.0,0.6977462795171596,2.392272958344547,1.893882758689433,51.16698471281481,33.247207234592295
27.0,2015,1,158,2,17,7,6,78,112,163366,76565,86801,11.630326995825326,9.671535080738954,0.12242449469289816,1.0406082048896343,0.4284857314251435,0.3672734840786945,14.628093776529747,8.986071589036992
27.0,2015,2,94,0,8,11,4,44,73,163366,76565,86801,7.161832939534542,5.753951250566214,0.0,0.48969797877159266,0.6733347208109398,0.24484898938579633,9.534382550773852,5.069066024584971
27.0,2015,3,103,3,16,13,8,67,76,163366,76565,86801,8.753351370542218,6.3048614766842555,0.18363674203934724,0.9793959575431853,0.795759215503838,0.48969797877159266,9.926206491216615,7.71880508289075
27.0,2015,4,89,2,10,11,8,48,72,163366,76565,86801,7.3454696815738885,5.447890013833968,0.12242449469289816,0.6121224734644908,0.6733347208109398,0.48969797877159266,9.403774570626265,5.529890208638149
27.0,2016,1,154,3,14,11,11,79,114,163927,76816,87111,11.77353334106035,9.394425567478207,0.1830082902755495,0.8540386879525642,0.6710303976770147,0.6710303976770147,14.840658196209123,9.068889118481017
27.0,2016,2,136,4,11,8,14,72,101,163927,76816,87111,10.553478072556686,8.29637582582491,0.24401105370073264,0.6710303976770147,0.4880221074014653,0.8540386879525642,13.148302436992294,8.265316664944725
27.0,2016,3,165,3,7,7,9,87,104,163927,76816,87111,11.651527814209985,10.06545596515522,0.1830082902755495,0.4270193439762821,0.4270193439762821,0.5490248708266484,13.53884607373464,9.987257636808211
27.0,2016,4,166,2,8,15,15,70,136,163927,76816,87111,12.56656926558773,10.126458728580406,0.12200552685036632,0.4880221074014653,0.9150414513777475,0.9150414513777475,17.704644865652988,8.035724535362927
27.0,2017,1,227,4,13,10,11,106,159,164701,77178,87523,16.089762660821734,13.782551411345407,0.24286434205013935,0.7893091116629529,0.6071608551253483,0.6678769406378832,20.601725880432248,12.111102224558117
27.0,2017,2,258,2,13,7,17,121,176,164701,77178,87523,18.032677397222844,15.664750062233988,0.12143217102506967,0.7893091116629529,0.4250125985877438,1.0321734537130922,22.804426131799218,13.824937445014454
27.0,2017,3,303,5,12,11,17,163,185,164701,77178,87523,21.12919775836212,18.396973910298055,0.30358042756267417,0.7285930261504181,0.6678769406378832,1.0321734537130922,23.9705615589935,18.623676062292198
27.0,2017,4,433,1,9,8,14,207,258,164701,77178,87523,28.232979763328697,26.290065026927582,0.06071608551253484,0.5464447696128135,0.4857286841002787,0.8500251971754876,33.42921557956931,23.650926042297453
27.0,2018,1,353,0,18,14,7,172,220,166333,77901,88432,23.56718149735771,21.22248741981447,0.0,1.08216649732765,0.841685053477061,0.4208425267385305,28.24097251639902,19.449972860502985
27.0,2018,2,384,4,13,12,17,194,236,166333,77901,88432,25.851755213938304,23.086218609656534,0.2404814438505889,0.7815646925144139,0.7214443315517667,1.0220461363650026,30.294861426682584,21.937760086846392
27.0,2018,3,363,1,30,10,11,181,234,166333,77901,88432,24.949949799498594,21.82369102944094,0.060120360962647224,1.8036108288794166,0.6012036096264721,0.6613239705891194,30.03812531289714,20.467703998552558
27.0,2018,4,381,6,15,12,15,180,248,166333,77901,88432,25.79163485297566,22.905857526768592,0.36072216577588334,0.9018054144397083,0.7214443315517667,0.9018054144397083,31.835278109395258,20.354622760991496
27.0,2019,1,249,0,6,5,7,128,139,170068,79760,90308,15.699602511936401,14.641202342592374,0.0,0.35280005644800905,0.29400004704000754,0.41160006585601056,17.42728184553661,14.173716614253443
28.0,2015,1,150,6,28,8,16,91,117,261019,125124,135895,7.968768557078221,5.746708094046793,0.22986832376187175,1.072718844222068,0.3064910983491623,0.6129821966983247,9.350724081710943,6.696346443945693
28.0,2015,2,111,6,40,4,12,82,91,261019,125124,135895,6.627870001800635,4.252563989594627,0.22986832376187175,1.5324554917458115,0.15324554917458116,0.4597366475237435,7.272785396886289,6.034070422016998
28.0,2015,3,129,8,36,7,13,85,108,261019,125124,135895,7.394097747673541,4.942168960880243,0.3064910983491623,1.3792099425712303,0.268179711055517,0.4980480348173888,8.631437613887025,6.254829095993229
28.0,2015,4,142,14,24,4,12,77,119,261019,125124,135895,7.509031909554476,5.440216995697631,0.536359422111034,0.919473295047487,0.15324554917458116,0.4597366475237435,9.510565519005146,5.666139298723279
28.0,2016,1,226,8,36,5,12,127,160,262149,125581,136568,10.947972336343073,8.621051386806739,0.30516996059492885,1.3732648226771798,0.19073122537183052,0.45775494089239327,12.74078085060638,9.29939663757249
28.0,2016,2,171,10,24,5,23,99,134,262149,125581,136568,8.888075102327303,6.523007907716604,0.38146245074366103,0.9155098817847865,0.19073122537183052,0.8773636367104204,10.670403962382844,7.249135961572256
28.0,2016,3,203,9,22,4,26,111,153,262149,125581,136568,10.070608699632652,7.743687750096319,0.34331620566929494,0.8392173916360544,0.15258498029746442,0.9918023719335187,12.183371688392352,8.1278191084295
28.0,2016,4,239,5,20,11,22,124,173,262149,125581,136568,11.329434787086734,9.1169525727735,0.19073122537183052,0.7629249014873221,0.4196086958180272,0.8392173916360544,13.77596929471815,9.07972585085818
28.0,2017,1,371,10,24,7,31,187,256,263441,126201,137240,16.81590944461948,14.082849670324666,0.3795916353187241,0.9110199247649379,0.2657141447231069,1.1767340694880448,20.285100751975026,13.625765083066161
28.0,2017,2,325,9,22,8,26,147,243,263441,126201,137240,14.804073777430242,12.336728147858535,0.34163247178685174,0.835101597701193,0.3036733082549793,0.9869382518286827,19.25499797941379,10.711162926260567
28.0,2017,3,472,4,31,10,35,245,307,263441,126201,137240,20.953458269593572,17.916725187043777,0.15183665412748965,1.1767340694880448,0.3795916353187241,1.3285707236155344,24.32627316740755,17.851938210434273
28.0,2017,4,497,12,15,8,21,222,331,263441,126201,137240,20.991417433125445,18.86570427534059,0.45550996238246894,0.5693874529780862,0.3036733082549793,0.7971424341693206,26.228001362905207,16.176041970271058
28.0,2018,1,436,5,33,15,24,228,285,266238,127428,138810,19.268474072070852,16.37632494234482,0.1878018915406516,1.2394924841683006,0.5634056746219548,0.9014490793951276,22.36557114605895,16.425329587205532
28.0,2018,2,499,8,29,13,40,263,326,266238,127428,138810,22.12306282348876,18.74262877575703,0.30048302646504255,1.0892509709357792,0.4882849180056941,1.5024151323252128,25.58307436356217,18.946761760680065
28.0,2018,3,523,4,48,30,32,259,378,266238,127428,138810,23.925960982279015,19.644077855152158,0.15024151323252127,1.8028981587902553,1.1268113492439096,1.2019321058601702,29.663810151615028,18.65859808371155
28.0,2018,4,491,4,34,19,31,253,325,266238,127428,138810,21.747459040407456,18.44214574929199,0.15024151323252127,1.2770528624764308,0.713647187854476,1.16437172755204,25.50459867533038,18.226352568258772
28.0,2019,1,344,5,20,7,20,184,212,272474,130548,141926,14.533496774004124,12.62505780368035,0.18350374714651674,0.734014988586067,0.25690524600512343,0.734014988586067,16.239237675031408,12.964502628130152
29.0,2015,1,56,2,14,11,14,34,63,114940,54345,60595,8.439185662084565,4.8721071863581,0.17400382808421785,1.218026796589525,0.9570210544631982,1.218026796589525,11.592602815346398,5.611024011882169
29.0,2015,2,41,4,9,9,10,28,45,114940,54345,60595,6.351139725073951,3.567078475726466,0.3480076561684357,0.7830172263789803,0.7830172263789803,0.8700191404210893,8.280430582390284,4.620843303902962
29.0,2015,3,51,4,15,9,13,33,59,114940,54345,60595,8.00417609187402,4.437097616147555,0.3480076561684357,1.3050287106316338,0.7830172263789803,1.131024882547416,10.856564541356152,5.445993893885634
29.0,2015,4,84,2,9,6,9,40,70,114940,54345,60595,9.570210544631982,7.30816077953715,0.17400382808421785,0.7830172263789803,0.5220114842526535,0.7830172263789803,12.880669794829332,6.601204719861375
29.0,2016,1,154,2,8,9,7,74,106,112786,53241,59545,15.959427588530492,13.654176936853865,0.17732697320589433,0.7093078928235773,0.7979713794265245,0.6206444062206302,19.909468266937136,12.427575783021245
29.0,2016,2,116,3,12,8,8,58,89,112786,53241,59545,13.033532530633234,10.284964445941872,0.26599045980884156,1.0639618392353662,0.7093078928235773,0.7093078928235773,16.71644033733401,9.74053237047611
29.0,2016,3,138,2,10,10,16,60,116,112786,53241,59545,15.604773642118703,12.23556115120671,0.17732697320589433,0.8866348660294717,0.8866348660294717,1.4186157856471546,21.787719990233093,10.076412797044252
29.0,2016,4,99,3,5,10,10,53,74,112786,53241,59545,11.260262798574292,8.77768517369177,0.26599045980884156,0.44331743301473586,0.8866348660294717,0.8866348660294717,13.899062752390076,8.900831304055757
29.0,2017,1,210,2,9,12,13,70,176,110868,52265,58603,22.188548544214743,18.941443879207707,0.18039470361150198,0.8117761662517589,1.0823682216690118,1.1725655734747629,33.67454319334163,11.944780983908673
29.0,2017,2,205,3,7,17,19,91,160,110868,52265,58603,22.639535303243495,18.490457120178952,0.27059205541725295,0.6313814626402569,1.5333549806977667,1.7137496843092686,30.61322108485602,15.528215279081277
29.0,2017,3,272,1,4,11,15,114,189,110868,52265,58603,27.329797597142544,24.533679691164267,0.09019735180575099,0.36078940722300396,0.9921708698632609,1.3529602770862645,36.161867406486174,19.452929030936982
29.0,2017,4,294,1,3,16,13,137,190,110868,52265,58603,29.49453404048057,26.518021430890787,0.09019735180575099,0.27059205541725295,1.4431576288920158,1.1725655734747629,36.35320003826653,23.37764278279269
29.0,2018,1,309,3,7,16,10,145,200,109581,51503,58078,31.483560106222793,28.198319051660416,0.2737700878801982,0.6387968717204625,1.460107135361057,0.9125669596006607,38.83268935790148,24.966424463652327
29.0,2018,2,333,1,7,12,14,148,219,109581,51503,58078,33.49120741734425,30.388479754702,0.09125669596006607,0.6387968717204625,1.0950803515207927,1.277593743440925,42.521794846902125,25.482971176693415
29.0,2018,3,361,1,17,11,21,172,239,109581,51503,58078,37.506502039587154,32.94366724158385,0.09125669596006607,1.5513638313211233,1.0038236555607267,1.9163906151613874,46.40506378269227,29.615344881022075
