codigo_upz,AÑO,semester,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,dia_Domingo,dia_Jueves,dia_Lunes,dia_Martes,dia_Miércoles,dia_Sábado,dia_Viernes,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
102.0,2018,2,2048,18,27,18,15,172,357,268,283,308,395,343,794,1331,35073,17460,17613,606.1642859179426,583.9249565192598,5.1321529381575575,7.698229407236335,5.1321529381575575,4.276794115131298,762.3138602520047,450.80338386419123
102.0,2019,1,637,8,2,3,2,36,110,83,102,110,116,95,238,414,39473,18761,20712,165.17619638740405,161.37613051959568,2.026701796164467,0.5066754490411167,0.760013173561675,0.5066754490411167,220.67053994989607,114.9092313634608
103.0,2015,1,20,0,2,0,4,3,5,1,4,1,5,7,6,20,1566,825,741,166.02809706257983,127.7139208173691,0.0,12.77139208173691,0.0,25.54278416347382,242.42424242424244,80.97165991902834
103.0,2015,2,30,0,0,0,2,6,3,3,4,5,2,9,11,21,1566,825,741,204.34227330779055,191.57088122605361,0.0,0.0,0.0,12.77139208173691,254.54545454545456,148.44804318488528
103.0,2016,1,32,1,0,2,1,7,5,1,4,3,8,8,15,21,1476,779,697,243.90243902439025,216.80216802168022,6.775067750677507,0.0,13.550135501355014,6.775067750677507,269.5763799743261,215.20803443328552
103.0,2016,2,28,1,0,0,1,5,4,3,4,6,4,4,13,17,1476,779,697,203.2520325203252,189.7018970189702,6.775067750677507,0.0,0.0,6.775067750677507,218.22849807445442,186.51362984218076
103.0,2017,1,56,2,5,1,3,9,10,12,11,6,11,8,32,35,1404,740,664,477.20797720797725,398.86039886039885,14.245014245014247,35.612535612535616,7.122507122507123,21.36752136752137,472.972972972973,481.9277108433735
103.0,2017,2,141,0,15,2,1,25,28,22,18,16,32,18,67,92,1404,740,664,1132.4786324786326,1004.2735042735043,0.0,106.83760683760684,14.245014245014247,7.122507122507123,1243.2432432432433,1009.0361445783133
103.0,2018,1,71,1,1,1,0,6,13,3,14,11,10,17,30,44,1339,688,651,552.6512322628827,530.2464525765497,7.468259895444362,7.468259895444362,7.468259895444362,0.0,639.5348837209302,460.82949308755764
103.0,2018,2,96,0,1,2,1,18,6,14,9,10,28,15,36,64,1339,688,651,746.8259895444361,716.9529499626586,0.0,7.468259895444362,14.936519790888724,7.468259895444362,930.2325581395348,552.9953917050692
103.0,2019,1,33,0,0,1,1,1,9,1,7,7,6,4,15,20,1356,709,647,258.1120943952802,243.36283185840708,0.0,0.0,7.374631268436578,7.374631268436578,282.08744710860367,231.83925811437405
104.0,2015,1,77,2,9,1,6,7,8,9,24,15,13,19,31,64,2932,1459,1473,324.0109140518418,262.6193724420191,6.8212824010914055,30.695770804911323,3.4106412005457027,20.463847203274213,438.6566141192598,210.45485403937542
104.0,2015,2,75,1,4,3,3,6,14,19,13,13,6,15,41,45,2932,1459,1473,293.3151432469304,255.7980900409277,3.4106412005457027,13.642564802182811,10.231923601637106,10.231923601637106,308.4304318026045,278.3435166327223
104.0,2016,1,126,0,3,3,3,11,18,17,16,23,23,27,51,84,2919,1456,1463,462.48715313463515,431.6546762589928,0.0,10.277492291880781,10.277492291880781,10.277492291880781,576.9230769230769,348.59876965140126
104.0,2016,2,121,1,5,10,3,21,20,13,22,27,18,19,52,88,2919,1456,1463,479.6163069544364,414.52552243919155,3.4258307639602603,17.129153819801303,34.258307639602606,10.277492291880781,604.3956043956044,355.434039644566
104.0,2017,1,250,1,21,1,3,20,46,37,38,48,35,52,126,150,2912,1459,1453,947.8021978021977,858.5164835164835,3.4340659340659343,72.11538461538461,3.4340659340659343,10.302197802197803,1028.101439342015,867.1713695801789
104.0,2017,2,438,1,44,7,1,51,115,53,65,72,63,72,237,254,2912,1459,1453,1686.1263736263738,1504.120879120879,3.4340659340659343,151.0989010989011,24.03846153846154,3.4340659340659343,1740.9184372858122,1631.1080523055746
104.0,2018,1,365,0,6,2,1,41,52,52,70,67,36,56,178,196,2937,1546,1391,1273.4082397003747,1242.7647259107935,0.0,20.42900919305414,6.809669731018045,3.4048348655090224,1267.7878395860284,1279.6549245147376
104.0,2018,2,423,0,21,2,3,80,58,74,68,50,68,51,190,258,2937,1546,1391,1528.7708546135511,1440.2451481103167,0.0,71.50153217568948,6.809669731018045,10.21450459652707,1668.8227684346703,1365.9237958303381
104.0,2019,1,130,0,6,0,0,12,34,17,28,16,10,19,61,75,3087,1586,1501,440.5571752510528,421.1208292840946,0.0,19.43634596695821,0.0,0.0,472.8877679697352,406.39573617588275
105.0,2015,1,12,0,2,0,2,1,4,1,3,3,3,1,7,9,1908,1049,859,83.85744234800839,62.89308176100629,0.0,10.482180293501049,0.0,10.482180293501049,85.79599618684462,81.49010477299184
105.0,2015,2,27,0,0,1,5,2,5,4,5,3,5,9,15,18,1908,1049,859,172.9559748427673,141.50943396226415,0.0,0.0,5.241090146750524,26.20545073375262,171.59199237368924,174.62165308498254
105.0,2016,1,26,0,0,4,5,4,7,5,3,7,5,4,11,24,2083,1162,921,168.02688430148822,124.81997119539126,0.0,0.0,19.203072491598654,24.00384061449832,206.54044750430293,119.43539630836048
105.0,2016,2,38,0,3,8,6,8,6,6,7,11,9,8,24,31,2083,1162,921,264.04224675948154,182.42918867018724,0.0,14.402304368698992,38.40614498319731,28.804608737397984,266.7814113597246,260.58631921824104
105.0,2017,1,75,0,3,1,3,8,16,7,11,15,11,14,35,47,2269,1284,985,361.3926840017629,330.54208902600266,0.0,13.221683561040106,4.407227853680036,13.221683561040106,366.0436137071651,355.3299492385787
105.0,2017,2,117,1,22,4,1,22,20,16,22,20,22,23,65,80,2269,1284,985,639.0480387836051,515.6456588805642,4.407227853680036,96.95901278096078,17.628911414720143,4.407227853680036,623.0529595015577,659.8984771573604
105.0,2018,1,114,0,1,0,1,10,24,9,17,10,25,21,64,52,2482,1423,1059,467.365028203062,459.30701047542306,0.0,4.0290088638195005,0.0,4.0290088638195005,365.425158116655,604.3437204910293
105.0,2018,2,101,0,0,1,0,9,16,13,19,14,19,12,48,54,2482,1423,1059,410.958904109589,406.92989524576956,0.0,0.0,4.0290088638195005,0.0,379.4799718903725,453.25779036827197
105.0,2019,1,40,0,1,0,0,4,11,0,7,9,4,6,20,21,2616,1504,1112,156.72782874617735,152.9051987767584,0.0,3.8226299694189603,0.0,0.0,139.62765957446808,179.85611510791367
106.0,2015,1,68,0,9,2,2,6,12,10,16,10,15,12,37,44,35069,15445,19624,23.097322421511876,19.39034474892355,0.0,2.5663691579457644,0.570304257321281,0.570304257321281,28.48818387827776,18.854463921728495
106.0,2015,2,81,0,6,8,3,12,17,11,14,15,20,9,45,53,35069,15445,19624,27.944908608742764,23.097322421511876,0.0,1.7109127719638426,2.281217029285124,0.8554563859819213,34.31531239883458,22.93110476966979
106.0,2016,1,104,1,8,8,1,12,16,13,16,20,20,25,51,71,35167,15426,19741,34.69161429749481,29.573179401143115,0.28435749424176077,2.274859953934086,2.274859953934086,0.28435749424176077,46.0261895501102,25.834557519882477
106.0,2016,2,106,0,4,9,5,20,22,8,14,20,13,27,37,87,35167,15426,19741,35.26032928597833,30.14189438962664,0.0,1.137429976967043,2.5592174481758465,1.4217874712088037,56.39828860365617,18.742718200699052
106.0,2017,1,173,0,10,9,4,23,31,22,25,31,32,32,71,125,35321,15437,19884,55.49106763681663,48.97936072025141,0.0,2.8311769202457464,2.5480592282211716,1.1324707680982984,80.97428256785645,35.707101186883925
106.0,2017,2,258,1,13,5,4,24,52,35,39,50,39,42,127,154,35321,15437,19884,79.55607145890546,73.04436454234026,0.2831176920245746,3.68052999631947,1.4155884601228732,1.1324707680982984,99.76031612359914,63.87044860189097
106.0,2018,1,261,0,3,4,0,21,50,42,48,27,29,51,115,153,35620,16336,19284,75.23862998315553,73.27344188658057,0.0,0.8422234699606962,1.1229646266142617,0.0,93.65817825661117,59.63493051234184
106.0,2018,2,226,0,2,6,2,21,33,32,35,35,31,49,106,130,35620,16336,19284,66.25491297024143,63.447501403705786,0.0,0.5614823133071308,1.6844469399213924,0.5614823133071308,79.57884427032322,54.967848993984646
106.0,2019,1,92,0,0,1,2,6,14,11,18,24,8,14,40,55,37578,16706,20872,25.280749374634095,24.48240992069828,0.0,0.0,0.26611315131193786,0.5322263026238757,32.92230336406082,19.164430816404753
107.0,2015,1,116,0,7,5,4,10,18,19,21,22,25,17,58,74,25472,11346,14126,51.821608040201006,45.540201005025125,0.0,2.7481155778894473,1.9629396984924623,1.57035175879397,65.22122333862154,41.05904006795979
107.0,2015,2,118,0,0,6,3,15,17,14,16,21,25,19,47,80,25472,11346,14126,49.858668341708544,46.32537688442211,0.0,0.0,2.3555276381909547,1.1777638190954773,70.50943063634762,33.27198074472604
107.0,2016,1,174,0,4,5,6,18,31,28,26,31,25,30,75,114,25405,11256,14149,74.394804172407,68.49045463491439,0.0,1.574493209998032,1.96811651249754,2.3617398149970477,101.27931769722815,53.00727966640752
107.0,2016,2,150,0,5,6,2,25,24,12,17,26,29,30,69,94,25405,11256,14149,64.16059830741979,59.043495374926195,0.0,1.96811651249754,2.3617398149970477,0.787246604999016,83.51101634683724,48.766697293094914
107.0,2017,1,272,0,9,9,7,25,44,37,47,52,35,57,120,177,25370,11184,14186,117.0674024438313,107.21324398896333,0.0,3.5474970437524633,3.5474970437524633,2.7591643673630273,158.2618025751073,84.59044128013534
107.0,2017,2,456,1,35,6,9,62,93,59,63,72,76,82,233,274,25370,11184,14186,199.84233346472212,179.7398502167915,0.3941663381947182,13.795821836815136,2.364998029168309,3.5474970437524633,244.9928469241774,164.2464401522628
107.0,2018,1,599,1,5,5,3,67,105,60,105,88,71,117,276,337,25448,11749,13699,240.88337000943102,235.38195535994967,0.39295818924866394,1.9647909462433197,1.9647909462433197,1.178874567745992,286.83292195080435,201.47456018687498
107.0,2018,2,578,1,6,7,10,66,98,58,85,96,80,119,260,342,25448,11749,13699,236.5608299276957,227.12983338572778,0.39295818924866394,2.357749135491984,2.750707324740648,3.9295818924866395,291.088603285386,189.79487553836046
107.0,2019,1,139,0,1,0,1,10,27,16,20,27,15,26,45,96,26739,11967,14772,52.73196454616852,51.98399341785407,0.0,0.3739855641572235,0.0,0.3739855641572235,80.22060666833792,30.463038180341186
108.0,2015,1,195,3,7,11,9,20,32,34,34,51,20,34,73,152,5506,2769,2737,408.64511442063207,354.15909916454774,5.448601525608427,12.713403559752997,19.978205593897567,16.345804576825284,548.9346334416757,266.71538180489586
108.0,2015,2,77,1,7,11,10,8,15,12,18,19,19,15,29,77,5506,2769,2737,192.51725390483108,139.84743915728296,1.8162005085361426,12.713403559752997,19.978205593897567,18.162005085361425,278.0787287829541,105.95542564852028
108.0,2016,1,203,4,11,14,11,19,46,42,43,29,38,26,75,168,5650,2837,2813,430.0884955752212,359.29203539823004,7.079646017699115,19.469026548672566,24.778761061946902,19.469026548672566,592.1748325696158,266.6192676857448
108.0,2016,2,131,3,9,9,14,10,30,16,29,23,21,37,56,110,5650,2837,2813,293.8053097345133,231.85840707964604,5.3097345132743365,15.92920353982301,15.92920353982301,24.778761061946902,387.7335213253437,199.07571987202274
108.0,2017,1,296,3,15,18,18,24,56,48,50,67,44,61,133,217,5797,2907,2890,603.7605658099017,510.608935656374,5.175090564084871,25.875452820424357,31.05054338450923,31.05054338450923,746.4740282077744,460.20761245674737
108.0,2017,2,407,2,37,25,14,28,89,52,75,68,84,89,190,295,5797,2907,2890,836.6396411937209,702.0872865275142,3.4500603760565807,63.82611695704675,43.12575470070726,24.15042263239607,1014.7918816649467,657.4394463667819
108.0,2018,1,442,5,30,10,10,29,80,78,76,79,71,84,198,299,5977,2974,3003,831.5208298477497,739.5014221181194,8.365400702693659,50.192404216161954,16.730801405387318,16.730801405387318,1005.3799596503027,659.3406593406594
108.0,2018,2,526,3,43,20,9,39,94,78,91,111,72,116,221,380,5977,2974,3003,1005.5211644637778,880.0401539233729,5.019240421616195,71.94244604316548,33.461602810774636,15.057721264848587,1277.7404169468728,735.930735930736
108.0,2019,1,205,0,18,1,2,13,36,35,50,39,25,28,71,154,6185,3095,3090,365.4001616814875,331.44704931285366,0.0,29.102667744543247,1.6168148746968474,3.2336297493936947,497.5767366720517,229.77346278317154
109.0,2015,1,63,0,4,0,11,4,10,11,18,12,10,13,30,48,19748,8759,10989,39.497670650192426,31.90196475592465,0.0,2.02552157180474,0.0,5.570184322463034,54.800776344331545,27.300027300027303
109.0,2015,2,71,0,4,3,11,6,19,16,10,16,6,16,40,49,19748,8759,10989,45.067854972655454,35.95300789953413,0.0,2.02552157180474,1.519141178853555,5.570184322463034,55.94245918483845,36.4000364000364
109.0,2016,1,127,1,5,3,13,12,32,22,23,17,16,27,67,82,20201,8910,11291,73.75872481560319,62.86817484282957,0.4950249987624375,2.4751249938121873,1.4850749962873124,6.435324983911688,92.0314253647587,59.33929678505004
109.0,2016,2,108,0,2,4,4,7,25,16,16,22,10,22,54,64,20201,8910,11291,58.412949853967625,53.46269986634325,0.0,0.990049997524875,1.98009999504975,1.98009999504975,71.8294051627385,47.82570188645825
109.0,2017,1,169,0,9,6,4,19,32,21,30,25,23,38,90,98,20676,9074,11602,90.92667827432773,81.73727993809247,0.0,4.352872896111434,2.901915264074289,1.934610176049526,108.00088163985012,77.57283227029822
109.0,2017,2,361,0,22,4,2,26,53,52,74,67,45,72,199,190,20676,9074,11602,188.1408396208164,174.59856838846974,0.0,10.640355968272393,1.934610176049526,0.967305088024763,209.38946440379104,171.52215135321495
109.0,2018,1,388,0,10,0,3,21,66,53,67,72,40,82,214,187,21236,9763,11473,188.83028818986628,182.70860802411,0.0,4.708984742889434,0.0,1.41269542286683,191.53948581378674,186.52488451146172
109.0,2018,2,415,1,6,1,3,30,91,47,60,68,52,78,201,225,21236,9763,11473,200.60275004708987,195.4228668299115,0.4708984742889433,2.82539084573366,0.4708984742889433,1.41269542286683,230.46194817166855,175.1939335831953
109.0,2019,1,120,0,0,0,0,10,21,15,21,20,12,21,59,61,22721,10122,12599,52.814576823203204,52.814576823203204,0.0,0.0,0.0,0.0,60.26476980833828,46.829113421700136
110.0,2015,1,96,0,5,3,6,10,14,10,24,21,13,18,41,69,42001,19634,22367,26.189852622556607,22.856598652413037,0.0,1.1904478464798458,0.7142687078879074,1.4285374157758148,35.14311907914841,18.33057629543524
110.0,2015,2,147,0,3,13,8,18,30,22,25,36,16,24,64,107,42001,19634,22367,40.71331634961073,34.999166686507465,0.0,0.7142687078879074,3.0951644008475987,1.9047165543677531,54.497300600998265,28.613582509947694
110.0,2016,1,164,0,1,8,6,23,29,20,26,30,24,27,51,128,42204,19736,22468,42.413041417875085,38.85887593593024,0.0,0.2369443654629893,1.8955549237039144,1.4216661927779357,64.85610052695581,22.6989496172334
110.0,2016,2,146,0,1,4,6,10,31,19,24,21,17,35,45,112,42204,19736,22468,37.20026537768932,34.59387735759644,0.0,0.2369443654629893,0.9477774618519572,1.4216661927779357,56.74908796108634,20.02848495638241
110.0,2017,1,267,0,21,9,5,19,54,45,40,53,35,56,111,191,42435,19854,22581,71.16766819842111,62.919759632378934,0.0,4.948745139625309,2.1208907741251326,1.1782726522917402,96.20227661932105,49.15637039989372
110.0,2017,2,475,0,18,16,5,38,79,60,85,98,70,84,245,268,42435,19854,22581,121.1264286555909,111.93590196771532,0.0,4.241781548250265,3.7704724873335693,1.1782726522917402,134.98539337161276,108.49829502679243
110.0,2018,1,539,0,4,3,7,30,79,73,93,95,80,103,280,273,42871,20206,22665,128.99162604091345,125.72601525506754,0.0,0.9330316530988314,0.6997737398241235,1.632805392922955,135.10838364842127,123.53849547760865
110.0,2018,2,604,0,8,4,4,52,97,84,96,113,70,108,286,334,42871,20206,22665,144.61990623031886,140.88777961792354,0.0,1.8660633061976628,0.9330316530988314,0.9330316530988314,165.2974364050282,126.18574895212883
110.0,2019,1,210,0,2,0,2,12,39,20,46,38,24,35,91,123,44029,20708,23321,48.60432896500034,47.69583683481342,0.0,0.45424606509346116,0.0,0.45424606509346116,59.397334363531,39.02062518759916
111.0,2015,1,106,0,14,3,12,13,25,23,12,22,17,23,42,93,9493,6848,2645,142.2100495101654,111.66122405983357,0.0,14.747708838091224,3.1602233224481195,12.640893289792478,135.80607476635512,158.79017013232516
111.0,2015,2,49,1,12,1,22,8,18,7,17,11,9,15,32,53,9493,6848,2645,89.53966080269672,51.61698093331929,1.0534077741493733,12.640893289792478,1.0534077741493733,23.174971031286212,77.39485981308411,120.98298676748583
111.0,2016,1,140,1,9,5,22,9,36,16,33,24,26,33,48,129,9863,7285,2578,179.45858258136468,141.94464158978,1.0138902970698571,9.125012673628714,5.069451485349286,22.305586535536857,177.07618393960192,186.19084561675717
111.0,2016,2,110,3,12,5,17,13,27,23,19,17,22,26,46,100,9863,7285,2578,149.04187366926897,111.52793267768426,3.0416708912095713,12.166683564838285,5.069451485349286,17.23613505018757,137.26835964310226,178.43289371605897
111.0,2017,1,227,3,20,10,4,18,41,26,39,49,37,54,95,169,10261,7743,2518,257.28486502290224,221.22600136438942,2.9236916479875257,19.49127765325017,9.745638826625084,3.898255530650034,218.26165568900942,377.2835583796664
111.0,2017,2,405,1,44,13,13,37,85,57,76,73,68,80,215,261,10261,7743,2518,463.8924081473541,394.69837247831595,0.9745638826625085,42.88081083715038,12.669330474612611,12.669330474612611,337.07865168539325,853.8522637013502
111.0,2018,1,352,2,11,5,18,16,63,67,63,56,49,74,161,227,10700,8209,2491,362.6168224299065,328.9719626168224,1.8691588785046729,10.2803738317757,4.672897196261682,16.822429906542055,276.52576440492146,646.3267763950222
111.0,2018,2,435,3,6,12,7,45,73,54,62,73,73,83,201,262,10700,8209,2491,432.7102803738318,406.5420560747664,2.803738317757009,5.607476635514018,11.214953271028037,6.542056074766355,319.16189548057014,806.9048574869531
111.0,2019,1,153,0,2,2,7,8,25,24,33,26,21,27,68,96,11206,8709,2497,146.3501695520257,136.53399964304836,0.0,1.784758165268606,1.784758165268606,6.246653578440122,110.23079572855667,272.32679215058073
112.0,2015,1,120,1,5,8,9,15,18,19,20,21,30,20,44,99,37231,17208,20023,38.40885283768902,32.2312051784803,0.26859337648733583,1.3429668824366792,2.1487470118986867,2.4173403883860223,57.53138075313808,21.974729061579186
112.0,2015,2,144,0,8,8,10,19,27,29,30,19,20,26,64,106,37231,17208,20023,45.66087400284709,38.677446214176356,0.0,2.1487470118986867,2.1487470118986867,2.6859337648733583,61.599256159925616,31.963242271387905
112.0,2016,1,193,0,8,9,12,12,43,25,29,41,33,39,73,149,39243,18122,21121,56.57059857809036,49.18074561068216,0.0,2.0385801289401932,2.2934026450577174,3.0578701934102894,82.22050546297318,34.56275744519672
112.0,2016,2,193,1,8,8,4,22,21,34,34,38,22,43,80,134,39243,18122,21121,54.532018449150165,49.18074561068216,0.25482251611752416,2.0385801289401932,2.0385801289401932,1.0192900644700966,73.94327336938528,37.876994460489556
112.0,2017,1,308,1,16,15,8,24,53,38,49,55,61,68,148,200,41316,19068,22248,84.22887017136219,74.54739084132056,0.24203698325104078,3.8725917320166525,3.6305547487656114,1.9362958660083263,104.88777008600796,66.52283351312478
112.0,2017,2,604,1,31,7,6,64,96,85,102,115,83,104,314,335,41316,19068,22248,157.08200212992546,146.19033788362862,0.24203698325104078,7.503146480782264,1.6942588827572853,1.4522218995062446,175.68701489406334,141.13628191298096
112.0,2018,1,610,1,6,11,12,50,101,88,106,114,68,113,289,351,43620,20259,23361,146.72168729940392,139.8441082072444,0.22925263640531865,1.3755158184319118,2.5217790004585052,2.7510316368638237,173.256330519769,123.71045760027395
112.0,2018,2,711,2,7,8,20,62,118,105,115,107,99,142,321,427,43620,20259,23361,171.48097203117837,162.9986244841816,0.4585052728106373,1.6047684548372307,1.8340210912425492,4.585052728106373,210.77052174342268,137.4085013484012
