ZAT,AÑO,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_FEMENINO,genero_MASCULINO
966.0,2017,175,12,7,6,2,44,158
966.0,2018,283,7,5,2,8,96,208
966.0,2019,61,1,0,0,0,22,40
967.0,2015,1,0,0,0,0,1,0
967.0,2016,0,0,0,1,0,0,1
967.0,2017,2,0,1,0,0,2,1
967.0,2018,4,0,2,0,0,5,1
968.0,2015,8,0,1,0,0,2,7
968.0,2016,8,0,1,2,0,4,6
968.0,2017,8,0,0,0,0,4,4
968.0,2018,5,0,5,2,0,6,6
968.0,2019,4,0,0,1,0,3,2
969.0,2015,22,0,4,0,0,12,14
969.0,2016,13,0,0,2,0,6,9
969.0,2017,12,1,2,1,0,9,7
969.0,2018,11,0,4,0,1,9,7
969.0,2019,5,0,0,0,0,1,4
970.0,2015,9,1,0,4,1,4,11
970.0,2016,24,0,7,2,4,15,22
970.0,2017,36,2,2,2,3,15,30
970.0,2018,41,0,8,1,2,27,25
970.0,2019,13,0,0,0,2,6,9
971.0,2015,11,0,1,0,0,7,5
971.0,2016,17,0,0,0,0,10,7
971.0,2017,39,0,1,0,1,10,31
971.0,2018,54,0,1,1,0,21,35
971.0,2019,12,0,0,0,0,0,12
972.0,2015,5,0,0,1,2,1,7
972.0,2016,7,0,3,2,5,5,12
972.0,2017,8,1,0,2,1,4,8
972.0,2018,14,0,2,0,0,9,7
972.0,2019,4,0,0,0,0,3,1
973.0,2015,20,2,3,6,8,8,31
973.0,2016,45,5,5,7,9,28,43
973.0,2017,59,4,6,8,8,28,57
973.0,2018,94,1,16,5,3,49,70
973.0,2019,16,0,1,1,1,9,10
974.0,2015,4,1,2,1,3,5,6
974.0,2016,10,0,2,2,2,5,11
974.0,2017,9,0,1,1,0,4,7
974.0,2018,26,0,0,3,2,12,19
974.0,2019,4,0,0,0,0,0,4
975.0,2015,30,1,2,3,4,12,28
975.0,2016,27,0,0,4,0,12,19
975.0,2017,21,1,4,7,1,13,21
975.0,2018,13,0,0,7,2,9,13
975.0,2019,3,0,0,0,0,1,2
976.0,2015,10,0,0,0,3,6,7
976.0,2016,12,1,3,0,2,8,10
976.0,2017,20,0,1,1,4,8,18
976.0,2018,26,0,3,1,1,15,16
976.0,2019,5,1,0,0,0,1,5
977.0,2015,16,3,0,0,2,8,13
977.0,2016,21,3,1,1,0,9,17
977.0,2017,32,6,1,2,3,18,26
977.0,2018,37,3,2,0,3,14,31
977.0,2019,8,0,0,1,0,3,6
978.0,2015,14,2,3,1,7,8,19
978.0,2016,20,5,2,1,3,12,19
978.0,2017,44,2,5,3,6,17,43
978.0,2018,59,5,7,1,2,36,38
978.0,2019,3,0,0,1,0,1,3
979.0,2015,17,6,1,1,4,3,26
979.0,2016,32,2,4,2,7,19,28
979.0,2017,64,2,4,3,8,25,56
979.0,2018,61,2,5,1,4,30,43
979.0,2019,11,1,0,0,0,1,11
980.0,2015,17,0,2,1,2,9,13
980.0,2016,9,2,0,0,1,4,8
980.0,2017,16,1,0,0,0,3,14
980.0,2018,44,1,3,3,0,23,28
980.0,2019,10,0,0,0,0,2,8
981.0,2015,45,3,6,0,4,27,31
981.0,2016,44,7,5,2,1,18,41
981.0,2017,57,5,3,1,3,28,41
981.0,2018,64,2,5,2,4,20,56
981.0,2019,8,0,0,1,2,3,8
982.0,2015,29,1,3,1,2,18,18
982.0,2016,39,3,5,5,4,25,31
982.0,2017,45,0,5,10,7,20,47
982.0,2018,77,0,2,1,6,38,48
982.0,2019,16,0,1,0,3,10,10
983.0,2015,10,2,2,3,6,7,16
983.0,2016,21,0,0,2,1,6,18
983.0,2017,40,0,0,2,4,15,31
983.0,2018,27,1,0,2,2,15,17
983.0,2019,7,0,1,0,0,5,3
984.0,2015,1,0,1,0,0,2,0
984.0,2016,6,0,0,0,0,3,3
984.0,2017,10,0,2,1,1,6,8
984.0,2018,18,0,0,1,1,12,8
984.0,2019,2,0,0,0,0,0,2
985.0,2015,21,0,0,2,1,11,13
985.0,2016,47,1,1,3,0,25,27
985.0,2017,111,0,1,3,1,66,50
985.0,2018,117,0,2,3,1,71,52
985.0,2019,19,0,0,0,1,8,12
986.0,2015,4,0,0,1,0,3,2
986.0,2016,5,1,0,1,1,4,4
986.0,2017,22,0,0,1,0,4,19
986.0,2018,18,0,1,3,0,9,12
986.0,2019,2,0,0,0,0,0,2
987.0,2015,19,0,3,1,1,12,12
987.0,2016,32,0,0,4,4,12,28
987.0,2017,36,0,0,2,1,17,22
987.0,2018,88,0,4,1,2,41,54
987.0,2019,11,0,0,0,0,9,2
988.0,2016,4,0,0,0,0,3,1
988.0,2017,1,0,0,2,0,1,2
988.0,2018,12,0,0,0,0,4,8
988.0,2019,2,0,0,0,0,1,1
989.0,2015,37,5,4,1,2,15,34
989.0,2016,78,10,9,3,3,28,75
989.0,2017,126,7,5,5,3,51,95
989.0,2018,134,11,9,2,4,58,102
989.0,2019,12,0,0,0,0,4,8
990.0,2015,35,3,4,10,12,11,53
990.0,2016,57,1,8,10,17,22,71
990.0,2017,162,2,11,12,18,75,130
990.0,2018,206,3,14,7,9,104,135
990.0,2019,28,0,2,2,0,12,20
991.0,2015,46,0,1,3,5,22,33
991.0,2016,53,0,3,0,1,21,36
991.0,2017,98,0,5,0,3,45,61
991.0,2018,116,0,0,4,1,51,70
991.0,2019,27,0,0,0,2,17,12
992.0,2015,41,0,0,0,0,17,24
992.0,2016,76,0,0,0,0,34,42
992.0,2017,489,0,43,31,14,248,327
992.0,2018,368,0,16,1,1,177,208
992.0,2019,72,0,0,0,0,35,37
993.0,2015,75,2,2,1,1,30,51
993.0,2016,126,2,3,0,0,45,86
993.0,2017,281,3,1,8,2,128,167
993.0,2018,310,0,2,1,0,160,153
993.0,2019,43,0,0,0,1,19,25
994.0,2015,2,0,1,0,0,0,3
994.0,2016,0,0,0,0,1,0,1
994.0,2017,4,0,1,3,1,5,4
994.0,2018,1,0,0,0,0,0,1
995.0,2015,27,0,5,6,4,12,30
995.0,2016,32,0,6,2,6,17,29
995.0,2017,63,0,6,7,8,41,43
995.0,2018,97,2,3,10,14,48,78
995.0,2019,9,0,0,2,7,5,13
996.0,2015,118,0,4,12,2,47,89
996.0,2016,134,0,1,9,9,45,108
996.0,2017,342,0,23,12,8,159,225
996.0,2018,456,0,8,5,5,234,240
996.0,2019,69,0,0,0,1,27,43
997.0,2015,53,0,6,2,4,28,37
997.0,2016,87,1,2,5,8,42,61
997.0,2017,161,0,19,7,1,96,92
997.0,2018,229,0,9,0,2,126,114
997.0,2019,36,0,0,0,0,21,15
998.0,2015,10,0,1,1,0,6,6
998.0,2016,16,0,0,1,0,8,9
998.0,2017,29,0,3,0,1,12,21
998.0,2018,37,0,0,1,1,17,22
998.0,2019,12,0,1,0,2,3,12
999.0,2015,15,0,2,1,0,7,11
999.0,2016,19,0,2,0,1,9,13
999.0,2017,34,0,0,2,2,10,28
999.0,2018,54,0,1,2,0,24,33
999.0,2019,10,0,0,0,0,1,9
1000.0,2015,0,1,0,0,0,0,1
1000.0,2016,1,2,1,0,0,2,2
1000.0,2017,3,0,0,1,0,0,4
1000.0,2018,3,2,1,0,0,2,4
1001.0,2015,20,3,8,3,0,14,20
1001.0,2016,34,5,14,1,3,23,34
1001.0,2017,61,6,12,3,5,32,55
1001.0,2018,59,4,21,4,2,43,47
1001.0,2019,13,2,1,0,0,6,10
1002.0,2015,3,0,1,0,0,2,2
1002.0,2017,2,0,0,1,0,1,2
1002.0,2018,2,2,0,0,0,1,3
1003.0,2015,5,1,2,1,7,5,11
1003.0,2016,17,0,4,0,8,11,18
1003.0,2017,29,1,1,3,9,14,29
1003.0,2018,30,0,8,4,8,21,28
1003.0,2019,12,0,0,1,2,5,10
1004.0,2015,0,0,0,1,0,0,1
1004.0,2016,1,0,0,0,0,1,0
1004.0,2017,4,0,1,0,0,2,3
1004.0,2018,2,0,0,0,0,1,1
1005.0,2017,1,0,0,0,0,0,1
1005.0,2018,2,0,0,0,0,0,2
1005.0,2019,1,0,0,0,0,0,1
1006.0,2015,22,5,14,8,24,22,51
1006.0,2016,64,2,20,9,15,43,67
1006.0,2017,86,6,12,9,17,54,76
1006.0,2018,151,4,26,18,29,90,137
1006.0,2019,15,1,3,4,7,12,18
1007.0,2015,1,0,0,0,0,0,1
1007.0,2016,3,0,1,0,0,2,2
1007.0,2017,19,0,0,0,0,9,10
1007.0,2018,25,1,0,0,0,10,16
1007.0,2019,7,0,0,0,0,2,5
1008.0,2015,11,0,1,1,0,6,7
1008.0,2016,10,0,0,1,1,5,7
1008.0,2017,35,0,2,0,1,13,25
1008.0,2018,43,0,0,0,0,16,27
1008.0,2019,7,0,0,0,0,2,5
1009.0,2015,7,0,0,0,0,2,5
1009.0,2016,8,0,0,0,0,4,4
1009.0,2017,9,0,0,0,0,4,5
1009.0,2018,28,0,0,0,2,13,17
1009.0,2019,2,0,0,0,0,1,1
1010.0,2016,1,0,0,0,0,1,0
1010.0,2017,1,0,0,0,1,0,2
1010.0,2018,2,0,0,0,0,0,2
1011.0,2015,8,0,0,0,0,1,7
1011.0,2016,1,0,0,0,0,0,1
1011.0,2017,3,1,0,0,0,1,3
1011.0,2018,11,0,0,1,0,3,9
1011.0,2019,2,0,0,0,0,0,2
1012.0,2017,1,1,0,0,0,0,2
1012.0,2018,5,0,0,0,0,1,4
1013.0,2015,1,0,0,0,0,1,0
1014.0,2015,1,0,0,0,0,0,1
1014.0,2016,3,0,0,0,0,1,2
1014.0,2017,6,0,0,0,0,4,2
1014.0,2018,17,0,0,0,0,8,9
1014.0,2019,3,0,0,0,0,0,3
1016.0,2015,6,0,0,0,0,3,3
1016.0,2016,9,0,0,0,0,3,6
1016.0,2017,29,0,0,0,0,9,20
1016.0,2018,66,0,0,0,0,23,43
1016.0,2019,1,0,0,0,0,1,0
1017.0,2016,2,0,0,0,0,1,1
1017.0,2017,3,0,0,0,0,2,1
1017.0,2018,1,0,0,0,0,0,1
1018.0,2018,1,0,0,0,0,0,1
1019.0,2015,1,0,0,0,0,1,0
1019.0,2016,1,0,0,0,0,0,1
1019.0,2017,2,0,0,0,0,2,0
1019.0,2018,1,0,0,0,0,0,1
1020.0,2015,5,0,0,0,0,3,2
1020.0,2016,2,0,0,0,0,1,1
1020.0,2017,6,0,0,0,0,3,3
1020.0,2018,33,0,0,1,0,14,20
1020.0,2019,5,0,0,0,0,3,2
1021.0,2017,2,0,1,0,0,2,1
1021.0,2018,4,0,0,0,0,2,2
1022.0,2015,2,0,0,0,0,1,1
1022.0,2016,2,0,0,0,0,0,2
1022.0,2017,7,0,0,0,0,2,5
1022.0,2018,8,0,1,0,0,2,7
1022.0,2019,3,0,1,0,0,3,1
1023.0,2015,0,0,1,0,0,1,0
1023.0,2017,3,0,0,0,0,1,2
1023.0,2018,4,0,0,0,0,2,2
1024.0,2015,9,0,0,0,0,4,5
1024.0,2016,12,1,1,0,0,5,9
1024.0,2017,22,0,0,0,0,12,10
1024.0,2018,47,0,2,1,0,27,23
1024.0,2019,2,0,0,0,0,0,2
1025.0,2015,14,0,3,0,0,6,11
1025.0,2016,7,0,4,0,0,6,5
1025.0,2017,23,0,3,2,1,11,18
1025.0,2018,22,1,1,3,0,11,16
1025.0,2019,4,0,0,0,1,2,3
1026.0,2015,4,0,5,0,0,2,7
1026.0,2016,9,0,0,0,1,2,8
1026.0,2017,21,0,0,2,1,8,16
1026.0,2018,38,0,0,1,1,18,22
1026.0,2019,7,0,0,1,0,4,4
1027.0,2015,6,0,0,1,0,4,3
1027.0,2016,13,1,0,0,0,2,12
1027.0,2017,6,0,1,0,0,5,2
1027.0,2018,5,0,0,0,0,0,5
1028.0,2015,53,0,6,1,2,38,24
1028.0,2016,67,3,9,0,7,34,52
1028.0,2017,132,2,10,1,3,72,76
1028.0,2018,157,1,5,8,8,73,105
1028.0,2019,26,0,0,0,0,10,16
1029.0,2016,1,0,0,0,0,0,1
1030.0,2016,0,0,2,0,0,2,0
1031.0,2015,0,0,0,1,0,0,1
1031.0,2017,1,0,0,0,0,1,0
1032.0,2015,19,0,3,9,0,9,22
1032.0,2016,25,2,8,3,1,17,22
1032.0,2017,35,1,2,4,1,13,30
1032.0,2018,44,0,9,2,0,24,31
1032.0,2019,8,0,1,0,0,5,4
1033.0,2015,4,1,0,0,0,3,2
1033.0,2016,3,0,0,1,0,4,0
1033.0,2017,4,0,0,0,0,3,1
1033.0,2018,5,0,3,0,0,3,5
1033.0,2019,1,0,0,0,0,0,1
1034.0,2015,5,0,6,11,12,8,26
1034.0,2016,20,0,1,5,8,7,27
1034.0,2017,27,0,1,4,5,14,23
1034.0,2018,26,0,3,12,9,15,35
1034.0,2019,7,0,1,1,3,5,7
1035.0,2015,38,0,4,31,29,22,80
1035.0,2016,81,1,3,22,24,35,96
1035.0,2017,192,1,9,22,10,95,139
1035.0,2018,305,3,10,32,38,131,257
1035.0,2019,54,0,2,1,3,21,39
1036.0,2015,0,0,1,1,0,2,0
1036.0,2017,2,0,0,0,0,2,0
1036.0,2018,4,0,2,0,0,4,2
1036.0,2019,2,0,0,0,0,1,1
1037.0,2016,2,0,0,0,0,0,2
1037.0,2017,3,0,0,0,0,0,3
1037.0,2018,6,0,0,0,0,2,4
1038.0,2015,1,0,0,0,0,0,1
1038.0,2016,8,0,0,0,0,1,7
1038.0,2017,6,0,0,0,0,4,2
1038.0,2018,22,0,1,0,0,5,18
1038.0,2019,4,0,0,0,0,1,3
1039.0,2017,1,0,0,0,0,1,0
1039.0,2018,2,0,0,0,0,1,1
1040.0,2015,1,0,1,0,0,1,1
1040.0,2016,3,0,0,0,0,2,1
1040.0,2017,2,0,0,0,0,0,2
1040.0,2018,5,0,0,0,0,3,2
1040.0,2019,2,0,0,0,0,0,2
1042.0,2017,1,0,0,0,0,1,0
1042.0,2018,3,0,0,0,0,0,3
1042.0,2019,1,0,0,0,0,0,1
1043.0,2015,2,0,0,0,1,0,3
1043.0,2016,2,0,0,0,0,2,0
1043.0,2017,2,0,0,1,0,0,3
1043.0,2018,5,0,0,1,0,1,5
1048.0,2015,56,1,7,12,5,32,49
1048.0,2016,121,1,4,26,4,54,102
1048.0,2017,194,0,3,22,12,90,141
1048.0,2018,266,1,7,24,13,122,189
1048.0,2019,56,0,0,1,1,27,31
1049.0,2015,28,0,5,16,5,9,45
1049.0,2016,50,0,1,20,3,22,52
1049.0,2017,85,0,7,17,7,46,70
1049.0,2018,138,0,6,15,7,51,115
1049.0,2019,18,0,0,2,0,6,14
1050.0,2015,9,9,3,0,0,9,12
1050.0,2016,12,4,1,1,0,8,10
1050.0,2017,13,4,2,0,3,10,12
1050.0,2018,6,8,12,0,0,13,13
1050.0,2019,4,2,1,0,0,4,3
1051.0,2015,0,0,0,1,1,0,2
1051.0,2016,0,0,1,0,0,0,1
1051.0,2017,1,0,0,0,0,0,1
1051.0,2018,0,2,3,0,2,3,4
1053.0,2015,2,0,0,0,0,1,1
1053.0,2016,2,0,0,0,0,1,1
1053.0,2017,15,0,0,0,0,6,9
1053.0,2018,21,0,0,0,0,8,13
1053.0,2019,3,0,0,0,0,2,1
1054.0,2016,1,0,0,0,0,1,0
1054.0,2017,1,0,0,0,0,0,1
1059.0,2015,2,0,0,0,0,0,2
1059.0,2016,6,0,0,0,0,2,4
1059.0,2017,15,0,0,0,0,8,7
1059.0,2018,4,0,0,0,0,1,3
1059.0,2019,1,0,0,0,0,1,0
1063.0,2018,2,0,0,0,0,1,1
1063.0,2019,1,0,0,0,0,1,0
1065.0,2015,1,0,0,0,1,1,1
1065.0,2016,4,0,0,1,0,2,3
1065.0,2017,7,0,1,1,0,5,4
1065.0,2018,12,0,1,0,0,5,8
1065.0,2019,2,0,0,0,0,0,2
1066.0,2015,1,0,1,0,0,2,0
1066.0,2016,5,0,0,1,0,2,4
1066.0,2017,8,0,1,0,0,3,6
1066.0,2018,8,0,0,1,0,3,6
1067.0,2015,6,0,0,0,0,3,3
1067.0,2016,9,0,1,0,0,5,5
1067.0,2017,2,0,1,0,0,2,1
1067.0,2018,1,0,0,0,0,0,1
1067.0,2019,2,0,0,0,0,1,1
1068.0,2016,1,0,0,0,0,0,1
1068.0,2017,1,0,0,0,0,0,1
1068.0,2018,0,0,1,0,0,1,0
1069.0,2015,2,0,0,0,0,2,0
1069.0,2016,2,0,0,0,0,0,2
1069.0,2017,2,0,0,0,0,1,1
1069.0,2018,3,0,0,0,0,0,3
1071.0,2016,0,0,1,1,0,1,1
1071.0,2018,1,0,0,0,0,0,1
1141.0,2015,4,0,0,0,1,1,4
1141.0,2016,3,3,0,0,0,2,4
1141.0,2017,10,0,2,0,1,5,8
1141.0,2018,5,1,5,1,0,8,4
1141.0,2019,2,0,1,0,0,1,2
1619.0,2017,1,0,0,0,0,1,0
1620.0,2015,4,0,0,0,0,1,3
1620.0,2016,5,0,0,0,0,0,5
1620.0,2017,14,0,0,0,0,6,8
1908.0,2015,2,0,0,0,0,1,1
1908.0,2016,1,0,0,0,0,0,1
1908.0,2017,3,0,0,0,0,2,1
1908.0,2018,0,0,1,0,0,1,0
