codigo_upz,AÑO,MES,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,dia_Domingo,dia_Jueves,dia_Lunes,dia_Martes,dia_Miércoles,dia_Sábado,dia_Viernes,genero_FEMENINO,genero_MASCULINO
40.0,2016,2,56,0,1,7,1,11,13,12,12,6,6,5,27,38
40.0,2016,3,38,0,5,10,5,6,13,11,11,10,2,5,26,32
40.0,2016,4,35,1,3,6,4,7,8,5,8,6,9,6,20,29
40.0,2016,5,22,0,5,10,7,4,6,7,12,7,3,5,13,31
40.0,2016,6,32,1,7,7,4,3,13,7,8,11,1,8,17,34
40.0,2016,7,26,0,1,10,0,3,7,7,5,6,4,5,7,30
40.0,2016,8,24,0,0,7,3,3,8,6,4,8,5,0,11,23
40.0,2016,9,30,0,2,12,2,7,4,5,6,7,11,6,19,27
40.0,2016,10,29,0,2,13,3,5,9,8,6,8,5,6,20,27
40.0,2016,11,23,0,1,5,4,4,7,5,3,7,1,6,13,20
40.0,2016,12,17,3,4,9,0,6,6,2,4,8,4,3,10,23
40.0,2017,1,59,0,2,6,1,9,14,10,10,7,12,6,19,49
40.0,2017,2,76,0,1,12,1,9,12,9,23,13,9,15,29,61
40.0,2017,3,69,0,6,15,3,11,16,7,11,21,10,17,29,64
40.0,2017,4,49,1,2,14,3,12,9,11,7,10,12,8,20,49
40.0,2017,5,53,0,5,10,3,4,12,11,9,13,12,10,31,40
40.0,2017,6,56,0,7,14,2,5,10,10,14,15,13,12,36,43
40.0,2017,7,53,0,3,12,0,9,4,10,13,8,16,8,33,35
40.0,2017,8,89,1,7,15,4,7,24,15,26,14,12,18,47,69
40.0,2017,9,78,1,7,13,2,11,10,15,14,8,19,24,41,60
40.0,2017,10,85,0,9,16,4,7,13,21,23,21,15,14,41,73
40.0,2017,11,84,1,6,10,5,6,26,10,18,20,14,12,36,70
40.0,2017,12,100,3,2,8,4,9,15,14,15,19,23,22,39,78
40.0,2018,1,83,1,1,11,4,6,15,16,12,21,13,17,35,65
40.0,2018,2,97,0,1,11,4,5,16,15,21,21,17,18,41,72
40.0,2018,3,78,0,6,10,2,7,18,12,11,15,13,20,40,56
40.0,2018,4,98,0,4,9,7,16,24,18,17,17,15,11,47,71
40.0,2018,5,93,0,5,15,3,8,19,15,19,22,12,21,50,65
40.0,2018,6,77,1,1,16,4,12,15,12,8,18,18,16,35,64
40.0,2018,7,82,1,2,10,7,15,12,8,25,12,17,13,40,62
40.0,2018,8,90,0,2,8,6,9,13,14,20,19,11,20,45,61
40.0,2018,9,87,0,5,20,4,8,17,16,15,16,22,22,41,75
40.0,2018,10,97,0,1,12,4,9,19,18,17,26,12,13,52,62
40.0,2018,11,86,0,1,14,2,16,12,18,13,10,12,22,39,64
40.0,2018,12,87,0,3,17,1,16,12,11,14,9,24,22,39,69
40.0,2019,1,91,1,3,10,4,6,24,10,23,10,19,17,34,75
40.0,2019,2,102,1,2,16,6,12,16,15,20,21,22,21,57,70
41.0,2015,1,24,0,0,6,3,2,6,4,6,3,6,6,7,26
41.0,2015,2,8,1,3,3,6,2,6,4,1,3,2,3,7,14
41.0,2015,3,14,0,1,13,9,3,9,4,3,5,6,7,8,29
41.0,2015,4,11,0,0,4,2,4,3,3,1,3,2,1,3,14
41.0,2015,5,13,0,1,6,4,2,3,5,1,4,4,5,4,20
41.0,2015,6,9,0,0,5,4,4,0,5,1,3,1,4,4,14
41.0,2015,7,17,1,3,8,1,4,3,4,5,5,6,3,7,23
41.0,2015,8,14,0,4,7,2,2,6,2,7,5,2,3,9,18
41.0,2015,9,13,0,6,10,5,2,11,3,5,4,1,8,11,23
41.0,2015,10,6,1,2,5,7,2,4,0,5,3,5,2,6,15
41.0,2015,11,13,0,4,6,3,3,1,4,3,7,3,5,12,14
41.0,2015,12,14,0,2,11,6,5,5,5,6,4,3,5,8,25
41.0,2016,1,20,0,3,9,5,2,11,5,5,5,1,8,8,29
41.0,2016,2,28,0,1,8,2,6,5,12,4,1,4,7,11,28
41.0,2016,3,23,2,3,11,6,4,11,4,9,9,4,4,16,29
41.0,2016,4,9,0,1,14,4,1,3,7,3,5,3,6,7,21
41.0,2016,5,22,1,2,6,5,2,10,5,5,7,3,4,6,30
41.0,2016,6,20,1,0,7,2,6,5,1,2,7,4,5,6,24
41.0,2016,7,15,1,1,6,2,6,5,2,1,1,5,5,10,15
41.0,2016,8,16,0,0,5,1,2,3,3,3,6,1,4,4,18
41.0,2016,9,25,1,2,4,2,5,5,3,5,4,5,7,13,21
41.0,2016,10,24,0,2,6,2,3,10,4,2,5,6,4,14,20
41.0,2016,11,20,1,2,10,3,8,5,1,4,6,8,4,12,24
41.0,2016,12,21,1,0,2,1,2,4,4,0,6,4,5,9,16
41.0,2017,1,44,2,1,3,1,6,9,5,8,6,8,9,27,24
41.0,2017,2,30,0,3,3,3,5,4,3,5,9,8,5,12,27
41.0,2017,3,39,0,0,6,4,4,11,8,10,5,2,9,15,34
41.0,2017,4,37,1,1,9,1,4,6,4,9,8,13,5,19,30
41.0,2017,5,33,0,3,5,2,4,3,11,6,9,5,5,15,28
41.0,2017,6,38,1,3,12,2,7,11,7,9,7,6,9,20,36
41.0,2017,7,36,0,3,6,1,5,9,5,2,8,12,5,19,27
41.0,2017,8,51,0,2,12,2,3,15,7,18,7,10,7,21,46
41.0,2017,9,63,0,3,11,1,11,10,11,9,10,16,11,38,40
41.0,2017,10,55,0,4,10,3,12,6,9,13,10,10,12,30,42
41.0,2017,11,80,0,2,10,3,8,15,10,18,17,10,17,31,64
41.0,2017,12,69,2,2,7,0,12,5,7,14,14,10,18,29,51
41.0,2018,1,46,0,2,8,4,6,11,6,12,9,6,10,23,37
41.0,2018,2,49,0,3,7,2,5,7,9,7,11,12,10,29,32
41.0,2018,3,46,0,3,7,3,6,5,7,10,15,7,9,23,36
41.0,2018,4,87,0,3,6,5,5,18,16,13,20,9,20,44,57
41.0,2018,5,61,1,5,8,4,7,15,11,17,11,10,8,34,45
41.0,2018,6,59,0,3,5,1,7,9,4,9,14,11,14,38,30
41.0,2018,7,46,0,2,9,3,5,12,7,9,8,11,8,30,30
41.0,2018,8,63,3,3,9,5,4,13,9,13,16,6,22,36,47
41.0,2018,9,56,0,2,10,1,12,8,6,15,7,7,14,28,41
41.0,2018,10,84,0,2,13,3,9,18,10,17,17,18,13,45,57
41.0,2018,11,75,1,0,6,4,8,19,5,14,13,15,12,45,41
41.0,2018,12,48,1,3,6,2,7,8,5,8,10,9,13,26,34
41.0,2019,1,51,0,1,7,3,10,9,13,5,8,9,8,27,35
41.0,2019,2,57,0,1,7,4,3,13,12,9,12,8,12,31,38
42.0,2015,1,50,4,7,5,7,7,13,6,11,6,13,17,28,45
42.0,2015,2,49,2,3,5,6,3,7,10,15,13,7,10,24,41
42.0,2015,3,52,1,2,1,4,10,7,5,6,12,12,8,23,37
42.0,2015,4,52,1,7,3,6,6,20,6,10,14,6,7,31,38
42.0,2015,5,62,5,1,12,6,8,18,7,12,15,12,14,22,64
42.0,2015,6,44,2,2,7,8,10,4,9,10,8,10,12,17,46
42.0,2015,7,54,4,1,6,4,8,9,8,14,12,6,12,24,45
42.0,2015,8,50,1,8,6,10,8,11,10,10,14,9,13,25,50
42.0,2015,9,36,5,1,6,8,11,14,7,6,5,8,5,19,37
42.0,2015,10,42,2,2,9,8,8,11,6,10,9,12,7,23,40
42.0,2015,11,36,2,2,7,14,10,6,12,9,9,5,10,19,42
42.0,2015,12,30,2,4,7,4,6,4,8,6,6,9,8,15,32
42.0,2016,1,66,1,4,9,13,13,23,10,11,8,14,14,34,59
42.0,2016,2,77,0,3,9,10,7,13,15,12,14,19,19,35,64
42.0,2016,3,64,0,31,6,1,14,17,11,15,19,14,12,53,49
42.0,2016,4,62,1,3,9,5,8,14,9,11,11,13,14,28,52
42.0,2016,5,60,3,2,6,5,9,13,17,12,9,10,6,20,56
42.0,2016,6,66,3,2,10,4,10,10,22,10,14,10,9,17,68
42.0,2016,7,65,2,11,6,4,5,22,6,16,9,14,16,22,66
42.0,2016,8,71,1,5,11,9,9,11,21,15,19,10,12,28,69
42.0,2016,9,73,0,2,7,11,12,15,13,13,12,14,14,34,59
42.0,2016,10,60,0,6,7,5,8,13,11,8,13,15,10,31,47
42.0,2016,11,48,4,4,8,7,2,15,7,19,14,7,7,19,52
42.0,2016,12,43,1,3,6,6,10,8,4,12,6,9,10,19,40
42.0,2017,1,92,2,2,5,9,18,12,23,21,11,12,13,51,59
42.0,2017,2,82,1,9,5,9,7,19,14,16,23,19,8,39,67
42.0,2017,3,86,0,5,5,7,10,18,13,13,18,16,15,46,57
42.0,2017,4,54,2,6,4,3,10,9,10,11,8,11,10,30,39
42.0,2017,5,89,0,7,8,10,3,26,15,16,25,9,20,45,69
42.0,2017,6,85,1,2,5,4,11,12,15,9,19,15,16,31,66
42.0,2017,7,102,4,2,8,2,10,24,16,17,16,25,10,42,76
42.0,2017,8,131,0,3,5,2,20,24,17,19,23,14,24,57,84
42.0,2017,9,120,1,1,3,11,17,14,20,14,18,31,22,59,77
42.0,2017,10,150,0,8,5,7,13,24,22,34,28,29,20,71,99
42.0,2017,11,150,1,5,9,4,13,37,17,22,25,28,27,65,104
42.0,2017,12,127,1,4,7,4,22,13,19,16,18,26,29,48,95
42.0,2018,1,118,0,6,8,5,9,23,22,29,17,19,18,55,82
42.0,2018,2,116,2,7,8,5,8,24,18,22,20,17,29,53,84
42.0,2018,3,108,0,4,3,8,9,19,18,21,16,16,24,44,79
42.0,2018,4,175,1,6,7,6,20,28,42,29,26,29,21,87,108
42.0,2018,5,141,1,11,1,8,10,32,15,32,30,23,20,83,79
42.0,2018,6,150,0,10,5,11,18,16,24,25,24,27,42,60,116
42.0,2018,7,157,1,10,10,7,19,27,32,36,28,23,20,85,100
42.0,2018,8,164,3,12,15,9,27,28,24,27,32,24,41,82,121
42.0,2018,9,153,1,8,5,4,14,33,26,26,22,23,27,64,107
42.0,2018,10,154,0,6,9,6,14,22,30,24,30,21,34,68,107
42.0,2018,11,133,2,5,7,6,15,30,18,23,21,24,22,59,94
42.0,2018,12,174,2,2,22,4,25,27,40,20,21,38,33,73,131
42.0,2019,1,130,24,3,6,5,8,49,17,24,20,23,27,53,115
42.0,2019,2,157,0,5,9,4,18,25,19,25,31,29,28,67,108
43.0,2015,1,22,1,2,1,5,3,4,7,4,3,5,5,11,20
43.0,2015,2,19,0,3,5,2,5,4,1,3,5,6,5,7,22
43.0,2015,3,21,1,4,7,5,4,4,5,6,8,3,8,16,22
43.0,2015,4,15,1,0,4,4,1,5,4,1,6,4,3,8,16
43.0,2015,5,18,2,1,4,2,3,2,4,7,5,2,4,9,18
43.0,2015,6,13,0,2,3,0,5,1,3,3,5,1,0,6,12
43.0,2015,7,15,0,1,5,1,2,6,2,6,2,2,2,5,17
43.0,2015,8,20,1,2,2,5,3,8,4,6,2,3,4,11,19
43.0,2015,9,17,1,7,2,4,0,5,7,7,4,4,4,9,22
43.0,2015,10,9,1,0,3,3,2,1,3,4,4,0,2,6,10
43.0,2015,11,11,1,1,5,6,2,4,4,5,7,1,1,4,20
43.0,2015,12,11,2,1,3,4,2,7,1,4,2,3,2,4,17
43.0,2016,1,37,0,0,4,3,3,7,4,5,10,10,5,16,28
43.0,2016,2,39,1,3,4,3,2,11,11,5,10,3,8,19,31
43.0,2016,3,32,1,1,4,4,3,7,4,10,7,5,6,17,25
43.0,2016,4,20,0,3,3,5,2,3,8,3,4,3,8,18,13
43.0,2016,5,16,0,2,7,3,0,6,2,7,7,3,3,4,24
43.0,2016,6,26,0,4,1,2,3,8,6,4,5,1,6,15,18
43.0,2016,7,23,0,1,5,2,4,2,8,5,0,3,9,7,24
43.0,2016,8,27,1,1,2,1,6,10,2,2,1,3,8,12,20
43.0,2016,9,17,0,0,3,3,2,4,4,2,6,3,2,12,11
43.0,2016,10,28,1,2,7,1,7,3,4,7,5,6,7,15,24
43.0,2016,11,27,0,0,8,0,2,6,2,2,8,7,8,11,24
43.0,2016,12,22,0,2,5,0,2,2,5,1,5,5,9,14,15
43.0,2017,1,48,0,0,7,4,10,11,4,10,6,10,8,21,38
43.0,2017,2,53,0,1,13,4,8,6,7,13,11,10,16,21,50
43.0,2017,3,63,2,3,10,2,7,18,9,12,8,13,13,24,56
43.0,2017,4,45,0,5,11,2,5,8,10,6,13,11,10,27,36
43.0,2017,5,53,0,4,6,1,3,14,7,12,9,9,10,35,29
43.0,2017,6,39,0,1,8,0,5,6,8,6,8,6,9,19,29
43.0,2017,7,42,0,10,3,2,5,6,8,6,11,16,5,19,38
43.0,2017,8,70,1,10,9,3,6,14,9,26,18,7,13,42,51
43.0,2017,9,85,0,11,7,4,13,12,13,23,9,20,17,48,59
43.0,2017,10,92,1,13,7,3,13,22,24,14,21,13,9,58,58
43.0,2017,11,85,0,7,8,4,10,13,16,11,17,18,19,43,61
43.0,2017,12,95,0,5,10,8,11,17,9,15,27,18,21,45,73
43.0,2018,1,51,0,1,10,3,5,6,5,11,17,4,17,24,41
43.0,2018,2,63,0,3,8,2,6,12,7,17,11,8,15,43,33
43.0,2018,3,71,0,5,11,3,5,15,11,18,10,11,20,40,50
43.0,2018,4,82,0,3,14,4,9,15,23,15,14,11,16,46,57
43.0,2018,5,87,0,4,8,6,9,30,9,16,7,13,21,40,65
43.0,2018,6,67,1,1,5,5,6,10,7,15,10,14,17,30,49
43.0,2018,7,105,0,4,10,1,11,19,16,21,14,16,23,47,73
43.0,2018,8,95,0,2,12,2,8,17,7,13,27,16,23,50,61
43.0,2018,9,84,1,4,13,1,12,14,12,12,10,19,24,36,67
43.0,2018,10,102,0,8,10,5,7,18,20,21,22,14,23,59,66
43.0,2018,11,97,0,1,9,3,8,26,9,16,11,17,23,52,58
43.0,2018,12,98,1,1,3,1,15,12,13,12,18,21,13,40,64
43.0,2019,1,86,1,1,7,6,6,23,12,20,17,7,16,35,66
43.0,2019,2,125,0,1,7,3,11,19,11,26,18,26,25,57,79
44.0,2015,1,23,1,2,3,1,0,3,2,5,7,6,7,9,21
44.0,2015,2,16,2,0,3,4,1,5,6,4,4,1,4,9,16
44.0,2015,3,21,2,0,10,3,7,5,3,6,6,4,5,12,24
44.0,2015,4,27,1,1,3,2,3,3,5,7,5,8,3,12,22
44.0,2015,5,22,1,0,4,8,3,6,5,3,8,4,6,12,23
44.0,2015,6,40,1,4,2,3,5,5,4,9,11,10,6,19,31
44.0,2015,7,22,1,2,7,0,5,3,3,3,6,5,7,12,20
44.0,2015,8,25,1,6,4,2,5,4,7,2,5,7,8,14,24
44.0,2015,9,25,2,3,8,5,5,10,6,10,7,3,2,15,28
44.0,2015,10,29,0,2,10,1,5,9,5,4,6,4,9,19,23
44.0,2015,11,33,2,3,6,3,9,5,9,5,2,12,5,11,36
44.0,2015,12,26,0,3,1,4,5,5,2,2,7,2,11,8,26
44.0,2016,1,69,0,1,15,4,8,10,15,12,12,18,14,24,64
44.0,2016,2,59,2,1,6,1,9,9,13,9,8,6,15,24,45
44.0,2016,3,39,2,5,7,4,8,10,5,8,13,5,8,23,34
44.0,2016,4,54,2,5,3,2,5,5,9,10,8,13,16,31,35
44.0,2016,5,39,2,1,6,2,7,13,6,2,4,12,6,10,39
44.0,2016,6,33,0,3,5,3,3,6,5,2,13,7,8,13,31
44.0,2016,7,25,2,2,5,3,6,3,2,4,4,11,7,16,21
44.0,2016,8,46,1,2,9,3,4,9,6,4,17,8,13,17,44
44.0,2016,9,42,2,0,3,4,9,10,5,5,5,8,9,12,39
44.0,2016,10,41,0,2,10,2,5,14,5,8,6,8,9,21,34
44.0,2016,11,43,0,2,4,4,4,10,3,9,9,12,6,19,34
44.0,2016,12,49,0,2,3,0,7,3,4,8,4,16,12,20,34
44.0,2017,1,94,0,2,8,2,20,14,14,14,13,17,14,43,63
44.0,2017,2,82,0,4,8,2,8,10,10,16,15,19,18,34,62
44.0,2017,3,90,1,3,8,3,9,10,9,16,14,24,23,34,71
44.0,2017,4,76,1,0,6,0,11,8,13,10,13,20,8,30,53
44.0,2017,5,95,0,3,7,2,18,14,18,19,11,14,13,42,65
44.0,2017,6,73,1,3,9,2,13,11,7,9,8,15,25,35,53
44.0,2017,7,94,0,6,4,4,11,9,13,17,13,19,26,37,71
44.0,2017,8,115,1,0,16,7,13,20,9,26,25,24,22,51,88
44.0,2017,9,112,0,13,12,1,11,17,9,17,19,40,25,64,74
44.0,2017,10,141,0,7,7,2,22,31,19,19,20,18,28,64,93
44.0,2017,11,122,2,5,6,4,15,15,17,30,18,25,19,44,95
44.0,2017,12,135,0,3,8,1,18,26,10,19,21,27,26,47,100
44.0,2018,1,125,1,0,6,9,19,17,13,23,28,21,20,60,81
44.0,2018,2,114,0,4,7,7,23,15,15,24,9,27,19,51,81
44.0,2018,3,136,2,5,5,5,21,25,23,14,13,28,29,53,100
44.0,2018,4,126,0,5,6,1,15,12,23,13,21,26,28,57,81
44.0,2018,5,141,0,4,8,3,13,17,17,22,26,28,33,66,90
44.0,2018,6,121,0,4,12,3,12,18,12,19,17,31,31,65,75
44.0,2018,7,152,3,3,12,3,26,24,24,24,25,26,24,66,107
44.0,2018,8,145,0,5,5,4,14,28,17,24,28,19,29,64,95
44.0,2018,9,151,1,0,14,5,21,20,21,20,32,30,27,66,105
44.0,2018,10,158,1,8,10,6,12,26,23,36,33,29,24,68,115
44.0,2018,11,171,0,1,7,3,24,33,15,22,28,32,28,67,115
44.0,2018,12,151,0,1,5,5,27,28,16,19,15,36,21,41,121
44.0,2019,1,142,0,2,14,2,18,26,15,19,35,28,19,56,104
44.0,2019,2,159,0,2,7,2,16,27,22,21,25,28,31,57,113
45.0,2015,1,38,0,4,1,7,5,11,7,5,6,5,11,11,39
45.0,2015,2,18,1,3,4,7,3,5,3,5,5,7,5,8,25
45.0,2015,3,22,0,3,2,6,5,2,3,6,8,4,5,11,22
45.0,2015,4,20,0,1,3,5,3,6,3,1,7,1,8,8,21
45.0,2015,5,14,1,1,6,2,3,9,1,4,4,1,2,9,15
45.0,2015,6,27,0,3,3,5,4,4,9,6,6,4,5,6,32
45.0,2015,7,25,0,2,6,6,1,4,5,6,14,4,5,9,30
45.0,2015,8,26,1,1,8,3,3,7,8,6,6,4,5,17,22
45.0,2015,9,26,0,1,8,12,3,6,8,10,10,4,6,12,35
45.0,2015,10,29,1,1,9,4,3,11,4,7,5,8,6,12,32
45.0,2015,11,20,4,1,4,9,6,3,7,7,3,7,5,11,27
45.0,2015,12,27,2,1,3,4,3,8,2,4,6,4,10,5,32
45.0,2016,1,63,0,2,6,4,9,8,12,11,13,12,10,25,50
45.0,2016,2,35,2,5,6,4,7,9,16,5,5,2,8,16,36
45.0,2016,3,51,3,3,9,10,6,9,5,19,16,12,9,20,56
45.0,2016,4,28,0,1,8,6,2,4,7,6,8,8,8,17,26
45.0,2016,5,33,5,3,10,8,10,3,9,11,10,7,9,13,46
45.0,2016,6,28,0,5,8,2,4,10,5,6,7,7,4,12,31
45.0,2016,7,27,4,5,4,7,5,11,5,6,3,5,12,17,30
45.0,2016,8,41,1,5,9,3,4,13,10,8,10,9,5,23,36
45.0,2016,9,50,1,2,5,3,10,11,3,7,5,8,17,17,44
45.0,2016,10,29,2,2,6,3,5,4,4,7,10,3,9,9,33
45.0,2016,11,33,0,3,15,4,6,10,5,11,6,10,7,18,37
45.0,2016,12,34,1,2,7,5,5,8,2,5,8,12,9,17,32
45.0,2017,1,75,4,3,5,5,8,15,13,12,8,16,20,25,67
45.0,2017,2,94,1,1,6,3,11,15,12,9,19,22,17,42,63
45.0,2017,3,66,2,6,5,3,11,17,7,8,9,11,19,30,52
45.0,2017,4,56,2,4,4,6,10,8,7,12,11,15,9,35,37
45.0,2017,5,51,2,8,10,2,5,9,12,12,12,10,13,18,55
45.0,2017,6,66,0,7,12,2,8,14,7,11,14,12,21,37,50
45.0,2017,7,62,0,7,6,4,6,13,12,14,14,13,7,30,49
45.0,2017,8,81,1,1,7,11,15,18,10,19,14,9,16,30,71
45.0,2017,9,106,0,5,11,6,16,17,18,15,14,34,14,51,77
45.0,2017,10,95,0,1,10,1,11,15,16,16,15,17,17,42,65
45.0,2017,11,129,1,3,6,3,17,19,10,17,23,25,31,55,87
45.0,2017,12,104,4,3,10,6,15,16,15,17,29,21,14,45,82
45.0,2018,1,92,0,0,3,6,8,19,9,13,21,17,14,30,71
45.0,2018,2,95,2,4,4,8,15,12,14,13,20,20,19,39,74
45.0,2018,3,100,2,4,4,3,13,22,13,11,14,21,19,41,72
45.0,2018,4,127,1,5,6,10,21,29,24,19,23,21,12,53,96
45.0,2018,5,111,1,6,3,6,6,25,12,19,12,18,35,51,76
45.0,2018,6,91,0,2,9,5,11,12,12,13,13,25,21,38,69
45.0,2018,7,108,1,6,15,6,16,25,18,19,20,26,12,63,73
45.0,2018,8,124,2,10,16,6,18,28,18,24,28,23,19,50,108
45.0,2018,9,127,1,8,5,3,21,20,15,18,19,17,34,57,87
45.0,2018,10,130,3,8,9,9,12,16,22,23,27,24,35,60,99
45.0,2018,11,102,3,1,8,7,17,23,8,19,19,16,19,43,78
45.0,2018,12,101,1,7,4,7,12,18,17,15,17,17,24,38,82
45.0,2019,1,109,0,3,7,2,11,13,21,16,25,20,15,38,83
45.0,2019,2,107,1,4,5,5,9,17,16,14,18,25,23,38,84
46.0,2015,1,35,0,1,10,2,6,11,2,7,2,9,11,16,32
46.0,2015,2,32,0,2,8,4,7,8,6,9,3,6,7,20,26
46.0,2015,3,23,0,0,7,4,7,2,5,6,3,7,4,13,21
46.0,2015,4,19,2,0,4,4,6,4,8,2,2,5,2,7,22
46.0,2015,5,29,1,1,9,7,7,5,3,4,6,9,13,12,35
46.0,2015,6,26,0,1,7,11,6,10,4,8,9,4,4,11,34
46.0,2015,7,30,0,5,10,3,8,6,6,4,6,7,11,19,29
46.0,2015,8,18,1,3,9,2,5,4,7,9,5,1,2,11,22
46.0,2015,9,18,1,1,12,4,2,6,5,2,9,7,5,9,27
46.0,2015,10,27,1,1,8,2,5,8,3,7,5,7,4,10,29
46.0,2015,11,36,0,0,10,2,6,12,7,2,5,9,7,15,33
46.0,2015,12,28,1,0,9,5,3,12,9,6,9,0,4,16,27
46.0,2016,1,60,1,4,7,8,6,12,9,12,16,9,16,25,54
46.0,2016,2,61,0,4,11,5,7,11,14,10,9,18,12,30,50
46.0,2016,3,41,0,2,11,5,8,8,7,5,18,5,8,19,40
46.0,2016,4,27,0,3,13,3,6,7,6,4,7,8,8,13,33
46.0,2016,5,32,2,2,18,4,12,8,4,10,11,4,9,10,48
46.0,2016,6,35,0,1,13,6,10,6,8,5,8,7,11,17,38
46.0,2016,7,32,3,2,14,5,4,7,11,5,2,15,12,13,43
46.0,2016,8,44,1,3,17,9,6,9,11,12,15,8,13,26,48
46.0,2016,9,35,0,4,15,8,6,14,5,7,9,9,12,23,39
46.0,2016,10,43,1,2,12,2,4,8,11,7,13,12,5,17,43
46.0,2016,11,31,1,4,14,2,10,1,7,11,8,5,10,15,37
46.0,2016,12,37,0,2,6,3,10,11,4,6,7,1,9,18,30
46.0,2017,1,69,1,1,14,6,13,11,8,14,6,20,19,23,68
46.0,2017,2,86,0,2,12,6,10,7,19,17,19,24,10,39,67
46.0,2017,3,79,2,3,16,7,10,17,6,17,16,19,22,32,75
46.0,2017,4,67,0,8,12,4,12,10,17,15,11,18,8,29,62
46.0,2017,5,73,0,5,15,1,8,17,10,18,17,12,12,36,58
46.0,2017,6,67,0,4,8,5,9,12,9,14,18,6,16,33,51
46.0,2017,7,85,0,3,9,4,11,11,12,16,14,13,24,40,61
46.0,2017,8,111,1,9,7,8,12,29,11,20,29,19,16,52,84
46.0,2017,9,128,2,3,10,4,11,20,22,17,16,27,34,48,99
46.0,2017,10,125,0,1,15,4,25,19,23,26,17,17,18,57,88
46.0,2017,11,124,0,6,11,11,7,24,15,20,33,24,29,65,87
46.0,2017,12,131,0,3,12,1,18,23,18,18,22,23,25,52,95
46.0,2018,1,110,1,6,8,6,10,24,10,21,27,20,19,50,81
46.0,2018,2,129,1,5,11,5,12,20,20,21,28,19,31,64,87
46.0,2018,3,112,3,5,9,7,14,25,13,25,18,15,26,54,81
46.0,2018,4,116,0,6,13,8,18,21,20,19,20,23,22,59,84
46.0,2018,5,152,0,5,9,5,11,33,21,30,34,23,19,69,102
46.0,2018,6,110,0,5,12,5,4,14,12,23,19,26,34,55,77
46.0,2018,7,135,1,4,13,12,11,21,24,33,25,27,24,61,104
46.0,2018,8,138,0,9,14,7,13,41,17,15,28,25,29,74,94
46.0,2018,9,158,0,9,9,3,21,35,19,29,28,23,24,67,112
46.0,2018,10,152,1,5,11,3,12,25,30,25,30,21,29,66,106
46.0,2018,11,122,0,3,19,5,13,27,22,24,23,17,23,56,93
46.0,2018,12,125,1,1,10,7,14,16,20,22,24,19,29,55,89
46.0,2019,1,124,0,4,9,4,10,25,18,24,26,13,25,54,87
46.0,2019,2,152,1,5,12,6,26,27,22,25,26,17,33,68,108
47.0,2015,1,30,1,3,1,8,2,8,7,2,10,7,7,13,30
47.0,2015,2,19,5,3,2,6,4,3,5,7,6,3,7,10,24
47.0,2015,3,21,1,2,7,6,2,5,7,5,6,4,8,15,22
47.0,2015,4,19,2,2,3,11,1,8,2,5,10,4,7,6,31
47.0,2015,5,28,0,2,4,6,3,6,6,9,5,7,4,10,30
47.0,2015,6,31,1,2,2,6,5,4,5,7,8,6,7,18,24
47.0,2015,7,31,0,4,8,6,4,8,10,4,11,5,7,19,30
47.0,2015,8,25,1,7,4,6,4,6,5,10,7,2,9,14,29
47.0,2015,9,25,3,2,2,8,5,3,5,9,7,6,5,9,31
47.0,2015,10,34,0,2,5,5,4,6,7,12,9,4,4,17,29
47.0,2015,11,39,1,3,4,6,5,11,5,10,10,8,4,12,41
47.0,2015,12,32,1,1,5,9,7,8,5,11,9,4,4,11,37
47.0,2016,1,54,0,5,5,9,12,9,7,8,11,9,17,28,45
47.0,2016,2,79,0,3,2,2,9,14,13,8,19,7,16,42,44
47.0,2016,3,51,0,2,1,6,9,11,13,10,7,6,4,15,45
47.0,2016,4,44,2,4,5,4,8,6,7,9,8,15,6,28,31
47.0,2016,5,42,4,7,2,7,5,7,8,14,6,12,10,21,41
47.0,2016,6,52,0,1,5,6,5,8,8,12,15,9,7,20,44
47.0,2016,7,52,0,5,6,9,5,12,8,10,16,8,13,25,47
47.0,2016,8,51,0,6,9,8,7,9,16,15,11,9,7,28,46
47.0,2016,9,50,1,1,8,8,10,15,9,8,7,4,15,21,47
47.0,2016,10,40,2,5,8,8,10,6,11,12,7,8,9,28,35
47.0,2016,11,47,1,3,9,8,5,13,6,10,19,8,7,21,47
47.0,2016,12,47,1,1,7,5,11,11,5,11,6,8,9,23,38
47.0,2017,1,62,0,2,9,4,13,13,13,6,12,8,12,26,51
47.0,2017,2,71,1,2,15,8,10,13,8,16,17,16,17,40,57
47.0,2017,3,68,1,2,8,5,6,13,14,11,10,16,14,36,48
47.0,2017,4,65,0,4,5,4,4,11,7,14,14,15,13,29,49
47.0,2017,5,64,0,4,4,5,4,13,9,12,14,10,15,28,49
47.0,2017,6,64,0,6,5,3,5,18,4,14,11,15,11,28,50
47.0,2017,7,78,0,4,6,4,13,14,12,11,14,15,13,33,59
47.0,2017,8,97,2,2,7,3,7,23,10,15,19,19,18,49,62
47.0,2017,9,92,0,4,3,7,11,15,14,13,13,20,20,59,47
47.0,2017,10,76,1,3,9,7,8,9,11,27,13,15,13,41,55
47.0,2017,11,99,0,7,7,10,7,21,20,12,26,19,18,51,72
47.0,2017,12,75,1,3,6,3,15,16,7,13,12,11,14,34,54
47.0,2018,1,73,1,4,3,6,9,15,14,9,15,13,12,44,43
