LONGITUD,LATITUD,nombre_localidad,nombre_upz,FECHA_HECHO,HORA_HECHO,DIA,MES,AÑO,DIA_SEMANA,DIRECCION_HECHO,GENERO,theft_to_people,theft_to_vehicle,theft_to_motorbike,sexual,homicide
-74.03496047999994,4.725811812844914,USAQUÉN,LOS CEDROS,2018-11-21,00:00:00,21,11,2018,Miércoles,CAOBOS SALAZAR,MASCULINO,1,0,0,0,0
-74.18549999999993,4.633539999847894,BOSA,EL PORVENIR,2022-05-14,00:00:00,14,5,2022,Sábado,PARCELA EL PORVENIR,FEMENINO,1,0,0,0,0
-74.15591470999993,4.669434207846725,FONTIBÓN,ZONA FRANCA,2019-04-22,00:00:00,22,4,2019,Lunes,SABANA GRANDE,MASCULINO,1,0,0,0,0
-74.04497799999996,4.724060063844981,USAQUÉN,LOS CEDROS,2019-04-22,00:00:00,22,4,2019,Lunes,LOS CEDROS,MASCULINO,1,0,0,0,0
-74.14479999999998,4.5579599998503495,CIUDAD BOLÍVAR,SAN FRANCISCO,2022-07-08,00:00:00,8,7,2022,Viernes,MILLAN,FEMENINO,1,0,0,0,0
-74.03255721999994,4.713033503845332,USAQUÉN,LOS CEDROS,2020-01-16,00:00:00,16,1,2020,Jueves,LISBOA,FEMENINO,1,0,0,0,0
-74.10433866999995,4.5052359428520905,USME,COMUNEROS,2019-08-24,00:00:00,24,8,2019,Sábado,CHARALA,MASCULINO,1,0,0,0,0
-74.04039999999998,4.728169999844812,USAQUÉN,LOS CEDROS,2022-03-11,00:00:00,11,3,2022,Viernes,CAOBOS SALAZAR,MASCULINO,1,0,0,0,0
-74.07089999999994,4.602699999848892,SANTA FE,LAS NIEVES,2022-07-08,00:00:00,8,7,2022,Viernes,VERACRUZ,MASCULINO,1,0,0,0,0
-74.14597202999994,4.605078848848828,KENNEDY,TIMIZA,2019-04-29,00:00:00,29,4,2019,Lunes,TUNDAMA,FEMENINO,1,0,0,0,0
-74.11697526999995,4.639965326847669,FONTIBÓN,GRANJAS DE TECHO,2019-11-20,00:00:00,20,11,2019,Miércoles,GRANJAS DE TECHO,MASCULINO,1,0,0,0,0
-74.07740375999998,4.566391953850079,SAN CRISTÓBAL,SIN UPZ SAN CRISTOBAL,2018-06-09,00:00:00,9,6,2018,Sábado,EL TRIANGULO,MASCULINO,1,0,0,0,0
-74.13452147999999,4.712764153845343,ENGATIVÁ,ENGATIVA,2020-06-11,00:00:00,11,6,2020,Jueves,CENTRO ENGATIVA II,MASCULINO,1,0,0,0,0
-74.04030586999994,4.699438108845735,USAQUÉN,SANTA BARBARA,2020-06-11,00:00:00,11,6,2020,Jueves,SANTA BARBARA CENTRAL,FEMENINO,1,0,0,0,0
-74.07321873999996,4.638689703847743,TEUSAQUILLO,GALERIAS,2021-04-03,00:00:00,3,4,2021,Sábado,ALFONSO LOPEZ,MASCULINO,1,0,0,0,0
-74.12929098999996,4.630790203847998,KENNEDY,BAVARIA,2021-04-03,00:00:00,3,4,2021,Sábado,MARSELLA,MASCULINO,1,0,0,0,0
-74.06460347999996,4.6496078808473955,CHAPINERO,CHAPINERO,2020-03-16,00:00:00,16,3,2020,Lunes,CHAPINERO NORTE,FEMENINO,1,0,0,0,0
-74.13119436999995,4.566544441850096,TUNJUELITO,TUNJUELITO,2020-03-16,00:00:00,16,3,2020,Lunes,SAN CARLOS,MASCULINO,1,0,0,0,0
-74.17269999999996,4.588159999849398,CIUDAD BOLÍVAR,ISMAEL PERDOMO,2022-01-27,00:00:00,27,1,2022,Jueves,RINCON DE GALICIA,FEMENINO,1,0,0,0,0
-74.04562588999994,4.759375791843829,SUBA,SAN JOSE DE BAVARIA,2019-05-08,00:00:00,8,5,2019,Miércoles,NUEVA ZELANDIA,MASCULINO,1,0,0,0,0
-74.05266305999999,4.718093519845127,SUBA,EL PRADO,2019-05-08,00:00:00,8,5,2019,Miércoles,PRADO VERANIEGO,FEMENINO,1,0,0,0,0
-74.07567236999995,4.686405578846185,BARRIOS UNIDOS,LOS ANDES,2018-12-21,00:00:00,21,12,2018,Viernes,LOS ANDES,MASCULINO,1,0,0,0,0
-74.10709027999997,4.512255102851826,USME,GRAN YOMASA,2021-05-18,00:00:00,18,5,2021,Martes,LOS OLIVARES,MASCULINO,1,0,0,0,0
-74.06037063999997,4.684029865846273,BARRIOS UNIDOS,LOS ANDES,2021-05-18,00:00:00,18,5,2021,Martes,LA CASTELLANA,MASCULINO,1,0,0,0,0
-74.15326137999995,4.550930111850603,CIUDAD BOLÍVAR,LUCERO,2018-10-18,00:00:00,18,10,2018,Jueves,VILLAS EL DIAMANTE,MASCULINO,1,0,0,0,0
-74.06298419999996,4.664049990846932,BARRIOS UNIDOS,LOS ALCAZARES,2018-03-02,00:00:00,2,3,2018,Viernes,SAN FELIPE,FEMENINO,1,0,0,0,0
-74.05339791999995,4.691964698845992,USAQUÉN,SANTA BARBARA,2018-03-02,00:00:00,2,3,2018,Viernes,SANTA BIBIANA,MASCULINO,1,0,0,0,0
-74.10919999999999,4.652709999847303,FONTIBÓN,CIUDAD SALITRE OCCIDENTAL,2022-02-24,00:00:00,24,2,2022,Jueves,SALITRE OCCIDENTAL,MASCULINO,1,0,0,0,0
-74.15399999999994,4.684769999846259,FONTIBÓN,FONTIBON SAN PABLO,2022-02-24,00:00:00,24,2,2022,Jueves,SAN PABLO JERICO,MASCULINO,1,0,0,0,0
-74.05690849999996,4.687009855846149,USAQUÉN,SANTA BARBARA,2020-01-09,00:00:00,9,1,2020,Jueves,CHICO NORTE III SECTOR,MASCULINO,1,0,0,0,0
-74.14185063999997,4.652393346847285,KENNEDY,CASTILLA,2020-01-09,00:00:00,9,1,2020,Jueves,VERGEL OCCIDENTAL,MASCULINO,1,0,0,0,0
-74.09526726999997,4.613844753848561,PUENTE ARANDA,ZONA INDUSTRIAL,2019-09-17,00:00:00,17,9,2019,Martes,PENSILVANIA,MASCULINO,1,0,0,0,0
-74.06813523999995,4.641684351847619,TEUSAQUILLO,GALERIAS,2019-12-21,00:00:00,21,12,2019,Sábado,QUESADA,MASCULINO,1,0,0,0,0
-74.06197096999995,4.659560795847059,BARRIOS UNIDOS,LOS ALCAZARES,2019-12-21,00:00:00,21,12,2019,Sábado,SAN FELIPE,FEMENINO,1,0,0,0,0
-74.15751402999996,4.591588107849269,CIUDAD BOLÍVAR,ARBORIZADORA,2020-08-04,00:00:00,4,8,2020,Martes,MADELENA,MASCULINO,1,0,0,0,0
-74.09330510999996,4.728713009844793,SUBA,EL RINCON,2021-04-28,00:00:00,28,4,2021,Miércoles,EL RINCON NORTE,MASCULINO,1,0,0,0,0
-74.08424322999997,4.61379795984855,LOS MÁRTIRES,LA SABANA,2021-01-25,00:00:00,25,1,2021,Lunes,PALOQUEMAO,MASCULINO,1,0,0,0,0
-74.08036503999995,4.607864765848729,LOS MÁRTIRES,LA SABANA,2021-01-25,00:00:00,25,1,2021,Lunes,LA FAVORITA,MASCULINO,1,0,0,0,0
-74.11320748999998,4.723931489844951,ENGATIVÁ,BOLIVIA,2018-09-27,00:00:00,27,9,2018,Jueves,CIUDADELA COLSUBSIDIO,MASCULINO,1,0,0,0,0
-74.06714698999997,4.6214866628482865,SANTA FE,SAGRADO CORAZON,2018-09-27,00:00:00,27,9,2018,Jueves,SAGRADO CORAZON,FEMENINO,1,0,0,0,0
-74.12290575999998,4.588806930849335,RAFAEL URIBE URIBE,QUIROGA,2019-09-14,00:00:00,14,9,2019,Sábado,INGLES,MASCULINO,1,0,0,0,0
-74.08382504999997,4.591347942849306,SANTA FE,LAS CRUCES,2021-09-05,00:00:00,5,9,2021,Domingo,SAN BERNARDINO,MASCULINO,1,0,0,0,0
-74.13198603999996,4.622417601848253,KENNEDY,AMERICAS,2018-07-09,00:00:00,9,7,2018,Lunes,HIPOTECHO OCCIDENTAL,MASCULINO,1,0,0,0,0
-74.12389954999998,4.573465521849857,RAFAEL URIBE URIBE,QUIROGA,2021-02-09,00:00:00,9,2,2021,Martes,SAN JORGE SUR,FEMENINO,1,0,0,0,0
-74.12515868999998,4.713806627845289,ENGATIVÁ,GARCES NAVAS,2021-02-09,00:00:00,9,2,2021,Martes,GARCES NAVAS SUR,MASCULINO,1,0,0,0,0
-74.07363955999995,4.635704037847812,TEUSAQUILLO,TEUSAQUILLO,2020-08-25,00:00:00,25,8,2020,Martes,PALERMO,FEMENINO,1,0,0,0,0
-74.20129999999995,4.633979999847903,BOSA,TINTAL SUR,2022-02-15,00:00:00,15,2,2022,Martes,CIUDADELA EL RECREO II,MASCULINO,1,0,0,0,0
-74.04459999999995,4.697109999845849,USAQUÉN,SANTA BARBARA,2022-02-15,00:00:00,15,2,2022,Martes,SANTA BARBARA OCCIDENTAL,MASCULINO,1,0,0,0,0
-74.03859999999997,4.756829999843874,USAQUÉN,LA URIBE,2022-02-15,00:00:00,15,2,2022,Martes,SAN ANTONIO NOROCCIDENTAL,FEMENINO,1,0,0,0,0
-74.04109395999996,4.677694623846438,CHAPINERO,EL REFUGIO,2018-12-29,00:00:00,29,12,2018,Sábado,CHICO NORTE II SECTOR,MASCULINO,1,0,0,0,0
-74.14383527999996,4.553199793850487,CIUDAD BOLÍVAR,LUCERO,2021-09-14,00:00:00,14,9,2021,Martes,LUCERO DEL SUR,FEMENINO,1,0,0,0,0
-74.10126719999994,4.702824519845636,ENGATIVÁ,BOYACA REAL,2021-09-14,00:00:00,14,9,2021,Martes,PARIS,FEMENINO,1,0,0,0,0
-74.11008094999994,4.555346678850421,RAFAEL URIBE URIBE,MARRUECOS,2021-09-14,00:00:00,14,9,2021,Martes,LOS MOLINOS,FEMENINO,1,0,0,0,0
-74.10920662999996,4.736343032844529,SUBA,TIBABUYES,2021-11-11,00:00:00,11,11,2021,Jueves,TIBABUYES,MASCULINO,1,0,0,0,0
-74.11715115999993,4.745679174844229,SUBA,TIBABUYES,2021-11-11,00:00:00,11,11,2021,Jueves,SAN PEDRO,FEMENINO,1,0,0,0,0
-74.06177640999994,4.640362087847709,CHAPINERO,PARDO RUBIO,2021-11-11,00:00:00,11,11,2021,Jueves,BOSQUE CALDERON,FEMENINO,1,0,0,0,0
-74.08812244999996,4.599709173849011,LOS MÁRTIRES,LA SABANA,2021-06-11,00:00:00,11,6,2021,Viernes,LA ESTANZUELA,MASCULINO,1,0,0,0,0
-74.11872883999996,4.698101424845816,ENGATIVÁ,GARCES NAVAS,2018-07-26,00:00:00,26,7,2018,Jueves,LOS ANGELES,FEMENINO,1,0,0,0,0
-74.18494960999993,4.610369172848647,BOSA,BOSA CENTRAL,2019-08-05,00:00:00,5,8,2019,Lunes,BOSA,FEMENINO,1,0,0,0,0
-74.06790873999995,4.642851821847615,TEUSAQUILLO,GALERIAS,2020-05-16,00:00:00,16,5,2020,Sábado,CHAPINERO OCCIDENTAL,MASCULINO,1,0,0,0,0
-74.04914156999996,4.725661105844932,USAQUÉN,LOS CEDROS,2020-07-07,00:00:00,7,7,2020,Martes,LOS CEDROS,MASCULINO,1,0,0,0,0
-74.08382496999997,4.69132437884601,ENGATIVÁ,LAS FERIAS,2020-07-07,00:00:00,7,7,2020,Martes,SANTA ROSA,MASCULINO,1,0,0,0,0
-74.09656159999997,4.746568354844201,SUBA,EL RINCON,2020-12-17,00:00:00,17,12,2020,Jueves,LOMBARDIA,MASCULINO,1,0,0,0,0
-74.03205360999993,4.7281886748448425,USAQUÉN,LOS CEDROS,2020-12-17,00:00:00,17,12,2020,Jueves,CEDRO SALAZAR,FEMENINO,1,0,0,0,0
-74.10860320999996,4.6188283328484,PUENTE ARANDA,SAN RAFAEL,2018-12-29,00:00:00,29,12,2018,Sábado,SAN FRANCISCO,MASCULINO,1,0,0,0,0
-74.11568423999995,4.5611583448502335,RAFAEL URIBE URIBE,MARRUECOS,2018-05-01,00:00:00,1,5,2018,Martes,ARBOLEDA SUR,FEMENINO,1,0,0,0,0
-74.09879999999998,4.60208999984891,LOS MÁRTIRES,SANTA ISABEL,2022-03-11,00:00:00,11,3,2022,Viernes,SANTA ISABEL,MASCULINO,1,0,0,0,0
-74.09449999999998,4.698089999845789,ENGATIVÁ,BOYACA REAL,2022-10-19,00:00:00,19,10,2022,Miércoles,LA GRANJA,MASCULINO,1,0,0,0,0
-74.17069999999995,4.628619999848083,KENNEDY,PATIO BONITO,2022-05-20,00:00:00,20,5,2022,Viernes,TINTALITO,FEMENINO,1,0,0,0,0
-74.19649999999996,4.608799999848694,BOSA,BOSA CENTRAL,2022-10-18,00:00:00,18,10,2022,Martes,EL RETAZO,MASCULINO,1,0,0,0,0
-74.05415999999997,4.749271383844139,SUBA,BRITALIA,2020-11-13,00:00:00,13,11,2020,Viernes,BRITALIA,MASCULINO,1,0,0,0,0
-74.09816853999996,4.626975550848111,PUENTE ARANDA,PUENTE ARANDA,2020-11-13,00:00:00,13,11,2020,Viernes,ORTEZAL,FEMENINO,1,0,0,0,0
-74.09796777999998,4.5370260428510205,USME,PARQUE ENTRENUBES,2020-08-12,00:00:00,12,8,2020,Miércoles,ARRAYANES VI,MASCULINO,1,0,0,0,0
-74.04345503999997,4.73046460984477,USAQUÉN,LOS CEDROS,2020-08-25,00:00:00,25,8,2020,Martes,LAS MARGARITAS,MASCULINO,1,0,0,0,0
-74.08579999999995,4.7353599998446105,SUBA,EL RINCON,2022-09-29,00:00:00,29,9,2022,Jueves,VILLA ELISA,FEMENINO,1,0,0,0,0
-74.03539999999998,4.719549999845082,USAQUÉN,LOS CEDROS,2022-06-17,00:00:00,17,6,2022,Viernes,CEDRITOS,MASCULINO,1,0,0,0,0
-74.10864736999997,4.718867694845109,ENGATIVÁ,BOLIVIA,2019-02-26,00:00:00,26,2,2019,Martes,BOLIVIA ORIENTAL,MASCULINO,1,0,0,0,0
-74.03972448999997,4.770686348843465,USAQUÉN,PASEO DE LOS LIBERTADORES,2019-02-26,00:00:00,26,2,2019,Martes,CANAIMA,MASCULINO,1,0,0,0,0
-74.10499999999996,4.710339999845381,ENGATIVÁ,MINUTO DE DIOS,2022-04-09,00:00:00,9,4,2022,Sábado,QUIRIGUA II,FEMENINO,1,0,0,0,0
-74.09249999999997,4.7452799998442545,SUBA,SUBA,2022-04-09,00:00:00,9,4,2022,Sábado,EL POA,FEMENINO,1,0,0,0,0
-74.16886120999999,4.595587833849158,CIUDAD BOLÍVAR,ISMAEL PERDOMO,2018-12-19,00:00:00,19,12,2018,Miércoles,BARLOVENTO,MASCULINO,1,0,0,0,0
-74.12382742999995,4.5755359328497685,RAFAEL URIBE URIBE,SIN UPZ RAFAEL URIBE URIBE,2018-02-14,00:00:00,14,2,2018,Miércoles,SANTA LUCIA,FEMENINO,1,0,0,0,0
-74.08932662999996,4.648699995847413,TEUSAQUILLO,LA ESMERALDA,2018-07-09,00:00:00,9,7,2018,Lunes,LA ESMERALDA,FEMENINO,1,0,0,0,0
-74.10826843999996,4.549518708850625,RAFAEL URIBE URIBE,DIANA TURBAY,2021-09-05,00:00:00,5,9,2021,Domingo,SAN AGUSTIN,FEMENINO,1,0,0,0,0
-74.13269197999995,4.656192361847187,FONTIBÓN,GRANJAS DE TECHO,2018-08-16,00:00:00,16,8,2018,Jueves,CIUDAD HAYUELOS,FEMENINO,1,0,0,0,0
-74.11161723999999,4.666524838846813,ENGATIVÁ,SANTA CECILIA,2018-08-21,00:00:00,21,8,2018,Martes,NORMANDIA OCCIDENTAL,MASCULINO,1,0,0,0,0
-74.11922396999995,4.510933911851887,USME,GRAN YOMASA,2018-07-28,00:00:00,28,7,2018,Sábado,MARICHUELA,FEMENINO,1,0,0,0,0
-74.16675349999997,4.633468098847883,KENNEDY,PATIO BONITO,2020-12-06,00:00:00,6,12,2020,Domingo,PROVIVIENDA OCCIDENTAL,FEMENINO,1,0,0,0,0
-74.13775574999994,4.707811008845504,ENGATIVÁ,ENGATIVA,2019-08-05,00:00:00,5,8,2019,Lunes,VILLA GLADYS,MASCULINO,1,0,0,0,0
-74.12316969999995,4.5927662628492305,ANTONIO NARIÑO,RESTREPO,2021-05-27,00:00:00,27,5,2021,Jueves,VILLA MAYOR ORIENTAL,FEMENINO,1,0,0,0,0
-74.18365053999997,4.60752141884872,BOSA,BOSA CENTRAL,2021-10-22,00:00:00,22,10,2021,Viernes,BOSA,FEMENINO,1,0,0,0,0
-74.11129999999997,4.602679999848887,PUENTE ARANDA,CIUDAD MONTES,2022-03-11,00:00:00,11,3,2022,Viernes,SANTA MATILDE,FEMENINO,1,0,0,0,0
-74.11939999999998,4.58232999984959,RAFAEL URIBE URIBE,QUIROGA,2022-03-11,00:00:00,11,3,2022,Viernes,INGLES,MASCULINO,1,0,0,0,0
-74.14569999999998,4.563509999850201,CIUDAD BOLÍVAR,SAN FRANCISCO,2022-09-24,00:00:00,24,9,2022,Sábado,LAS ACACIAS,MASCULINO,1,0,0,0,0
-74.12926337999994,4.687567610846121,FONTIBÓN,CAPELLANIA,2021-11-02,00:00:00,2,11,2021,Martes,SAN JOSE DE FONTIBON,MASCULINO,1,0,0,0,0
-74.08619999999996,4.579149999849657,SAN CRISTÓBAL,SOSIEGO,2022-09-24,00:00:00,24,9,2022,Sábado,SANTA ANA SUR,MASCULINO,1,0,0,0,0
-74.15373674999995,4.589542920849315,TUNJUELITO,VENECIA,2021-11-29,00:00:00,29,11,2021,Lunes,ISLA DEL SOL,FEMENINO,1,0,0,0,0
-74.06169338999996,4.640086590847697,CHAPINERO,PARDO RUBIO,2021-11-29,00:00:00,29,11,2021,Lunes,BOSQUE CALDERON,FEMENINO,1,0,0,0,0
-74.08003200999997,4.603625389848879,LOS MÁRTIRES,LA SABANA,2021-03-30,00:00:00,30,3,2021,Martes,VOTO NACIONAL,MASCULINO,1,0,0,0,0
-74.07572457999999,4.606533983848794,SANTA FE,LAS NIEVES,2018-03-07,00:00:00,7,3,2018,Miércoles,LA CAPUCHINA,MASCULINO,1,0,0,0,0
-74.10942433999998,4.703962218845628,ENGATIVÁ,BOYACA REAL,2018-09-29,00:00:00,29,9,2018,Sábado,PARIS,FEMENINO,1,0,0,0,0
-74.05433675999996,4.668284527846798,CHAPINERO,CHICO LAGO,2018-09-29,00:00:00,29,9,2018,Sábado,EL RETIRO,FEMENINO,1,0,0,0,0
-74.14286173999994,4.653076004847279,KENNEDY,CASTILLA,2018-09-29,00:00:00,29,9,2018,Sábado,VERGEL OCCIDENTAL,FEMENINO,1,0,0,0,0
-74.07649940999994,4.6083617098487295,SANTA FE,LAS NIEVES,2018-08-23,00:00:00,23,8,2018,Jueves,LA FAVORITA,MASCULINO,1,0,0,0,0
-74.07602777999995,4.608728661848692,SANTA FE,LAS NIEVES,2018-08-23,00:00:00,23,8,2018,Jueves,LA ALAMEDA,MASCULINO,1,0,0,0,0
-74.09298295999997,4.603080483848885,LOS MÁRTIRES,LA SABANA,2018-08-23,00:00:00,23,8,2018,Jueves,LA PEPITA,MASCULINO,1,0,0,0,0
-74.09952418999995,4.687022935846179,ENGATIVÁ,BOYACA REAL,2021-01-14,00:00:00,14,1,2021,Jueves,BOYACA,FEMENINO,1,0,0,0,0
-74.05737494999994,4.665194196846888,CHAPINERO,CHICO LAGO,2021-07-26,00:00:00,26,7,2021,Lunes,LAGO GAITAN,FEMENINO,1,0,0,0,0
-74.13954083999994,4.668439036846762,FONTIBÓN,FONTIBON,2019-04-16,00:00:00,16,4,2019,Martes,VILLEMAR,MASCULINO,1,0,0,0,0
-74.04615556999994,4.75248921784403,USAQUÉN,LA URIBE,2019-04-16,00:00:00,16,4,2019,Martes,LA URIBE,FEMENINO,1,0,0,0,0
-74.08035418999998,4.6036640878489035,LOS MÁRTIRES,LA SABANA,2019-03-01,00:00:00,1,3,2019,Viernes,VOTO NACIONAL,MASCULINO,1,0,0,0,0
-74.08405843999998,4.592881143849226,SANTA FE,LAS CRUCES,2021-05-15,00:00:00,15,5,2021,Sábado,SAN BERNARDINO,MASCULINO,1,0,0,0,0
-74.07902380999997,4.638282869847767,TEUSAQUILLO,GALERIAS,2021-05-15,00:00:00,15,5,2021,Sábado,BELALCAZAR,MASCULINO,1,0,0,0,0
-74.08002416999994,4.684585543846263,ENGATIVÁ,LAS FERIAS,2019-03-01,00:00:00,1,3,2019,Viernes,LAS FERIAS,MASCULINO,1,0,0,0,0
-74.09653645999998,4.750093376844106,SUBA,SUBA,2021-04-19,00:00:00,19,4,2021,Lunes,PINOS DE LOMBARDIA,FEMENINO,1,0,0,0,0
-74.19421035999994,4.63359491284787,BOSA,EL PORVENIR,2021-04-19,00:00:00,19,4,2021,Lunes,LAS MARGARITAS,MASCULINO,1,0,0,0,0
-74.15872755999999,4.638486523847723,KENNEDY,PATIO BONITO,2021-02-02,00:00:00,2,2,2021,Martes,MARIA PAZ,MASCULINO,1,0,0,0,0
-74.12615809999994,4.718840519845144,ENGATIVÁ,GARCES NAVAS,2021-02-02,00:00:00,2,2,2021,Martes,GRAN GRANADA,MASCULINO,1,0,0,0,0
-74.19466992999998,4.5996428878490265,BOSA,BOSA CENTRAL,2021-02-22,00:00:00,22,2,2021,Lunes,JOSE MARIA CARBONEL,FEMENINO,1,0,0,0,0
-74.08061029999999,4.674783934846557,BARRIOS UNIDOS,DOCE DE OCTUBRE,2019-11-04,00:00:00,4,11,2019,Lunes,JOSE JOAQUIN VARGAS,FEMENINO,1,0,0,0,0
-74.04159868999994,4.702477481845679,USAQUÉN,SANTA BARBARA,2019-11-04,00:00:00,4,11,2019,Lunes,SANTA BARBARA CENTRAL,MASCULINO,1,0,0,0,0
-74.14020219999998,4.5756092288498085,TUNJUELITO,VENECIA,2019-05-23,00:00:00,23,5,2019,Jueves,TUNAL ORIENTAL,FEMENINO,1,0,0,0,0
-74.12001772999997,4.680566336846396,ENGATIVÁ,ALAMOS,2018-09-04,00:00:00,4,9,2018,Martes,LOS ALAMOS,MASCULINO,1,0,0,0,0
-74.09098899999998,4.6281409448480755,TEUSAQUILLO,QUINTA PAREDES,2018-09-04,00:00:00,4,9,2018,Martes,CENTRO NARINO,FEMENINO,1,0,0,0,0
-74.05757513999998,4.66259506684695,CHAPINERO,CHICO LAGO,2019-01-23,00:00:00,23,1,2019,Miércoles,ESPARTILLAL,FEMENINO,1,0,0,0,0
-74.15903543999997,4.638679066847745,KENNEDY,PATIO BONITO,2019-07-05,00:00:00,5,7,2019,Viernes,PATIO BONITO,MASCULINO,1,0,0,0,0
-74.12191232999999,4.522869865851521,USME,GRAN YOMASA,2020-08-07,00:00:00,7,8,2020,Viernes,LA AURORA,MASCULINO,1,0,0,0,0
-74.07238817999996,4.639356982847694,TEUSAQUILLO,GALERIAS,2021-04-15,00:00:00,15,4,2021,Jueves,ALFONSO LOPEZ,MASCULINO,1,0,0,0,0
-74.11143460999995,4.557888584850378,RAFAEL URIBE URIBE,MARRUECOS,2019-09-13,00:00:00,13,9,2019,Viernes,CALLEJON SANTA BARBARA,MASCULINO,1,0,0,0,0
-74.10366794999999,4.652716626847306,TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,2019-09-22,00:00:00,22,9,2019,Domingo,CIUDAD SALITRE NOR-ORIENTAL,FEMENINO,1,0,0,0,0
-74.09526886999998,4.687336157846156,ENGATIVÁ,BOYACA REAL,2018-09-23,00:00:00,23,9,2018,Domingo,BOYACA,FEMENINO,1,0,0,0,0
-74.09358602999998,4.538809293850961,SAN CRISTÓBAL,LOS LIBERTADORES,2019-10-08,00:00:00,8,10,2019,Martes,SANTA RITA SUR ORIENTAL,FEMENINO,1,0,0,0,0
-74.11559860999995,4.681327057846322,ENGATIVÁ,SANTA CECILIA,2020-01-09,00:00:00,9,1,2020,Jueves,SAN IGNACIO,MASCULINO,1,0,0,0,0
-74.13880802999995,4.643712687847574,KENNEDY,CASTILLA,2020-01-09,00:00:00,9,1,2020,Jueves,VILLA ALSACIA II,MASCULINO,1,0,0,0,0
-74.12774345999998,4.612668404848559,PUENTE ARANDA,SAN RAFAEL,2019-12-02,00:00:00,2,12,2019,Lunes,PROVIVIENDA NORTE,MASCULINO,1,0,0,0,0
-74.12521144999994,4.580061387849638,RAFAEL URIBE URIBE,SIN UPZ RAFAEL URIBE URIBE,2019-12-02,00:00:00,2,12,2019,Lunes,SANTA LUCIA,MASCULINO,1,0,0,0,0
-74.06459999999998,4.747139999844216,SUBA,BRITALIA,2022-12-30,00:00:00,30,12,2022,Viernes,GILMAR,MASCULINO,1,0,0,0,0
-74.10133788999997,4.749573466844138,SUBA,SUBA,2018-09-29,00:00:00,29,9,2018,Sábado,PINOS DE LOMBARDIA,MASCULINO,1,0,0,0,0
-74.13036782999995,4.604818359848814,PUENTE ARANDA,MUZU,2021-05-09,00:00:00,9,5,2021,Domingo,TEJAR,MASCULINO,1,0,0,0,0
-74.09929999999997,4.622939999848225,PUENTE ARANDA,ZONA INDUSTRIAL,2022-07-14,00:00:00,14,7,2022,Jueves,EL EJIDO,MASCULINO,1,0,0,0,0
-74.09179999999998,4.709059999845421,ENGATIVÁ,MINUTO DE DIOS,2022-07-14,00:00:00,14,7,2022,Jueves,LA SERENA,MASCULINO,1,0,0,0,0
-74.04920582999995,4.675302089846554,CHAPINERO,CHICO LAGO,2019-11-28,00:00:00,28,11,2019,Jueves,CHICO NORTE,MASCULINO,1,0,0,0,0
-74.05661126999996,4.687854526846153,USAQUÉN,SANTA BARBARA,2019-11-28,00:00:00,28,11,2019,Jueves,SANTA BIBIANA,FEMENINO,1,0,0,0,0
-74.09209690999995,4.613495023848539,LOS MÁRTIRES,LA SABANA,2019-12-12,00:00:00,12,12,2019,Jueves,RICAURTE,FEMENINO,1,0,0,0,0
-74.06835507999995,4.608930863848715,SANTA FE,LAS NIEVES,2019-12-12,00:00:00,12,12,2019,Jueves,LAS NIEVES,FEMENINO,1,0,0,0,0
-74.12529727999998,4.6523102748472915,FONTIBÓN,GRANJAS DE TECHO,2021-07-05,00:00:00,5,7,2021,Lunes,CIUDAD HAYUELOS,FEMENINO,1,0,0,0,0
-74.09687927999994,4.70193315184567,ENGATIVÁ,MINUTO DE DIOS,2020-05-30,00:00:00,30,5,2020,Sábado,PARIS GAITAN,MASCULINO,1,0,0,0,0
-74.11886734999996,4.5795332018496655,RAFAEL URIBE URIBE,QUIROGA,2020-05-30,00:00:00,30,5,2020,Sábado,QUIROGA SUR,MASCULINO,1,0,0,0,0
-74.09748813999994,4.630987138848012,PUENTE ARANDA,PUENTE ARANDA,2020-05-30,00:00:00,30,5,2020,Sábado,ORTEZAL,MASCULINO,1,0,0,0,0
-74.13685145999995,4.6186066618483865,KENNEDY,AMERICAS,2018-10-28,00:00:00,28,10,2018,Domingo,HIPOTECHO OCCIDENTAL,FEMENINO,1,0,0,0,0
-74.15508052999996,4.53952796085095,CIUDAD BOLÍVAR,LUCERO,2019-03-09,00:00:00,9,3,2019,Sábado,CORDILLERA DEL SUR,FEMENINO,1,0,0,0,0
-74.06626185999994,4.634334293847873,CHAPINERO,CHAPINERO,2021-04-24,00:00:00,24,4,2021,Sábado,MARLY,FEMENINO,1,0,0,0,0
-74.03748460999998,4.760082210843788,USAQUÉN,VERBENAL,2021-10-23,00:00:00,23,10,2021,Sábado,SAN ANTONIO NOROCCIDENTAL,FEMENINO,1,0,0,0,0
-74.09792801999998,4.606690385848751,PUENTE ARANDA,ZONA INDUSTRIAL,2021-05-08,00:00:00,8,5,2021,Sábado,PENSILVANIA,MASCULINO,1,0,0,0,0
-74.15536488999999,4.552589204850552,CIUDAD BOLÍVAR,LUCERO,2021-05-08,00:00:00,8,5,2021,Sábado,EL MIRADOR,FEMENINO,1,0,0,0,0
-74.08989999999994,4.613099999848554,LOS MÁRTIRES,LA SABANA,2022-07-19,00:00:00,19,7,2022,Martes,PALOQUEMAO,MASCULINO,1,0,0,0,0
