LONGITUD,LATITUD,codigo_localidad,nombre_localidad,codigo_upz,nombre_upz,FECHA_HECHO,HORA_HECHO,GENERO,AÑO,theft_to_motorcycles
-74.15839999999997,4.571799999849915,19,CIUDAD BOLÍVAR,70,JERUSALEM,2023-09-07,00:00:00,MASCULINO,2023,1
-74.11529999999993,4.657569999847093,09,FONTIBÓN,110,CIUDAD SALITRE OCCIDENTAL,2023-06-27,00:00:00,MASCULINO,2023,1
-74.13449999999995,4.602659999848936,08,KENNEDY,45,CARVAJAL,2023-04-11,00:00:00,MASCULINO,2023,1
-74.09029999999996,4.6443599998475635,13,TEUSAQUILLO,106,LA ESMERALDA,2023-01-21,00:00:00,FEMENINO,2023,1
-74.15499999999997,4.575459999849764,19,CIUDAD BOLÍVAR,70,JERUSALEM,2023-02-14,00:00:00,MASCULINO,2023,1
-74.09849999999994,4.607739999848725,16,PUENTE ARANDA,108,ZONA INDUSTRIAL,2023-03-21,00:00:00,MASCULINO,2023,1
-74.18222038499994,4.635278045847851,07,BOSA,86,EL PORVENIR,2020-05-10,00:00:00,MASCULINO,2020,1
-74.02675714899993,4.735301969844568,01,USAQUÉN,11,SAN CRISTOBAL NORTE,2018-03-14,00:00:00,MASCULINO,2018,1
-74.09073892599997,4.59675046884908,14,LOS MÁRTIRES,37,SANTA ISABEL,2018-04-11,00:00:00,MASCULINO,2018,1
-74.14309999999995,4.541609999850895,19,CIUDAD BOLÍVAR,68,EL TESORO,2023-02-01,00:00:00,MASCULINO,2023,1
-74.07987931799994,4.75583247784393,11,SUBA,27,SUBA,2018-11-15,00:00:00,MASCULINO,2018,1
-74.11679999999996,4.512379999851863,05,USME,57,GRAN YOMASA,2023-09-03,00:00:00,MASCULINO,2023,1
-74.15739353999999,4.645203899847541,08,KENNEDY,79,CALANDAIMA,2018-01-08,00:00:00,MASCULINO,2018,1
-74.14266298499996,4.617486513848441,08,KENNEDY,45,CARVAJAL,2019-09-05,00:00:00,MASCULINO,2019,1
-74.10963659499998,4.614821538848509,16,PUENTE ARANDA,40,CIUDAD MONTES,2019-02-28,00:00:00,MASCULINO,2019,1
-74.15789999999998,4.587369999849377,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2022-07-19,00:00:00,MASCULINO,2022,1
-74.21381928499994,4.613566819848582,07,BOSA,85,BOSA CENTRAL,2020-11-07,00:00:00,MASCULINO,2020,1
-74.03147099999995,4.639748999847703,02,CHAPINERO,991,SIN UPZ CHAPINERO,2019-07-15,00:00:00,MASCULINO,2019,1
-74.16735083299994,4.5880763938493745,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2020-10-07,00:00:00,MASCULINO,2020,1
-74.11032686699997,4.57487167384983,18,RAFAEL URIBE URIBE,36,SAN JOSE,2020-08-22,00:00:00,FEMENINO,2020,1
-74.15139999999997,4.6185899998483855,08,KENNEDY,47,KENNEDY CENTRAL,2022-08-25,00:00:00,MASCULINO,2022,1
-74.18006063799999,4.627061126848111,07,BOSA,84,BOSA OCCIDENTAL,2018-11-30,00:00:00,MASCULINO,2018,1
-74.09432561399996,4.5512902128506,04,SAN CRISTÓBAL,50,LA GLORIA,2019-09-27,00:00:00,MASCULINO,2019,1
-74.13377278999997,4.60164807284893,08,KENNEDY,45,CARVAJAL,2018-04-28,00:00:00,MASCULINO,2018,1
-74.17669999999998,4.650219999847367,08,KENNEDY,82,PATIO BONITO,2023-01-09,00:00:00,FEMENINO,2023,1
-74.10957760399998,4.599750632848995,16,PUENTE ARANDA,40,CIUDAD MONTES,2021-07-06,00:00:00,MASCULINO,2021,1
-74.19262842999996,4.60654077484877,07,BOSA,85,BOSA CENTRAL,2021-10-08,00:00:00,FEMENINO,2021,1
-74.11009417999998,4.615055403848488,16,PUENTE ARANDA,40,CIUDAD MONTES,2021-07-23,00:00:00,FEMENINO,2021,1
-74.09151218599999,4.527609039851377,04,SAN CRISTÓBAL,51,LOS LIBERTADORES,2020-05-30,00:00:00,MASCULINO,2020,1
-74.11585590499999,4.751437088844059,11,SUBA,71,TIBABUYES,2018-11-01,00:00:00,MASCULINO,2018,1
-74.11269955299997,4.562612244850186,18,RAFAEL URIBE URIBE,54,MARRUECOS,2019-03-11,00:00:00,MASCULINO,2019,1
-74.16369999999995,4.613379999848568,08,KENNEDY,48,TIMIZA,2022-11-16,00:00:00,FEMENINO,2022,1
-74.14289999999994,4.540409999850952,19,CIUDAD BOLÍVAR,68,EL TESORO,2022-11-24,00:00:00,MASCULINO,2022,1
-74.12187154199995,4.752135892844056,11,SUBA,71,TIBABUYES,2018-03-27,00:00:00,MASCULINO,2018,1
-74.02528250799998,4.757636034843888,01,USAQUÉN,9,VERBENAL,2018-04-09,00:00:00,MASCULINO,2018,1
-74.17275014899997,4.615280820848508,08,KENNEDY,47,KENNEDY CENTRAL,2018-04-27,00:00:00,FEMENINO,2018,1
-74.16676437299998,4.586664093849452,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2018-05-02,00:00:00,MASCULINO,2018,1
-74.11534092099998,4.500613414852214,05,USME,58,COMUNEROS,2018-05-23,00:00:00,MASCULINO,2018,1
-74.18758344499997,4.643795927847553,07,BOSA,86,EL PORVENIR,2018-05-20,00:00:00,FEMENINO,2018,1
-74.12445538499998,4.560916051850256,06,TUNJUELITO,62,TUNJUELITO,2019-08-09,00:00:00,FEMENINO,2019,1
-74.10189999999994,4.750439999844078,11,SUBA,27,SUBA,2022-09-17,00:00:00,MASCULINO,2022,1
-74.11544894999997,4.576628334849773,18,RAFAEL URIBE URIBE,39,QUIROGA,2021-11-29,00:00:00,MASCULINO,2021,1
-74.14142285799994,4.596781909849108,08,KENNEDY,45,CARVAJAL,2021-09-21,00:00:00,MASCULINO,2021,1
-74.08659999999998,4.721179999845064,11,SUBA,28,EL RINCON,2023-04-16,00:00:00,FEMENINO,2023,1
-74.12559872799994,4.666687092846835,09,FONTIBÓN,114,MODELIA,2018-10-29,00:00:00,MASCULINO,2018,1
-74.12616564599995,4.704965220845594,10,ENGATIVÁ,73,GARCES NAVAS,2021-05-16,00:00:00,MASCULINO,2021,1
-74.10807612899998,4.7210300958450535,10,ENGATIVÁ,72,BOLIVIA,2018-10-28,00:00:00,MASCULINO,2018,1
-74.12711781599995,4.596900453849086,16,PUENTE ARANDA,41,MUZU,2021-01-25,00:00:00,MASCULINO,2021,1
-74.07710618599998,4.6745475988465595,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,2021-03-24,00:00:00,FEMENINO,2021,1
-74.18173003699997,4.6163813838484336,08,KENNEDY,81,GRAN BRITALIA,2021-03-01,00:00:00,MASCULINO,2021,1
-74.16175580899994,4.652103521847311,08,KENNEDY,78,TINTAL NORTE,2018-09-17,00:00:00,MASCULINO,2018,1
-74.14594527499997,4.610584163848643,08,KENNEDY,45,CARVAJAL,2021-08-27,00:00:00,MASCULINO,2021,1
-74.08071120799997,4.702110544845666,11,SUBA,25,LA FLORESTA,2019-11-26,00:00:00,MASCULINO,2019,1
-74.11232674699994,4.75121386184407,11,SUBA,71,TIBABUYES,2019-06-05,00:00:00,MASCULINO,2019,1
-74.15341878299995,4.639849411847693,08,KENNEDY,46,CASTILLA,2019-05-28,00:00:00,MASCULINO,2019,1
-74.15303016399997,4.6827558968463014,09,FONTIBÓN,75,FONTIBON,2019-02-04,00:00:00,MASCULINO,2019,1
-74.09219999999993,4.7538999998439815,11,SUBA,27,SUBA,2022-02-02,00:00:00,FEMENINO,2022,1
-74.15728957699997,4.573545092849878,19,CIUDAD BOLÍVAR,70,JERUSALEM,2019-05-14,00:00:00,MASCULINO,2019,1
-74.11436922899998,4.502594537852155,05,USME,58,COMUNEROS,2019-02-21,00:00:00,MASCULINO,2019,1
-74.12778603399994,4.713858355845299,10,ENGATIVÁ,73,GARCES NAVAS,2019-10-11,00:00:00,MASCULINO,2019,1
-74.09000587799994,4.557795291850363,04,SAN CRISTÓBAL,32,SAN BLAS,2019-07-10,00:00:00,MASCULINO,2019,1
-74.16924887299996,4.6157850518484675,08,KENNEDY,47,KENNEDY CENTRAL,2019-05-27,00:00:00,MASCULINO,2019,1
-74.11639999999994,4.496479999852391,05,USME,58,COMUNEROS,2022-08-27,00:00:00,MASCULINO,2022,1
-74.12649999999996,4.5663999998500895,18,RAFAEL URIBE URIBE,54,MARRUECOS,2022-01-18,00:00:00,MASCULINO,2022,1
-74.17051395999994,4.628714860848057,08,KENNEDY,82,PATIO BONITO,2019-02-01,00:00:00,MASCULINO,2019,1
-74.17096101199996,4.640611502847686,08,KENNEDY,82,PATIO BONITO,2020-08-09,00:00:00,MASCULINO,2020,1
-74.16104979599999,4.639257224847719,08,KENNEDY,82,PATIO BONITO,2020-07-10,00:00:00,MASCULINO,2020,1
-74.18487806899998,4.626860559848144,07,BOSA,84,BOSA OCCIDENTAL,2020-02-12,00:00:00,FEMENINO,2020,1
-74.18479999999994,4.622819999848245,07,BOSA,84,BOSA OCCIDENTAL,2022-08-31,00:00:00,MASCULINO,2022,1
-74.16049999999996,4.64380999984755,08,KENNEDY,82,PATIO BONITO,2022-10-09,00:00:00,MASCULINO,2022,1
-74.15569999999997,4.592189999849275,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2023-02-10,00:00:00,MASCULINO,2023,1
-74.10739016899998,4.716498544845192,10,ENGATIVÁ,72,BOLIVIA,2019-11-21,00:00:00,MASCULINO,2019,1
-74.09279999999995,4.705479999845532,10,ENGATIVÁ,29,MINUTO DE DIOS,2023-02-16,00:00:00,FEMENINO,2023,1
-74.11879999999996,4.627079999848096,16,PUENTE ARANDA,43,SAN RAFAEL,2022-04-18,00:00:00,MASCULINO,2022,1
-74.10249999999996,4.592799999849239,15,ANTONIO NARIÑO,38,RESTREPO,2022-12-29,00:00:00,MASCULINO,2022,1
-74.13624144799996,4.706222517845554,10,ENGATIVÁ,74,ENGATIVA,2021-09-30,00:00:00,MASCULINO,2021,1
-74.11779999999999,4.519859999851602,05,USME,57,GRAN YOMASA,2022-08-13,00:00:00,MASCULINO,2022,1
-74.16765489299996,4.62632273584811,08,KENNEDY,80,CORABASTOS,2019-07-15,00:00:00,-,2019,1
-74.15799100899994,4.62175426184826,08,KENNEDY,47,KENNEDY CENTRAL,2020-10-16,00:00:00,MASCULINO,2020,1
-74.09134235199997,4.58878415884937,15,ANTONIO NARIÑO,35,CIUDAD JARDIN,2020-02-26,00:00:00,MASCULINO,2020,1
-74.14596229699998,4.673005719846619,09,FONTIBÓN,75,FONTIBON,2018-11-13,00:00:00,MASCULINO,2018,1
-74.17579999999998,4.641489999847631,08,KENNEDY,82,PATIO BONITO,2022-08-03,00:00:00,MASCULINO,2022,1
-74.16186972399998,4.65481876384719,08,KENNEDY,78,TINTAL NORTE,2018-01-18,00:00:00,MASCULINO,2018,1
-74.13006124499998,4.666964077846808,09,FONTIBÓN,114,MODELIA,2018-02-25,00:00:00,MASCULINO,2018,1
-74.12129999999996,4.705119999845545,10,ENGATIVÁ,73,GARCES NAVAS,2023-02-15,00:00:00,MASCULINO,2023,1
-74.12202004099998,4.584138061849489,18,RAFAEL URIBE URIBE,39,QUIROGA,2021-03-10,00:00:00,MASCULINO,2021,1
-74.17240086799995,4.642318053847616,08,KENNEDY,82,PATIO BONITO,2019-11-22,00:00:00,MASCULINO,2019,1
-74.09307754499997,4.590922536849276,15,ANTONIO NARIÑO,38,RESTREPO,2020-03-01,00:00:00,MASCULINO,2020,1
-74.09819999999996,4.748109999844179,11,SUBA,27,SUBA,2023-03-10,00:00:00,MASCULINO,2023,1
-74.17822863599997,4.614923541848504,08,KENNEDY,81,GRAN BRITALIA,2018-08-03,00:00:00,MASCULINO,2018,1
-74.08710206399996,4.551948570850537,04,SAN CRISTÓBAL,32,SAN BLAS,2018-07-25,00:00:00,MASCULINO,2018,1
-74.16236477099994,4.600977179848948,07,BOSA,49,APOGEO,2019-03-22,00:00:00,MASCULINO,2019,1
-74.07799038699994,4.675636783846548,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,2018-05-23,00:00:00,MASCULINO,2018,1
-74.15260780599993,4.638962428847739,08,KENNEDY,46,CASTILLA,2020-07-21,00:00:00,FEMENINO,2020,1
-74.13750762699993,4.630989639847991,08,KENNEDY,113,BAVARIA,2020-01-09,00:00:00,MASCULINO,2020,1
-74.08924839199994,4.5706339268499745,04,SAN CRISTÓBAL,34,20 DE JULIO,2018-03-11,00:00:00,MASCULINO,2018,1
-74.07345947499994,4.61084735284865,03,SANTA FE,93,LAS NIEVES,2020-11-27,00:00:00,MASCULINO,2020,1
-74.17141123999994,4.616609837848452,08,KENNEDY,47,KENNEDY CENTRAL,2020-04-30,00:00:00,MASCULINO,2020,1
-74.12878740599996,4.625445223848149,08,KENNEDY,44,AMERICAS,2020-09-01,00:00:00,MASCULINO,2020,1
-74.13320891699993,4.599920314848967,16,PUENTE ARANDA,41,MUZU,2018-11-26,00:00:00,FEMENINO,2018,1
-74.07988524399997,4.76118335184375,11,SUBA,UPR1,UPR ZONA NORTE,2020-02-25,00:00:00,MASCULINO,2020,1
-74.08057949199997,4.682989219846274,10,ENGATIVÁ,26,LAS FERIAS,2020-08-07,00:00:00,MASCULINO,2020,1
-74.16991502499997,4.585793123849423,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2020-07-04,00:00:00,MASCULINO,2020,1
-74.09742733599995,4.564142698850174,04,SAN CRISTÓBAL,34,20 DE JULIO,2020-12-17,00:00:00,MASCULINO,2020,1
-74.15461918999995,4.669911533846718,09,FONTIBÓN,77,ZONA FRANCA,2020-09-19,00:00:00,MASCULINO,2020,1
-74.14426999999995,4.676128631846495,09,FONTIBÓN,75,FONTIBON,2018-08-17,00:00:00,MASCULINO,2018,1
-74.10400211299998,4.7144012318452795,10,ENGATIVÁ,29,MINUTO DE DIOS,2018-12-08,00:00:00,FEMENINO,2018,1
-74.11044857199994,4.644252555847535,16,PUENTE ARANDA,111,PUENTE ARANDA,2018-08-31,00:00:00,MASCULINO,2018,1
-74.13049263999994,4.567219709850087,06,TUNJUELITO,62,TUNJUELITO,2018-01-15,00:00:00,MASCULINO,2018,1
-74.11165748599996,4.635330491847831,16,PUENTE ARANDA,111,PUENTE ARANDA,2018-05-28,00:00:00,MASCULINO,2018,1
-74.09665311099997,4.554308654850491,04,SAN CRISTÓBAL,50,LA GLORIA,2018-08-20,00:00:00,MASCULINO,2018,1
-74.16614086499999,4.623352296848244,08,KENNEDY,80,CORABASTOS,2019-02-20,00:00:00,MASCULINO,2019,1
-74.11677910799995,4.571255456849941,18,RAFAEL URIBE URIBE,53,MARCO FIDEL SUAREZ,2019-09-07,00:00:00,MASCULINO,2019,1
-74.11835288799995,4.519603833851634,05,USME,57,GRAN YOMASA,2018-01-11,00:00:00,MASCULINO,2018,1
-74.19130492999994,4.619696759848367,07,BOSA,84,BOSA OCCIDENTAL,2018-07-22,00:00:00,FEMENINO,2018,1
-74.20185503599998,4.626805063848128,07,BOSA,87,TINTAL SUR,2019-02-08,00:00:00,MASCULINO,2019,1
-74.09777781599996,4.545891403850737,04,SAN CRISTÓBAL,51,LOS LIBERTADORES,2021-04-09,00:00:00,MASCULINO,2021,1
-74.09059999999994,4.595179999849133,14,LOS MÁRTIRES,37,SANTA ISABEL,2022-02-17,00:00:00,MASCULINO,2022,1
-74.07749483299995,4.6281650438480995,13,TEUSAQUILLO,101,TEUSAQUILLO,2021-09-14,00:00:00,MASCULINO,2021,1
-74.19178071499994,4.599598742849024,07,BOSA,85,BOSA CENTRAL,2019-03-15,00:00:00,MASCULINO,2019,1
-74.07669999999996,4.579779999849629,03,SANTA FE,96,LOURDES,2022-02-13,00:00:00,MASCULINO,2022,1
-74.15699999999998,4.581939999849561,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2022-03-16,00:00:00,MASCULINO,2022,1
-74.14942851699993,4.5456992958507785,19,CIUDAD BOLÍVAR,67,LUCERO,2019-05-20,00:00:00,MASCULINO,2019,1
-74.17012205299994,4.629065790848067,08,KENNEDY,82,PATIO BONITO,2018-11-23,00:00:00,MASCULINO,2018,1
-74.10584271599998,4.508796452851976,05,USME,57,GRAN YOMASA,2021-04-24,00:00:00,FEMENINO,2021,1
-74.18477874499996,4.63571956884784,07,BOSA,86,EL PORVENIR,2019-11-05,00:00:00,MASCULINO,2019,1
-74.08839008499996,4.737836773844532,11,SUBA,28,EL RINCON,2018-08-15,00:00:00,MASCULINO,2018,1
-74.07939999999996,4.690869999846059,11,SUBA,25,LA FLORESTA,2022-05-09,00:00:00,MASCULINO,2022,1
-74.18789999999996,4.605759999848795,07,BOSA,85,BOSA CENTRAL,2022-03-03,00:00:00,MASCULINO,2022,1
-74.12779999999998,4.5598099998502795,06,TUNJUELITO,62,TUNJUELITO,2022-10-04,00:00:00,MASCULINO,2022,1
-74.10832174599994,4.6860806148461815,10,ENGATIVÁ,31,SANTA CECILIA,2021-12-01,00:00:00,MASCULINO,2021,1
-74.16432612299997,4.630289345848002,08,KENNEDY,80,CORABASTOS,2020-04-21,00:00:00,MASCULINO,2020,1
-74.15951673799998,4.624564413848225,08,KENNEDY,47,KENNEDY CENTRAL,2020-12-01,00:00:00,MASCULINO,2020,1
-74.13156049199995,4.565702317850101,06,TUNJUELITO,62,TUNJUELITO,2020-10-06,00:00:00,FEMENINO,2020,1
-74.12830437299993,4.563967792850198,06,TUNJUELITO,62,TUNJUELITO,2021-10-01,00:00:00,MASCULINO,2021,1
-74.14519999999999,4.674979999846569,09,FONTIBÓN,75,FONTIBON,2022-09-15,00:00:00,MASCULINO,2022,1
-74.13549999999998,4.6320799998479325,08,KENNEDY,113,BAVARIA,2022-06-03,00:00:00,MASCULINO,2022,1
-74.17073020399994,4.591994997849281,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2021-10-14,00:00:00,MASCULINO,2021,1
-74.19450581699994,4.6075888658487685,07,BOSA,85,BOSA CENTRAL,2021-12-14,00:00:00,MASCULINO,2021,1
-74.16929999999996,4.6457199998475,08,KENNEDY,79,CALANDAIMA,2022-08-22,00:00:00,MASCULINO,2022,1
-74.06315531299998,4.638446268847739,02,CHAPINERO,90,PARDO RUBIO,2021-09-22,00:00:00,MASCULINO,2021,1
-74.14609999999993,4.563619999850202,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2022-08-02,00:00:00,MASCULINO,2022,1
-74.12337413699998,4.7157857038452216,10,ENGATIVÁ,73,GARCES NAVAS,2021-11-08,00:00:00,MASCULINO,2021,1
-74.14321250899997,4.6027335308489254,08,KENNEDY,45,CARVAJAL,2021-07-13,00:00:00,MASCULINO,2021,1
-74.12659999999994,4.586489999849406,18,RAFAEL URIBE URIBE,39,QUIROGA,2022-04-18,00:00:00,MASCULINO,2022,1
-74.13339999999994,4.584479999849489,06,TUNJUELITO,42,VENECIA,2022-07-21,00:00:00,MASCULINO,2022,1
-74.13704833899999,4.6163305368484835,08,KENNEDY,44,AMERICAS,2021-10-27,00:00:00,MASCULINO,2021,1
-74.10231437299996,4.576728898849748,18,RAFAEL URIBE URIBE,36,SAN JOSE,2021-10-28,00:00:00,MASCULINO,2021,1
-74.13519999999994,4.555349999850432,19,CIUDAD BOLÍVAR,67,LUCERO,2022-07-22,00:00:00,MASCULINO,2022,1
-74.12454693499996,4.590223620849328,15,ANTONIO NARIÑO,38,RESTREPO,2019-11-07,00:00:00,MASCULINO,2019,1
-74.15811972399996,4.613891958848546,08,KENNEDY,48,TIMIZA,2021-11-30,00:00:00,MASCULINO,2021,1
-74.16789999999997,4.648039999847424,08,KENNEDY,79,CALANDAIMA,2022-01-09,00:00:00,MASCULINO,2022,1
-74.15790532599993,4.641974859847637,08,KENNEDY,82,PATIO BONITO,2021-10-28,00:00:00,MASCULINO,2021,1
-74.19129999999996,4.6215599998482935,07,BOSA,84,BOSA OCCIDENTAL,2022-11-14,00:00:00,FEMENINO,2022,1
-74.11609999999996,4.600839999848975,16,PUENTE ARANDA,40,CIUDAD MONTES,2022-01-11,00:00:00,MASCULINO,2022,1
-74.11865520399994,4.521207299851584,05,USME,57,GRAN YOMASA,2021-12-05,00:00:00,MASCULINO,2021,1
-74.11378774299999,4.57706179584976,18,RAFAEL URIBE URIBE,39,QUIROGA,2021-12-06,00:00:00,MASCULINO,2021,1
-74.10883924599995,4.592910674849215,15,ANTONIO NARIÑO,38,RESTREPO,2018-02-10,00:00:00,MASCULINO,2018,1
-74.09656000999996,4.628974172848072,16,PUENTE ARANDA,111,PUENTE ARANDA,2021-12-07,00:00:00,MASCULINO,2021,1
-74.16344716899994,4.5641468578501865,19,CIUDAD BOLÍVAR,70,JERUSALEM,2021-07-22,00:00:00,MASCULINO,2021,1
-74.18903147999998,4.6201933978483165,07,BOSA,84,BOSA OCCIDENTAL,2020-04-26,00:00:00,MASCULINO,2020,1
-74.15069534999998,4.604526631848848,08,KENNEDY,48,TIMIZA,2019-01-30,00:00:00,MASCULINO,2019,1
-74.11249999999995,4.750789999844093,11,SUBA,71,TIBABUYES,2022-01-31,00:00:00,MASCULINO,2022,1
-74.09759999999994,4.67077999984668,10,ENGATIVÁ,26,LAS FERIAS,2022-04-24,00:00:00,MASCULINO,2022,1
-74.12409999999994,4.68663999984619,09,FONTIBÓN,117,AEROPUERTO EL DORADO,2023-09-17,00:00:00,MASCULINO,2023,1
-74.09689999999995,4.672039999846642,10,ENGATIVÁ,26,LAS FERIAS,2022-02-24,00:00:00,MASCULINO,2022,1
-74.16279999999995,4.615989999848491,08,KENNEDY,47,KENNEDY CENTRAL,2023-06-21,00:00:00,MASCULINO,2023,1
-74.11569999999995,4.635759999847839,16,PUENTE ARANDA,111,PUENTE ARANDA,2022-10-13,00:00:00,FEMENINO,2022,1
-74.14849999999996,4.556279999850438,19,CIUDAD BOLÍVAR,67,LUCERO,2022-05-09,00:00:00,MASCULINO,2022,1
-74.15469999999993,4.577799999849696,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2022-11-08,00:00:00,MASCULINO,2022,1
-74.17019999999997,4.627669999848069,08,KENNEDY,81,GRAN BRITALIA,2022-10-14,00:00:00,MASCULINO,2022,1
-74.10989999999998,4.544279999850832,18,RAFAEL URIBE URIBE,55,DIANA TURBAY,2022-06-18,00:00:00,MASCULINO,2022,1
-74.15619999999996,4.593889999849189,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2022-03-15,00:00:00,MASCULINO,2022,1
-74.12719999999996,4.589309999849361,18,RAFAEL URIBE URIBE,39,QUIROGA,2022-04-13,00:00:00,MASCULINO,2022,1
-74.17379999999997,4.610409999848664,08,KENNEDY,48,TIMIZA,2022-07-03,00:00:00,MASCULINO,2022,1
-74.10979999999995,4.551669999850585,18,RAFAEL URIBE URIBE,55,DIANA TURBAY,2022-07-30,00:00:00,MASCULINO,2022,1
-74.10649999999998,4.715039999845246,10,ENGATIVÁ,29,MINUTO DE DIOS,2022-09-18,00:00:00,MASCULINO,2022,1
-74.10339999999997,4.706819999845524,10,ENGATIVÁ,29,MINUTO DE DIOS,2023-06-14,00:00:00,MASCULINO,2023,1
-74.11409999999995,4.5977499998491,16,PUENTE ARANDA,40,CIUDAD MONTES,2022-08-01,00:00:00,MASCULINO,2022,1
-74.08739999999995,4.721579999845065,11,SUBA,28,EL RINCON,2022-07-08,00:00:00,FEMENINO,2022,1
-74.02099999999996,4.736389999844535,01,USAQUÉN,11,SAN CRISTOBAL NORTE,2023-09-29,00:00:00,FEMENINO,2023,1
-74.07979999999998,4.57643999984976,04,SAN CRISTÓBAL,33,SOSIEGO,2022-01-29,00:00:00,MASCULINO,2022,1
-74.12679999999995,4.743649999844328,11,SUBA,71,TIBABUYES,2023-09-10,00:00:00,MASCULINO,2023,1
-74.13809999999995,4.602129999848924,08,KENNEDY,45,CARVAJAL,2023-05-31,00:00:00,MASCULINO,2023,1
-74.20209999999997,4.621039999848316,07,BOSA,84,BOSA OCCIDENTAL,2022-03-01,00:00:00,MASCULINO,2022,1
-74.13659999999999,4.552259999850551,19,CIUDAD BOLÍVAR,67,LUCERO,2022-02-16,00:00:00,MASCULINO,2022,1
-74.09219999999993,4.544619999850815,04,SAN CRISTÓBAL,50,LA GLORIA,2022-12-15,00:00:00,MASCULINO,2022,1
-74.07169999999996,4.654679999847211,12,BARRIOS UNIDOS,98,LOS ALCAZARES,2022-01-05,00:00:00,MASCULINO,2022,1
-74.07479999999998,4.73758999984454,11,SUBA,23,CASA BLANCA SUBA,2023-07-26,00:00:00,MASCULINO,2023,1
-74.16219999999998,4.640189999847714,08,KENNEDY,82,PATIO BONITO,2022-09-15,00:00:00,MASCULINO,2022,1
-74.14669999999995,4.68208999984635,09,FONTIBÓN,75,FONTIBON,2022-03-08,00:00:00,MASCULINO,2022,1
-74.06649999999996,4.669139999846718,12,BARRIOS UNIDOS,98,LOS ALCAZARES,2023-01-02,00:00:00,MASCULINO,2023,1
-74.15939999999995,4.596509999849078,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2022-10-08,00:00:00,MASCULINO,2022,1
-74.16919999999999,4.626109999848131,08,KENNEDY,80,CORABASTOS,2022-09-02,00:00:00,MASCULINO,2022,1
-74.07559999999995,4.656669999847177,12,BARRIOS UNIDOS,98,LOS ALCAZARES,2022-10-12,00:00:00,MASCULINO,2022,1
-74.07959999999997,4.7544399998439655,11,SUBA,27,SUBA,2023-01-11,00:00:00,MASCULINO,2023,1
-74.09659999999997,4.577959999849738,15,ANTONIO NARIÑO,35,CIUDAD JARDIN,2022-01-24,00:00:00,MASCULINO,2022,1
-74.13759999999996,4.716559999845225,10,ENGATIVÁ,74,ENGATIVA,2022-06-06,00:00:00,MASCULINO,2022,1
-74.07819999999998,4.670049999846723,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,2022-05-22,00:00:00,MASCULINO,2022,1
-74.16289999999998,4.64362999984756,08,KENNEDY,79,CALANDAIMA,2022-09-12,00:00:00,FEMENINO,2022,1
-74.16499999999996,4.639779999847683,08,KENNEDY,82,PATIO BONITO,2022-05-13,00:00:00,MASCULINO,2022,1
-74.05259999999998,4.718099999845149,11,SUBA,19,EL PRADO,2023-02-03,00:00:00,MASCULINO,2023,1
-74.09669999999994,4.556579999850415,04,SAN CRISTÓBAL,50,LA GLORIA,2022-06-16,00:00:00,MASCULINO,2022,1
-74.15699999999998,4.6385399998477315,08,KENNEDY,80,CORABASTOS,2023-06-15,00:00:00,MASCULINO,2023,1
-74.18839999999994,4.628199999848073,07,BOSA,84,BOSA OCCIDENTAL,2022-09-30,00:00:00,MASCULINO,2022,1
-74.11209999999994,4.702849999845669,10,ENGATIVÁ,30,BOYACA REAL,2022-04-22,00:00:00,FEMENINO,2022,1
-74.10759999999993,4.66860999984677,10,ENGATIVÁ,31,SANTA CECILIA,2023-04-19,00:00:00,MASCULINO,2023,1
-74.14779999999996,4.488129999852654,19,CIUDAD BOLÍVAR,UPR3,UPR RIO TUNJUELO,2022-06-11,00:00:00,MASCULINO,2022,1
-74.19329999999997,4.599839999848981,07,BOSA,85,BOSA CENTRAL,2022-07-02,00:00:00,MASCULINO,2022,1
-74.19659999999999,4.614989999848486,07,BOSA,85,BOSA CENTRAL,2022-12-20,00:00:00,MASCULINO,2022,1
-74.12599999999998,4.643219999847583,08,KENNEDY,113,BAVARIA,2023-07-14,00:00:00,MASCULINO,2023,1
-74.12689999999998,4.570709999849976,06,TUNJUELITO,42,VENECIA,2022-05-26,00:00:00,MASCULINO,2022,1
-74.11449999999996,4.499619999852267,05,USME,58,COMUNEROS,2022-02-03,00:00:00,MASCULINO,2022,1
-74.14929999999998,4.644599999847517,08,KENNEDY,46,CASTILLA,2022-09-18,00:00:00,MASCULINO,2022,1
