"LONGITUD","LATITUD","codigo_localidad","nombre_localidad","codigo_upz","nombre_upz","FECHA_HECHO","HORA_HECHO","DIA","MES","AÑO","DIA_SEMANA","DIRECCION_HECHO","GENERO","sexual"
"-74.04603354199998","4.766823465843577","11","SUBA","17","SAN JOSE DE BAVARIA","2020-10-17","00:00:00","17","10","2020","Sábado","MIRANDELA","FEMENINO","1"
"-74.11618199999998","4.5199189998516225","5","USME","57","GRAN YOMASA","2021-08-04","00:00:00","4","8","2021","Miércoles","BARRANQUILLITA","FEMENINO","1"
"-74.01614199999995","4.7352219998445655","1","USAQUÉN","11","SAN CRISTOBAL NORTE","2019-07-10","00:00:00","10","7","2019","Miércoles","SANTA CECILIA PUENTE NORTE","FEMENINO","1"
"-74.11917299999999","4.711984999845332","10","ENGATIVÁ","73","GARCES NAVAS","2021-05-12","00:00:00","12","5","2021","Miércoles","GARCES NAVAS","MASCULINO","1"
"-74.18343299999998","4.6294839998480315","7","BOSA","84","BOSA OCCIDENTAL","2019-10-11","00:00:00","11","10","2019","Viernes","BRASILIA","FEMENINO","1"
"-74.08325399999995","4.686680999846142","10","ENGATIVÁ","26","LAS FERIAS","2019-07-08","00:00:00","8","7","2019","Lunes","LAS FERIAS","FEMENINO","1"
"-74.16213511699993","4.569024652850001","19","CIUDAD BOLÍVAR","70","JERUSALEM","2019-03-23","00:00:00","23","3","2019","Sábado","LA PRADERA","FEMENINO","1"
"-74.16193699999997","4.5516169998505465","19","CIUDAD BOLÍVAR","67","LUCERO","2020-03-27","00:00:00","27","3","2020","Viernes","PARAISO QUIBA","MASCULINO","1"
"-74.05278999999996","4.640186999847664","2","CHAPINERO","90","PARDO RUBIO","2021-12-28","00:00:00","28","12","2021","Martes","INGEMAR ORIENTAL I","FEMENINO","1"
"-74.19810599999994","4.633122999847939","7","BOSA","87","TINTAL SUR","2019-06-12","00:00:00","12","6","2019","Miércoles","CIUDADELA EL RECREO II","FEMENINO","1"
"-74.09731254199994","4.575346442849806","18","RAFAEL URIBE URIBE","36","SAN JOSE","2020-09-17","00:00:00","17","9","2020","Jueves","SOSIEGO SUR","FEMENINO","1"
"-74.08813854199997","4.693894456845944","10","ENGATIVÁ","26","LAS FERIAS","2020-05-18","00:00:00","18","5","2020","Lunes","BONANZA","FEMENINO","1"
"-74.13697999999994","4.593569999849208","6","TUNJUELITO","42","VENECIA","2021-08-06","00:00:00","6","8","2021","Viernes","VENECIA","FEMENINO","1"
"-74.09638311899994","4.727468463844822","11","SUBA","28","EL RINCON","2021-11-16","00:00:00","16","11","2021","Martes","SAN CAYETANO","FEMENINO","1"
"-74.14737499999995","4.632539999847953","8","KENNEDY","46","CASTILLA","2021-02-20","00:00:00","20","2","2021","Sábado","LAS DOS AVENIDAS","FEMENINO","1"
"-74.11759352299998","4.529925183851258","5","USME","56","DANUBIO","2018-04-08","00:00:00","8","4","2018","Domingo","PORVENIR","FEMENINO","1"
"-74.16060599999997","4.616828999848451","8","KENNEDY","47","KENNEDY CENTRAL","2018-05-13","00:00:00","13","5","2018","Domingo","CIUDAD KENNEDY SUR","FEMENINO","1"
"-74.18624399999999","4.616671999848455","7","BOSA","84","BOSA OCCIDENTAL","2019-09-17","00:00:00","17","9","2019","Martes","LA PAZ BOSA","MASCULINO","1"
"-74.11303422099996","4.744300294844325","11","SUBA","71","TIBABUYES","2019-09-02","00:00:00","2","9","2019","Lunes","TIBABUYES UNIVERSAL","FEMENINO","1"
"-74.12389940699995","4.567435854850048","18","RAFAEL URIBE URIBE","54","MARRUECOS","2020-10-11","00:00:00","11","10","2020","Domingo","MARCO FIDEL SUAREZ I","MASCULINO","1"
"-74.18806099999995","4.6360089998478315","7","BOSA","86","EL PORVENIR","2018-11-29","00:00:00","29","11","2018","Jueves","EL CORZO","MASCULINO","1"
"-74.07490854199995","4.648514451847395","13","TEUSAQUILLO","100","GALERIAS","2020-08-12","00:00:00","12","8","2020","Miércoles","CAMPIN","FEMENINO","1"
"-74.02692099999996","4.7651199998435985","1","USAQUÉN","9","VERBENAL","2020-03-02","00:00:00","2","3","2020","Lunes","BUENAVISTA","FEMENINO","1"
"-74.09266099999996","4.6151969998484725","16","PUENTE ARANDA","108","ZONA INDUSTRIAL","2020-02-21","00:00:00","21","2","2020","Viernes","ESTACION CENTRAL","FEMENINO","1"
"-74.09666854199997","4.558064440850359","4","SAN CRISTÓBAL","34","20 DE JULIO","2020-12-13","00:00:00","13","12","2020","Domingo","VILLA DE LOS ALPES","FEMENINO","1"
"-74.08689299999998","4.615120999848504","14","LOS MÁRTIRES","102","LA SABANA","2020-09-01","00:00:00","1","9","2020","Martes","PALOQUEMAO","MASCULINO","1"
"-74.14913599999994","4.510442999851925","19","CIUDAD BOLÍVAR","64","MONTE BLANCO","2018-12-12","00:00:00","12","12","2018","Miércoles","LAGUNITAS URBANO","MASCULINO","1"
"-74.19845592199994","4.604600349848851","7","BOSA","85","BOSA CENTRAL","2019-01-01","00:00:00","1","1","2019","Martes","JOSE MARIA CARBONEL","-","1"
"-74.09194099999996","4.72290568284497","11","SUBA","28","EL RINCON","2019-01-15","00:00:00","15","1","2019","Martes","EL RINCON","FEMENINO","1"
"-74.07228399999997","4.596304999849098","17","CANDELARIA","94","LA CANDELARIA","2019-11-18","00:00:00","18","11","2019","Lunes","CENTRO ADMINISTRATIVO","FEMENINO","1"
"-74.21136999999999","4.621606999848281","7","BOSA","87","TINTAL SUR","2019-05-22","00:00:00","22","5","2019","Miércoles","CAMPO VERDE","FEMENINO","1"
"-74.11237999999997","4.515200999851753","5","USME","57","GRAN YOMASA","2019-09-13","00:00:00","13","9","2019","Viernes","LA ANDREA","FEMENINO","1"
"-74.13354499999997","4.615758999848461","8","KENNEDY","44","AMERICAS","2019-10-14","00:00:00","14","10","2019","Lunes","PROVIVIENDA ORIENTAL","FEMENINO","1"
"-74.15977699999996","4.57477299984982","19","CIUDAD BOLÍVAR","70","JERUSALEM","2020-01-31","00:00:00","31","1","2020","Viernes","BELLAVISTA","FEMENINO","1"
"-74.09342054199993","4.527285436851359","4","SAN CRISTÓBAL","51","LOS LIBERTADORES","2020-01-18","00:00:00","18","1","2020","Sábado","LA BELLEZA","FEMENINO","1"
"-74.13976854199996","4.668174453846781","9","FONTIBÓN","75","FONTIBON","2020-12-01","00:00:00","1","12","2020","Martes","EL TINTAL CENTRAL","FEMENINO","1"
"-74.08372499999996","4.571599999849913","4","SAN CRISTÓBAL","33","SOSIEGO","2020-02-25","00:00:00","25","2","2020","Martes","SAN CRISTOBAL SUR","FEMENINO","1"
"-74.11739999999998","4.706509999845519","10","ENGATIVÁ","73","GARCES NAVAS","2020-12-01","00:00:00","1","12","2020","Martes","GARCES NAVAS ORIENTAL","MASCULINO","1"
"-74.14032874599997","4.54472351185082","19","CIUDAD BOLÍVAR","68","EL TESORO","2021-10-09","00:00:00","9","10","2021","Sábado","SOTAVENTO","FEMENINO","1"
"-74.19955945499999","4.613054287848579","7","BOSA","85","BOSA CENTRAL","2020-07-08","00:00:00","8","7","2020","Miércoles","GRAN COLOMBIANO","FEMENINO","1"
"-74.10140054199996","4.757013464843894","11","SUBA","27","SUBA","2020-12-24","00:00:00","24","12","2020","Jueves","RINCON DE SANTA INES","FEMENINO","1"
"-74.13211999999999","4.58318999984955","6","TUNJUELITO","42","VENECIA","2018-09-18","00:00:00","18","9","2018","Martes","SAMORE","FEMENINO","1"
"-74.09495999999996","4.648819999847415","13","TEUSAQUILLO","104","PARQUE SIMON BOLIVAR - CAN","2021-08-03","00:00:00","3","8","2021","Martes","CENTRO ADMINISTRATIVO OCC.","FEMENINO","1"
"-74.09155618099999","4.538655607850997","4","SAN CRISTÓBAL","51","LOS LIBERTADORES","2021-10-06","00:00:00","6","10","2021","Miércoles","SANTA RITA SUR ORIENTAL","FEMENINO","1"
"-74.03232199999997","4.725668999844898","1","USAQUÉN","13","LOS CEDROS","2018-06-01","00:00:00","1","6","2018","Viernes","CAOBOS SALAZAR","FEMENINO","1"
"-74.18631811699998","4.612545652848579","7","BOSA","85","BOSA CENTRAL","2019-03-19","00:00:00","19","3","2019","Martes","ARGELIA II","FEMENINO","1"
"-74.11159499999997","4.565929999850094","18","RAFAEL URIBE URIBE","53","MARCO FIDEL SUAREZ","2018-09-18","00:00:00","18","9","2018","Martes","LA RESURRECCION","FEMENINO","1"
"-74.10648499999996","4.648162999847442","13","TEUSAQUILLO","109","CIUDAD SALITRE ORIENTAL","2018-09-22","00:00:00","22","9","2018","Sábado","CIUDAD SALITRE SUR-ORIENTAL","MASCULINO","1"
"-74.16172199999994","4.543947999850824","19","CIUDAD BOLÍVAR","67","LUCERO","2018-11-27","00:00:00","27","11","2018","Martes","BELLA FLOR SUR","FEMENINO","1"
"-74.19811941099994","4.633135040847929","7","BOSA","87","TINTAL SUR","2018-04-22","00:00:00","22","4","2018","Domingo","CIUDADELA EL RECREO II","FEMENINO","1"
"-74.09028454899999","4.728695699844818","11","SUBA","28","EL RINCON","2018-08-21","00:00:00","21","8","2018","Martes","EL RINCON NORTE","FEMENINO","1"
"-74.04218099999997","4.7987589998425495","11","SUBA","2","LA ACADEMIA","2018-06-22","00:00:00","22","6","2018","Viernes","CASABLANCA SUBA URBANO","MASCULINO","1"
"-74.20387799999997","4.6227379998482325","7","BOSA","84","BOSA OCCIDENTAL","2018-07-14","00:00:00","14","7","2018","Sábado","SAN BERNARDINO POTRERITOS","FEMENINO","1"
"-74.11174499999998","4.688488999846131","10","ENGATIVÁ","116","ALAMOS","2019-01-01","00:00:00","1","1","2019","Martes","LOS ALAMOS","FEMENINO","1"
"-74.13922202299995","4.546734673850728","19","CIUDAD BOLÍVAR","67","LUCERO","2019-04-23","00:00:00","23","4","2019","Martes","QUINTAS DEL SUR","FEMENINO","1"
"-74.14481499999994","4.545759999850748","19","CIUDAD BOLÍVAR","67","LUCERO","2019-06-05","00:00:00","5","6","2019","Miércoles","ESTRELLA DEL SUR","FEMENINO","1"
"-74.09399563599999","4.6127323158485956","16","PUENTE ARANDA","108","ZONA INDUSTRIAL","2019-05-08","00:00:00","8","5","2019","Miércoles","PENSILVANIA","FEMENINO","1"
"-74.12833276799995","4.604223089848868","16","PUENTE ARANDA","41","MUZU","2018-05-11","00:00:00","11","5","2018","Viernes","ALCALA","MASCULINO","1"
"-74.17011597899995","4.652623482847301","8","KENNEDY","79","CALANDAIMA","2021-09-17","00:00:00","17","9","2021","Viernes","OSORIO III","FEMENINO","1"
"-74.02310368199994","4.67418398984661","2","CHAPINERO","991","SIN UPZ CHAPINERO","2019-06-18","00:00:00","18","6","2019","Martes","SAN LUIS ALTOS DEL CABO RURAL II","FEMENINO","1"
"-74.06667999999996","4.637169999847763","2","CHAPINERO","99","CHAPINERO","2019-02-05","00:00:00","5","2","2019","Martes","CHAPINERO CENTRAL","FEMENINO","1"
"-74.10671999999994","4.634549999847866","16","PUENTE ARANDA","111","PUENTE ARANDA","2021-08-20","00:00:00","20","8","2021","Viernes","PUENTE ARANDA","MASCULINO","1"
"-74.09198199999997","4.541819999850874","4","SAN CRISTÓBAL","51","LOS LIBERTADORES","2019-05-08","00:00:00","8","5","2019","Miércoles","NUEVA GLORIA","FEMENINO","1"
"-74.11284199999994","4.560141999850281","18","RAFAEL URIBE URIBE","54","MARRUECOS","2019-09-08","00:00:00","8","9","2019","Domingo","ARBOLEDA SUR","FEMENINO","1"
"-74.10284868599996","4.711303495845351","10","ENGATIVÁ","29","MINUTO DE DIOS","2019-03-15","00:00:00","15","3","2019","Viernes","QUIRIGUA II","FEMENINO","1"
"-74.14225663599996","4.680170316846374","9","FONTIBÓN","75","FONTIBON","2019-05-01","00:00:00","1","5","2019","Miércoles","LA GIRALDA","FEMENINO","1"
"-74.18026854199996","4.605414445848822","7","BOSA","85","BOSA CENTRAL","2020-11-14","00:00:00","14","11","2020","Sábado","BOSA","FEMENINO","1"
"-74.08620254199997","4.730855461844711","11","SUBA","28","EL RINCON","2020-10-14","00:00:00","14","10","2020","Miércoles","ALTOS DE CHOZICA","MASCULINO","1"
"-74.14797399999998","4.50875399985198","19","CIUDAD BOLÍVAR","64","MONTE BLANCO","2020-03-08","00:00:00","8","3","2020","Domingo","LAGUNITAS URBANO","FEMENINO","1"
"-74.05497583099998","4.746428754844251","11","SUBA","18","BRITALIA","2021-10-05","00:00:00","5","10","2021","Martes","BRITALIA","FEMENINO","1"
"-74.15970630199996","4.552022509850535","19","CIUDAD BOLÍVAR","67","LUCERO","2020-03-13","00:00:00","13","3","2020","Viernes","PARAISO QUIBA","FEMENINO","1"
"-74.08781999999997","4.7267499998448566","11","SUBA","28","EL RINCON","2020-11-25","00:00:00","25","11","2020","Miércoles","LOS NARANJOS","FEMENINO","1"
"-74.08874726399995","4.566143078850081","4","SAN CRISTÓBAL","34","20 DE JULIO","2018-01-29","00:00:00","29","1","2018","Lunes","MONTEBELLO","FEMENINO","1"
"-74.14694999999995","4.701589999845707","9","FONTIBÓN","117","AEROPUERTO EL DORADO","2018-02-02","00:00:00","2","2","2018","Viernes","AEROPUERTO EL DORADO","FEMENINO","1"
"-74.17487499999999","4.643362999847559","8","KENNEDY","82","PATIO BONITO","2018-10-16","00:00:00","16","10","2018","Martes","CIUDAD DE CALI","FEMENINO","1"
"-74.12884285899997","4.7389778178444475","11","SUBA","71","TIBABUYES","2018-04-01","00:00:00","1","4","2018","Domingo","SANTA CECILIA","FEMENINO","1"
"-74.07062999999994","4.652376999847303","12","BARRIOS UNIDOS","98","LOS ALCAZARES","2021-12-27","00:00:00","27","12","2021","Lunes","MUEQUETA","FEMENINO","1"
"-74.18961025399994","4.627988916848079","7","BOSA","84","BOSA OCCIDENTAL","2021-10-03","00:00:00","3","10","2021","Domingo","LA LIBERTAD","MASCULINO","1"
"-74.12126659199998","4.517477329851707","5","USME","57","GRAN YOMASA","2021-09-26","00:00:00","26","9","2021","Domingo","SANTA LIBRADA","FEMENINO","1"
"-74.09377899999998","4.623924999848212","16","PUENTE ARANDA","108","ZONA INDUSTRIAL","2021-02-01","00:00:00","1","2","2021","Lunes","INDUSTRIAL CENTENARIO","MASCULINO","1"
"-74.14048999999994","4.581265999849578","6","TUNJUELITO","42","VENECIA","2019-06-14","00:00:00","14","6","2019","Viernes","SAN VICENTE FERRER","FEMENINO","1"
"-74.14457999999996","4.553389999850502","19","CIUDAD BOLÍVAR","67","LUCERO","2020-11-06","00:00:00","6","11","2020","Viernes","SUMAPAZ","MASCULINO","1"
"-74.13322854199998","4.6233944488482335","8","KENNEDY","44","AMERICAS","2020-05-15","00:00:00","15","5","2020","Viernes","HIPOTECHO OCCIDENTAL","FEMENINO","1"
"-74.03775854199995","4.743644462844339","1","USAQUÉN","12","TOBERIN","2020-09-19","00:00:00","19","9","2020","Sábado","EL TOBERIN","FEMENINO","1"
"-74.18234254199996","4.637848449847754","7","BOSA","86","EL PORVENIR","2020-09-22","00:00:00","22","9","2020","Martes","OSORIO X URBANO","FEMENINO","1"
"-74.20094614399994","4.634517995847876","7","BOSA","87","TINTAL SUR","2019-01-21","00:00:00","21","1","2019","Lunes","CIUDADELA EL RECREO II","MASCULINO","1"
"-74.07363031799997","4.6011396838489365","17","CANDELARIA","94","LA CANDELARIA","2019-06-05","00:00:00","5","6","2019","Miércoles","LA CATEDRAL","FEMENINO","1"
"-74.10857999999996","4.546169999850767","18","RAFAEL URIBE URIBE","55","DIANA TURBAY","2021-03-04","00:00:00","4","3","2021","Jueves","DIANA TURBAY","FEMENINO","1"
"-74.18790354199996","4.5992014458490225","7","BOSA","85","BOSA CENTRAL","2020-07-04","00:00:00","4","7","2020","Sábado","LA ESTACION BOSA","FEMENINO","1"
"-74.12599699999998","4.592322999849223","15","ANTONIO NARIÑO","38","RESTREPO","2021-05-31","00:00:00","31","5","2021","Lunes","VILLA MAYOR ORIENTAL","MASCULINO","1"
"-74.12259261899999","4.75323800484403","11","SUBA","71","TIBABUYES","2018-03-20","00:00:00","20","3","2018","Martes","","FEMENINO","1"
"-74.14513999999997","4.549229999850618","19","CIUDAD BOLÍVAR","67","LUCERO","2019-07-05","00:00:00","5","7","2019","Viernes","BELLAVISTA LUCERO ALTO","FEMENINO","1"
"-74.08742999999998","4.616839999848427","14","LOS MÁRTIRES","102","LA SABANA","2019-08-21","00:00:00","21","8","2019","Miércoles","PALOQUEMAO","MASCULINO","1"
"-74.08742999999998","4.616839999848427","14","LOS MÁRTIRES","102","LA SABANA","2019-10-28","00:00:00","28","10","2019","Lunes","PALOQUEMAO","FEMENINO","1"
"-74.15937463599994","4.64158831684766","8","KENNEDY","82","PATIO BONITO","2019-05-14","00:00:00","14","5","2019","Martes","PATIO BONITO","FEMENINO","1"
"-74.09262847899998","4.68628627384619","10","ENGATIVÁ","26","LAS FERIAS","2018-09-23","00:00:00","23","9","2018","Domingo","BONANZA","FEMENINO","1"
"-74.08225754199998","4.559756440850301","4","SAN CRISTÓBAL","32","SAN BLAS","2020-09-26","00:00:00","26","9","2020","Sábado","RAMAJAL","FEMENINO","1"
"-74.06968999999998","4.718409999845151","11","SUBA","24","NIZA","2020-08-24","00:00:00","24","8","2020","Lunes","LAS VILLAS","FEMENINO","1"
"-74.08303254199996","4.726347460844878","11","SUBA","28","EL RINCON","2020-10-17","00:00:00","17","10","2020","Sábado","ALTOS DE CHOZICA","FEMENINO","1"
"-74.16821499999998","4.5698099998499995","19","CIUDAD BOLÍVAR","70","JERUSALEM","2021-02-25","00:00:00","25","2","2021","Jueves","POTOSI","FEMENINO","1"
"-74.06968999999998","4.718409999845151","11","SUBA","24","NIZA","2021-01-02","00:00:00","2","1","2021","Sábado","LAS VILLAS","FEMENINO","1"
"-74.06968999999998","4.718409999845151","11","SUBA","24","NIZA","2021-05-18","00:00:00","18","5","2021","Martes","LAS VILLAS","FEMENINO","1"
"-74.06968999999998","4.718409999845151","11","SUBA","24","NIZA","2021-02-02","00:00:00","2","2","2021","Martes","LAS VILLAS","MASCULINO","1"
"-74.06968999999998","4.718409999845151","11","SUBA","24","NIZA","2021-04-09","00:00:00","9","4","2021","Viernes","LAS VILLAS","FEMENINO","1"
"-74.09505099999996","4.567281999850045","4","SAN CRISTÓBAL","34","20 DE JULIO","2018-03-13","00:00:00","13","3","2018","Martes","VEINTE DE JULIO","FEMENINO","1"
"-74.06986222299997","4.606230682848781","3","SANTA FE","93","LAS NIEVES","2021-02-04","00:00:00","4","2","2021","Jueves","LAS NIEVES","FEMENINO","1"
"-74.14386799999994","4.712644999845342","10","ENGATIVÁ","74","ENGATIVA","2019-05-29","00:00:00","29","5","2019","Miércoles","SABANA DEL DORADO","FEMENINO","1"
"-74.16239999999993","4.573519999849836","19","CIUDAD BOLÍVAR","70","JERUSALEM","2018-07-19","00:00:00","19","7","2018","Jueves","LA PRADERA","FEMENINO","1"
"-74.16239999999993","4.573519999849836","19","CIUDAD BOLÍVAR","70","JERUSALEM","2019-01-10","00:00:00","10","1","2019","Jueves","LA PRADERA","FEMENINO","1"
"-74.05488708499996","4.748402143844189","11","SUBA","18","BRITALIA","2018-01-09","00:00:00","9","1","2018","Martes","BRITALIA","FEMENINO","1"
"-74.07359999999994","4.60570133684879","3","SANTA FE","93","LAS NIEVES","2019-02-18","00:00:00","18","2","2019","Lunes","VERACRUZ","FEMENINO","1"
"-74.14775299999997","4.6331379998479045","8","KENNEDY","46","CASTILLA","2019-08-28","00:00:00","28","8","2019","Miércoles","PIO XII","FEMENINO","1"
"-74.13400399999995","4.6650039998468955","9","FONTIBÓN","112","GRANJAS DE TECHO","2020-03-06","00:00:00","6","3","2020","Viernes","EL TINTAL CENTRAL","FEMENINO","1"
"-74.08967399999995","4.556338999850399","4","SAN CRISTÓBAL","32","SAN BLAS","2020-04-23","00:00:00","23","4","2020","Jueves","SAN VICENTE","FEMENINO","1"
"-74.16464599999995","4.5681159998500185","19","CIUDAD BOLÍVAR","70","JERUSALEM","2020-03-04","00:00:00","4","3","2020","Miércoles","LAS MANAS","FEMENINO","1"
"-74.12272235999995","4.520056963851591","5","USME","58","COMUNEROS","2020-09-25","00:00:00","25","9","2020","Viernes","GRANADA SUR","FEMENINO","1"
"-74.11880452599996","4.667465844846785","9","FONTIBÓN","114","MODELIA","2021-06-26","00:00:00","26","6","2021","Sábado","SANTA CECILIA","FEMENINO","1"
"-74.15281699999997","4.534054999851117","19","CIUDAD BOLÍVAR","68","EL TESORO","2018-08-29","00:00:00","29","8","2018","Miércoles","EL MOCHUELO IV","FEMENINO","1"
"-74.11081099999996","4.512378999851865","5","USME","57","GRAN YOMASA","2018-02-10","00:00:00","10","2","2018","Sábado","LA ANDREA","FEMENINO","1"
"-74.09626499999996","4.6401529998477","13","TEUSAQUILLO","109","CIUDAD SALITRE ORIENTAL","2018-08-15","00:00:00","15","8","2018","Miércoles","CIUDAD SALITRE NOR-ORIENTAL","FEMENINO","1"
"-74.11550099999994","4.5745819998498","18","RAFAEL URIBE URIBE","53","MARCO FIDEL SUAREZ","2018-09-19","00:00:00","19","9","2018","Miércoles","GRANJAS SAN PABLO","MASCULINO","1"
"-74.10179872899994","4.737585960844501","11","SUBA","28","EL RINCON","2020-03-10","00:00:00","10","3","2020","Martes","VILLA MARIA","FEMENINO","1"
"-74.14717899999994","4.638546999847766","8","KENNEDY","46","CASTILLA","2018-09-04","00:00:00","4","9","2018","Martes","CIUDAD TECHO II","MASCULINO","1"
"-74.06138065899995","4.661765375846999","2","CHAPINERO","97","CHICO LAGO","2021-05-06","00:00:00","6","5","2021","Jueves","PORCIUNCULA","FEMENINO","1"
"-74.06188511699997","4.665658652846843","12","BARRIOS UNIDOS","98","LOS ALCAZARES","2019-03-23","00:00:00","23","3","2019","Sábado","JUAN XXIII","FEMENINO","1"
"-74.02599599999996","4.732559999844669","1","USAQUÉN","11","SAN CRISTOBAL NORTE","2018-07-26","00:00:00","26","7","2018","Jueves","BOSQUE DE PINOS III","FEMENINO","1"
"-74.09483999999998","4.572203999849901","4","SAN CRISTÓBAL","34","20 DE JULIO","2019-08-29","00:00:00","29","8","2019","Jueves","VEINTE DE JULIO","FEMENINO","1"
"-74.13661968199995","4.591137683849279","6","TUNJUELITO","42","VENECIA","2019-02-11","00:00:00","11","2","2019","Lunes","VENECIA","FEMENINO","1"
"-74.03399499999995","4.611407999848613","3","SANTA FE","992","SIN UPZ SANTA FE","2018-12-27","00:00:00","27","12","2018","Jueves","HOYA TEUSACA","FEMENINO","1"
"-74.09160647199997","4.572487273849863","4","SAN CRISTÓBAL","34","20 DE JULIO","2018-06-14","00:00:00","14","6","2018","Jueves","GRANADA SUR","FEMENINO","1"
"-74.18529599999994","4.6084799998487105","7","BOSA","85","BOSA CENTRAL","2018-09-12","00:00:00","12","9","2018","Miércoles","BOSA","FEMENINO","1"
