"LONGITUD","LATITUD","FECHA_HECHO","HORA_HECHO","GENERO","AÑO","theft_to_people"
"-74.07209999999998","4.60450999984886","2022-10-02","00:00:00","FEMENINO","2022","1"
"-74.07619999999997","4.608639999848699","2022-02-12","00:00:00","MASCULINO","2022","1"
"-74.08699533999999","4.590777272849317","2020-09-14","00:00:00","MASCULINO","2020","1"
"-74.06982674999995","4.603119653848906","2018-01-23","00:00:00","MASCULINO","2018","1"
"-74.07066669999995","4.615689522848501","2018-01-23","00:00:00","FEMENINO","2018","1"
"-74.06860064999995","4.619420291848348","2020-12-09","00:00:00","MASCULINO","2020","1"
"-74.07454988999996","4.611358247848617","2018-05-04","00:00:00","MASCULINO","2018","1"
"-74.07753880999996","4.601580607848949","2019-10-15","00:00:00","MASCULINO","2019","1"
"-74.07015105999994","4.6098605498486895","2019-02-15","00:00:00","MASCULINO","2019","1"
"-74.07798310999993","4.6059845698487845","2020-07-09","00:00:00","MASCULINO","2020","1"
"-74.06868676999994","4.609492589848692","2018-03-12","00:00:00","FEMENINO","2018","1"
"-74.08188302999997","4.598225897849072","2019-10-09","00:00:00","FEMENINO","2019","1"
"-74.06783362999994","4.606143346848807","2018-04-06","00:00:00","FEMENINO","2018","1"
"-74.08869999999996","4.591899999849279","2022-01-09","00:00:00","FEMENINO","2022","1"
"-74.06758150999997","4.617125067848459","2021-05-01","00:00:00","FEMENINO","2021","1"
"-74.07361953999998","4.606596882848792","2020-03-02","00:00:00","FEMENINO","2020","1"
"-74.07267493999996","4.6153527768485025","2019-02-23","00:00:00","MASCULINO","2019","1"
"-74.06958165999998","4.6157299708484985","2018-01-23","00:00:00","MASCULINO","2018","1"
"-74.06379999999996","4.594969999849156","2022-11-17","00:00:00","FEMENINO","2022","1"
"-74.08509999999995","4.591269999849298","2022-11-28","00:00:00","MASCULINO","2022","1"
"-74.06135341999999","4.61892963484836","2018-05-04","00:00:00","FEMENINO","2018","1"
"-74.07721372999998","4.601495577848917","2018-02-03","00:00:00","MASCULINO","2018","1"
"-74.07619999999997","4.608139999848722","2022-10-05","00:00:00","FEMENINO","2022","1"
"-74.08441323999995","4.590259671849326","2021-04-28","00:00:00","FEMENINO","2021","1"
"-74.06995788999996","4.607539305848737","2019-07-21","00:00:00","FEMENINO","2019","1"
"-74.07909999999998","4.603199999848916","2022-07-06","00:00:00","FEMENINO","2022","1"
"-74.07481554999998","4.587340043849383","2021-01-21","00:00:00","MASCULINO","2021","1"
"-74.07097307999999","4.608117386848728","2019-03-30","00:00:00","MASCULINO","2019","1"
"-74.06929999999994","4.614679999848492","2022-02-18","00:00:00","MASCULINO","2022","1"
"-74.07181939999998","4.608759574848679","2018-01-29","00:00:00","FEMENINO","2018","1"
"-74.08329233999996","4.591278343849276","2018-11-15","00:00:00","MASCULINO","2018","1"
"-74.06369999999998","4.595489999849127","2022-10-05","00:00:00","FEMENINO","2022","1"
"-74.06777200999994","4.584273773849513","2018-06-25","00:00:00","MASCULINO","2018","1"
"-74.07982173999994","4.603791712848841","2020-02-05","00:00:00","FEMENINO","2020","1"
"-74.07349999999997","4.607099999848775","2022-06-14","00:00:00","MASCULINO","2022","1"
"-74.06728842999996","4.612068549848618","2021-10-19","00:00:00","FEMENINO","2021","1"
"-74.07711747999997","4.6017656998489365","2019-10-30","00:00:00","FEMENINO","2019","1"
"-74.06966480999995","4.601014818848974","2019-02-05","00:00:00","MASCULINO","2019","1"
"-74.06909999999993","4.6131899998485455","2022-09-07","00:00:00","MASCULINO","2022","1"
"-74.06941853999996","4.607338329848771","2019-04-25","00:00:00","FEMENINO","2019","1"
"-74.07145606999995","4.605644801848788","2018-12-29","00:00:00","FEMENINO","2018","1"
"-74.07321280999997","4.601340763848943","2018-06-14","00:00:00","MASCULINO","2018","1"
"-74.06669304999997","4.614957310848523","2018-11-02","00:00:00","FEMENINO","2018","1"
"-74.07697187999997","4.601905715848914","2019-12-21","00:00:00","FEMENINO","2019","1"
"-74.07612188999997","4.608561622848733","2020-02-22","00:00:00","FEMENINO","2020","1"
"-74.08469999999994","4.593489999849186","2022-03-07","00:00:00","MASCULINO","2022","1"
"-74.06868632999993","4.602291776848931","2019-09-17","00:00:00","MASCULINO","2019","1"
"-74.06832715999997","4.618715884848365","2020-02-08","00:00:00","MASCULINO","2020","1"
"-74.06459999999998","4.621499999848274","2022-03-19","00:00:00","MASCULINO","2022","1"
"-74.06853656999994","4.608209292848754","2018-12-11","00:00:00","FEMENINO","2018","1"
"-74.07937887999998","4.603353955848878","2018-12-11","00:00:00","FEMENINO","2018","1"
"-74.08046147999994","4.59927928284902","2019-11-09","00:00:00","MASCULINO","2019","1"
"-74.06913047999996","4.607045835848769","2018-08-25","00:00:00","MASCULINO","2018","1"
"-74.06736614999994","4.627036659848104","2021-11-16","00:00:00","FEMENINO","2021","1"
"-74.06755945999998","4.620938120848318","2019-08-20","00:00:00","FEMENINO","2019","1"
"-74.06986060999998","4.601389117848942","2019-04-10","00:00:00","FEMENINO","2019","1"
"-74.07934567999996","4.602797694848908","2021-07-31","00:00:00","FEMENINO","2021","1"
"-74.07305226999995","4.6064124478488155","2020-12-30","00:00:00","MASCULINO","2020","1"
"-74.05998012999999","4.6161919678484855","2018-06-21","00:00:00","FEMENINO","2018","1"
"-74.06184766999996","4.6159467168484625","2020-01-07","00:00:00","FEMENINO","2020","1"
"-74.07824944999999","4.589340854849338","2019-09-16","00:00:00","FEMENINO","2019","1"
"-74.06768003999997","4.585446542849466","2021-10-10","00:00:00","MASCULINO","2021","1"
"-74.06929999999994","4.615269999848519","2022-08-22","00:00:00","MASCULINO","2022","1"
"-74.06966826999997","4.621122190848297","2019-01-31","00:00:00","FEMENINO","2019","1"
"-74.07136966999997","4.617827615848421","2019-11-18","00:00:00","MASCULINO","2019","1"
"-74.07888355999995","4.603249915848876","2018-11-07","00:00:00","MASCULINO","2018","1"
"-74.07118025999995","4.613724835848569","2021-05-14","00:00:00","MASCULINO","2021","1"
"-74.07219490999995","4.605832484848824","2021-05-14","00:00:00","FEMENINO","2021","1"
"-74.08382317999997","4.597815047849045","2019-03-14","00:00:00","FEMENINO","2019","1"
"-74.07507355999996","4.605386355848823","2020-05-03","00:00:00","MASCULINO","2020","1"
"-74.07919999999996","4.6019299998489185","2022-06-07","00:00:00","MASCULINO","2022","1"
"-74.07509547999996","4.610711903848628","2019-11-22","00:00:00","MASCULINO","2019","1"
"-74.07906429999997","4.6030700278488945","2021-10-10","00:00:00","MASCULINO","2021","1"
"-74.07242479999996","4.616093568848465","2021-10-30","00:00:00","MASCULINO","2021","1"
"-74.07249999999993","4.609189999848717","2022-05-25","00:00:00","MASCULINO","2022","1"
"-74.07914658999994","4.604185538848879","2019-10-04","00:00:00","FEMENINO","2019","1"
"-74.07909999999998","4.6025699998489324","2022-04-06","00:00:00","MASCULINO","2022","1"
"-74.07537741999994","4.60862906084871","2018-08-30","00:00:00","MASCULINO","2018","1"
"-74.07699999999994","4.602429999848896","2022-10-05","00:00:00","MASCULINO","2022","1"
"-74.07229999999998","4.605849999848789","2022-04-10","00:00:00","MASCULINO","2022","1"
"-74.07654630999997","4.602528069848923","2018-03-19","00:00:00","MASCULINO","2018","1"
"-74.06270524999996","4.619322046848341","2020-11-25","00:00:00","FEMENINO","2020","1"
"-74.07969106999997","4.601877884848906","2018-12-18","00:00:00","FEMENINO","2018","1"
"-74.07821618999998","4.600515418848963","2018-05-02","00:00:00","MASCULINO","2018","1"
"-74.06978970999995","4.614106552848544","2018-09-14","00:00:00","FEMENINO","2018","1"
"-74.06993402999996","4.603461868848889","2019-04-02","00:00:00","MASCULINO","2019","1"
"-74.07512387999998","4.607989726848764","2020-01-18","00:00:00","MASCULINO","2020","1"
"-74.07599646999995","4.608804340848709","2021-04-15","00:00:00","MASCULINO","2021","1"
"-74.07019999999994","4.605339999848841","2022-03-10","00:00:00","MASCULINO","2022","1"
"-74.07969999999995","4.601129999848971","2022-08-31","00:00:00","MASCULINO","2022","1"
"-74.08250531999994","4.593456700849201","2019-08-09","00:00:00","MASCULINO","2019","1"
"-74.06809999999996","4.618659999848378","2022-05-13","00:00:00","FEMENINO","2022","1"
"-74.06891743999995","4.608405091848731","2018-01-19","00:00:00","MASCULINO","2018","1"
"-74.07208224999994","4.605827701848811","2018-11-29","00:00:00","FEMENINO","2018","1"
"-74.07669999999996","4.602339999848893","2022-04-07","00:00:00","FEMENINO","2022","1"
"-74.07162691999997","4.617394818848404","2019-02-07","00:00:00","FEMENINO","2019","1"
"-74.08500909999998","4.59279094484923","2019-03-11","00:00:00","MASCULINO","2019","1"
"-74.05796643999997","4.603720783848899","2019-01-11","00:00:00","FEMENINO","2019","1"
"-74.07828351999996","4.600177601848971","2020-01-14","00:00:00","MASCULINO","2020","1"
"-74.06882967999996","4.609141013848692","2018-11-30","00:00:00","FEMENINO","2018","1"
"-74.06655126999993","4.615848394848487","2020-12-12","00:00:00","MASCULINO","2020","1"
"-74.06953874999994","4.61502416384849","2021-12-01","00:00:00","MASCULINO","2021","1"
"-74.06695751999996","4.605554362848833","2018-04-13","00:00:00","MASCULINO","2018","1"
"-74.07874485999997","4.59927928284902","2019-06-20","00:00:00","FEMENINO","2019","1"
"-74.06854173999994","4.616831065848433","2020-06-06","00:00:00","MASCULINO","2020","1"
"-74.06796851999997","4.618643559848406","2019-05-31","00:00:00","FEMENINO","2019","1"
"-74.06686141999995","4.611939775848598","2019-11-30","00:00:00","MASCULINO","2019","1"
"-74.07875332999998","4.602947806848869","2021-11-22","00:00:00","MASCULINO","2021","1"
"-74.06944133999997","4.607212673848747","2018-09-03","00:00:00","FEMENINO","2018","1"
"-74.08311684999995","4.595943922849133","2018-01-31","00:00:00","MASCULINO","2018","1"
"-74.07886287999997","4.603278934848892","2021-11-26","00:00:00","MASCULINO","2021","1"
"-74.06859999999995","4.610299999848666","2022-09-17","00:00:00","MASCULINO","2022","1"
"-74.07629790999994","4.608693257848736","2018-09-14","00:00:00","MASCULINO","2018","1"
"-74.06747957999994","4.608268181848757","2018-03-08","00:00:00","MASCULINO","2018","1"
"-74.07155684999998","4.617512195848435","2019-12-09","00:00:00","MASCULINO","2019","1"
"-74.07619999999997","4.6024999998488845","2022-02-25","00:00:00","MASCULINO","2022","1"
"-74.07471445999994","4.607166453848746","2018-01-25","00:00:00","MASCULINO","2018","1"
"-74.06649712999996","4.603144812848872","2019-10-30","00:00:00","MASCULINO","2019","1"
"-74.07431384999995","4.606893574848793","2021-04-27","00:00:00","FEMENINO","2021","1"
"-74.06790267999997","4.607394864848768","2021-08-27","00:00:00","FEMENINO","2021","1"
"-74.08105585999994","4.586063303849446","2020-06-16","00:00:00","MASCULINO","2020","1"
"-74.07413145999993","4.605909709848797","2021-03-23","00:00:00","FEMENINO","2021","1"
"-74.06399999999996","4.621629999848286","2022-07-26","00:00:00","FEMENINO","2022","1"
"-74.07149999999996","4.604129999848871","2022-07-26","00:00:00","MASCULINO","2022","1"
"-74.07409999999999","4.606049999848789","2022-06-21","00:00:00","FEMENINO","2022","1"
"-74.08127638999997","4.58758200984941","2018-09-17","00:00:00","FEMENINO","2018","1"
"-74.07312738999997","4.606428422848805","2019-12-20","00:00:00","MASCULINO","2019","1"
"-74.06289222999999","4.616938396848465","2021-02-08","00:00:00","FEMENINO","2021","1"
"-74.07104155999997","4.611904960848608","2019-07-26","00:00:00","MASCULINO","2019","1"
"-74.07690175999994","4.589072291849329","2018-05-18","00:00:00","MASCULINO","2018","1"
"-74.07225391999998","4.605663904848796","2018-10-01","00:00:00","MASCULINO","2018","1"
"-74.06820773999993","4.620773622848316","2019-09-25","00:00:00","MASCULINO","2019","1"
"-74.06341833999994","4.6211007188482816","2019-01-06","00:00:00","MASCULINO","2019","1"
"-74.07126261999997","4.606034914848814","2019-12-14","00:00:00","MASCULINO","2019","1"
"-74.07656420999996","4.606216041848776","2020-03-02","00:00:00","MASCULINO","2020","1"
"-74.06525881999994","4.6053747138488275","2018-04-12","00:00:00","FEMENINO","2018","1"
"-74.07706331999998","4.605567767848833","2021-12-22","00:00:00","MASCULINO","2021","1"
"-74.08198013999998","4.5944124668491675","2019-09-11","00:00:00","FEMENINO","2019","1"
"-74.06326961999997","4.618161300848398","2019-06-30","00:00:00","MASCULINO","2019","1"
"-74.07733937999996","4.607032759848752","2019-02-26","00:00:00","MASCULINO","2019","1"
"-74.07989999999995","4.603629999848891","2022-05-19","00:00:00","MASCULINO","2022","1"
"-74.07910979999997","4.585509842849482","2019-07-15","00:00:00","MASCULINO","2019","1"
"-74.07207688999995","4.604015508848834","2019-05-24","00:00:00","FEMENINO","2019","1"
"-74.07362720999998","4.607032598848749","2019-05-21","00:00:00","MASCULINO","2019","1"
"-74.07985988999997","4.603549354848872","2018-01-12","00:00:00","MASCULINO","2018","1"
"-74.06716844999994","4.62153374784829","2019-08-29","00:00:00","FEMENINO","2019","1"
"-74.07037340999995","4.61513010284852","2018-11-02","00:00:00","MASCULINO","2018","1"
"-74.07504340999998","4.610540278848625","2019-07-09","00:00:00","MASCULINO","2019","1"
"-74.06104227999998","4.602956705848887","2020-03-01","00:00:00","MASCULINO","2020","1"
"-74.06128300999995","4.616524914848475","2020-03-01","00:00:00","FEMENINO","2020","1"
"-74.07525692999997","4.60549641484883","2021-12-02","00:00:00","MASCULINO","2021","1"
"-74.06711346999998","4.612934314848605","2019-01-08","00:00:00","FEMENINO","2019","1"
"-74.07081828999998","4.6081531068487","2019-10-22","00:00:00","FEMENINO","2019","1"
"-74.06187060999997","4.6204996718483295","2018-08-05","00:00:00","MASCULINO","2018","1"
"-74.06714698999997","4.604945597848822","2018-02-22","00:00:00","FEMENINO","2018","1"
"-74.07252135999994","4.605474311848841","2018-11-08","00:00:00","FEMENINO","2018","1"
"-74.06881648999996","4.617802902848408","2018-11-13","00:00:00","MASCULINO","2018","1"
"-74.07959999999997","4.604049999848842","2022-09-04","00:00:00","MASCULINO","2022","1"
"-74.06829999999997","4.603529999848863","2022-02-24","00:00:00","FEMENINO","2022","1"
"-74.06637283999999","4.604258093848855","2019-11-30","00:00:00","MASCULINO","2019","1"
"-74.06859066999994","4.614882031848486","2019-03-11","00:00:00","MASCULINO","2019","1"
"-74.06199714999997","4.620710312848343","2020-10-05","00:00:00","MASCULINO","2020","1"
"-74.06892712999996","4.616035954848449","2019-11-21","00:00:00","FEMENINO","2019","1"
"-74.06684657999995","4.624483636848172","2018-09-14","00:00:00","FEMENINO","2018","1"
"-74.07166072999996","4.606707979848793","2021-01-14","00:00:00","MASCULINO","2021","1"
"-74.07936635999994","4.602030772848899","2018-11-24","00:00:00","FEMENINO","2018","1"
"-74.07021543999997","4.604551707848832","2019-01-11","00:00:00","MASCULINO","2019","1"
"-74.06416842999994","4.616211646848481","2021-11-20","00:00:00","FEMENINO","2021","1"
"-74.06916299999995","4.607030673848757","2020-05-15","00:00:00","FEMENINO","2020","1"
"-74.08499999999998","4.594399999849189","2022-11-04","00:00:00","MASCULINO","2022","1"
"-74.07639264999995","4.604498349848832","2021-08-12","00:00:00","FEMENINO","2021","1"
"-74.07166355999993","4.606715155848789","2021-02-02","00:00:00","MASCULINO","2021","1"
"-74.06609999999995","4.617529999848425","2022-11-30","00:00:00","MASCULINO","2022","1"
"-74.06726500999997","4.627099797848136","2018-08-06","00:00:00","FEMENINO","2018","1"
"-74.07461187999996","4.581627762849575","2018-03-23","00:00:00","MASCULINO","2018","1"
"-74.07916328999994","4.604401827848852","2019-11-26","00:00:00","FEMENINO","2019","1"
"-74.07433530999998","4.604915149848853","2021-07-29","00:00:00","MASCULINO","2021","1"
"-74.06988283999993","4.604132837848867","2018-07-03","00:00:00","MASCULINO","2018","1"
"-74.07433819999994","4.602273948848927","2021-12-16","00:00:00","FEMENINO","2021","1"
"-74.07237980999997","4.616039327848483","2019-02-12","00:00:00","MASCULINO","2019","1"
"-74.06903525999996","4.61517081684848","2019-11-19","00:00:00","FEMENINO","2019","1"
"-74.07619999999997","4.608709999848687","2022-09-17","00:00:00","FEMENINO","2022","1"
"-74.07283615999995","4.604788087848808","2021-12-16","00:00:00","FEMENINO","2021","1"
"-74.07865864999997","4.599418307849019","2020-07-30","00:00:00","FEMENINO","2020","1"
"-74.08293206999997","4.587476064849389","2018-10-26","00:00:00","FEMENINO","2018","1"
"-74.07820841999995","4.602605197848908","2020-01-28","00:00:00","FEMENINO","2020","1"
"-74.07973823999998","4.590458714849324","2020-01-28","00:00:00","MASCULINO","2020","1"
"-74.07277619999996","4.606843580848742","2019-03-07","00:00:00","FEMENINO","2019","1"
"-74.07080015999998","4.612373857848615","2019-02-16","00:00:00","FEMENINO","2019","1"
"-74.06861579999998","4.626779215848119","2019-11-04","00:00:00","FEMENINO","2019","1"
"-74.06919999999997","4.607719999848716","2022-09-27","00:00:00","MASCULINO","2022","1"
"-74.07360343999994","4.604664468848852","2021-05-12","00:00:00","FEMENINO","2021","1"
"-74.07905963999997","4.602978201848884","2020-11-08","00:00:00","MASCULINO","2020","1"
"-74.07975336999993","4.603332405848891","2020-01-06","00:00:00","MASCULINO","2020","1"
"-74.07442072999999","4.603563582848871","2019-04-17","00:00:00","MASCULINO","2019","1"
"-74.07952806999998","4.603599922848879","2019-04-22","00:00:00","FEMENINO","2019","1"
"-74.07961045999997","4.600978290848959","2018-06-16","00:00:00","MASCULINO","2018","1"
"-74.06861669999995","4.602277075848935","2018-11-16","00:00:00","MASCULINO","2018","1"
