codigo_upz,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
82.0,2018,0.0,0,0.0,0,2.0,1,2.0,1,0.0,1.9566666666666668,963012.0,1044870.0,9.0,4,29.0,979.914,"3,72",999.300,"88,94",KENNEDY,PATIO BONITO,1436,35,109,68,152,658,1141,140235,69384,70851,128.355973900952,102.39954362320391,2.4958106036296215,7.772667308446537,4.849003458480408,10.8389489071915,164.44713478611786,92.87095453839747
35.0,2018,0.0,0,0.0,0,1.0,1,1.0,1,1.0,2.666,168705.0,154565.0,35.0,5,22.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,CIUDAD JARDIN,402,1,21,30,17,199,272,24983,11921,13062,188.52819917543928,160.90941840451507,0.4002721850858584,8.405715886803026,12.00816555257575,6.804627146459592,228.16877778709838,152.3503291992038
68.0,2018,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.055,351536.0,380992.0,0.0,0,13.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL TESORO,153,42,40,9,33,109,168,49741,24609,25132,55.688466255201945,30.759333346736096,8.443738565770692,8.041655776924468,1.8093725498080055,6.634366015962687,68.26770693648665,43.37100111411746
27.0,2018,1.0,1,6.0,1,7.0,1,4.0,1,2.0,2.840909090909091,1497236.0,1751217.0,16.0,6,48.0,981.613,"3,41",1.388.086,"91,6",SUBA,SUBA,1481,11,76,48,50,727,938,166333,77901,88432,100.16052136377027,89.03825458568053,0.6613239705891194,4.569147433161189,2.8857773262070667,3.006018048132361,120.40923736537401,82.21005970689343
22.0,2018,1.0,1,0.0,0,7.0,1,0.0,0,2.0,3.292222222222222,847206.0,887247.0,37.0,8,38.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,DOCE DE OCTUBRE,1192,3,29,44,16,528,756,64814,30527,34287,198.10534761008424,183.91088345110623,0.46286296170580427,4.4743419631561085,6.78865677168513,2.4686024624309564,247.6496216464114,153.99422521655438
105.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.67,1601.0,2464.0,4.0,1,11.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,JARDIN BOTANICO,215,0,1,1,1,112,106,2482,1423,1059,878.3239323126511,866.2369057211926,0.0,4.0290088638195005,4.0290088638195005,4.0290088638195005,744.9051300070274,1057.6015108593012
104.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,3.0,4.0,19494.0,20424.0,21.0,5,34.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,PARQUE SIMON BOLIVAR - CAN,788,0,27,4,4,368,454,2937,1546,1391,2802.179094313926,2683.00987402111,0.0,91.93054136874362,13.61933946203609,13.61933946203609,2936.6106080206987,2645.5787203450755
74.0,2018,0.0,0,0.0,0,1.0,1,0.0,0,2.0,2.0016666666666665,712512.0,784968.0,0.0,0,15.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ENGATIVA,497,11,62,28,67,276,389,135897,65701,70196,48.934119222646565,36.57181541903059,0.8094365585700936,4.5622787846678,2.060383967269329,4.930204493108751,59.207622410617795,39.31847968545216
47.0,2018,0.0,0,0.0,0,1.0,1,0.0,0,0.0,3.0,865592.0,770256.0,9.0,4,28.0,979.914,"3,72",999.300,"88,94",KENNEDY,KENNEDY CENTRAL,1069,3,61,116,103,585,765,94686,44596,50090,142.78774053186322,112.89947827556344,0.3168367023636018,6.442346281393237,12.251019158059268,10.878060114483661,171.54004843483722,116.789778398882
70.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.1733333333333331,789975.0,888237.0,0.0,0,23.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,JERUSALEM,355,36,68,22,69,203,347,95007,46315,48692,57.8904712284358,37.36566779289947,3.7891944804067066,7.157367351879335,2.315618849137432,7.262622754112854,74.92173162042535,41.69062679700977
66.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.8425,597168.0,609704.0,4.0,3,26.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,SAN FRANCISCO,532,30,58,26,68,314,400,68147,33151,34996,104.77350433621436,78.06653264266953,4.4022480813535445,8.51101295728352,3.815281670506405,9.978428984401368,120.66001025610086,89.72453994742256
65.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.463333333333334,349194.0,364512.0,9.0,3,21.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ARBORIZADORA,574,9,35,50,43,283,428,77129,36651,40478,92.18322550532226,74.42077558376228,1.1668762722192692,4.537852169741601,6.482645956773716,5.575075522825396,116.7771684265095,69.914521468452
79.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.1333333333333333,167274.0,204984.0,3.0,2,22.0,979.914,"3,72",999.300,"88,94",KENNEDY,CALANDAIMA,606,10,55,69,91,307,523,120204,56697,63507,69.13247479285215,50.414295697314564,0.8319190709127816,4.575554890020299,5.740241589298193,7.570463545306312,92.24473958057746,48.34112774969688
59.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,163808.0,216380.0,0.0,0,6.0,314.431,"4,07",569.872,"82,91",USME,ALFONSO LOPEZ,266,14,40,8,44,140,229,48496,23875,24621,76.7073573078192,54.84988452655889,2.886836027713626,8.248102936324646,1.649620587264929,9.07291322995711,95.91623036649216,56.86202834978271
45.0,2018,0.0,0,0.0,0,1.0,1,1.0,1,0.0,2.7914285714285714,737583.0,674359.0,9.0,4,35.0,979.914,"3,72",999.300,"88,94",KENNEDY,CARVAJAL,1308,17,61,86,76,563,985,90556,43525,47031,170.9439462873802,144.44100887848404,1.8772913997968108,6.7361632580944395,9.496885904854455,8.392596846150449,226.3067202757036,119.70827751908315
20.0,2018,1.0,1,0.0,0,7.0,1,40.0,1,16.0,4.996666666666667,231126.0,219822.0,33.0,6,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ALHAMBRA,973,0,6,9,9,421,576,39506,17788,21718,252.36672910443983,246.29170252619855,0.0,1.51875664456032,2.27813496684048,2.27813496684048,323.81380706093995,193.84842066488628
51.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.68875,263745.0,660861.0,0.0,0,15.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LOS LIBERTADORES,228,11,50,10,27,132,193,73845,35930,37915,44.14652312275713,30.87548242941296,1.4896066084365902,6.770939129257228,1.3541878258514455,3.656307129798903,53.715558029501814,34.81471713042332
115.0,2018,1.0,1,2.0,1,0.0,0,0.0,0,3.0,3.314,77135.0,83285.0,6.0,3,26.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CAPELLANIA,774,1,13,5,8,382,418,17190,8131,9059,465.9685863874346,450.26178010471205,0.5817335660267597,7.562536358347876,2.9086678301337985,4.653868528214078,514.0819087443118,421.68009714096473
43.0,2018,0.0,0,0.0,0,2.0,1,1.0,1,0.0,3.0,844074.0,844239.0,17.0,8,31.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,SAN RAFAEL,1002,3,37,113,36,507,684,71167,33640,37527,167.35284612250058,140.79559346326246,0.4215436930037798,5.199038880379952,15.878145769809041,5.058524316045358,203.3293697978597,135.10272603725318
25.0,2018,2.0,1,2.0,1,4.0,1,0.0,0,6.0,4.04,127070.0,126620.0,24.0,5,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA FLORESTA,546,2,15,8,9,238,342,40557,18384,22173,143.00860517296644,134.6253421111029,0.4931331212860912,3.698498409645684,1.9725324851443649,2.2190990457874102,186.0313315926893,107.33775312316781
56.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.508,205135.0,253351.0,6.0,6,8.0,314.431,"4,07",569.872,"82,91",USME,DANUBIO,391,3,38,13,9,188,266,50027,24123,25904,90.75099446299,78.15779479081296,0.5996761748655726,7.59589821496392,2.5985967577508142,1.7990285245967177,110.2682087634208,72.57566399011736
26.0,2018,0.0,0,3.0,1,5.0,1,1.0,1,5.0,3.0646153846153847,1441973.0,1441167.0,19.0,5,69.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,LAS FERIAS,1931,5,73,62,46,892,1225,99530,47242,52288,212.69968853611977,194.0118557218929,0.5023610971566362,7.334472018486888,6.229277604742289,4.621722093841052,259.3031624402015,170.593635250918
102.0,2018,1.0,1,2.0,1,3.0,1,0.0,0,11.0,2.8186666666666667,764715.0,782955.0,131.0,15,94.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,LA SABANA,3698,49,72,42,42,1436,2463,35073,17460,17613,1112.8218287571638,1054.3723091837026,13.970860776095574,20.52861175263023,11.975023522367632,11.975023522367632,1410.6529209621992,815.3068756032476
2.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.058,10545.0,13800.0,3.0,2,95.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ACADEMIA,170,0,6,3,2,78,103,4077,1982,2095,443.953887662497,416.97326465538384,0.0,14.716703458425313,7.358351729212656,4.905567819475104,519.6770938446014,372.31503579952266
116.0,2018,1.0,1,1.0,1,0.0,0,1.0,1,4.0,3.155,24638.0,27282.0,3.0,1,17.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ALAMOS,610,1,6,25,11,275,378,11820,5550,6270,552.4534686971235,516.0744500846023,0.8460236886632826,5.0761421319796955,21.150592216582066,9.306260575296108,681.081081081081,438.59649122807014
81.0,2018,0.0,0,0.0,0,1.0,1,3.0,1,1.0,2.0025,290204.0,283616.0,1.0,1,16.0,979.914,"3,72",999.300,"88,94",KENNEDY,GRAN BRITALIA,496,11,43,19,81,237,413,63264,30735,32529,102.74405665149216,78.4016186140617,1.7387455741021751,6.796914516944866,3.0032878098128477,12.803490136570563,134.3744916219294,72.85806511113161
52.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,114,14,42,10,14,82,110,18178,8980,9198,106.72241170645835,62.71316976565079,7.7016173396413246,23.104852018923975,5.501155242600946,7.7016173396413246,122.49443207126949,89.14981517721243
33.0,2018,0.0,0,0.0,0,2.0,1,0.0,0,0.0,2.8193333333333332,1647904.0,748256.0,42.0,13,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SOSIEGO,516,2,43,32,37,287,342,42167,20418,21749,149.40593354993243,122.37057414565894,0.4743045509521664,10.197547845471577,7.588872815234662,8.774634192615078,167.49926535409932,131.96009011908595
19.0,2018,2.0,1,3.0,1,6.0,1,2.0,1,9.0,3.51625,692512.0,712104.0,25.0,8,34.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL PRADO,1530,3,27,36,13,731,878,96752,44278,52474,166.30147180420042,158.1362659169836,0.31007110964114437,2.7906399867702993,3.720853315693732,1.3436414751116257,198.29260580875376,139.30708541372871
41.0,2018,0.0,0,0.0,0,2.0,1,0.0,0,1.0,3.0,523602.0,513468.0,24.0,8,22.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,MUZU,720,6,31,94,37,401,487,56895,26833,30062,156.0769839177432,126.54890587925125,1.0545742156604272,5.448633447578873,16.521662712013356,6.5032076632393,181.49293780046958,133.39099194997007
37.0,2018,0.0,0,1.0,1,1.0,1,0.0,0,5.0,3.0,307027.0,315602.0,40.0,7,41.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,SANTA ISABEL,721,7,25,40,20,316,497,38204,18413,19791,212.80494189090146,188.7236938540467,1.8322688723693854,6.5438174013192345,10.470107842110773,5.235053921055386,269.91799272253303,159.66853620332475
107.0,2018,0.0,0,1.0,1,3.0,1,1.0,1,3.0,3.77,207448.0,216792.0,32.0,8,35.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,QUINTA PAREDES,1177,2,11,12,13,536,679,25448,11749,13699,477.4441999371267,462.5117887456775,0.7859163784973279,4.322540081735303,4.715498270983968,5.108456460232631,577.9215252361903,391.2694357252354
73.0,2018,1.0,1,0.0,0,3.0,1,1.0,1,3.0,2.775714285714286,955689.0,1044302.0,4.0,2,40.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,GARCES NAVAS,1195,3,65,103,129,554,940,160612,75640,84972,93.0814634024855,74.40290887355864,0.18678554528926855,4.047020147934152,6.4129703882648865,8.031778447438548,124.27287149656267,65.19794755919597
31.0,2018,0.0,0,1.0,1,2.0,1,1.0,1,4.0,3.318333333333334,409362.0,391260.0,10.0,4,38.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,SANTA CECILIA,1168,2,40,45,27,548,734,65800,30709,35091,194.8328267477204,177.50759878419453,0.303951367781155,6.079027355623101,6.838905775075988,4.103343465045593,239.01787749519684,156.16539853523696
58.0,2018,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.5654545454545454,857659.0,954745.0,0.0,0,29.0,314.431,"4,07",569.872,"82,91",USME,COMUNEROS,402,16,79,18,42,254,302,91633,44615,47018,60.785961389455764,43.87065795073827,1.746095838835354,8.62134820424956,1.9643578186897734,4.583501576942805,67.6902387089544,54.02186396699137
13.0,2018,4.0,1,1.0,1,5.0,1,3.0,1,3.0,4.381666666666667,1717632.0,1842552.0,20.0,5,88.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LOS CEDROS,2059,1,23,23,7,983,1130,123293,54733,68560,171.38037033732653,167.00055964247767,0.081107605460164,1.8654749255837721,1.8654749255837721,0.567753238221148,206.45679937149436,143.37806301050173
63.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1596.0,5864.0,2.0,2,6.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL MOCHUELO,21,3,4,2,0,15,15,36,18,18,8333.333333333334,5833.333333333334,833.3333333333333,1111.111111111111,555.5555555555555,0.0,8333.333333333334,8333.333333333334
87.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.765,212992.0,339512.0,0.0,0,47.0,546.809,"3,98",703.807,"85,4",BOSA,TINTAL SUR,287,8,58,21,34,176,231,97019,45633,51386,42.05361836341335,29.581834486028512,0.8245807522237912,5.978210453622486,2.164524474587452,3.504468196951113,50.62126092959043,34.25057408632701
77.0,2018,1.0,1,0.0,0,0.0,0,0.0,0,1.0,2.045,283878.0,356976.0,0.0,0,13.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,ZONA FRANCA,288,3,16,38,22,137,229,56771,26670,30101,64.64568177414526,50.730126296876925,0.528438815592468,2.818340349826496,6.693558330837928,3.875217981011432,85.86426696662917,45.51343809175775
39.0,2018,1.0,1,2.0,1,5.0,1,0.0,0,0.0,3.0,1410480.0,1306815.0,45.0,15,69.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,QUIROGA,1409,9,57,69,84,662,966,88243,42702,45541,184.4905544915744,159.67272191561938,1.019910927778974,6.459435875933503,7.819317112972133,9.519168659270424,226.2189124631165,145.3635185876463
108.0,2018,0.0,0,0.0,0,0.0,0,1.0,1,2.0,2.685714285714286,33520.0,33976.0,48.0,8,66.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,ZONA INDUSTRIAL,968,8,73,30,19,419,679,5977,2974,3003,1837.0419943115276,1619.5415760414924,13.384641124309855,122.13485025932742,50.192404216161954,31.788522670235906,2283.1203765971754,1395.2713952713952
61.0,2018,0.0,0,0.0,0,0.0,0,4.0,1,0.0,1.2366666666666666,79500.0,134960.0,0.0,0,65.0,314.431,"4,07",569.872,"82,91",USME,CIUDAD USME,87,8,50,4,2,80,71,22637,10939,11698,66.70495206962053,38.43265450368865,3.534037195741485,22.087732473384282,1.7670185978707424,0.8835092989353712,64.90538440442454,68.38775859121218
1.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.0,52488.0,63828.0,3.0,3,83.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,PASEO DE LOS LIBERTADORES,360,0,0,3,4,140,227,2567,1279,1288,1429.6844565640827,1402.4152707440594,0.0,0.0,11.68679392286716,15.582391897156214,1774.8240813135262,1086.9565217391305
46.0,2018,0.0,0,0.0,0,3.0,1,1.0,1,1.0,2.72,884656.0,1003288.0,18.0,6,40.0,979.914,"3,72",999.300,"88,94",KENNEDY,CASTILLA,1559,8,63,138,73,730,1110,138657,65654,73003,132.7736789343488,112.43572268259085,0.5769632979222109,4.543585971137411,9.952616889158138,5.264790093540175,169.06814512444024,99.99589057983918
85.0,2018,1.0,1,1.0,1,3.0,1,2.0,1,1.0,1.9988888888888892,2537808.0,2654832.0,17.0,6,39.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA CENTRAL,1787,29,219,70,186,962,1327,233322,112383,120939,98.19048353777183,76.58943434395385,1.2429175131363523,9.386170185409005,3.0001457213636087,7.971815773909018,118.07835704688432,79.54423304310438
60.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,10,0,6,4,0,14,6,1014,517,497,197.23865877712032,98.61932938856016,0.0,59.171597633136095,39.447731755424066,0.0,116.0541586073501,281.6901408450704
30.0,2018,1.0,1,4.0,1,6.0,1,0.0,0,5.0,3.001818181818182,1427481.0,1341120.0,25.0,7,42.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOYACA REAL,1641,6,70,79,63,744,1115,125315,59415,65900,148.3461676575031,130.950005984918,0.4787934405298647,5.585923472848422,6.304113633643219,5.02733112556358,187.66304805183876,112.89833080424886
72.0,2018,0.0,0,0.0,0,1.0,1,0.0,0,3.0,3.0,331356.0,345116.0,4.0,2,21.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOLIVIA,946,1,25,67,21,415,645,81481,37070,44411,130.0916778144598,116.10068604950848,0.12272799793816963,3.068199948454241,8.222775861857365,2.577287956701562,173.99514432155382,93.44531760149512
57.0,2018,0.0,0,2.0,1,0.0,0,0.0,0,0.0,1.7740000000000002,1391324.0,1519562.0,3.0,3,23.0,314.431,"4,07",569.872,"82,91",USME,GRAN YOMASA,627,36,101,27,68,363,494,123476,59837,63639,69.56817519194013,50.779098772231045,2.915546340989342,8.179727234442321,2.1866597557420064,5.507143088535424,82.55761485368585,57.040494036675625
23.0,2018,0.0,0,0.0,0,4.0,1,18.0,1,5.0,3.5728571428571425,209118.0,255647.0,7.0,5,41.0,981.613,"3,41",1.388.086,"91,6",SUBA,CASA BLANCA SUBA,483,0,11,10,5,247,262,52913,24468,28445,96.19564190274602,91.28191559730122,0.0,2.0788842061497173,1.8898947328633795,0.9449473664316898,107.07863331698545,86.83424151872035
88.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,16.0,5.9375,358776.0,369156.0,3.0,2,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,EL REFUGIO,806,0,10,5,1,386,436,36695,16397,20298,224.00872053413272,219.64845346777489,0.0,2.725166916473634,1.362583458236817,0.2725166916473634,265.9022992010734,190.16651886885407
9.0,2018,0.0,0,1.0,1,4.0,1,1.0,1,0.0,2.7445454545454546,927663.0,1059410.0,9.0,4,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,VERBENAL,591,10,84,49,25,346,410,119080,56578,62502,63.73866308364125,49.63050050386295,0.8397715821296607,7.054081289889151,4.1148807524353375,2.099428955324152,72.46632966877586,55.35822853668683
109.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,2.0,4.123333333333334,44058.0,53832.0,12.0,3,32.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,803,1,16,1,6,415,412,21236,9763,11473,389.4330382369561,378.13147485402146,0.4708984742889433,7.534375588623093,0.4708984742889433,2.82539084573366,422.0014339854553,361.71881809465697
49.0,2018,0.0,0,1.0,1,0.0,0,1.0,1,2.0,2.3333333333333335,124191.0,114375.0,10.0,3,11.0,546.809,"3,98",703.807,"85,4",BOSA,APOGEO,687,4,17,10,34,277,475,36791,17636,19155,204.39781468293876,186.73045038188687,1.08722241852627,4.6206952787366475,2.7180560463156747,9.241390557473295,269.33545021546837,144.6097624641086
14.0,2018,0.0,0,0.0,0,1.0,1,0.0,0,14.0,4.66,375100.0,457974.0,0.0,0,45.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,USAQUEN,1005,2,18,7,6,492,546,39868,18825,21043,260.35918531152805,252.08187017156615,0.5016554630279924,4.514899167251931,1.7557941205979735,1.5049663890839773,290.0398406374502,233.80696668725943
32.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.7457142857142858,1408200.0,1428675.0,0.0,0,47.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SAN BLAS,322,11,59,19,32,204,239,97856,47245,50611,45.27060170045782,32.90549378678875,1.1241007194244605,6.029267495094833,1.9416285153695225,3.270111183780249,50.587363742194945,40.30744304597815
92.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,10.0,2.5425,132324.0,86100.0,26.0,6,25.0,96.241,"3,18",896.890,"88,28",SANTA FE,LA MACARENA,548,1,20,3,5,251,325,12041,5866,6175,479.1960800597957,455.1117016859065,0.8304958059961797,16.609916119923593,2.491487417988539,4.152479029980898,554.0402318445277,406.47773279352225
11.0,2018,0.0,0,1.0,1,4.0,1,2.0,1,5.0,2.3000000000000003,373404.0,436080.0,0.0,0,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SAN CRISTOBAL NORTE,452,8,39,22,14,256,278,68168,32450,35718,78.4825724680202,66.30677150569181,1.1735711770918906,5.721159488322967,3.227320737002699,2.0537495599108087,85.67026194144837,71.67254605521026
36.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.97,350595.0,343350.0,26.0,7,19.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,SAN JOSE,576,10,29,42,44,275,425,46555,22110,24445,150.57458919557513,123.7246267855225,2.14799699280421,6.229191279132209,9.021587369777682,9.451186768338523,192.2207146087743,112.49744323992637
53.0,2018,0.0,0,1.0,1,1.0,1,0.0,0,1.0,2.442857142857143,479920.0,461139.0,21.0,6,14.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARCO FIDEL SUAREZ,405,15,41,15,37,187,324,46417,22472,23945,110.51985264019649,87.25251524226037,3.2315746386022366,8.832970678846113,3.2315746386022366,7.971217441885516,144.17942328230686,78.09563583211526
50.0,2018,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.9327272727272728,215222.0,1432186.0,1.0,1,21.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LA GLORIA,406,16,76,21,40,269,289,93229,45285,47944,59.959883727166435,43.54868120434629,1.716204185392957,8.151969880616546,2.252517993328256,4.290510463482393,63.81804129402672,56.107124979142334
110.0,2018,1.0,1,1.0,1,0.0,0,0.0,0,3.0,4.074999999999999,71780.0,82212.0,7.0,2,29.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CIUDAD SALITRE OCCIDENTAL,1143,0,12,7,11,566,607,42871,20206,22665,273.6115322712323,266.61379487299104,0.0,2.799094959296494,1.632805392922955,2.5658370460217865,300.4058200534495,249.72424442973747
10.0,2018,0.0,0,1.0,1,1.0,1,14.0,1,1.0,2.87125,122265.0,153495.0,5.0,2,29.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LA URIBE,686,7,23,14,2,331,400,31194,14327,16867,234.66051163685324,219.9140860421876,2.2440212861447715,7.373212797332821,4.488042572289543,0.6411489388985061,279.1931318489565,196.24118100432796
42.0,2018,0.0,0,0.0,0,1.0,1,6.0,1,1.0,2.4250000000000003,2179040.0,2310720.0,35.0,13,66.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,VENECIA,1743,13,87,100,79,813,1208,131951,63768,68183,153.23870224553053,132.09448962114726,0.9852142083045979,6.593356624807694,7.578570833112291,5.987070958158711,189.43670806674194,119.23793320915772
103.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,2.0,3.0,10953.0,12423.0,5.0,2,15.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,PARQUE SALITRE,167,1,2,3,1,66,108,1339,688,651,1299.477221807319,1247.1994025392082,7.468259895444362,14.936519790888724,22.404779686333082,7.468259895444362,1569.7674418604652,1013.8248847926268
21.0,2018,0.0,0,0.0,0,6.0,1,0.0,0,14.0,3.762,225860.0,233125.0,52.0,5,22.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ANDES,1032,1,19,11,7,476,594,27253,11949,15304,392.6173265328588,378.6739074597292,0.3669320808718306,6.9717095365647825,4.036252889590137,2.5685245661028144,497.1127290986693,311.0297961317303
55.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.5539999999999998,379860.0,395955.0,0.0,0,7.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,DIANA TURBAY,284,12,60,12,28,156,239,71841,34863,36978,55.12172714745062,39.53174371180802,1.6703553681045642,8.351776840522822,1.6703553681045642,3.89749585891065,68.55405444167168,42.18724647087458
113.0,2018,0.0,0,0.0,0,3.0,1,0.0,0,1.0,3.2925,104270.0,104965.0,8.0,3,26.0,979.914,"3,72",999.300,"88,94",KENNEDY,BAVARIA,618,1,15,24,11,269,400,37827,17598,20229,176.85779998413832,163.375366801491,0.26436143495386893,3.965421524308034,6.344674438892855,2.907975784492558,227.29855665416525,132.97740867072025
60.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,10,0,6,4,0,14,6,1014,517,497,197.23865877712032,98.61932938856016,0.0,59.171597633136095,39.447731755424066,0.0,116.0541586073501,281.6901408450704
90.0,2018,0.0,0,1.0,1,3.0,1,0.0,0,20.0,3.05,275954.0,520674.0,22.0,10,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,PARDO RUBIO,956,10,133,12,8,496,622,46307,22621,23686,241.64813095212386,206.44826916017018,2.1595007234327426,28.721359621655473,2.5914008681192913,1.7276005787461939,274.96573979930156,209.4064004053027
67.0,2018,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.256470588235294,2609568.0,2765373.0,2.0,1,30.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,LUCERO,744,78,160,37,87,483,621,153854,75900,77954,71.88633379697634,48.35753376577795,5.069741443186397,10.39946962704902,2.404877351255086,5.654711609707905,81.81818181818183,61.959617210149574
83.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,24432.0,29572.0,1.0,1,11.0,979.914,"3,72",999.300,"88,94",KENNEDY,LAS MARGARITAS,268,8,14,26,17,107,226,28531,13522,15009,116.7151519399951,93.93291507483089,2.803967614174056,4.906943324804599,9.112894746065683,5.95843118011987,167.1350391953853,71.29055899793457
101.0,2018,1.0,1,0.0,0,3.0,1,0.0,0,15.0,3.8711111111111105,267970.0,273160.0,65.0,10,59.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,TEUSAQUILLO,1941,0,26,38,15,841,1179,25536,12292,13244,791.0401002506267,760.1033834586467,0.0,10.181704260651628,14.88095238095238,5.874060150375939,959.1604295476733,635.0045303533676
