codigo_upz,year,semester,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,male_index,female_index
11.0,2018,1,0.0,0,1.0,1,4.0,1,2.0,1,5.0,2.3000000000000003,373404.0,436080.0,0.0,0,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SAN CRISTOBAL NORTE,11.0,0.0,6.0,5.0,68168.0,32450.0,35718.0,1.6136603685013495,1.6136603685013495,1.5408320493066257,1.6798252981689905
36.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.97,350595.0,343350.0,26.0,7,19.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,SAN JOSE,22.0,0.0,7.0,15.0,46555.0,22110.0,24445.0,4.725593384169262,4.725593384169262,6.7842605156037985,2.8635712824708532
53.0,2018,1,0.0,0,1.0,1,1.0,1,0.0,0,1.0,2.442857142857143,479920.0,461139.0,21.0,6,14.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARCO FIDEL SUAREZ,8.0,0.0,3.0,5.0,46417.0,22472.0,23945.0,1.7235064739211925,1.7235064739211925,2.2249911000356,1.252871163082063
50.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.9327272727272728,215222.0,1432186.0,1.0,1,21.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LA GLORIA,11.0,0.0,6.0,5.0,93229.0,45285.0,47944.0,1.1798903774576581,1.1798903774576581,1.1041183614883516,1.2514600367094946
110.0,2018,1,1.0,1,1.0,1,0.0,0,0.0,0,2.0,4.074999999999999,71780.0,82212.0,7.0,2,29.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CIUDAD SALITRE OCCIDENTAL,36.0,0.0,17.0,19.0,42871.0,20206.0,22665.0,8.397284877889483,8.397284877889483,9.403147579926754,7.500551511140525
10.0,2018,1,0.0,0,1.0,1,1.0,1,11.0,1,1.0,2.87125,122265.0,153495.0,5.0,2,29.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LA URIBE,29.0,0.0,16.0,13.0,31194.0,14327.0,16867.0,9.29665961402834,9.29665961402834,9.073776785091088,9.485978537973558
42.0,2018,1,0.0,0,0.0,0,1.0,1,6.0,1,1.0,2.4250000000000003,2179040.0,2310720.0,35.0,13,66.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,VENECIA,60.0,0.0,30.0,30.0,131951.0,63768.0,68183.0,4.547142499867375,4.547142499867375,4.704554008280015,4.399923734655267
103.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,2.0,3.0,10953.0,12423.0,5.0,2,15.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,PARQUE SALITRE,4.0,0.0,2.0,2.0,1339.0,688.0,651.0,29.873039581777448,29.873039581777448,29.069767441860463,30.721966205837173
21.0,2018,1,0.0,0,0.0,0,5.0,1,0.0,0,13.0,3.762,225860.0,233125.0,52.0,5,22.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ANDES,34.0,0.0,16.0,18.0,27253.0,11949.0,15304.0,12.47569074964224,12.47569074964224,15.064022093899071,10.454783063251437
55.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.5539999999999998,379860.0,395955.0,0.0,0,7.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,DIANA TURBAY,13.0,0.0,3.0,10.0,71841.0,34863.0,36978.0,1.8095516487799446,1.8095516487799446,2.8683704787310327,0.8112932013629726
113.0,2018,1,0.0,0,0.0,0,2.0,1,0.0,0,1.0,3.2925,104270.0,104965.0,8.0,3,26.0,979.914,"3,72",999.300,"88,94",KENNEDY,BAVARIA,26.0,0.0,9.0,17.0,37827.0,17598.0,20229.0,6.873397308800592,6.873397308800592,9.660188657802022,4.449058282663503
60.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,4.0,0.0,4.0,0.0,1014.0,517.0,497.0,39.447731755424066,39.447731755424066,0.0,80.48289738430584
90.0,2018,1,0.0,0,1.0,1,3.0,1,0.0,0,19.0,3.05,275954.0,520674.0,22.0,10,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,PARDO RUBIO,30.0,0.0,16.0,14.0,46307.0,22621.0,23686.0,6.478502170298227,6.478502170298227,6.188939481013217,6.755045174364604
67.0,2018,1,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.256470588235294,2609568.0,2765373.0,2.0,1,30.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,LUCERO,17.0,0.0,6.0,11.0,153854.0,75900.0,77954.0,1.1049436478739583,1.1049436478739583,1.4492753623188406,0.7696846858403674
83.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,24432.0,29572.0,1.0,1,11.0,979.914,"3,72",999.300,"88,94",KENNEDY,LAS MARGARITAS,10.0,0.0,5.0,5.0,28531.0,13522.0,15009.0,3.5049595177175705,3.5049595177175705,3.6976778583049845,3.331334532613765
101.0,2018,1,1.0,1,0.0,0,3.0,1,0.0,0,13.0,3.8711111111111105,267970.0,273160.0,65.0,10,59.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,TEUSAQUILLO,65.0,0.0,31.0,34.0,25536.0,12292.0,13244.0,25.45426065162907,25.45426065162907,27.660266840221283,23.40682573240713
54.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.83,984621.0,1061115.0,21.0,8,28.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARRUECOS,17.0,0.0,10.0,7.0,111476.0,58191.0,53285.0,1.52499192651333,1.52499192651333,1.2029351617947792,1.876700760063808
78.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.956,79812.0,176088.0,0.0,0,25.0,979.914,"3,72",999.300,"88,94",KENNEDY,TINTAL NORTE,6.0,0.0,2.0,4.0,27577.0,12962.0,14615.0,2.175726148602096,2.175726148602096,3.0859435272334514,1.3684570646595962
100.0,2018,1,1.0,1,1.0,1,2.0,1,1.0,1,7.0,3.59625,300195.0,309096.0,38.0,9,56.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,GALERIAS,53.0,0.0,30.0,23.0,33749.0,16059.0,17690.0,15.704169012415184,15.704169012415184,14.3221869356747,16.958733747880157
34.0,2018,1,0.0,0,1.0,1,2.0,1,1.0,1,0.0,2.346363636363636,864012.0,1108236.0,26.0,12,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,20 DE JULIO,24.0,0.0,14.0,10.0,78361.0,37998.0,40363.0,3.06274805068848,3.06274805068848,2.631717458813622,3.4685231523920423
106.0,2018,1,0.0,0,0.0,0,1.0,1,0.0,0,1.0,4.164,167560.0,168920.0,17.0,5,30.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,LA ESMERALDA,13.0,0.0,6.0,7.0,35620.0,16336.0,19284.0,3.6496350364963503,3.6496350364963503,4.285014691478942,3.1113876789047916
91.0,2018,1,2.0,1,0.0,0,0.0,0,1.0,1,11.0,3.3285714285714287,96894.0,41153.0,42.0,7,37.0,96.241,"3,18",896.890,"88,28",SANTA FE,SAGRADO CORAZON,38.0,0.0,21.0,17.0,10027.0,4998.0,5029.0,37.89767627406004,37.89767627406004,34.01360544217687,41.75780473255121
95.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,7.0,2.0,260205.0,69723.0,19.0,3,15.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS CRUCES,14.0,0.0,4.0,10.0,20406.0,10293.0,10113.0,6.860727237087131,6.860727237087131,9.71534052268532,3.9553050529022054
40.0,2018,1,0.0,0,0.0,0,1.0,1,0.0,0,1.0,3.0,1219392.0,1267944.0,21.0,8,62.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,CIUDAD MONTES,31.0,0.0,12.0,19.0,98166.0,46098.0,52068.0,3.157916182792413,3.157916182792413,4.121653867846761,2.3046784973496197
117.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,3.0,824.0,1670.0,1.0,1,17.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,AEROPUERTO EL DORADO,7.0,0.0,0.0,7.0,756.0,499.0,257.0,92.59259259259258,92.59259259259258,140.28056112224448,0.0
64.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,5590.0,25895.0,0.0,0,7.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,MONTE BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.7455555555555557,1310472.0,1325682.0,5.0,3,18.0,979.914,"3,72",999.300,"88,94",KENNEDY,TIMIZA,25.0,0.0,9.0,16.0,141531.0,67482.0,74049.0,1.7663974676925904,1.7663974676925904,2.3710026377404345,1.2154114167645749
98.0,2018,1,0.0,0,1.0,1,5.0,1,0.0,0,17.0,3.0542105263157895,1522242.0,1559634.0,99.0,19,81.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ALCAZARES,52.0,0.0,20.0,32.0,39720.0,18906.0,20814.0,13.091641490433032,13.091641490433032,16.925843647519304,9.608917075045643
28.0,2018,1,0.0,0,5.0,1,10.0,1,5.0,1,6.0,2.287857142857143,3797108.0,4228084.0,17.0,6,49.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL RINCON,54.0,0.0,22.0,32.0,266238.0,127428.0,138810.0,2.028260428639037,2.028260428639037,2.5112220234171456,1.5849002233268497
17.0,2018,1,0.0,0,0.0,0,2.0,1,0.0,0,2.0,4.285,226840.0,238870.0,6.0,2,32.0,981.613,"3,41",1.388.086,"91,6",SUBA,SAN JOSE DE BAVARIA,27.0,0.0,9.0,18.0,47245.0,21911.0,25334.0,5.714890464599429,5.714890464599429,8.215051800465519,3.5525380911028654
24.0,2018,1,2.0,1,1.0,1,11.0,1,1.0,1,5.0,4.819999999999999,859833.0,845949.0,36.0,12,69.0,981.613,"3,41",1.388.086,"91,6",SUBA,NIZA,26.0,0.0,7.0,19.0,76588.0,34962.0,41626.0,3.3947876952002924,3.3947876952002924,5.434471712144614,1.6816412818911257
44.0,2018,1,0.0,0,2.0,1,1.0,1,0.0,0,0.0,3.22875,673424.0,676672.0,20.0,7,33.0,979.914,"3,72",999.300,"88,94",KENNEDY,AMERICAS,38.0,0.0,19.0,19.0,79652.0,37518.0,42134.0,4.7707527745693765,4.7707527745693765,5.064235833466602,4.5094223192671
62.0,2018,1,0.0,0,1.0,1,2.0,1,0.0,0,1.0,2.024,338366.0,403893.0,26.0,7,26.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,TUNJUELITO,6.0,0.0,3.0,3.0,39681.0,19601.0,20080.0,1.5120586678763135,1.5120586678763135,1.5305341564205908,1.4940239043824701
69.0,2018,1,1.0,1,1.0,1,2.0,1,1.0,1,0.0,1.3691666666666666,1779216.0,1964304.0,13.0,6,22.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ISMAEL PERDOMO,21.0,0.0,9.0,12.0,155423.0,75643.0,79780.0,1.3511513739922663,1.3511513739922663,1.5863992702563359,1.128102281273502
93.0,2018,1,3.0,1,3.0,1,2.0,1,0.0,0,7.0,2.932857142857143,332178.0,96411.0,80.0,7,52.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS NIEVES,132.0,0.0,54.0,78.0,16323.0,8457.0,7866.0,80.86748759419226,80.86748759419226,92.23128769067046,68.64988558352402
18.0,2018,1,0.0,0,1.0,1,4.0,1,2.0,1,6.0,3.272,300834.0,346380.0,10.0,3,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,BRITALIA,17.0,0.0,3.0,14.0,82735.0,38291.0,44444.0,2.0547531274551276,2.0547531274551276,3.6562116424225013,0.6750067500675007
15.0,2018,2,0.0,0,0.0,0,0.0,0,3.0,1,8.0,5.395,175550.0,49356.0,6.0,2,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,COUNTRY CLUB,19.0,0.0,7.0,12.0,24440.0,10977.0,13463.0,7.774140752864157,7.774140752864157,10.931948619841485,5.1994354898611
86.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.568,321440.0,368145.0,0.0,0,33.0,546.809,"3,98",703.807,"85,4",BOSA,EL PORVENIR,8.0,0.0,4.0,4.0,131429.0,62925.0,68504.0,0.6086936673032588,0.6086936673032588,0.6356773937226858,0.5839075090505664
71.0,2018,2,0.0,0,0.0,0,2.0,1,0.0,0,2.0,2.105,2325960.0,2670912.0,0.0,0,22.0,981.613,"3,41",1.388.086,"91,6",SUBA,TIBABUYES,34.0,0.0,14.0,20.0,274048.0,132345.0,141703.0,1.2406585707613265,1.2406585707613265,1.5112017832181042,0.9879819058170963
29.0,2018,2,1.0,1,2.0,1,1.0,1,1.0,1,4.0,2.713333333333334,1291554.0,1329381.0,30.0,9,32.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,MINUTO DE DIOS,48.0,0.0,19.0,29.0,109581.0,51503.0,58078.0,4.380321406083171,4.380321406083171,5.630739956895715,3.271462515926857
80.0,2018,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0,2.0025,247816.0,277108.0,11.0,4,19.0,979.914,"3,72",999.300,"88,94",KENNEDY,CORABASTOS,29.0,0.0,11.0,18.0,57028.0,28359.0,28669.0,5.085221294802553,5.085221294802553,6.34719136781974,3.836896996756078
99.0,2018,2,7.0,1,3.0,1,1.0,1,0.0,0,13.0,3.692,79566.0,121692.0,22.0,6,62.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHAPINERO,122.0,0.0,47.0,75.0,23444.0,11623.0,11821.0,52.03890121139737,52.03890121139737,64.52723049126732,39.759749598172746
3.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.0,0.0,1169.0,0.0,0,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,GUAYMARAL,2.0,0.0,0.0,2.0,2048.0,988.0,1060.0,9.765625,9.765625,20.242914979757085,0.0
97.0,2018,2,9.0,1,3.0,1,2.0,1,1.0,1,9.0,5.211875,94384.0,420656.0,63.0,15,98.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHICO LAGO,168.0,0.0,84.0,84.0,33942.0,15780.0,18162.0,49.496199398974724,49.496199398974724,53.2319391634981,46.25041295011563
94.0,2018,2,4.0,1,0.0,0,0.0,0,2.0,1,5.0,2.40875,203598.0,216855.0,43.0,8,36.0,22.115,"2,83",1.050.888,"88,9",CANDELARIA,LA CANDELARIA,56.0,0.0,37.0,19.0,17075.0,9012.0,8063.0,32.796486090775986,32.796486090775986,21.08300044385264,45.88862706188764
76.0,2018,2,0.0,0,0.0,0,1.0,1,0.0,0,1.0,2.186666666666667,120020.0,128536.0,0.0,0,21.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON SAN PABLO,8.0,0.0,7.0,1.0,32717.0,16104.0,16613.0,2.4452119693125898,2.4452119693125898,0.620963735717834,4.213567687955216
114.0,2018,2,0.0,0,0.0,0,2.0,1,1.0,1,4.0,3.8,191930.0,197050.0,9.0,4,24.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,MODELIA,17.0,0.0,9.0,8.0,42000.0,19461.0,22539.0,4.0476190476190474,4.0476190476190474,4.110785673911926,3.993078663649674
89.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0666666666666664,28245.0,48603.0,0.0,0,3.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,SAN ISIDRO - PATIOS,1.0,0.0,1.0,0.0,15231.0,7533.0,7698.0,0.6565557087518876,0.6565557087518876,0.0,1.2990387113535984
38.0,2018,2,0.0,0,3.0,1,4.0,1,0.0,0,1.0,3.008,1246305.0,1155330.0,52.0,15,75.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,RESTREPO,38.0,0.0,19.0,19.0,54246.0,26004.0,28242.0,7.005124801828706,7.005124801828706,7.306568220273804,6.727568869060265
52.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,4.0,0.0,2.0,2.0,18178.0,8980.0,9198.0,2.2004620970403783,2.2004620970403783,2.2271714922048997,2.1743857360295715
96.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,4.0,1.7264285714285716,628474.0,648214.0,4.0,2,16.0,96.241,"3,18",896.890,"88,28",SANTA FE,LOURDES,7.0,0.0,3.0,4.0,44303.0,21564.0,22739.0,1.5800284405119291,1.5800284405119291,1.854943424225561,1.319319231276661
84.0,2018,2,0.0,0,0.0,0,2.0,1,1.0,1,1.0,1.98,990222.0,1073760.0,1.0,1,30.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA OCCIDENTAL,32.0,0.0,12.0,20.0,195836.0,95646.0,100190.0,1.634020302702261,1.634020302702261,2.0910440582983085,1.1977243237848088
111.0,2018,2,0.0,0,0.0,0,1.0,1,0.0,0,2.0,2.9375,64585.0,73290.0,16.0,5,63.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,PUENTE ARANDA,36.0,0.0,16.0,20.0,10700.0,8209.0,2491.0,33.64485981308411,33.64485981308411,24.363503471799245,64.23123243677239
112.0,2018,2,1.0,1,1.0,1,1.0,1,0.0,0,3.0,3.1133333333333333,126427.0,160027.0,0.0,0,71.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,GRANJAS DE TECHO,49.0,0.0,23.0,26.0,43620.0,20259.0,23361.0,11.233379183860615,11.233379183860615,12.833802260723628,9.84546894396644
75.0,2018,2,0.0,0,2.0,1,7.0,1,3.0,1,3.0,2.913,1316550.0,1374890.0,0.0,0,58.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON,63.0,0.0,21.0,42.0,129959.0,62133.0,67826.0,4.847682730707377,4.847682730707377,6.759692916807493,3.0961578155869427
12.0,2018,2,1.0,1,2.0,1,3.0,1,0.0,0,6.0,3.378,256245.0,260090.0,9.0,3,42.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,TOBERIN,21.0,0.0,9.0,12.0,58835.0,27123.0,31712.0,3.569303985722784,3.569303985722784,4.424289348523393,2.838042381432896
16.0,2018,2,1.0,1,2.0,1,7.0,1,1.0,1,12.0,5.738888888888889,464238.0,463266.0,18.0,6,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SANTA BARBARA,78.0,0.0,33.0,45.0,67760.0,30437.0,37323.0,11.511216056670603,11.511216056670603,14.784637119295594,8.841732979664014
82.0,2018,2,0.0,0,0.0,0,2.0,1,2.0,1,0.0,1.9566666666666668,963012.0,1044870.0,9.0,4,29.0,979.914,"3,72",999.300,"88,94",KENNEDY,PATIO BONITO,57.0,0.0,23.0,34.0,140235.0,69384.0,70851.0,4.064605840196812,4.064605840196812,4.9002651908220916,3.2462491707950485
35.0,2018,2,0.0,0,0.0,0,0.0,0,1.0,1,1.0,2.666,168705.0,154565.0,35.0,5,22.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,CIUDAD JARDIN,13.0,0.0,6.0,7.0,24983.0,11921.0,13062.0,5.2035384061161585,5.2035384061161585,5.871990604815032,4.593477262287552
68.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.055,351536.0,380992.0,0.0,0,13.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL TESORO,4.0,0.0,1.0,3.0,49741.0,24609.0,25132.0,0.8041655776924469,0.8041655776924469,1.2190661952944046,0.39789909279006846
27.0,2018,2,1.0,1,3.0,1,7.0,1,4.0,1,2.0,2.840909090909091,1497236.0,1751217.0,16.0,6,48.0,981.613,"3,41",1.388.086,"91,6",SUBA,SUBA,41.0,0.0,25.0,16.0,166333.0,77901.0,88432.0,2.464934799468536,2.464934799468536,2.053888910283565,2.8270309390265966
22.0,2018,2,1.0,1,0.0,0,7.0,1,0.0,0,2.0,3.292222222222222,847206.0,887247.0,37.0,8,38.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,DOCE DE OCTUBRE,44.0,0.0,15.0,29.0,64814.0,30527.0,34287.0,6.78865677168513,6.78865677168513,9.499787073738002,4.374835943652113
105.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.67,1601.0,2464.0,4.0,1,11.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,JARDIN BOTANICO,9.0,0.0,2.0,7.0,2482.0,1423.0,1059.0,36.2610797743755,36.2610797743755,49.191848208011244,18.885741265344667
104.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,3.0,4.0,19494.0,20424.0,21.0,5,34.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,PARQUE SIMON BOLIVAR - CAN,33.0,0.0,12.0,21.0,2937.0,1546.0,1391.0,112.35955056179775,112.35955056179775,135.83441138421733,86.26887131560028
74.0,2018,2,0.0,0,0.0,0,1.0,1,0.0,0,2.0,2.0016666666666665,712512.0,784968.0,0.0,0,15.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ENGATIVA,16.0,0.0,5.0,11.0,135897.0,65701.0,70196.0,1.177362267011045,1.177362267011045,1.6742515334622,0.7122912986494957
47.0,2018,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0,3.0,865592.0,770256.0,9.0,4,28.0,979.914,"3,72",999.300,"88,94",KENNEDY,KENNEDY CENTRAL,41.0,0.0,21.0,20.0,94686.0,44596.0,50090.0,4.330101598969224,4.330101598969224,4.484707148623195,4.192453583549611
70.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.1733333333333331,789975.0,888237.0,0.0,0,23.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,JERUSALEM,12.0,0.0,6.0,6.0,95007.0,46315.0,48692.0,1.2630648268022355,1.2630648268022355,1.2954766274425134,1.2322352747884662
66.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.8425,597168.0,609704.0,4.0,3,26.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,SAN FRANCISCO,21.0,0.0,13.0,8.0,68147.0,33151.0,34996.0,3.0815736569474814,3.0815736569474814,2.4132002051220174,3.714710252600297
65.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.463333333333334,349194.0,364512.0,9.0,3,21.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ARBORIZADORA,14.0,0.0,4.0,10.0,77129.0,36651.0,40478.0,1.8151408678966408,1.8151408678966408,2.7284385146380727,0.9881911161618656
79.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.1333333333333333,167274.0,204984.0,3.0,2,22.0,979.914,"3,72",999.300,"88,94",KENNEDY,CALANDAIMA,22.0,0.0,9.0,13.0,120204.0,56697.0,63507.0,1.8302219560081197,1.8302219560081197,2.2928902763814665,1.4171666115546317
59.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,163808.0,216380.0,0.0,0,6.0,314.431,"4,07",569.872,"82,91",USME,ALFONSO LOPEZ,6.0,0.0,3.0,3.0,48496.0,23875.0,24621.0,1.2372154404486968,1.2372154404486968,1.2565445026178013,1.2184720360667722
45.0,2018,2,0.0,0,0.0,0,1.0,1,1.0,1,0.0,2.7914285714285714,737583.0,674359.0,9.0,4,35.0,979.914,"3,72",999.300,"88,94",KENNEDY,CARVAJAL,40.0,0.0,10.0,30.0,90556.0,43525.0,47031.0,4.417156234816026,4.417156234816026,6.892590465249856,2.1262571495396654
20.0,2018,2,1.0,1,0.0,0,7.0,1,34.0,1,16.0,4.996666666666667,231126.0,219822.0,33.0,6,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ALHAMBRA,41.0,0.0,19.0,22.0,39506.0,17788.0,21718.0,10.37817040449552,10.37817040449552,12.367888464133124,8.748503545446173
51.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.68875,263745.0,660861.0,0.0,0,15.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LOS LIBERTADORES,5.0,0.0,2.0,3.0,73845.0,35930.0,37915.0,0.6770939129257227,0.6770939129257227,0.8349568605622043,0.527495714097323
115.0,2018,2,1.0,1,1.0,1,0.0,0,0.0,0,3.0,3.314,77135.0,83285.0,6.0,3,26.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CAPELLANIA,33.0,0.0,13.0,20.0,17190.0,8131.0,9059.0,19.19720767888307,19.19720767888307,24.597220514081908,14.350369797990947
43.0,2018,2,0.0,0,0.0,0,2.0,1,0.0,0,0.0,3.0,844074.0,844239.0,17.0,8,31.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,SAN RAFAEL,35.0,0.0,12.0,23.0,71167.0,33640.0,37527.0,4.918009751710765,4.918009751710765,6.837098692033293,3.197697657686466
25.0,2018,2,2.0,1,1.0,1,4.0,1,0.0,0,6.0,4.04,127070.0,126620.0,24.0,5,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA FLORESTA,17.0,0.0,6.0,11.0,40557.0,18384.0,22173.0,4.191631530931775,4.191631530931775,5.983463881636205,2.7059937762143145
56.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.508,205135.0,253351.0,6.0,6,8.0,314.431,"4,07",569.872,"82,91",USME,DANUBIO,13.0,0.0,3.0,10.0,50027.0,24123.0,25904.0,2.5985967577508142,2.5985967577508142,4.145421382083489,1.1581222977146386
26.0,2018,2,0.0,0,3.0,1,5.0,1,1.0,1,5.0,3.0646153846153847,1441973.0,1441167.0,19.0,5,69.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,LAS FERIAS,60.0,0.0,34.0,26.0,99530.0,47242.0,52288.0,6.028333165879634,6.028333165879634,5.5035773252614195,6.502447980416156
102.0,2018,2,1.0,1,1.0,1,3.0,1,0.0,0,11.0,2.8186666666666667,764715.0,782955.0,131.0,15,94.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,LA SABANA,136.0,0.0,48.0,88.0,35073.0,17460.0,17613.0,38.7762666438571,38.7762666438571,50.40091638029783,27.252597513200477
2.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.058,10545.0,13800.0,3.0,2,95.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ACADEMIA,9.0,0.0,3.0,6.0,4077.0,1982.0,2095.0,22.075055187637968,22.075055187637968,30.272452068617557,14.319809069212411
116.0,2018,2,1.0,1,0.0,0,0.0,0,1.0,1,4.0,3.155,24638.0,27282.0,3.0,1,17.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ALAMOS,23.0,0.0,12.0,11.0,11820.0,5550.0,6270.0,19.4585448392555,19.4585448392555,19.81981981981982,19.138755980861244
81.0,2018,2,0.0,0,0.0,0,1.0,1,3.0,1,1.0,2.0025,290204.0,283616.0,1.0,1,16.0,979.914,"3,72",999.300,"88,94",KENNEDY,GRAN BRITALIA,28.0,0.0,11.0,17.0,63264.0,30735.0,32529.0,4.425897824987355,4.425897824987355,5.531153408166585,3.381597958744505
