zat,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,codigo_upz,nombre_upz,codigo_localidad,nombre_localidad,estrato_mean,poblacion_2005,area_urbana_2009,poblacion_urbana_2009,densidad_urbana_2009,poblacion_por_localidad_2005,personas_por_localidad_2007,personas_por_hogar_2007_localida,gasto_promedio_mensual_2007_loca,icv_2007_localidad,num_est_transmi,acceso_transmi,accesibilidad_arterial
264,2019,0,0,0,0,0,0,0,0,1,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,9
264,2015,0,0,0,0,0,0,0,0,2,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,9
265,2015,0,0,0,0,0,0,0,0,1,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,12
265,2019,0,0,0,0,0,0,0,0,3,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,12
265,2023,0,0,0,0,0,0,0,0,4,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,12
265,2011,0,0,0,0,0,0,0,0,1,88,EL REFUGIO,2,CHAPINERO,6,29898,335.978.485.908,30763,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0,0,12
266,2023,0,0,0,0,0,0,0,0,3,90,PARDO RUBIO,2,CHAPINERO,1.45,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",0,0,2
266,2019,0,0,0,0,0,0,0,0,1,90,PARDO RUBIO,2,CHAPINERO,1.45,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",0,0,2
266,2011,0,0,0,0,0,0,0,0,1,90,PARDO RUBIO,2,CHAPINERO,1.45,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",0,0,2
266,2015,0,0,0,0,0,0,0,0,1,90,PARDO RUBIO,2,CHAPINERO,1.45,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",0,0,2
267,2023,0,0,0,0,0,0,0,0,5,90,PARDO RUBIO,2,CHAPINERO,4.9099998,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",2,1,1
267,2011,0,0,0,0,0,0,0,0,1,90,PARDO RUBIO,2,CHAPINERO,4.9099998,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",2,1,1
267,2019,0,0,0,0,0,0,0,0,2,90,PARDO RUBIO,2,CHAPINERO,4.9099998,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",2,1,1
267,2015,0,0,0,0,0,0,0,0,1,90,PARDO RUBIO,2,CHAPINERO,4.9099998,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",2,1,1
268,2023,0,0,0,0,0,0,0,0,7,99,CHAPINERO,2,CHAPINERO,,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",2,1,1
268,2011,0,0,0,0,0,0,0,0,1,99,CHAPINERO,2,CHAPINERO,,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",2,1,1
268,2015,0,0,0,0,0,0,0,0,3,99,CHAPINERO,2,CHAPINERO,,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",2,1,1
268,2019,0,0,0,0,0,0,0,0,4,99,CHAPINERO,2,CHAPINERO,,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",2,1,1
269,2019,0,0,0,0,0,0,0,0,3,90,PARDO RUBIO,2,CHAPINERO,1,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",1,1,2
269,2023,0,0,0,0,0,0,0,0,5,90,PARDO RUBIO,2,CHAPINERO,1,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",1,1,2
269,2015,0,0,0,0,0,0,0,0,2,90,PARDO RUBIO,2,CHAPINERO,1,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",1,1,2
269,2011,0,0,0,0,0,0,0,0,1,90,PARDO RUBIO,2,CHAPINERO,1,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",1,1,2
270,2019,0,0,0,0,0,0,0,0,3,90,PARDO RUBIO,2,CHAPINERO,1.05,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",0,0,1
270,2023,0,0,0,0,0,0,0,0,5,90,PARDO RUBIO,2,CHAPINERO,1.05,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",0,0,1
270,2015,0,0,0,0,0,0,0,0,2,90,PARDO RUBIO,2,CHAPINERO,1.05,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",0,0,1
270,2011,0,0,0,0,0,0,0,0,1,90,PARDO RUBIO,2,CHAPINERO,1.05,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",0,0,1
271,2019,0,0,0,0,0,0,0,0,6,99,CHAPINERO,2,CHAPINERO,4,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",4,1,5
271,2023,0,0,0,0,0,0,0,0,9,99,CHAPINERO,2,CHAPINERO,4,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",4,1,5
271,2015,0,0,0,0,0,0,0,0,4,99,CHAPINERO,2,CHAPINERO,4,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",4,1,5
271,2011,0,0,0,0,0,0,0,0,1,99,CHAPINERO,2,CHAPINERO,4,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",4,1,5
272,2011,1,1,0,0,0,0,0,0,2,90,PARDO RUBIO,2,CHAPINERO,4,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",4,1,7
272,2015,1,1,0,0,1,1,0,0,4,90,PARDO RUBIO,2,CHAPINERO,4,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",4,1,7
272,2023,3,1,1,1,2,1,0,0,10,90,PARDO RUBIO,2,CHAPINERO,4,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",4,1,7
272,2019,1,1,1,1,2,1,0,0,7,90,PARDO RUBIO,2,CHAPINERO,4,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",4,1,7
273,2011,0,0,0,0,0,0,0,0,3,90,PARDO RUBIO,2,CHAPINERO,4,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",3,1,5
273,2019,0,0,0,0,0,0,0,0,5,90,PARDO RUBIO,2,CHAPINERO,4,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",3,1,5
273,2023,0,0,0,0,0,0,0,0,8,90,PARDO RUBIO,2,CHAPINERO,4,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",3,1,5
273,2015,0,0,0,0,0,0,0,0,3,90,PARDO RUBIO,2,CHAPINERO,4,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",3,1,5
274,2023,0,0,0,0,0,0,0,0,8,90,PARDO RUBIO,2,CHAPINERO,3.9100001,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",2,1,5
274,2011,0,0,0,0,0,0,0,0,3,90,PARDO RUBIO,2,CHAPINERO,3.9100001,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",2,1,5
274,2019,0,0,0,0,0,0,0,0,6,90,PARDO RUBIO,2,CHAPINERO,3.9100001,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",2,1,5
274,2015,0,0,0,0,0,0,0,0,4,90,PARDO RUBIO,2,CHAPINERO,3.9100001,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",2,1,5
275,2023,4,1,3,1,1,1,0,0,8,99,CHAPINERO,2,CHAPINERO,3,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",4,1,21
275,2011,1,1,0,0,0,0,0,0,2,99,CHAPINERO,2,CHAPINERO,3,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",4,1,21
275,2019,1,1,3,1,0,0,0,0,5,99,CHAPINERO,2,CHAPINERO,3,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",4,1,21
275,2015,1,1,0,0,0,0,0,0,3,99,CHAPINERO,2,CHAPINERO,3,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",4,1,21
276,2019,2,1,0,0,0,0,0,0,6,99,CHAPINERO,2,CHAPINERO,4,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",4,1,13
276,2023,2,1,0,0,0,0,0,0,12,99,CHAPINERO,2,CHAPINERO,4,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",4,1,13
276,2015,1,1,0,0,0,0,0,0,4,99,CHAPINERO,2,CHAPINERO,4,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",4,1,13
276,2011,0,0,0,0,0,0,0,0,3,99,CHAPINERO,2,CHAPINERO,4,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",4,1,13
277,2011,0,0,0,0,0,0,0,0,1,99,CHAPINERO,2,CHAPINERO,4,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",4,1,8
277,2019,1,1,1,1,0,0,0,0,5,99,CHAPINERO,2,CHAPINERO,4,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",4,1,8
277,2023,1,1,1,1,0,0,0,0,9,99,CHAPINERO,2,CHAPINERO,4,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",4,1,8
277,2015,0,0,0,0,0,0,0,0,4,99,CHAPINERO,2,CHAPINERO,4,13261,15.930.253.068,20282,127.317.500.315,122.827,122.507,"2,43",2.288.835,"96,61",4,1,8
278,2019,1,1,0,0,0,0,0,0,5,101,TEUSAQUILLO,13,TEUSAQUILLO,4,26797,235.700.797.363,27316,115.892.692.369,137.53,139.298,"2,87",1.933.116,"96,03",5,1,6
278,2015,1,1,0,0,0,0,0,0,3,101,TEUSAQUILLO,13,TEUSAQUILLO,4,26797,235.700.797.363,27316,115.892.692.369,137.53,139.298,"2,87",1.933.116,"96,03",5,1,6
278,2011,0,0,0,0,0,0,0,0,1,101,TEUSAQUILLO,13,TEUSAQUILLO,4,26797,235.700.797.363,27316,115.892.692.369,137.53,139.298,"2,87",1.933.116,"96,03",5,1,6
278,2023,1,1,0,0,0,0,0,0,10,101,TEUSAQUILLO,13,TEUSAQUILLO,4,26797,235.700.797.363,27316,115.892.692.369,137.53,139.298,"2,87",1.933.116,"96,03",5,1,6
279,2023,0,0,0,0,2,1,0,0,13,101,TEUSAQUILLO,13,TEUSAQUILLO,3.8499999,26797,235.700.797.363,27316,115.892.692.369,137.53,139.298,"2,87",1.933.116,"96,03",6,1,6
279,2011,0,0,0,0,0,0,0,0,2,101,TEUSAQUILLO,13,TEUSAQUILLO,3.8499999,26797,235.700.797.363,27316,115.892.692.369,137.53,139.298,"2,87",1.933.116,"96,03",6,1,6
279,2015,0,0,0,0,2,1,0,0,4,101,TEUSAQUILLO,13,TEUSAQUILLO,3.8499999,26797,235.700.797.363,27316,115.892.692.369,137.53,139.298,"2,87",1.933.116,"96,03",6,1,6
279,2019,0,0,0,0,2,1,0,0,6,101,TEUSAQUILLO,13,TEUSAQUILLO,3.8499999,26797,235.700.797.363,27316,115.892.692.369,137.53,139.298,"2,87",1.933.116,"96,03",6,1,6
280,2023,1,1,0,0,0,0,0,0,14,100,GALERIAS,13,TEUSAQUILLO,3,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",3,1,3
280,2015,0,0,0,0,0,0,0,0,5,100,GALERIAS,13,TEUSAQUILLO,3,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",3,1,3
280,2011,0,0,0,0,0,0,0,0,3,100,GALERIAS,13,TEUSAQUILLO,3,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",3,1,3
280,2019,0,0,0,0,0,0,0,0,7,100,GALERIAS,13,TEUSAQUILLO,3,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",3,1,3
281,2015,1,1,0,0,0,0,0,0,3,100,GALERIAS,13,TEUSAQUILLO,3.3599999,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",4,1,7
281,2023,1,1,0,0,0,0,0,0,12,100,GALERIAS,13,TEUSAQUILLO,3.3599999,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",4,1,7
281,2011,1,1,0,0,0,0,0,0,2,100,GALERIAS,13,TEUSAQUILLO,3.3599999,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",4,1,7
281,2019,2,1,0,0,0,0,0,0,4,100,GALERIAS,13,TEUSAQUILLO,3.3599999,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",4,1,7
282,2011,0,0,0,0,0,0,0,0,3,100,GALERIAS,13,TEUSAQUILLO,3.98,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",6,1,11
282,2023,2,1,0,0,0,0,0,0,14,100,GALERIAS,13,TEUSAQUILLO,3.98,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",6,1,11
282,2019,0,0,0,0,0,0,0,0,6,100,GALERIAS,13,TEUSAQUILLO,3.98,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",6,1,11
282,2015,0,0,0,0,0,0,0,0,4,100,GALERIAS,13,TEUSAQUILLO,3.98,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",6,1,11
283,2023,0,0,0,0,0,0,0,0,7,100,GALERIAS,13,TEUSAQUILLO,4,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",3,1,5
283,2011,0,0,0,0,0,0,0,0,1,100,GALERIAS,13,TEUSAQUILLO,4,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",3,1,5
283,2019,0,0,0,0,0,0,0,0,2,100,GALERIAS,13,TEUSAQUILLO,4,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",3,1,5
283,2015,0,0,0,0,0,0,0,0,1,100,GALERIAS,13,TEUSAQUILLO,4,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",3,1,5
284,2019,0,0,0,0,0,0,0,0,4,90,PARDO RUBIO,2,CHAPINERO,1,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",1,1,1
284,2023,0,0,0,0,0,0,0,0,6,90,PARDO RUBIO,2,CHAPINERO,1,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",1,1,1
284,2015,0,0,0,0,0,0,0,0,3,90,PARDO RUBIO,2,CHAPINERO,1,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",1,1,1
284,2011,0,0,0,0,0,0,0,0,2,90,PARDO RUBIO,2,CHAPINERO,1,19711,285.199.005.156,37191,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",1,1,1
285,2019,0,0,0,0,0,0,0,0,5,100,GALERIAS,13,TEUSAQUILLO,3.75,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",3,1,6
285,2011,0,0,0,0,0,0,0,0,2,100,GALERIAS,13,TEUSAQUILLO,3.75,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",3,1,6
285,2015,0,0,0,0,0,0,0,0,3,100,GALERIAS,13,TEUSAQUILLO,3.75,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",3,1,6
285,2023,0,0,0,0,0,0,0,0,13,100,GALERIAS,13,TEUSAQUILLO,3.75,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",3,1,6
286,2015,0,0,0,0,0,0,0,0,2,100,GALERIAS,13,TEUSAQUILLO,3.54,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",5,1,9
286,2011,0,0,0,0,0,0,0,0,2,100,GALERIAS,13,TEUSAQUILLO,3.54,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",5,1,9
286,2023,2,1,2,1,0,0,0,0,9,100,GALERIAS,13,TEUSAQUILLO,3.54,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",5,1,9
286,2019,0,0,2,1,0,0,1,1,4,100,GALERIAS,13,TEUSAQUILLO,3.54,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",5,1,9
287,2015,0,0,0,0,1,1,0,0,4,100,GALERIAS,13,TEUSAQUILLO,3.1400001,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",5,1,2
287,2019,0,0,0,0,1,1,0,0,6,100,GALERIAS,13,TEUSAQUILLO,3.1400001,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",5,1,2
287,2011,0,0,0,0,0,0,0,0,2,100,GALERIAS,13,TEUSAQUILLO,3.1400001,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",5,1,2
287,2023,0,0,0,0,1,1,0,0,12,100,GALERIAS,13,TEUSAQUILLO,3.1400001,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",5,1,2
288,2019,0,0,0,0,1,1,0,0,1,100,GALERIAS,13,TEUSAQUILLO,4,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",5,1,8
288,2015,0,0,0,0,1,1,0,0,1,100,GALERIAS,13,TEUSAQUILLO,4,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",5,1,8
288,2011,0,0,0,0,0,0,0,0,1,100,GALERIAS,13,TEUSAQUILLO,4,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",5,1,8
288,2023,1,1,0,0,1,1,0,0,7,100,GALERIAS,13,TEUSAQUILLO,4,33355,237.568.113.094,34344,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",5,1,8
289,2019,0,0,0,0,0,0,0,0,1,104,PARQUE SIMON BOLIVAR - CAN,13,TEUSAQUILLO,,3249,398.684.265.835,3404,853.808.462.411,137.53,139.298,"2,87",1.933.116,"96,03",8,1,8
289,2023,0,0,0,0,0,0,0,0,11,104,PARQUE SIMON BOLIVAR - CAN,13,TEUSAQUILLO,,3249,398.684.265.835,3404,853.808.462.411,137.53,139.298,"2,87",1.933.116,"96,03",8,1,8
289,2015,0,0,0,0,0,0,0,0,1,104,PARQUE SIMON BOLIVAR - CAN,13,TEUSAQUILLO,,3249,398.684.265.835,3404,853.808.462.411,137.53,139.298,"2,87",1.933.116,"96,03",8,1,8
289,2011,0,0,0,0,0,0,0,0,1,104,PARQUE SIMON BOLIVAR - CAN,13,TEUSAQUILLO,,3249,398.684.265.835,3404,853.808.462.411,137.53,139.298,"2,87",1.933.116,"96,03",8,1,8
290,2011,0,0,0,0,0,0,0,0,1,106,LA ESMERALDA,13,TEUSAQUILLO,4.8200002,33512,192.878.482.398,33784,175.156.915.276,137.53,139.298,"2,87",1.933.116,"96,03",4,1,11
290,2019,0,0,0,0,0,0,0,0,1,106,LA ESMERALDA,13,TEUSAQUILLO,4.8200002,33512,192.878.482.398,33784,175.156.915.276,137.53,139.298,"2,87",1.933.116,"96,03",4,1,11
290,2015,0,0,0,0,0,0,0,0,1,106,LA ESMERALDA,13,TEUSAQUILLO,4.8200002,33512,192.878.482.398,33784,175.156.915.276,137.53,139.298,"2,87",1.933.116,"96,03",4,1,11
290,2023,1,1,0,0,0,0,0,0,6,106,LA ESMERALDA,13,TEUSAQUILLO,4.8200002,33512,192.878.482.398,33784,175.156.915.276,137.53,139.298,"2,87",1.933.116,"96,03",4,1,11
291,2023,0,0,0,0,0,0,0,0,5,106,LA ESMERALDA,13,TEUSAQUILLO,4,33512,192.878.482.398,33784,175.156.915.276,137.53,139.298,"2,87",1.933.116,"96,03",3,1,3
291,2019,0,0,0,0,0,0,0,0,1,106,LA ESMERALDA,13,TEUSAQUILLO,4,33512,192.878.482.398,33784,175.156.915.276,137.53,139.298,"2,87",1.933.116,"96,03",3,1,3
291,2011,0,0,0,0,0,0,0,0,1,106,LA ESMERALDA,13,TEUSAQUILLO,4,33512,192.878.482.398,33784,175.156.915.276,137.53,139.298,"2,87",1.933.116,"96,03",3,1,3
291,2015,0,0,0,0,0,0,0,0,1,106,LA ESMERALDA,13,TEUSAQUILLO,4,33512,192.878.482.398,33784,175.156.915.276,137.53,139.298,"2,87",1.933.116,"96,03",3,1,3
292,2019,0,0,0,0,0,0,0,0,1,106,LA ESMERALDA,13,TEUSAQUILLO,4,33512,192.878.482.398,33784,175.156.915.276,137.53,139.298,"2,87",1.933.116,"96,03",1,1,7
292,2023,0,0,0,0,1,1,0,0,2,106,LA ESMERALDA,13,TEUSAQUILLO,4,33512,192.878.482.398,33784,175.156.915.276,137.53,139.298,"2,87",1.933.116,"96,03",1,1,7
292,2011,0,0,0,0,0,0,0,0,1,106,LA ESMERALDA,13,TEUSAQUILLO,4,33512,192.878.482.398,33784,175.156.915.276,137.53,139.298,"2,87",1.933.116,"96,03",1,1,7
292,2015,0,0,0,0,0,0,0,0,1,106,LA ESMERALDA,13,TEUSAQUILLO,4,33512,192.878.482.398,33784,175.156.915.276,137.53,139.298,"2,87",1.933.116,"96,03",1,1,7
293,2011,0,0,0,0,0,0,0,0,1,106,LA ESMERALDA,13,TEUSAQUILLO,4,33512,192.878.482.398,33784,175.156.915.276,137.53,139.298,"2,87",1.933.116,"96,03",5,1,4
293,2015,0,0,0,0,0,0,0,0,1,106,LA ESMERALDA,13,TEUSAQUILLO,4,33512,192.878.482.398,33784,175.156.915.276,137.53,139.298,"2,87",1.933.116,"96,03",5,1,4
293,2023,0,0,0,0,0,0,0,0,4,106,LA ESMERALDA,13,TEUSAQUILLO,4,33512,192.878.482.398,33784,175.156.915.276,137.53,139.298,"2,87",1.933.116,"96,03",5,1,4
293,2019,0,0,0,0,0,0,0,0,1,106,LA ESMERALDA,13,TEUSAQUILLO,4,33512,192.878.482.398,33784,175.156.915.276,137.53,139.298,"2,87",1.933.116,"96,03",5,1,4
294,2019,0,0,0,0,0,0,0,0,1,104,PARQUE SIMON BOLIVAR - CAN,13,TEUSAQUILLO,,3249,398.684.265.835,3404,853.808.462.411,137.53,139.298,"2,87",1.933.116,"96,03",4,1,5
294,2023,0,0,0,0,0,0,0,0,2,104,PARQUE SIMON BOLIVAR - CAN,13,TEUSAQUILLO,,3249,398.684.265.835,3404,853.808.462.411,137.53,139.298,"2,87",1.933.116,"96,03",4,1,5
294,2015,0,0,0,0,0,0,0,0,1,104,PARQUE SIMON BOLIVAR - CAN,13,TEUSAQUILLO,,3249,398.684.265.835,3404,853.808.462.411,137.53,139.298,"2,87",1.933.116,"96,03",4,1,5
294,2011,0,0,0,0,0,0,0,0,1,104,PARQUE SIMON BOLIVAR - CAN,13,TEUSAQUILLO,,3249,398.684.265.835,3404,853.808.462.411,137.53,139.298,"2,87",1.933.116,"96,03",4,1,5
295,2019,0,0,0,0,1,1,1,1,1,106,LA ESMERALDA,13,TEUSAQUILLO,4,33512,192.878.482.398,33784,175.156.915.276,137.53,139.298,"2,87",1.933.116,"96,03",4,1,5
295,2015,0,0,0,0,0,0,0,0,1,106,LA ESMERALDA,13,TEUSAQUILLO,4,33512,192.878.482.398,33784,175.156.915.276,137.53,139.298,"2,87",1.933.116,"96,03",4,1,5
295,2023,1,1,0,0,2,1,0,0,2,106,LA ESMERALDA,13,TEUSAQUILLO,4,33512,192.878.482.398,33784,175.156.915.276,137.53,139.298,"2,87",1.933.116,"96,03",4,1,5
295,2011,0,0,0,0,0,0,0,0,1,106,LA ESMERALDA,13,TEUSAQUILLO,4,33512,192.878.482.398,33784,175.156.915.276,137.53,139.298,"2,87",1.933.116,"96,03",4,1,5
296,2023,0,0,0,0,0,0,0,0,2,104,PARQUE SIMON BOLIVAR - CAN,13,TEUSAQUILLO,,3249,398.684.265.835,3404,853.808.462.411,137.53,139.298,"2,87",1.933.116,"96,03",0,0,3
296,2019,0,0,0,0,0,0,0,0,1,104,PARQUE SIMON BOLIVAR - CAN,13,TEUSAQUILLO,,3249,398.684.265.835,3404,853.808.462.411,137.53,139.298,"2,87",1.933.116,"96,03",0,0,3
296,2011,0,0,0,0,0,0,0,0,1,104,PARQUE SIMON BOLIVAR - CAN,13,TEUSAQUILLO,,3249,398.684.265.835,3404,853.808.462.411,137.53,139.298,"2,87",1.933.116,"96,03",0,0,3
296,2015,0,0,0,0,0,0,0,0,1,104,PARQUE SIMON BOLIVAR - CAN,13,TEUSAQUILLO,,3249,398.684.265.835,3404,853.808.462.411,137.53,139.298,"2,87",1.933.116,"96,03",0,0,3
297,2019,0,0,0,0,0,0,0,0,1,104,PARQUE SIMON BOLIVAR - CAN,13,TEUSAQUILLO,,3249,398.684.265.835,3404,853.808.462.411,137.53,139.298,"2,87",1.933.116,"96,03",2,1,8
297,2023,0,0,0,0,0,0,0,0,3,104,PARQUE SIMON BOLIVAR - CAN,13,TEUSAQUILLO,,3249,398.684.265.835,3404,853.808.462.411,137.53,139.298,"2,87",1.933.116,"96,03",2,1,8
297,2015,0,0,0,0,0,0,0,0,1,104,PARQUE SIMON BOLIVAR - CAN,13,TEUSAQUILLO,,3249,398.684.265.835,3404,853.808.462.411,137.53,139.298,"2,87",1.933.116,"96,03",2,1,8
297,2011,0,0,0,0,0,0,0,0,1,104,PARQUE SIMON BOLIVAR - CAN,13,TEUSAQUILLO,,3249,398.684.265.835,3404,853.808.462.411,137.53,139.298,"2,87",1.933.116,"96,03",2,1,8
