ZAT,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,codigo_upz,nombre_upz,codigo_localidad,nombre_localidad,estrato_mean,poblacion_2005,area_urbana_2009,poblacion_urbana_2009,densidad_urbana_2009,poblacion_por_localidad_2005,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,num_est_transmi,acceso_transmi,accesibilidad_arterial,theft_to_people,genero_-,genero_FEMENINO,genero_MASCULINO
186.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,30.0,BOYACA REAL,10.0,ENGATIVA,3.0,129771.0,453.781.819.192,121920.0,268.675.374.031,804.47,824.337,"3,41",1.089.512,"91,78",4.0,1,4.0,8.0,0.0,4.0,4.0
199.0,2018,0.0,0,0.0,0,1.0,1,0.0,0,1.0,30.0,BOYACA REAL,10.0,ENGATIVA,3.0,129771.0,453.781.819.192,121920.0,268.675.374.031,804.47,824.337,"3,41",1.089.512,"91,78",2.0,1,4.0,4.0,0.0,2.0,2.0
121.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,29.0,MINUTO DE DIOS,10.0,ENGATIVA,1.96,143506.0,373.264.507.687,147709.0,39.572.206.025,804.47,824.337,"3,41",1.089.512,"91,78",2.0,1,2.0,2.0,0.0,2.0,0.0
103.0,2018,0.0,0,0.0,0,0.0,0,2.0,1,0.0,28.0,EL RINCON,11.0,SUBA,2.0,271222.0,710.088.818.863,302006.0,42.530.735.871,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,3.0,11.0,0.0,5.0,6.0
102.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,24.0,NIZA,11.0,SUBA,3.0,66141.0,756.595.298.134,65073.0,860.076.716.846,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,1.0,0.0,0.0,0.0,0.0
101.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28.0,EL RINCON,11.0,SUBA,1.84,271222.0,710.088.818.863,302006.0,42.530.735.871,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,3.0,2.0,0.0,2.0,0.0
100.0,2018,0.0,0,0.0,0,1.0,1,0.0,0,0.0,28.0,EL RINCON,11.0,SUBA,2.01,271222.0,710.088.818.863,302006.0,42.530.735.871,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,1.0,4.0,0.0,2.0,2.0
105.0,2018,0.0,0,0.0,0,1.0,1,0.0,0,0.0,28.0,EL RINCON,11.0,SUBA,2.0,271222.0,710.088.818.863,302006.0,42.530.735.871,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,3.0,13.0,0.0,3.0,10.0
96.0,2018,1.0,1,0.0,0,0.0,0,0.0,0,0.0,24.0,NIZA,11.0,SUBA,5.0,66141.0,756.595.298.134,65073.0,860.076.716.846,923.064,981.613,"3,41",1.388.086,"91,6",3.0,1,5.0,3.0,0.0,1.0,2.0
132.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,2.0,24.0,NIZA,11.0,SUBA,6.0,66141.0,756.595.298.134,65073.0,860.076.716.846,923.064,981.613,"3,41",1.388.086,"91,6",1.0,1,3.0,2.0,0.0,2.0,0.0
95.0,2018,0.0,0,0.0,0,2.0,1,0.0,0,2.0,24.0,NIZA,11.0,SUBA,4.0,66141.0,756.595.298.134,65073.0,860.076.716.846,923.064,981.613,"3,41",1.388.086,"91,6",4.0,1,5.0,6.0,0.0,2.0,4.0
839.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,24.0,NIZA,11.0,SUBA,4.92,66141.0,756.595.298.134,65073.0,860.076.716.846,923.064,981.613,"3,41",1.388.086,"91,6",3.0,1,6.0,3.0,0.0,2.0,1.0
89.0,2018,1.0,1,0.0,0,3.0,1,1.0,1,2.0,19.0,EL PRADO,11.0,SUBA,3.26,86564.0,433.403.358.117,89013.0,205.381.426.639,923.064,981.613,"3,41",1.388.086,"91,6",3.0,1,6.0,33.0,0.0,11.0,22.0
68.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,2.0,19.0,EL PRADO,11.0,SUBA,3.0,86564.0,433.403.358.117,89013.0,205.381.426.639,923.064,981.613,"3,41",1.388.086,"91,6",3.0,1,4.0,13.0,0.0,7.0,6.0
93.0,2018,1.0,1,1.0,1,4.0,1,0.0,0,2.0,24.0,NIZA,11.0,SUBA,4.67,66141.0,756.595.298.134,65073.0,860.076.716.846,923.064,981.613,"3,41",1.388.086,"91,6",3.0,1,12.0,9.0,0.0,3.0,6.0
67.0,2018,0.0,0,2.0,1,1.0,1,0.0,0,1.0,19.0,EL PRADO,11.0,SUBA,3.68,86564.0,433.403.358.117,89013.0,205.381.426.639,923.064,981.613,"3,41",1.388.086,"91,6",4.0,1,10.0,18.0,0.0,7.0,11.0
92.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,4.0,24.0,NIZA,11.0,SUBA,4.21,66141.0,756.595.298.134,65073.0,860.076.716.846,923.064,981.613,"3,41",1.388.086,"91,6",3.0,1,5.0,1.0,0.0,0.0,1.0
44.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,23.0,CASA BLANCA SUBA,11.0,SUBA,3.11,29874.0,420.483.819.457,36521.0,868.547.095.276,923.064,981.613,"3,41",1.388.086,"91,6",2.0,1,6.0,5.0,0.0,4.0,1.0
66.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19.0,EL PRADO,11.0,SUBA,4.13,86564.0,433.403.358.117,89013.0,205.381.426.639,923.064,981.613,"3,41",1.388.086,"91,6",3.0,1,5.0,8.0,0.0,3.0,5.0
45.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23.0,CASA BLANCA SUBA,11.0,SUBA,4.0,29874.0,420.483.819.457,36521.0,868.547.095.276,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,2.0,3.0,0.0,2.0,1.0
46.0,2018,0.0,0,1.0,1,0.0,0,0.0,0,0.0,18.0,BRITALIA,11.0,SUBA,3.18,50139.0,328.656.231.464,57730.0,175.654.664.276,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,6.0,9.0,0.0,4.0,5.0
126.0,2018,0.0,0,0.0,0,1.0,1,1.0,1,1.0,28.0,EL RINCON,11.0,SUBA,2.23,271222.0,710.088.818.863,302006.0,42.530.735.871,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,2.0,0.0,0.0,0.0,0.0
125.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,29.0,MINUTO DE DIOS,10.0,ENGATIVA,3.0,143506.0,373.264.507.687,147709.0,39.572.206.025,804.47,824.337,"3,41",1.089.512,"91,78",4.0,1,6.0,12.0,0.0,2.0,10.0
129.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,29.0,MINUTO DE DIOS,10.0,ENGATIVA,3.0,143506.0,373.264.507.687,147709.0,39.572.206.025,804.47,824.337,"3,41",1.089.512,"91,78",4.0,1,3.0,12.0,0.0,8.0,4.0
184.0,2018,0.0,0,1.0,1,3.0,1,0.0,0,1.0,30.0,BOYACA REAL,10.0,ENGATIVA,3.0,129771.0,453.781.819.192,121920.0,268.675.374.031,804.47,824.337,"3,41",1.089.512,"91,78",4.0,1,3.0,20.0,0.0,6.0,14.0
183.0,2018,0.0,0,2.0,1,0.0,0,0.0,0,1.0,30.0,BOYACA REAL,10.0,ENGATIVA,3.0,129771.0,453.781.819.192,121920.0,268.675.374.031,804.47,824.337,"3,41",1.089.512,"91,78",3.0,1,2.0,6.0,0.0,3.0,3.0
127.0,2018,0.0,0,1.0,1,0.0,0,0.0,0,4.0,25.0,LA FLORESTA,11.0,SUBA,4.5,25414.0,393.477.586.199,25324.0,643.594.473.694,923.064,981.613,"3,41",1.388.086,"91,6",3.0,1,5.0,5.0,0.0,2.0,3.0
91.0,2018,1.0,1,0.0,0,0.0,0,0.0,0,2.0,19.0,EL PRADO,11.0,SUBA,3.0,86564.0,433.403.358.117,89013.0,205.381.426.639,923.064,981.613,"3,41",1.388.086,"91,6",4.0,1,3.0,1.0,0.0,1.0,0.0
140.0,2018,0.0,0,0.0,0,2.0,1,0.0,0,3.0,20.0,LA ALHAMBRA,11.0,SUBA,5.0,38521.0,284.774.117.529,36637.0,128.652.843.587,923.064,981.613,"3,41",1.388.086,"91,6",4.0,1,5.0,16.0,0.0,9.0,7.0
139.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,4.0,24.0,NIZA,11.0,SUBA,5.0,66141.0,756.595.298.134,65073.0,860.076.716.846,923.064,981.613,"3,41",1.388.086,"91,6",3.0,1,8.0,14.0,0.0,4.0,10.0
852.0,2018,0.0,0,0.0,0,1.0,1,0.0,0,1.0,16.0,SANTA BARBARA,1.0,USAQUEN,5.52,51582.0,458.698.320.974,51474.0,112.217.546.144,425.192,430.156,"3,12",1.867.529,"93,6",2.0,1,8.0,20.0,0.0,10.0,10.0
138.0,2018,0.0,0,0.0,0,2.0,1,0.0,0,3.0,20.0,LA ALHAMBRA,11.0,SUBA,4.98,38521.0,284.774.117.529,36637.0,128.652.843.587,923.064,981.613,"3,41",1.388.086,"91,6",7.0,1,10.0,18.0,0.0,9.0,9.0
133.0,2018,0.0,0,1.0,1,2.0,1,0.0,0,3.0,24.0,NIZA,11.0,SUBA,5.0,66141.0,756.595.298.134,65073.0,860.076.716.846,923.064,981.613,"3,41",1.388.086,"91,6",3.0,1,5.0,5.0,0.0,2.0,3.0
147.0,2018,0.0,0,0.0,0,1.0,1,0.0,0,0.0,16.0,SANTA BARBARA,1.0,USAQUEN,5.97,51582.0,458.698.320.974,51474.0,112.217.546.144,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0,11.0,47.0,0.0,25.0,22.0
851.0,2018,0.0,0,1.0,1,3.0,1,1.0,1,1.0,16.0,SANTA BARBARA,1.0,USAQUEN,6.0,51582.0,458.698.320.974,51474.0,112.217.546.144,425.192,430.156,"3,12",1.867.529,"93,6",2.0,1,5.0,3.0,0.0,1.0,2.0
143.0,2018,1.0,1,0.0,0,1.0,1,40.0,1,2.0,20.0,LA ALHAMBRA,11.0,SUBA,5.0,38521.0,284.774.117.529,36637.0,128.652.843.587,923.064,981.613,"3,41",1.388.086,"91,6",6.0,1,3.0,13.0,0.0,5.0,8.0
142.0,2018,0.0,0,0.0,0,1.0,1,0.0,0,1.0,20.0,LA ALHAMBRA,11.0,SUBA,5.0,38521.0,284.774.117.529,36637.0,128.652.843.587,923.064,981.613,"3,41",1.388.086,"91,6",6.0,1,1.0,5.0,0.0,3.0,2.0
167.0,2018,0.0,0,0.0,0,3.0,1,0.0,0,3.0,21.0,LOS ANDES,12.0,BARRIOS UNIDOS,4.54,45172.0,274.816.645.782,46625.0,169.658.573.145,223.073,230.066,"3,36",1.462.840,"92,44",11.0,1,7.0,24.0,0.0,11.0,13.0
153.0,2018,0.0,0,0.0,0,1.0,1,0.0,0,0.0,14.0,USAQUEN,1.0,USAQUEN,5.0,34100.0,492.691.983.265,41634.0,8.450.310.014,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0,8.0,16.0,0.0,6.0,10.0
152.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14.0,USAQUEN,1.0,USAQUEN,4.55,34100.0,492.691.983.265,41634.0,8.450.310.014,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0,7.0,7.0,0.0,1.0,6.0
148.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16.0,SANTA BARBARA,1.0,USAQUEN,5.98,51582.0,458.698.320.974,51474.0,112.217.546.144,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0,10.0,8.0,0.0,3.0,5.0
850.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,3.0,16.0,SANTA BARBARA,1.0,USAQUEN,6.0,51582.0,458.698.320.974,51474.0,112.217.546.144,425.192,430.156,"3,12",1.867.529,"93,6",3.0,1,5.0,9.0,0.0,3.0,6.0
849.0,2018,1.0,1,1.0,1,0.0,0,0.0,0,4.0,97.0,CHICO LAGO,2.0,CHAPINERO,5.85,5899.0,422.447.428.769,26291.0,622.349.627.659,122.827,122.507,"2,43",2.288.835,"96,61",8.0,1,11.0,29.0,0.0,13.0,16.0
764.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,61.0,CIUDAD USME,5.0,USME,,7950.0,925.470.476.509,13496.0,145.828.530.921,298.992,314.431,"4,07",569.872,"82,91",0.0,0,3.0,0.0,0.0,0.0,0.0
770.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
668.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70.0,JERUSALEM,19.0,CIUDAD BOLIVAR,,87775.0,537.476.344.439,98693.0,183.622.965.031,570.619,593.937,"4,09",505.335,"83,5",0.0,0,1.0,0.0,0.0,0.0,0.0
713.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,67.0,LUCERO,19.0,CIUDAD BOLIVAR,1.0,153504.0,586.386.549.887,162669.0,277.409.159.592,570.619,593.937,"4,09",505.335,"83,5",0.0,0,3.0,0.0,0.0,0.0,0.0
714.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,67.0,LUCERO,19.0,CIUDAD BOLIVAR,1.0,153504.0,586.386.549.887,162669.0,277.409.159.592,570.619,593.937,"4,09",505.335,"83,5",0.0,0,0.0,2.0,0.0,2.0,0.0
721.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,67.0,LUCERO,19.0,CIUDAD BOLIVAR,1.0,153504.0,586.386.549.887,162669.0,277.409.159.592,570.619,593.937,"4,09",505.335,"83,5",0.0,0,0.0,0.0,0.0,0.0,0.0
771.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
772.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
769.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,69.0,ISMAEL PERDOMO,19.0,CIUDAD BOLIVAR,1.0,148268.0,558.606.026.003,163692.0,293.036.581.025,570.619,593.937,"4,09",505.335,"83,5",0.0,0,0.0,0.0,0.0,0.0,0.0
666.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,69.0,ISMAEL PERDOMO,19.0,CIUDAD BOLIVAR,1.0,148268.0,558.606.026.003,163692.0,293.036.581.025,570.619,593.937,"4,09",505.335,"83,5",0.0,0,0.0,2.0,0.0,1.0,1.0
667.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70.0,JERUSALEM,19.0,CIUDAD BOLIVAR,1.0,87775.0,537.476.344.439,98693.0,183.622.965.031,570.619,593.937,"4,09",505.335,"83,5",0.0,0,1.0,1.0,0.0,0.0,1.0
669.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70.0,JERUSALEM,19.0,CIUDAD BOLIVAR,1.0,87775.0,537.476.344.439,98693.0,183.622.965.031,570.619,593.937,"4,09",505.335,"83,5",0.0,0,6.0,3.0,0.0,2.0,1.0
671.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70.0,JERUSALEM,19.0,CIUDAD BOLIVAR,,87775.0,537.476.344.439,98693.0,183.622.965.031,570.619,593.937,"4,09",505.335,"83,5",0.0,0,2.0,0.0,0.0,0.0,0.0
776.0,2018,0.0,0,0.0,0,1.0,1,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,2.0,1,0.0,0.0,0.0,0.0,0.0
774.0,2018,0.0,0,1.0,1,0.0,0,2.0,1,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,3.0,1,0.0,0.0,0.0,0.0,0.0
778.0,2018,0.0,0,1.0,1,1.0,1,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.0
777.0,2018,0.0,0,0.0,0,0.0,0,1.0,1,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.0
782.0,2018,0.0,0,1.0,1,1.0,1,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
544.0,2018,0.0,0,0.0,0,1.0,1,0.0,0,1.0,85.0,BOSA CENTRAL,7.0,BOSA,2.0,211484.0,714.656.412.136,221236.0,309.569.740.428,508.828,546.809,"3,98",703.807,"85,4",5.0,1,9.0,28.0,0.0,13.0,15.0
545.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,48.0,TIMIZA,8.0,KENNEDY,2.0,145608.0,430.438.314.853,147298.0,342.204.666.539,951.073,979.914,"3,72",999.300,"88,94",1.0,1,0.0,2.0,0.0,2.0,0.0
766.0,2018,0.0,0,1.0,1,2.0,1,1.0,1,0.0,85.0,BOSA CENTRAL,7.0,BOSA,,211484.0,714.656.412.136,221236.0,309.569.740.428,508.828,546.809,"3,98",703.807,"85,4",4.0,1,0.0,0.0,0.0,0.0,0.0
543.0,2018,0.0,0,0.0,0,0.0,0,1.0,1,0.0,49.0,APOGEO,7.0,BOSA,2.0,41397.0,210.583.733.352,38125.0,181.044.373.149,508.828,546.809,"3,98",703.807,"85,4",3.0,1,3.0,21.0,0.0,9.0,12.0
775.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,3.0,1,0.0,0.0,0.0,0.0,0.0
945.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,69.0,ISMAEL PERDOMO,19.0,CIUDAD BOLIVAR,1.14,148268.0,558.606.026.003,163692.0,293.036.581.025,570.619,593.937,"4,09",505.335,"83,5",2.0,1,4.0,2.0,0.0,1.0,1.0
623.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,69.0,ISMAEL PERDOMO,19.0,CIUDAD BOLIVAR,1.01,148268.0,558.606.026.003,163692.0,293.036.581.025,570.619,593.937,"4,09",505.335,"83,5",0.0,0,1.0,4.0,0.0,1.0,3.0
768.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,69.0,ISMAEL PERDOMO,19.0,CIUDAD BOLIVAR,1.0,148268.0,558.606.026.003,163692.0,293.036.581.025,570.619,593.937,"4,09",505.335,"83,5",2.0,1,0.0,0.0,0.0,0.0,0.0
567.0,2018,1.0,1,0.0,0,1.0,1,1.0,1,0.0,85.0,BOSA CENTRAL,7.0,BOSA,2.0,211484.0,714.656.412.136,221236.0,309.569.740.428,508.828,546.809,"3,98",703.807,"85,4",1.0,1,1.0,12.0,0.0,5.0,7.0
568.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,85.0,BOSA CENTRAL,7.0,BOSA,2.0,211484.0,714.656.412.136,221236.0,309.569.740.428,508.828,546.809,"3,98",703.807,"85,4",2.0,1,5.0,6.0,0.0,1.0,5.0
553.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86.0,EL PORVENIR,7.0,BOSA,1.43,64288.0,461.032.121.294,73629.0,159.704.707.328,508.828,546.809,"3,98",703.807,"85,4",0.0,0,8.0,4.0,0.0,1.0,3.0
555.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86.0,EL PORVENIR,7.0,BOSA,2.0,64288.0,461.032.121.294,73629.0,159.704.707.328,508.828,546.809,"3,98",703.807,"85,4",0.0,0,2.0,0.0,0.0,0.0,0.0
556.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86.0,EL PORVENIR,7.0,BOSA,2.0,64288.0,461.032.121.294,73629.0,159.704.707.328,508.828,546.809,"3,98",703.807,"85,4",0.0,0,9.0,7.0,0.0,1.0,6.0
558.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,87.0,TINTAL SUR,7.0,BOSA,2.0,26624.0,576.903.769.222,42439.0,735.633.952.561,508.828,546.809,"3,98",703.807,"85,4",0.0,0,15.0,0.0,0.0,0.0,0.0
554.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86.0,EL PORVENIR,7.0,BOSA,1.05,64288.0,461.032.121.294,73629.0,159.704.707.328,508.828,546.809,"3,98",703.807,"85,4",0.0,0,5.0,6.0,0.0,2.0,4.0
560.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,84.0,BOSA OCCIDENTAL,7.0,BOSA,1.88,165037.0,430.379.853.645,178960.0,415.818.720.334,508.828,546.809,"3,98",703.807,"85,4",0.0,0,7.0,13.0,0.0,2.0,11.0
563.0,2018,0.0,0,0.0,0,0.0,0,1.0,1,0.0,84.0,BOSA OCCIDENTAL,7.0,BOSA,2.0,165037.0,430.379.853.645,178960.0,415.818.720.334,508.828,546.809,"3,98",703.807,"85,4",0.0,0,3.0,12.0,0.0,5.0,7.0
530.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,83.0,LAS MARGARITAS,8.0,KENNEDY,2.0,12216.0,147.241.546.489,14786.0,100.420.026.498,951.073,979.914,"3,72",999.300,"88,94",1.0,1,7.0,21.0,0.0,11.0,10.0
624.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,69.0,ISMAEL PERDOMO,19.0,CIUDAD BOLIVAR,1.0,148268.0,558.606.026.003,163692.0,293.036.581.025,570.619,593.937,"4,09",505.335,"83,5",0.0,0,0.0,1.0,0.0,0.0,1.0
625.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,69.0,ISMAEL PERDOMO,19.0,CIUDAD BOLIVAR,1.08,148268.0,558.606.026.003,163692.0,293.036.581.025,570.619,593.937,"4,09",505.335,"83,5",0.0,0,2.0,5.0,0.0,3.0,2.0
665.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70.0,JERUSALEM,19.0,CIUDAD BOLIVAR,1.0,87775.0,537.476.344.439,98693.0,183.622.965.031,570.619,593.937,"4,09",505.335,"83,5",0.0,0,3.0,4.0,0.0,0.0,4.0
565.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,85.0,BOSA CENTRAL,7.0,BOSA,2.0,211484.0,714.656.412.136,221236.0,309.569.740.428,508.828,546.809,"3,98",703.807,"85,4",0.0,0,5.0,13.0,0.0,4.0,9.0
566.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,85.0,BOSA CENTRAL,7.0,BOSA,2.0,211484.0,714.656.412.136,221236.0,309.569.740.428,508.828,546.809,"3,98",703.807,"85,4",0.0,0,1.0,6.0,0.0,5.0,1.0
564.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,84.0,BOSA OCCIDENTAL,7.0,BOSA,2.0,165037.0,430.379.853.645,178960.0,415.818.720.334,508.828,546.809,"3,98",703.807,"85,4",0.0,0,4.0,7.0,0.0,4.0,3.0
548.0,2018,0.0,0,0.0,0,0.0,0,3.0,1,0.0,81.0,GRAN BRITALIA,8.0,KENNEDY,2.0,72551.0,179.902.103.852,70904.0,394.125.463.137,951.073,979.914,"3,72",999.300,"88,94",0.0,0,6.0,12.0,0.0,3.0,9.0
550.0,2018,0.0,0,0.0,0,1.0,1,0.0,0,0.0,84.0,BOSA OCCIDENTAL,7.0,BOSA,2.0,165037.0,430.379.853.645,178960.0,415.818.720.334,508.828,546.809,"3,98",703.807,"85,4",0.0,0,6.0,10.0,0.0,4.0,6.0
552.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,84.0,BOSA OCCIDENTAL,7.0,BOSA,2.0,165037.0,430.379.853.645,178960.0,415.818.720.334,508.828,546.809,"3,98",703.807,"85,4",0.0,0,2.0,6.0,0.0,2.0,4.0
551.0,2018,0.0,0,0.0,0,1.0,1,0.0,0,0.0,84.0,BOSA OCCIDENTAL,7.0,BOSA,2.0,165037.0,430.379.853.645,178960.0,415.818.720.334,508.828,546.809,"3,98",703.807,"85,4",1.0,1,8.0,25.0,0.0,9.0,16.0
786.0,2018,0.0,0,2.0,1,0.0,0,1.0,1,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
787.0,2018,0.0,0,0.0,0,0.0,0,1.0,1,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
788.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
781.0,2018,0.0,0,1.0,1,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
783.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
784.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
780.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
779.0,2018,0.0,0,0.0,0,0.0,0,4.0,1,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.0
785.0,2018,0.0,0,0.0,0,2.0,1,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
765.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,85.0,BOSA CENTRAL,7.0,BOSA,,211484.0,714.656.412.136,221236.0,309.569.740.428,508.828,546.809,"3,98",703.807,"85,4",3.0,1,0.0,0.0,0.0,0.0,0.0
557.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,87.0,TINTAL SUR,7.0,BOSA,2.0,26624.0,576.903.769.222,42439.0,735.633.952.561,508.828,546.809,"3,98",703.807,"85,4",0.0,0,8.0,15.0,0.0,8.0,7.0
248.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,2.0,88.0,EL REFUGIO,2.0,CHAPINERO,6.0,29898.0,335.978.485.908,30763.0,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0.0,0,3.0,9.0,0.0,6.0,3.0
244.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,88.0,EL REFUGIO,2.0,CHAPINERO,6.0,29898.0,335.978.485.908,30763.0,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0.0,0,3.0,1.0,0.0,0.0,1.0
264.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,88.0,EL REFUGIO,2.0,CHAPINERO,6.0,29898.0,335.978.485.908,30763.0,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0.0,0,9.0,1.0,0.0,0.0,1.0
265.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,88.0,EL REFUGIO,2.0,CHAPINERO,6.0,29898.0,335.978.485.908,30763.0,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0.0,0,12.0,2.0,0.0,0.0,2.0
