codigo_upz,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
81.0,2021,1.0,1,0.0,0,1.0,1,8.0,1,3.0,2.0025,290204.0,283616.0,1.0,1,16.0,979.914,"3,72",999.300,"88,94",KENNEDY,GRAN BRITALIA,37.0,5.0,57.0,52.0,97.0,0.0,78.0,170.0,63122.0,30878.0,32244.0,39.28899591267704,5.8616647127784285,0.7921168530781661,9.030132125091093,8.238015272012927,15.367066949716422,55.05537923440638,24.190547078526237
52.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,12.0,6.0,72.0,4.0,10.0,0.0,62.0,42.0,19494.0,9683.0,9811.0,53.349748640607366,6.155740227762388,3.077870113881194,36.934441366574326,2.0519134092541296,5.129783523135324,43.37498709077765,63.19437366221588
33.0,2021,0.0,0,0.0,0,2.0,1,0.0,0,2.0,2.8193333333333332,1647904.0,748256.0,42.0,13,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SOSIEGO,46.0,4.0,40.0,36.0,34.0,0.0,61.0,99.0,44097.0,21364.0,22733.0,36.28364741365626,10.431548631426175,0.9070911853414065,9.070911853414065,8.163820668072658,7.710275075401955,46.33963677214005,26.833238024017948
19.0,2021,2.0,1,7.0,1,8.0,1,2.0,1,15.0,3.51625,692512.0,712104.0,25.0,8,34.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL PRADO,83.0,2.0,32.0,54.0,22.0,0.0,69.0,124.0,99865.0,46097.0,53768.0,19.32609022179943,8.311220147198718,0.2002703649927402,3.2043258398838432,5.407299854803986,2.202974014920142,26.899798251513115,12.832911769081981
41.0,2021,0.0,0,0.0,0,1.0,1,0.0,0,7.0,3.0,523602.0,513468.0,24.0,8,22.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,MUZU,81.0,5.0,35.0,93.0,56.0,0.0,76.0,194.0,58946.0,27893.0,31053.0,45.804634750449566,13.74139042513487,0.8482339768601771,5.93763783802124,15.777151969599295,9.500220540833984,69.55150037643854,24.474285898302902
37.0,2021,0.0,0,1.0,1,2.0,1,0.0,0,11.0,3.0,307027.0,315602.0,40.0,7,41.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,SANTA ISABEL,53.0,11.0,32.0,30.0,30.0,1.0,52.0,103.0,44974.0,20632.0,24342.0,34.6867078756615,11.784586650064481,2.4458576066171567,7.115222128340819,6.670520745319518,6.670520745319518,49.92245056223342,21.36225453947909
107.0,2021,2.0,1,1.0,1,3.0,1,1.0,1,8.0,3.77,207448.0,216792.0,32.0,8,35.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,QUINTA PAREDES,49.0,2.0,13.0,11.0,3.0,0.0,27.0,51.0,27157.0,12142.0,15015.0,28.721876495931067,18.043230106418235,0.7364583716905402,4.786979415988511,4.050521044297971,1.1046875575358104,42.00296491517049,17.982017982017982
73.0,2021,1.0,1,0.0,0,4.0,1,2.0,1,5.0,2.775714285714286,955689.0,1044302.0,4.0,2,40.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,GARCES NAVAS,95.0,10.0,85.0,87.0,89.0,0.0,126.0,240.0,171250.0,80812.0,90438.0,21.372262773722625,5.547445255474452,0.5839416058394161,4.963503649635037,5.08029197080292,5.197080291970803,29.69855961985844,13.932196643004046
31.0,2021,0.0,0,1.0,1,3.0,1,2.0,1,10.0,3.318333333333334,409362.0,391260.0,10.0,4,38.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,SANTA CECILIA,90.0,3.0,33.0,46.0,63.0,0.0,73.0,162.0,68316.0,31982.0,36334.0,34.39896949470109,13.174073423502547,0.43913578078341825,4.830493588617601,6.733415305345747,9.221851396451783,50.65349258958164,20.091374470193205
58.0,2021,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.5654545454545454,857659.0,954745.0,0.0,0,29.0,314.431,"4,07",569.872,"82,91",USME,COMUNEROS,33.0,15.0,105.0,25.0,56.0,0.0,102.0,132.0,96410.0,47234.0,49176.0,24.271341147183904,3.4228814438336275,1.5558552017425578,10.890986412197906,2.5930920029042634,5.80852608650555,27.94597112249651,20.741825280624695
13.0,2021,3.0,1,1.0,1,8.0,1,4.0,1,5.0,4.381666666666667,1717632.0,1842552.0,20.0,5,88.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LOS CEDROS,103.0,0.0,46.0,32.0,15.0,2.0,86.0,108.0,130855.0,58135.0,72720.0,14.97841121852432,7.871307936265333,0.0,3.5153414084291774,2.4454548928202975,1.1463069810095143,18.5774490410252,11.826182618261825
63.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1596.0,5864.0,2.0,2,6.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL MOCHUELO,1.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,28.0,13.0,15.0,1785.7142857142858,357.1428571428571,714.2857142857142,0.0,0.0,714.2857142857142,3846.153846153846,0.0
87.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.765,212992.0,339512.0,0.0,0,47.0,546.809,"3,98",703.807,"85,4",BOSA,TINTAL SUR,27.0,12.0,63.0,23.0,39.0,0.0,76.0,88.0,118700.0,55819.0,62881.0,13.816343723673127,2.274641954507161,1.0109519797809605,5.307497893850043,1.9376579612468408,3.285593934288121,15.765241226105807,12.086321782414402
77.0,2021,1.0,1,0.0,0,0.0,0,0.0,0,2.0,2.045,283878.0,356976.0,0.0,0,13.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,ZONA FRANCA,27.0,4.0,27.0,15.0,23.0,0.0,36.0,60.0,63557.0,29730.0,33827.0,15.104551819626476,4.248155199269947,0.6293563258177699,4.248155199269947,2.360086221816637,3.6187988734521768,20.181634712411707,10.642386259496853
39.0,2021,1.0,1,2.0,1,6.0,1,0.0,0,4.0,3.0,1410480.0,1306815.0,45.0,15,69.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,QUIROGA,90.0,16.0,68.0,73.0,105.0,0.0,124.0,228.0,92068.0,44333.0,47735.0,38.2326106790633,9.775383412260503,1.7378459399574229,7.385845244819047,7.928922101055742,11.404613980970588,51.428958112467015,25.97674662197549
108.0,2021,0.0,0,0.0,0,1.0,1,1.0,1,9.0,2.685714285714286,33520.0,33976.0,48.0,8,66.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,ZONA INDUSTRIAL,46.0,3.0,45.0,18.0,30.0,0.0,47.0,95.0,6571.0,3269.0,3302.0,216.10105006848272,70.00456551514229,4.565515142291889,68.48272713437834,27.393090853751332,45.655151422918884,290.6087488528602,142.33797698364629
61.0,2021,0.0,0,0.0,0,0.0,0,5.0,1,0.0,1.2366666666666666,79500.0,134960.0,0.0,0,65.0,314.431,"4,07",569.872,"82,91",USME,CIUDAD USME,8.0,7.0,28.0,3.0,6.0,0.0,33.0,19.0,27723.0,13439.0,14284.0,18.756988781877862,2.885690581827364,2.524979259098943,10.099917036395771,1.0821339681852613,2.1642679363705226,14.13795669320634,23.10277233267992
1.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,2.0,4.0,52488.0,63828.0,3.0,3,83.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,PASEO DE LOS LIBERTADORES,9.0,3.0,6.0,1.0,2.0,0.0,7.0,14.0,2545.0,1258.0,1287.0,82.5147347740668,35.36345776031434,11.787819253438114,23.575638506876228,3.9292730844793713,7.858546168958743,111.28775834658187,54.39005439005439
46.0,2021,1.0,1,0.0,0,4.0,1,1.0,1,5.0,2.72,884656.0,1003288.0,18.0,6,40.0,979.914,"3,72",999.300,"88,94",KENNEDY,CASTILLA,95.0,9.0,65.0,136.0,78.0,1.0,130.0,252.0,146650.0,69698.0,76952.0,26.11660415956359,6.478008864643709,0.6137061029662462,4.432321854756222,9.273781111489942,5.318786225707466,36.15598725931877,16.893647988356378
85.0,2021,1.0,1,1.0,1,4.0,1,3.0,1,2.0,1.9988888888888892,2537808.0,2654832.0,17.0,6,39.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA CENTRAL,169.0,32.0,229.0,98.0,227.0,1.0,295.0,459.0,234732.0,113175.0,121557.0,32.16434060971661,7.19970008349948,1.3632568205442803,9.755806622020005,4.174974012916858,9.670603070735988,40.55666003976143,24.268450192090953
60.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,18.0,2.0,0.0,0.0,14.0,6.0,904.0,467.0,437.0,221.23893805309734,0.0,0.0,199.1150442477876,22.123893805309734,0.0,128.4796573875803,320.3661327231121
60.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,18.0,2.0,0.0,0.0,14.0,6.0,904.0,467.0,437.0,221.23893805309734,0.0,0.0,199.1150442477876,22.123893805309734,0.0,128.4796573875803,320.3661327231121
30.0,2021,1.0,1,4.0,1,9.0,1,2.0,1,7.0,3.001818181818182,1427481.0,1341120.0,25.0,7,42.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOYACA REAL,129.0,6.0,85.0,89.0,70.0,1.0,136.0,242.0,129876.0,61720.0,68156.0,29.18168098801934,9.932551048692599,0.4619791185438418,6.5447041793710925,6.85269025840032,5.3897563830114885,39.20933246921581,19.95422266564939
72.0,2021,0.0,0,0.0,0,1.0,1,0.0,0,8.0,3.0,331356.0,345116.0,4.0,2,21.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOLIVIA,59.0,1.0,25.0,67.0,29.0,0.0,70.0,111.0,84724.0,38581.0,46143.0,21.363486143241584,6.963788300835654,0.11803031018365516,2.9507577545913795,7.908030782304896,3.4228789953259997,28.770638397138487,15.170231671109377
57.0,2021,0.0,0,2.0,1,1.0,1,0.0,0,0.0,1.7740000000000002,1391324.0,1519562.0,3.0,3,23.0,314.431,"4,07",569.872,"82,91",USME,GRAN YOMASA,62.0,32.0,120.0,48.0,81.0,0.0,146.0,197.0,127124.0,61887.0,65237.0,26.98152984487587,4.877127843680186,2.5172272741575155,9.439602278090684,3.7758409112362736,6.371731537711211,31.832210318806855,22.379937765378543
23.0,2021,0.0,0,0.0,0,5.0,1,32.0,1,14.0,3.5728571428571425,209118.0,255647.0,7.0,5,41.0,981.613,"3,41",1.388.086,"91,6",SUBA,CASA BLANCA SUBA,27.0,0.0,24.0,15.0,4.0,0.0,35.0,35.0,59007.0,27543.0,31464.0,11.862999305167184,4.575728303421628,0.0,4.067314047485891,2.5420712796786824,0.6778856745809819,12.707402969901608,11.123824052885839
88.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,20.0,5.9375,358776.0,369156.0,3.0,2,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,EL REFUGIO,46.0,2.0,13.0,4.0,5.0,0.0,36.0,34.0,38828.0,17502.0,21326.0,18.028227052642425,11.847120634593592,0.5150922015040692,3.34809930977645,1.0301844030081384,1.2877305037601732,19.426351274140096,16.880802775954233
9.0,2021,1.0,1,2.0,1,4.0,1,1.0,1,1.0,2.7445454545454546,927663.0,1059410.0,9.0,4,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,VERBENAL,41.0,15.0,81.0,33.0,42.0,0.0,94.0,118.0,127453.0,60391.0,67062.0,16.63358257553765,3.216872101872847,1.1769044275144562,6.355283908578064,2.5891897405318036,3.2953323970404775,19.539335331423555,14.016879902180072
109.0,2021,0.0,0,0.0,0,1.0,1,0.0,0,11.0,4.123333333333334,44058.0,53832.0,12.0,3,32.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,41.0,0.0,14.0,5.0,5.0,0.0,25.0,40.0,24099.0,10726.0,13373.0,26.97207353002199,17.013154072783102,0.0,5.809369683389352,2.0747748869247684,2.0747748869247684,37.29256013425322,18.69438420698422
49.0,2021,0.0,0,1.0,1,0.0,0,0.0,0,2.0,2.3333333333333335,124191.0,114375.0,10.0,3,11.0,546.809,"3,98",703.807,"85,4",BOSA,APOGEO,32.0,5.0,30.0,25.0,36.0,0.0,42.0,86.0,35501.0,17036.0,18465.0,36.055322385284924,9.013830596321231,1.4084110306751922,8.450466184051153,7.042055153375961,10.140559420861385,50.48133364639587,22.74573517465475
14.0,2021,1.0,1,0.0,0,1.0,1,1.0,1,20.0,4.66,375100.0,457974.0,0.0,0,45.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,USAQUEN,48.0,2.0,17.0,14.0,7.0,0.0,36.0,52.0,41886.0,19970.0,21916.0,21.00940648426682,11.459676264145537,0.4774865110060641,4.058635343551545,3.3424055770424483,1.6712027885212242,26.039058587881822,16.42635517430188
32.0,2021,0.0,0,0.0,0,1.0,1,0.0,0,0.0,1.7457142857142858,1408200.0,1428675.0,0.0,0,47.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SAN BLAS,28.0,9.0,81.0,40.0,76.0,0.0,108.0,126.0,103708.0,49930.0,53778.0,22.56335094688934,2.6998881474910323,0.8678211902649747,7.8103907123847724,3.856983067844332,7.328267828904231,25.235329461245744,20.08256164230726
92.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,11.0,2.5425,132324.0,86100.0,26.0,6,25.0,96.241,"3,18",896.890,"88,28",SANTA FE,LA MACARENA,18.0,4.0,7.0,2.0,1.0,0.0,12.0,20.0,12452.0,6093.0,6359.0,25.6986829424992,14.455509155155799,3.2123353678124,5.621586893671699,1.6061676839062,0.8030838419531,32.824552765468574,18.870891649630444
11.0,2021,1.0,1,1.0,1,5.0,1,6.0,1,4.0,2.3000000000000003,373404.0,436080.0,0.0,0,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SAN CRISTOBAL NORTE,37.0,6.0,48.0,14.0,15.0,0.0,48.0,72.0,70017.0,33225.0,36792.0,17.13869488838425,5.284430923918477,0.8569347444192125,6.8554779553537,1.9995144036448291,2.1423368610480313,21.670428893905193,13.04631441617743
36.0,2021,1.0,1,0.0,0,1.0,1,0.0,0,4.0,2.97,350595.0,343350.0,26.0,7,19.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,SAN JOSE,54.0,7.0,31.0,25.0,45.0,0.0,51.0,111.0,48237.0,22809.0,25428.0,33.584178120529884,11.194726040176628,1.4511681903932665,6.426601986027324,5.182743537118809,9.328938366813857,48.66500065763515,20.05663048607834
53.0,2021,0.0,0,1.0,1,1.0,1,0.0,0,2.0,2.442857142857143,479920.0,461139.0,21.0,6,14.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARCO FIDEL SUAREZ,38.0,22.0,40.0,17.0,37.0,0.0,63.0,91.0,45951.0,22034.0,23917.0,33.513960523165984,8.269678570651346,4.7877086461665685,8.704924811211942,3.6995930447650758,8.052055450371048,41.299809385495145,26.34109629134089
50.0,2021,0.0,0,1.0,1,0.0,0,1.0,1,1.0,1.9327272727272728,215222.0,1432186.0,1.0,1,21.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LA GLORIA,40.0,25.0,96.0,27.0,51.0,2.0,115.0,122.0,95719.0,46400.0,49319.0,24.968919441281248,4.17889865126046,2.6118116570377876,10.029356763025104,2.8207565896008107,5.328095780357087,26.293103448275865,23.317585514710355
110.0,2021,3.0,1,1.0,1,0.0,0,0.0,0,11.0,4.074999999999999,71780.0,82212.0,7.0,2,29.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CIUDAD SALITRE OCCIDENTAL,61.0,1.0,16.0,11.0,6.0,0.0,42.0,53.0,45154.0,21304.0,23850.0,21.039110599282456,13.509323647960313,0.22146432209771005,3.543429153563361,2.4361075430748107,1.3287859325862605,24.877957191137817,17.61006289308176
10.0,2021,0.0,0,1.0,1,1.0,1,23.0,1,4.0,2.87125,122265.0,153495.0,5.0,2,29.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LA URIBE,29.0,0.0,8.0,10.0,6.0,0.0,25.0,28.0,36225.0,16591.0,19634.0,14.630779848171153,8.005521048999311,0.0,2.2084195997239475,2.7605244996549345,1.6563146997929605,16.876619854137786,12.733014159111745
42.0,2021,0.0,0,2.0,1,1.0,1,7.0,1,3.0,2.4250000000000003,2179040.0,2310720.0,35.0,13,66.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,VENECIA,115.0,21.0,89.0,60.0,77.0,2.0,140.0,220.0,138482.0,67336.0,71146.0,26.14058144740833,8.304328360364524,1.5164425701535218,6.426828035412544,4.332693057581491,5.560289423896246,32.67197338719259,19.677845557023584
103.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,7.0,3.0,10953.0,12423.0,5.0,2,15.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,PARQUE SALITRE,10.0,0.0,9.0,2.0,1.0,0.0,11.0,11.0,1282.0,673.0,609.0,171.606864274571,78.003120124805,0.0,70.20280811232449,15.600624024960998,7.800312012480499,163.4472511144131,180.623973727422
21.0,2021,3.0,1,0.0,0,7.0,1,0.0,0,23.0,3.762,225860.0,233125.0,52.0,5,22.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ANDES,61.0,0.0,16.0,14.0,5.0,0.0,35.0,61.0,29182.0,12994.0,16188.0,32.89699129600439,20.903296552669456,0.0,5.482831882667398,4.797477897333973,1.7133849633335618,46.9447437278744,21.620953792933037
55.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.5539999999999998,379860.0,395955.0,0.0,0,7.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,DIANA TURBAY,24.0,15.0,60.0,20.0,34.0,0.0,68.0,85.0,74939.0,36132.0,38807.0,20.416605505811397,3.2026047852253168,2.0016279907658228,8.006511963063291,2.668837321021097,4.537023445735866,23.524853315620504,17.522611899914963
113.0,2021,0.0,0,0.0,0,3.0,1,0.0,0,7.0,3.2925,104270.0,104965.0,8.0,3,26.0,979.914,"3,72",999.300,"88,94",KENNEDY,BAVARIA,26.0,2.0,16.0,31.0,23.0,0.0,30.0,68.0,42429.0,19776.0,22653.0,23.097409790473495,6.127884230125622,0.47137571000966316,3.7710056800773053,7.30632350514978,5.420820665111126,34.385113268608414,13.243279035889287
60.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,18.0,2.0,0.0,0.0,14.0,6.0,904.0,467.0,437.0,221.23893805309734,0.0,0.0,199.1150442477876,22.123893805309734,0.0,128.4796573875803,320.3661327231121
60.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,18.0,2.0,0.0,0.0,14.0,6.0,904.0,467.0,437.0,221.23893805309734,0.0,0.0,199.1150442477876,22.123893805309734,0.0,128.4796573875803,320.3661327231121
90.0,2021,0.0,0,1.0,1,4.0,1,1.0,1,24.0,3.05,275954.0,520674.0,22.0,10,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,PARDO RUBIO,65.0,6.0,52.0,16.0,15.0,0.0,75.0,79.0,49773.0,24378.0,25395.0,30.94046973258594,13.059289172844714,1.2054728467241276,10.447431338275772,3.2145942579310067,3.013682116810319,32.406267946509146,29.533372711163615
67.0,2021,0.0,0,1.0,1,1.0,1,0.0,0,0.0,1.256470588235294,2609568.0,2765373.0,2.0,1,30.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,LUCERO,86.0,58.0,170.0,46.0,136.0,3.0,206.0,287.0,161398.0,80209.0,81189.0,30.731483661507575,5.328442731632363,3.593600912031128,10.532968190436064,2.850097275059171,8.426374552348852,35.78152077697017,25.37289534296518
83.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.0,24432.0,29572.0,1.0,1,11.0,979.914,"3,72",999.300,"88,94",KENNEDY,LAS MARGARITAS,15.0,6.0,18.0,16.0,9.0,0.0,22.0,42.0,33332.0,15905.0,17427.0,19.20076803072123,4.500180007200288,1.8000720028801154,5.400216008640346,4.800192007680307,2.700108004320173,26.406790317510218,12.624089057210075
101.0,2021,1.0,1,0.0,0,3.0,1,0.0,0,20.0,3.8711111111111105,267970.0,273160.0,65.0,10,59.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,TEUSAQUILLO,91.0,5.0,28.0,35.0,21.0,1.0,53.0,126.0,27179.0,12742.0,14437.0,66.2276021928695,33.481732219728464,1.839655616468597,10.302071452224144,12.87758931528018,7.726553589168108,98.88557526291007,36.711228094479466
54.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,2.0,1.83,984621.0,1061115.0,21.0,8,28.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARRUECOS,50.0,24.0,57.0,48.0,75.0,0.0,86.0,168.0,120683.0,63530.0,57153.0,21.046874870528573,4.143085604434758,1.9886810901286842,4.723117589055625,3.9773621802573684,6.214628406652138,26.444199590744528,15.047329099084912
78.0,2021,0.0,0,1.0,1,0.0,0,0.0,0,4.0,1.956,79812.0,176088.0,0.0,0,25.0,979.914,"3,72",999.300,"88,94",KENNEDY,TINTAL NORTE,12.0,9.0,15.0,35.0,29.0,0.0,33.0,67.0,31602.0,14816.0,16786.0,31.64356686285678,3.7972280235428135,2.84792101765711,4.746535029428517,11.075248401999874,9.176634390228466,45.221382289416844,19.65923984272608
100.0,2021,2.0,1,2.0,1,2.0,1,1.0,1,13.0,3.59625,300195.0,309096.0,38.0,9,56.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,GALERIAS,109.0,4.0,35.0,24.0,23.0,1.0,85.0,109.0,36268.0,16800.0,19468.0,53.76640564685122,30.054042130804017,1.1029006286533585,9.650380500716885,6.61740377192015,6.341678614756811,64.88095238095238,43.66139305527018
34.0,2021,0.0,0,2.0,1,2.0,1,1.0,1,2.0,2.346363636363636,864012.0,1108236.0,26.0,12,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,20 DE JULIO,69.0,9.0,54.0,27.0,52.0,0.0,81.0,130.0,79989.0,38719.0,41270.0,26.378627061220918,8.62618610058883,1.1251547087724563,6.750928252634737,3.3754641263173686,6.5008938729075245,33.57524729460988,19.626847589047735
106.0,2021,1.0,1,0.0,0,3.0,1,1.0,1,4.0,4.164,167560.0,168920.0,17.0,5,30.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,LA ESMERALDA,25.0,4.0,16.0,17.0,11.0,0.0,25.0,48.0,38617.0,17206.0,21411.0,18.90359168241966,6.473832767951938,1.0358132428723101,4.1432529714892405,4.402206282207318,2.8484864178988527,27.89724514704173,11.676241184437904
91.0,2021,2.0,1,1.0,1,0.0,0,1.0,1,14.0,3.3285714285714287,96894.0,41153.0,42.0,7,37.0,96.241,"3,18",896.890,"88,28",SANTA FE,SAGRADO CORAZON,67.0,2.0,145.0,12.0,13.0,3.0,119.0,117.0,11465.0,5724.0,5741.0,208.46053205407765,58.43872655909289,1.7444395987788923,126.4718709114697,10.466637592673354,11.3388573920628,204.40251572327043,207.2809615049643
95.0,2021,0.0,0,0.0,0,1.0,1,0.0,0,13.0,2.0,260205.0,69723.0,19.0,3,15.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS CRUCES,31.0,9.0,20.0,5.0,11.0,0.0,30.0,46.0,21364.0,10777.0,10587.0,35.57386257255195,14.510391312488299,4.2126942520127315,9.361542782250515,2.3403856955626288,5.148848530237783,42.68349262317899,28.336639274582033
40.0,2021,2.0,1,0.0,0,3.0,1,0.0,0,5.0,3.0,1219392.0,1267944.0,21.0,8,62.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,CIUDAD MONTES,73.0,5.0,58.0,117.0,64.0,0.0,113.0,204.0,101529.0,47781.0,53748.0,31.222606348924934,7.190063922623094,0.4924701316865132,5.712653527563553,11.52380108146441,6.303617685587369,42.69479500219752,21.024038103743393
117.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,7.0,3.0,824.0,1670.0,1.0,1,17.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,AEROPUERTO EL DORADO,18.0,2.0,4.0,2.0,1.0,0.0,10.0,17.0,853.0,576.0,277.0,316.52989449003513,211.01992966002345,23.446658851113714,46.89331770222743,23.446658851113714,11.723329425556857,295.13888888888886,361.01083032490976
64.0,2021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,5590.0,25895.0,0.0,0,7.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,MONTE BLANCO,0.0,16.0,26.0,1.0,10.0,0.0,24.0,29.0,6257.0,3179.0,3078.0,84.7051302541154,0.0,25.57136007671408,41.553460124660376,1.59821000479463,15.9821000479463,91.22365523749606,77.97270955165692
48.0,2021,0.0,0,1.0,1,0.0,0,0.0,0,5.0,2.7455555555555557,1310472.0,1325682.0,5.0,3,18.0,979.914,"3,72",999.300,"88,94",KENNEDY,TIMIZA,59.0,9.0,87.0,103.0,110.0,0.0,130.0,238.0,143607.0,68959.0,74648.0,25.62549179357552,4.1084348256004235,0.6267103971254883,6.058200505546387,7.172352322658367,7.659793742644857,34.51326150321206,17.415068052727467
98.0,2021,1.0,1,3.0,1,8.0,1,1.0,1,26.0,3.0542105263157895,1522242.0,1559634.0,99.0,19,81.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ALCAZARES,130.0,8.0,58.0,56.0,58.0,2.0,107.0,201.0,40566.0,19750.0,20816.0,76.41867573830301,32.046541438643196,1.9720948577626585,14.297687718779274,13.804664004338608,14.297687718779274,101.77215189873417,51.402767102229056
28.0,2021,3.0,1,9.0,1,15.0,1,9.0,1,13.0,2.287857142857143,3797108.0,4228084.0,17.0,6,49.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL RINCON,154.0,20.0,158.0,46.0,181.0,2.0,225.0,332.0,272505.0,130755.0,141750.0,20.5133850755032,5.651272453716445,0.7339314874956423,5.798058751215574,1.6880424212399774,6.642079961835563,25.390998432182325,15.873015873015873
17.0,2021,1.0,1,0.0,0,4.0,1,0.0,0,6.0,4.285,226840.0,238870.0,6.0,2,32.0,981.613,"3,41",1.388.086,"91,6",SUBA,SAN JOSE DE BAVARIA,37.0,3.0,17.0,20.0,14.0,0.0,32.0,59.0,48272.0,22557.0,25715.0,18.85150812064965,7.664898906198211,0.6214782896917468,3.5217103082532315,4.143188597944978,2.9002320185614847,26.15596045573436,12.444098775034028
24.0,2021,4.0,1,2.0,1,14.0,1,2.0,1,13.0,4.819999999999999,859833.0,845949.0,36.0,12,69.0,981.613,"3,41",1.388.086,"91,6",SUBA,NIZA,60.0,3.0,149.0,29.0,21.0,0.0,167.0,95.0,79640.0,36747.0,42893.0,32.898041185334,7.533902561526871,0.3766951280763436,18.70919136112506,3.641386238071321,2.636865896534405,25.85245054018015,38.934091809852426
