codigo_upz,year,semester,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,nombre_upz,   ,nombre_localidad,estrato_mean,poblacion_2005,area_urbana_2009,poblacion_urbana_2009,densidad_urbana_2009,poblacion_por_localidad_2005,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,num_est_transmi,acceso_transmi,accesibilidad_arterial,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,dia_Domingo,dia_Jueves,dia_Lunes,dia_Martes,dia_Miércoles,dia_Sábado,dia_Viernes,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
114.0,2017,1,0.0,0,0.0,0,1.0,1,1.0,1,3.0,MODELIA,9,FONTIBON,3.8,38386.0,261.581.365.518,39410.0,150.660.579.059,301.375,317.179,"3,46",1.428.379,"90,03",1.8,0.8,4.8,229.0,0.0,11.0,12.0,7.0,23.0,55.0,33.0,32.0,42.0,30.0,44.0,115.0,144.0,41852.0,19283.0,22569.0,61.88473669119755,54.716620472139915,0.0,2.6283092803211314,2.8672464876230523,1.6725604511134473,74.67717678784422,50.954849572422354
89.0,2017,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,SAN ISIDRO - PATIOS,2,CHAPINERO,2.0666666666666664,9415.0,11.301.823.434,16201.0,143.348.549.857,122.827,122.507,"2,43",2.288.835,"96,61",0.0,0.0,1.0,27.0,0.0,3.0,0.0,2.0,3.0,2.0,5.0,6.0,4.0,8.0,4.0,8.0,24.0,14950.0,7386.0,7564.0,21.40468227424749,18.06020066889632,0.0,2.0066889632107023,0.0,1.3377926421404682,32.49390739236393,10.576414595452142
38.0,2017,1,0.0,0,1.0,1,4.0,1,0.0,0,1.0,RESTREPO,15,ANTONIO NARIÑO,3.008,83087.0,354.715.513.318,77022.0,217.137.387.873,116.828,119.565,"3,92",1.095.184,"90,79",3.466666666666667,1.0,5.0,594.0,3.0,14.0,46.0,23.0,100.0,88.0,79.0,100.0,99.0,92.0,122.0,278.0,402.0,54472.0,25836.0,28636.0,124.83477750036717,109.04684975767367,0.5507416654427963,2.5701277720663827,8.444705536789543,4.222352768394772,155.59684161634928,97.08059784886157
52.0,2017,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LA FLORA,5,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0.0,4.4,78.0,2.0,18.0,0.0,0.0,10.0,14.0,20.0,8.0,26.0,14.0,6.0,42.0,56.0,17893.0,8909.0,8984.0,54.77002179623316,43.592466327614154,1.1177555468619014,10.059799921757111,0.0,0.0,62.857784263104726,46.74977738201247
96.0,2017,1,0.0,0,0.0,0,0.0,0,0.0,0,3.0,LOURDES,3,SANTA FE,1.7264285714285716,44891.0,200.137.127.152,46301.0,231.346.380.648,109.107,96.241,"3,18",896.890,"88,28",0.2857142857142857,0.1428571428571428,1.1428571428571428,69.0,12.0,22.0,3.0,3.0,12.0,18.0,8.0,10.0,28.0,20.0,13.0,37.0,72.0,44205.0,21513.0,22692.0,24.657844135278815,15.609093993892094,2.7146250424160163,4.976812577762696,0.6786562606040041,0.6786562606040041,33.46813554594896,16.305305834655385
84.0,2017,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,BOSA OCCIDENTAL,7,BOSA,1.98,165037.0,430.379.853.645,178960.0,415.818.720.334,508.828,546.809,"3,98",703.807,"85,4",0.1666666666666666,0.1666666666666666,5.0,354.0,20.0,46.0,18.0,55.0,46.0,77.0,71.0,70.0,87.0,66.0,76.0,167.0,325.0,195649.0,95780.0,99869.0,25.198186548359562,18.093626852168935,1.0222388052072844,2.351149251976754,0.9200149246865561,2.8111567143200324,33.931927333472544,16.721905696462365
111.0,2017,1,0.0,0,0.0,0,0.0,0,0.0,0,2.0,PUENTE ARANDA,16,PUENTE ARANDA,2.9375,12917.0,356.447.429.991,14658.0,41.122.473.517,253.638,250.715,"3,55",1.116.511,"90,43",3.2,1.0,12.6,227.0,3.0,20.0,10.0,4.0,18.0,41.0,26.0,39.0,49.0,37.0,54.0,95.0,169.0,10261.0,7743.0,2518.0,257.28486502290224,221.22600136438942,2.9236916479875257,19.49127765325017,9.745638826625084,3.898255530650034,218.26165568900942,377.2835583796664
112.0,2017,1,1.0,1,0.0,0,0.0,0,0.0,0,1.0,GRANJAS DE TECHO,9,FONTIBON,3.1133333333333333,18061.0,477.255.354.063,22861.0,479.009.817.394,301.375,317.179,"3,46",1.428.379,"90,03",0.0,0.0,10.142857142857142,308.0,1.0,16.0,15.0,8.0,24.0,53.0,38.0,49.0,55.0,61.0,68.0,148.0,200.0,41316.0,19068.0,22248.0,84.22887017136219,74.54739084132056,0.24203698325104078,3.8725917320166525,3.6305547487656114,1.9362958660083263,104.88777008600796,66.52283351312478
75.0,2017,1,0.0,0,1.0,1,4.0,1,3.0,1,1.0,FONTIBON,9,FONTIBON,2.913,131655.0,496.457.437.428,137489.0,27.694.015.566,301.375,317.179,"3,46",1.428.379,"90,03",0.0,0.0,5.8,392.0,5.0,23.0,21.0,32.0,35.0,73.0,59.0,64.0,80.0,79.0,83.0,175.0,298.0,130600.0,62096.0,68504.0,36.217457886676875,30.01531393568147,0.3828483920367534,1.761102603369066,1.6079632465543645,2.450229709035222,47.99020870909559,25.54595352096228
12.0,2017,1,1.0,1,0.0,0,3.0,1,0.0,0,5.0,TOBERIN,1,USAQUEN,3.378,51249.0,290.663.146.859,52018.0,178.963.176.316,425.192,430.15600000000006,"3,12",1.867.529,"93,6",1.8,0.6,8.4,203.0,4.0,7.0,9.0,4.0,24.0,27.0,29.0,41.0,28.0,30.0,48.0,75.0,152.0,58553.0,26936.0,31617.0,38.76829539050092,34.66944477652725,0.6831417689956107,1.195498095742319,1.5370689802401243,0.6831417689956107,56.43005643005643,23.721415694088623
16.0,2017,1,0.0,0,2.0,1,4.0,1,1.0,1,11.0,SANTA BARBARA,1,USAQUEN,5.738888888888889,51582.0,458.698.320.974,51474.0,112.217.546.144,425.192,430.156,"3,12",1.867.529,"93,6",2.0,0.6666666666666666,6.666666666666667,493.0,2.0,7.0,7.0,9.0,38.0,93.0,56.0,84.0,88.0,71.0,88.0,232.0,286.0,66787.0,29864.0,36923.0,77.56000419243266,73.81676074685193,0.29945947564645814,1.0481081647626034,1.0481081647626034,1.3475676404090615,95.76747923921779,62.833464236383826
82.0,2017,1,0.0,0,0.0,0,0.0,0,1.0,1,0.0,PATIO BONITO,8,KENNEDY,1.9566666666666668,160502.0,317.321.661.524,174145.0,548.796.445.738,951.073,979.914,"3,72",999.300,"88,94",1.5,0.6666666666666666,4.833333333333333,488.0,11.0,36.0,19.0,70.0,89.0,78.0,75.0,97.0,103.0,100.0,82.0,225.0,399.0,141226.0,70344.0,70882.0,44.18449860507272,34.55454378089021,0.7788934048971152,2.5491056887541954,1.3453613357313807,4.956594394799824,56.721255544182874,31.74289664512852
35.0,2017,1,0.0,0,0.0,0,0.0,0,1.0,1,1.0,CIUDAD JARDIN,15,ANTONIO NARIÑO,2.666,33741.0,133.239.133.285,30913.0,23.201.141.615,116.828,119.565,"3,92",1.095.184,"90,79",7.0,1.0,4.4,150.0,2.0,3.0,13.0,7.0,24.0,28.0,19.0,26.0,33.0,14.0,31.0,55.0,120.0,24864.0,11743.0,13121.0,70.38288288288288,60.32818532818533,0.8043758043758044,1.2065637065637065,5.228442728442729,2.815315315315315,102.18853785233756,41.917536773111806
68.0,2017,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,EL TESORO,19,CIUDAD BOLIVAR,1.055,43942.0,210.862.210.964,47624.0,225.853.650.032,570.619,593.937,"4,09",505.335,"83,5",0.0,0.0,1.625,48.0,7.0,13.0,9.0,13.0,13.0,15.0,8.0,8.0,18.0,10.0,18.0,34.0,56.0,49049.0,24492.0,24557.0,18.348997940834675,9.786132235111827,1.4271442842871414,2.6504108136761197,1.8348997940834675,2.6504108136761197,22.86460885187,13.845339414423586
27.0,2017,1,1.0,1,1.0,1,5.0,1,2.0,1,2.0,SUBA,11,SUBA,2.840909090909091,115172.0,652.901.130.738,134709.0,206.323.735.184,923.064,981.613,"3,41",1.388.086,"91,6",1.2307692307692308,0.4615384615384615,3.692307692307693,485.0,6.0,26.0,17.0,28.0,58.0,87.0,66.0,73.0,91.0,89.0,98.0,227.0,335.0,164701.0,77178.0,87523.0,34.122440058044575,29.447301473579397,0.36429651307520905,1.5786182233259058,1.0321734537130922,1.7000503943509753,43.406152012231466,25.93603966957257
22.0,2017,1,1.0,1,0.0,0,6.0,1,0.0,0,2.0,DOCE DE OCTUBRE,12,BARRIOS UNIDOS,3.292222222222222,94134.0,336.255.107.979,98583.0,293.179.189.433,223.073,230.066,"3,36",1.462.840,"92,44",4.111111111111111,0.8888888888888888,4.222222222222222,392.0,2.0,26.0,22.0,16.0,37.0,71.0,53.0,93.0,75.0,72.0,57.0,170.0,288.0,64694.0,31352.0,33342.0,70.79481868488577,60.5929452499459,0.30914767984666275,4.018919838006616,3.40062447831329,2.473181438773302,91.86016841030875,50.98674344670386
105.0,2017,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,JARDIN BOTANICO,10,ENGATIVA,2.67,1601.0,161.705.211.764,2464.0,152.376.041.138,804.47,824.337,"3,41",1.089.512,"91,78",4.0,1.0,11.0,75.0,0.0,3.0,1.0,3.0,8.0,16.0,7.0,11.0,15.0,11.0,14.0,35.0,47.0,2269.0,1284.0,985.0,361.3926840017629,330.54208902600266,0.0,13.221683561040106,4.407227853680036,13.221683561040106,366.0436137071651,355.3299492385787
104.0,2017,1,0.0,0,0.0,0,0.0,0,0.0,0,3.0,PARQUE SIMON BOLIVAR - CAN,13,TEUSAQUILLO,4.0,3249.0,398.684.265.835,3404.0,853.808.462.411,137.53,139.298,"2,87",1.933.116,"96,03",3.5,0.8333333333333334,5.666666666666667,250.0,1.0,21.0,1.0,3.0,20.0,46.0,37.0,38.0,48.0,35.0,52.0,126.0,150.0,2912.0,1459.0,1453.0,947.8021978021977,858.5164835164835,3.4340659340659343,72.11538461538461,3.4340659340659343,10.302197802197803,1028.101439342015,867.1713695801789
74.0,2017,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,ENGATIVA,10,ENGATIVA,2.0016666666666665,118752.0,58.763.454.342,130828.0,222.634.971.795,804.4699999999999,824.337,"3,41",1.089.512,"91,78",0.0,0.0,2.5,192.0,14.0,33.0,14.0,39.0,34.0,34.0,40.0,47.0,54.0,29.0,54.0,106.0,186.0,133659.0,64801.0,68858.0,21.846639582818963,14.364913698291922,1.047441623833786,2.468969541893924,1.047441623833786,2.9178730949655467,28.70326075214889,15.393999244822677
47.0,2017,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,KENNEDY CENTRAL,8,KENNEDY,3.0,108199.0,337.213.395.794,96282.0,285.522.465.006,951.073,979.914,"3,72",999.300,"88,94",1.125,0.5,3.5,394.0,2.0,20.0,46.0,29.0,42.0,81.0,55.0,73.0,78.0,80.0,82.0,187.0,304.0,95340.0,45189.0,50151.0,51.499895112229915,41.325781413887135,0.20977554017201594,2.097755401720159,4.8248374239563665,3.0417453324942314,67.27300891809953,37.28739207593069
70.0,2017,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,JERUSALEM,19,CIUDAD BOLIVAR,1.1733333333333331,87775.0,537.476.344.439,98693.0,183.622.965.031,570.619,593.937,"4,09",505.335,"83,5",0.0,0.0,2.5555555555555554,120.0,14.0,22.0,13.0,18.0,20.0,32.0,27.0,31.0,35.0,15.0,27.0,64.0,123.0,93921.0,46228.0,47693.0,19.910350187923896,12.776695307758649,1.4906144525718423,2.3423941397557524,1.3841419916738535,1.916504296163797,26.607251016699838,13.419160044450967
66.0,2017,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,SAN FRANCISCO,19,CIUDAD BOLIVAR,1.8425,74646.0,178.603.384.328,76213.0,426.716.438.139,570.619,593.937,"4,09",505.335,"83,5",0.5,0.375,3.25,141.0,10.0,16.0,14.0,20.0,17.0,38.0,25.0,29.0,32.0,34.0,26.0,80.0,121.0,68241.0,33514.0,34727.0,29.454433551677145,20.662065327295906,1.4653947040635396,2.3446315265016633,2.0515525856889556,2.930789408127079,36.10431461478785,23.03683013217381
65.0,2017,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,ARBORIZADORA,19,CIUDAD BOLIVAR,2.463333333333334,58199.0,306.264.190.866,60752.0,198.364.685.823,570.619,593.937,"4,09",505.335,"83,5",1.5,0.5,3.5,147.0,5.0,12.0,19.0,22.0,20.0,33.0,22.0,28.0,37.0,35.0,30.0,71.0,134.0,75273.0,36121.0,39152.0,27.234200842267477,19.52891475030888,0.6642488010309141,1.5941971224741938,2.5241454439174733,2.922694724536022,37.09753329088342,18.13445034736412
79.0,2017,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CALANDAIMA,8,KENNEDY,2.1333333333333333,55758.0,318.934.387.072,68328.0,214.238.422.602,951.073,979.914,"3,72",999.300,"88,94",1.0,0.6666666666666666,7.333333333333333,188.0,2.0,14.0,48.0,26.0,36.0,43.0,36.0,44.0,28.0,48.0,43.0,95.0,183.0,114092.0,54197.0,59895.0,24.366300879991588,16.4779300915051,0.175297128633033,1.227079900431231,4.207131087192791,2.2788626722294287,33.76570658892559,15.86109024125553
59.0,2017,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ALFONSO LOPEZ,5,USME,1.0,40952.0,216.493.429.751,54095.0,249.869.014.788,298.992,314.431,"4,07",569.872,"82,91",0.0,0.0,1.5,65.0,15.0,18.0,5.0,16.0,11.0,19.0,18.0,12.0,19.0,26.0,14.0,44.0,75.0,47970.0,23806.0,24164.0,24.807171148634563,13.550135501355014,3.1269543464665417,3.75234521575985,1.0423181154888472,3.335417969564311,31.50466269007813,18.208905810296308
45.0,2017,1,0.0,0,0.0,0,1.0,1,1.0,1,0.0,CARVAJAL,8,KENNEDY,2.7914285714285714,105369.0,438.593.005.327,96337.0,219.650.105.747,951.073,979.914,"3,72",999.300,"88,94",1.2857142857142858,0.5714285714285714,5.0,408.0,11.0,29.0,42.0,21.0,53.0,78.0,58.0,64.0,73.0,86.0,99.0,187.0,324.0,91314.0,44167.0,47147.0,55.960750815866135,44.68099086667981,1.2046345576800928,3.17585474297479,4.599513765687627,2.2997568828438135,73.35793692123079,39.663181114386916
20.0,2017,1,1.0,1,0.0,0,6.0,1,16.0,1,14.0,LA ALHAMBRA,11,SUBA,4.996666666666667,38521.0,284.774.117.529,36637.0,128.652.843.587,923.064,981.613,"3,41",1.388.086,"91,6",5.5,1.0,4.333333333333333,261.0,0.0,4.0,2.0,4.0,23.0,50.0,35.0,50.0,41.0,28.0,44.0,103.0,168.0,39630.0,17827.0,21803.0,68.38253848094878,65.85919757759274,0.0,1.0093363613424173,0.5046681806712087,1.0093363613424173,94.23907555954452,47.241205338714856
51.0,2017,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LOS LIBERTADORES,4,SAN CRISTOBAL,1.68875,29305.0,364.939.485.846,73429.0,2.012.087.013,407.552,404.35,"3,73",706.208,"83,68",0.0,0.0,1.6666666666666667,84.0,5.0,17.0,2.0,13.0,14.0,23.0,14.0,14.0,23.0,18.0,15.0,63.0,58.0,72985.0,35428.0,37557.0,16.578749058025622,11.509214222100432,0.6850722751250257,2.3292457354250873,0.2740289100500103,1.7811879153250667,16.371231794061195,16.774502755811167
115.0,2017,1,0.0,0,0.0,0,0.0,0,0.0,0,3.0,CAPELLANIA,9,FONTIBON,3.314,15427.0,272.109.155.246,16657.0,612.144.048.771,301.375,317.179,"3,46",1.428.379,"90,03",1.2,0.6,5.2,176.0,4.0,6.0,2.0,5.0,19.0,37.0,21.0,28.0,35.0,20.0,33.0,72.0,121.0,17108.0,8053.0,9055.0,112.81271919569792,102.87584755669863,2.3380874444704234,3.5071311667056344,1.1690437222352117,2.922609305588029,150.25456351670186,79.51408061844285
43.0,2017,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,SAN RAFAEL,16,PUENTE ARANDA,3.0,76734.0,329.312.713.782,76749.0,23.305.811.403,253.638,250.71500000000003,"3,55",1.116.511,"90,43",1.5454545454545454,0.7272727272727273,2.8181818181818183,301.0,2.0,14.0,55.0,13.0,38.0,63.0,45.0,59.0,55.0,59.0,66.0,147.0,238.0,70973.0,33761.0,37212.0,54.24598086596311,42.41049413157116,0.2817973031998084,1.9725811223986585,7.74942583799473,1.8316824707987547,70.4955421936554,39.503386004514674
25.0,2017,1,2.0,1,1.0,1,3.0,1,0.0,0,6.0,LA FLORESTA,11,SUBA,4.04,25414.0,393.477.586.199,25324.0,643.594.473.694,923.064,981.613,"3,41",1.388.086,"91,6",4.8,1.0,5.0,191.0,2.0,11.0,6.0,6.0,22.0,34.0,28.0,30.0,25.0,36.0,41.0,85.0,131.0,39491.0,17913.0,21578.0,54.69600668506748,48.36545035577727,0.5064445063432175,2.7854447848876958,1.5193335190296522,1.5193335190296522,73.13124546418803,39.391973306145154
56.0,2017,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,DANUBIO,5,USME,1.508,29305.0,288.740.865.613,36193.0,125.347.688.223,298.992,314.431,"4,07",569.872,"82,91",0.8571428571428571,0.8571428571428571,1.1428571428571428,108.0,9.0,7.0,5.0,6.0,22.0,16.0,25.0,24.0,24.0,8.0,16.0,49.0,86.0,48373.0,23549.0,24824.0,27.908130568705683,22.326504454964546,1.860542037913712,1.447088251710665,1.033634465507618,1.2403613586091415,36.519597435135246,19.73896229455366
26.0,2017,1,0.0,0,1.0,1,2.0,1,0.0,0,5.0,LAS FERIAS,10,ENGATIVA,3.0646153846153847,110921.0,473.343.150.688,110859.0,234.204.297.324,804.47,824.337,"3,41",1.089.512,"91,78",1.4615384615384617,0.3846153846153846,5.3076923076923075,559.0,3.0,29.0,19.0,31.0,65.0,99.0,86.0,110.0,102.0,84.0,95.0,276.0,365.0,99412.0,47261.0,52151.0,64.47913732748562,56.23063614050618,0.30177443366997947,2.9171528588098012,1.9112380799098703,3.118335814589788,77.23069761536996,52.923242123832715
102.0,2017,1,1.0,1,1.0,1,1.0,1,0.0,0,8.0,LA SABANA,14,LOS MARTIRES,2.8186666666666667,50981.0,450.942.153.879,52197.0,11.575.098.835,94.842,94.944,"3,53",1.059.511,"89,78",8.733333333333333,1.0,6.266666666666667,1033.0,18.0,27.0,22.0,25.0,84.0,177.0,136.0,206.0,179.0,175.0,168.0,377.0,748.0,35219.0,16497.0,18722.0,319.42985320423634,293.3075896533121,5.110877651267781,7.666316476901673,6.2466282404384,7.098441182316363,453.41577256470873,201.36737528041877
2.0,2017,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LA ACADEMIA,11,SUBA,5.058,703.0,672.073.080.488,920.0,136.889.875.031,923.064,981.613,"3,41",1.388.086,"91,6",0.2,0.1333333333333333,6.333333333333333,30.0,1.0,0.0,0.0,0.0,3.0,7.0,2.0,1.0,2.0,9.0,7.0,12.0,19.0,3598.0,1764.0,1834.0,86.15897720956087,83.37965536409116,2.7793218454697053,0.0,0.0,0.0,107.70975056689343,65.43075245365321
116.0,2017,1,1.0,1,0.0,0,0.0,0,0.0,0,2.0,ALAMOS,10,ENGATIVA,3.155,12319.0,200.244.113.699,13641.0,681.218.526.129,804.47,824.337,"3,41",1.089.512,"91,78",1.5,0.5,8.5,116.0,0.0,9.0,9.0,5.0,16.0,26.0,12.0,21.0,23.0,17.0,24.0,50.0,89.0,11711.0,5519.0,6192.0,118.69182819571344,99.05217317052343,0.0,7.685082401161301,7.685082401161301,4.26949022286739,161.26109802500454,80.74935400516796
81.0,2017,1,0.0,0,0.0,0,0.0,0,1.0,1,0.0,GRAN BRITALIA,8,KENNEDY,2.0025,72551.0,179.902.103.852,70904.0,394.125.463.137,951.073,979.914,"3,72",999.300,"88,94",0.25,0.25,4.0,162.0,10.0,18.0,11.0,27.0,27.0,41.0,38.0,34.0,29.0,28.0,31.0,80.0,148.0,63663.0,31108.0,32555.0,35.81358088685736,25.44649168276707,1.5707710915288315,2.8273879647518965,1.7278482006817146,4.241081947127845,47.57618619004758,24.573798187682385
52.0,2017,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LA FLORA,5,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0.0,4.4,78.0,2.0,18.0,0.0,0.0,10.0,14.0,20.0,8.0,26.0,14.0,6.0,42.0,56.0,17893.0,8909.0,8984.0,54.77002179623316,43.592466327614154,1.1177555468619014,10.059799921757111,0.0,0.0,62.857784263104726,46.74977738201247
33.0,2017,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,SOSIEGO,4,SAN CRISTOBAL,2.8193333333333332,102994.0,23.491.634.485,46766.0,199.075.121.954,407.552,404.35,"3,73",706.208,"83,68",2.625,0.8125,1.875,163.0,4.0,6.0,14.0,7.0,21.0,29.0,25.0,26.0,32.0,30.0,31.0,90.0,104.0,41773.0,20155.0,21618.0,46.441481339621284,39.020419888444685,0.9575563162808512,1.436334474421277,3.3514471069829797,1.6757235534914898,51.60009923096006,41.63197335553705
19.0,2017,1,1.0,1,2.0,1,5.0,1,0.0,0,8.0,EL PRADO,11,SUBA,3.51625,86564.0,433.403.358.117,89013.0,205.381.426.639,923.064,981.613,"3,41",1.388.086,"91,6",3.125,1.0,4.25,303.0,3.0,8.0,7.0,8.0,30.0,57.0,47.0,50.0,58.0,41.0,46.0,140.0,189.0,96457.0,44191.0,52266.0,34.10846283836321,31.41296121587858,0.3110194179789958,0.8293851146106556,0.7257119752843235,0.8293851146106556,42.768889592903534,26.78605594459113
41.0,2017,1,0.0,0,0.0,0,1.0,1,0.0,0,1.0,MUZU,16,PUENTE ARANDA,3.0,58178.0,252.822.051.232,57052.0,225.660.695.821,253.63800000000003,250.715,"3,55",1.116.511,"90,43",2.6666666666666665,0.8888888888888888,2.4444444444444446,221.0,4.0,11.0,38.0,13.0,30.0,44.0,38.0,47.0,44.0,42.0,42.0,108.0,179.0,56520.0,26806.0,29714.0,50.77848549186129,39.10120311394196,0.7077140835102619,1.94621372965322,6.723283793347488,2.300070771408351,66.77609490412594,36.346503331762804
37.0,2017,1,0.0,0,0.0,0,1.0,1,0.0,0,3.0,SANTA ISABEL,14,LOS MARTIRES,3.0,43861.0,200.462.673.252,45086.0,224.909.701.485,94.842,94.944,"3,53",1.059.511,"89,78",5.714285714285714,1.0,5.857142857142857,234.0,1.0,9.0,27.0,7.0,27.0,44.0,47.0,40.0,46.0,31.0,43.0,100.0,177.0,37893.0,17125.0,20768.0,73.36447364948671,61.75283033805716,0.2639009843506716,2.3751088591560445,7.125326577468134,1.8473068904547014,103.35766423357664,48.15100154083205
107.0,2017,1,0.0,0,0.0,0,2.0,1,0.0,0,3.0,QUINTA PAREDES,13,TEUSAQUILLO,3.77,25931.0,173.955.954.056,27099.0,155.780.813.293,137.53,139.298,"2,87",1.933.116,"96,03",4.0,1.0,4.375,272.0,0.0,9.0,9.0,7.0,25.0,44.0,37.0,47.0,52.0,35.0,57.0,120.0,177.0,25370.0,11184.0,14186.0,117.0674024438313,107.21324398896333,0.0,3.5474970437524633,3.5474970437524633,2.7591643673630273,158.2618025751073,84.59044128013534
73.0,2017,1,0.0,0,0.0,0,1.0,1,0.0,0,3.0,GARCES NAVAS,10,ENGATIVA,2.775714285714286,136527.0,555.040.743.711,149186.0,268.783.871.617,804.47,824.3370000000001,"3,41",1.089.512,"91,78",0.5714285714285714,0.2857142857142857,5.714285714285714,400.0,1.0,25.0,35.0,49.0,42.0,80.0,73.0,96.0,76.0,65.0,78.0,183.0,327.0,157669.0,74414.0,83255.0,32.346244347335244,25.3696034096747,0.06342400852418674,1.5856002131046687,2.2198402983465364,3.1077764176851503,43.94334399440965,21.980661822112783
31.0,2017,1,0.0,0,0.0,0,1.0,1,1.0,1,3.0,SANTA CECILIA,10,ENGATIVA,3.318333333333334,68227.0,308.579.767.892,65210.0,211.322.992.578,804.4699999999999,824.337,"3,41",1.089.512,"91,78",1.6666666666666667,0.6666666666666666,6.333333333333333,349.0,2.0,22.0,22.0,22.0,38.0,55.0,43.0,67.0,74.0,66.0,74.0,154.0,263.0,65292.0,30527.0,34765.0,63.86693622495864,53.452184034797526,0.30631624088709186,3.3694786497580105,3.3694786497580105,3.3694786497580105,86.15324139286533,44.29742557169567
58.0,2017,1,0.0,0,0.0,0,0.0,0,1.0,1,0.0,COMUNEROS,5,USME,1.5654545454545454,77969.0,493.035.619.032,86795.0,176.042.047.774,298.992,314.431,"4,07",569.872,"82,91",0.0,0.0,2.636363636363636,111.0,6.0,23.0,10.0,24.0,26.0,24.0,23.0,30.0,24.0,23.0,24.0,61.0,113.0,91084.0,44685.0,46399.0,19.10324535593518,12.186553071889684,0.6587325984805235,2.525141627508673,1.0978876641342057,2.634930393922094,25.28812800716124,13.146835061100454
13.0,2017,1,4.0,1,1.0,1,5.0,1,0.0,0,2.0,LOS CEDROS,1,USAQUEN,4.381666666666667,95424.0,672.263.207.867,102364.0,152.267.740.971,425.192,430.156,"3,12",1.867.529,"93,6",1.1111111111111112,0.2777777777777778,4.888888888888889,508.0,0.0,9.0,16.0,2.0,53.0,81.0,70.0,80.0,113.0,67.0,71.0,212.0,323.0,121615.0,53809.0,67806.0,43.99128396990503,41.77116309665749,0.0,0.7400402910825145,1.3156271841466924,0.16445339801833656,60.027133007489454,31.265669704745896
63.0,2017,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,EL MOCHUELO,19,CIUDAD BOLIVAR,,399.0,316.734.955.971,1466.0,462.847.555.145,570.619,593.937,"4,09",505.335,"83,5",0.5,0.5,1.5,6.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,5.0,3.0,47.0,26.0,21.0,1702.127659574468,1276.5957446808509,425.531914893617,0.0,0.0,0.0,1153.8461538461538,2380.9523809523807
87.0,2017,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,TINTAL SUR,7,BOSA,1.765,26624.0,576.903.769.222,42439.0,735.633.952.561,508.828,546.809,"3,98",703.807,"85,4",0.0,0.0,5.875,94.0,6.0,11.0,6.0,12.0,11.0,22.0,12.0,22.0,28.0,18.0,16.0,45.0,84.0,89932.0,42405.0,47527.0,14.344171151536717,10.452341769336831,0.667170751234266,1.2231463772628206,0.667170751234266,1.334341502468532,19.808984789529536,9.468302228207124
77.0,2017,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,ZONA FRANCA,9,FONTIBON,2.045,31542.0,490.212.344.089,39664.0,809.118.751.869,301.375,317.179,"3,46",1.428.379,"90,03",0.0,0.0,1.4444444444444444,128.0,0.0,13.0,11.0,9.0,17.0,31.0,20.0,25.0,28.0,22.0,18.0,70.0,91.0,54829.0,25617.0,29212.0,29.36402268872312,23.34530996370534,0.0,2.3710080431888234,2.0062375750059274,1.6414671068230315,35.52328531834329,23.962755032178556
39.0,2017,1,1.0,1,0.0,0,3.0,1,0.0,0,0.0,QUIROGA,18,RAFAEL URIBE URIBE,3.0,94032.0,384.046.822.311,87121.0,226.849.943.649,378.164,378.78,"3,72",591.317,"87,06",3.0,1.0,4.6,457.0,7.0,27.0,42.0,45.0,56.0,97.0,84.0,101.0,88.0,79.0,73.0,207.0,371.0,87655.0,42225.0,45430.0,65.94033426501626,52.13621584621527,0.7985853630711311,3.0802578289886484,4.791512178426786,5.133763048314414,87.86264061574896,45.56460488663878
