codigo_upz,year,quarter,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,male_index,female_index
19.0,2020,4,2.0,1,6.0,1,8.0,1,2.0,1,12.0,3.51625,692512.0,712104.0,25.0,8,34.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL PRADO,16.0,0.0,4.0,12.0,100375.0,46114.0,54261.0,1.594022415940224,1.594022415940224,2.6022466062367178,0.737177715117672
41.0,2020,4,0.0,0,0.0,0,1.0,1,0.0,0,3.0,3.0,523602.0,513468.0,24.0,8,22.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,MUZU,14.0,0.0,6.0,8.0,58670.0,27784.0,30886.0,2.386228055224135,2.386228055224135,2.879355024474518,1.942627727773101
37.0,2020,4,0.0,0,1.0,1,1.0,1,0.0,0,8.0,3.0,307027.0,315602.0,40.0,7,41.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,SANTA ISABEL,18.0,0.0,5.0,13.0,44480.0,20483.0,23997.0,4.046762589928058,4.046762589928058,6.346726553727481,2.083593782556153
107.0,2020,4,1.0,1,1.0,1,3.0,1,1.0,1,6.0,3.77,207448.0,216792.0,32.0,8,35.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,QUINTA PAREDES,5.0,0.0,0.0,5.0,26931.0,12057.0,14874.0,1.856596487319446,1.856596487319446,4.14696856597827,0.0
73.0,2020,4,1.0,1,0.0,0,4.0,1,2.0,1,4.0,2.775714285714286,955689.0,1044302.0,4.0,2,40.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,GARCES NAVAS,26.0,0.0,10.0,16.0,167992.0,79269.0,88723.0,1.5476927472736797,1.5476927472736797,2.0184435277346755,1.127103456826302
31.0,2020,4,0.0,0,1.0,1,3.0,1,1.0,1,9.0,3.318333333333334,409362.0,391260.0,10.0,4,38.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,SANTA CECILIA,26.0,0.0,6.0,20.0,67651.0,31657.0,35994.0,3.843254349529201,3.843254349529201,6.3177180402438635,1.666944490748458
58.0,2020,4,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.5654545454545454,857659.0,954745.0,0.0,0,29.0,314.431,"4,07",569.872,"82,91",USME,COMUNEROS,8.0,0.0,4.0,4.0,95714.0,46919.0,48795.0,0.8358233905175836,0.8358233905175836,0.8525330889405146,0.8197561225535402
13.0,2020,4,3.0,1,1.0,1,8.0,1,3.0,1,5.0,4.381666666666667,1717632.0,1842552.0,20.0,5,88.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LOS CEDROS,24.0,0.0,13.0,11.0,128724.0,57206.0,71518.0,1.8644541810385011,1.8644541810385011,1.9228752228787191,1.817724209289969
63.0,2020,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1596.0,5864.0,2.0,2,6.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL MOCHUELO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,2020,4,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.765,212992.0,339512.0,0.0,0,47.0,546.809,"3,98",703.807,"85,4",BOSA,TINTAL SUR,6.0,0.0,2.0,4.0,110561.0,51998.0,58563.0,0.5426868425575022,0.5426868425575022,0.7692603561675448,0.3415125591243618
77.0,2020,4,1.0,1,0.0,0,0.0,0,0.0,0,1.0,2.045,283878.0,356976.0,0.0,0,13.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,ZONA FRANCA,5.0,0.0,0.0,5.0,61591.0,28838.0,32753.0,0.8118069198421848,0.8118069198421848,1.7338234274221513,0.0
39.0,2020,4,1.0,1,2.0,1,6.0,1,0.0,0,2.0,3.0,1410480.0,1306815.0,45.0,15,69.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,QUIROGA,25.0,0.0,8.0,17.0,91627.0,44208.0,47419.0,2.7284534034727757,2.7284534034727757,3.8454578356858486,1.6870874543959173
108.0,2020,4,0.0,0,0.0,0,1.0,1,1.0,1,7.0,2.685714285714286,33520.0,33976.0,48.0,8,66.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,ZONA INDUSTRIAL,12.0,0.0,3.0,9.0,6407.0,3194.0,3213.0,18.729514593413455,18.729514593413455,28.17783343769568,9.337068160597573
61.0,2020,4,0.0,0,0.0,0,0.0,0,5.0,1,0.0,1.2366666666666666,79500.0,134960.0,0.0,0,65.0,314.431,"4,07",569.872,"82,91",USME,CIUDAD USME,3.0,0.0,3.0,0.0,25997.0,12622.0,13375.0,1.1539793053044582,1.1539793053044582,0.0,2.2429906542056073
1.0,2020,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.0,52488.0,63828.0,3.0,3,83.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,PASEO DE LOS LIBERTADORES,2.0,0.0,0.0,2.0,2574.0,1275.0,1299.0,7.77000777000777,7.77000777000777,15.686274509803921,0.0
46.0,2020,4,0.0,0,0.0,0,4.0,1,1.0,1,3.0,2.72,884656.0,1003288.0,18.0,6,40.0,979.914,"3,72",999.300,"88,94",KENNEDY,CASTILLA,29.0,0.0,15.0,14.0,143736.0,68336.0,75400.0,2.0175877998552902,2.0175877998552902,2.04870053851557,1.9893899204244032
85.0,2020,4,1.0,1,1.0,1,4.0,1,2.0,1,1.0,1.9988888888888892,2537808.0,2654832.0,17.0,6,39.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA CENTRAL,33.0,0.0,11.0,22.0,235571.0,113527.0,122044.0,1.4008515479409605,1.4008515479409605,1.9378650012772292,0.9013142800957031
60.0,2020,4,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,2020,4,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,2020,4,1.0,1,4.0,1,8.0,1,2.0,1,6.0,3.001818181818182,1427481.0,1341120.0,25.0,7,42.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOYACA REAL,29.0,0.0,9.0,20.0,128700.0,61151.0,67549.0,2.253302253302253,2.253302253302253,3.2705924678255465,1.3323661342136819
72.0,2020,4,0.0,0,0.0,0,1.0,1,0.0,0,5.0,3.0,331356.0,345116.0,4.0,2,21.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOLIVIA,17.0,0.0,7.0,10.0,83848.0,38193.0,45655.0,2.0274782940559106,2.0274782940559106,2.6182808368025556,1.5332384185740884
57.0,2020,4,0.0,0,2.0,1,0.0,0,0.0,0,0.0,1.7740000000000002,1391324.0,1519562.0,3.0,3,23.0,314.431,"4,07",569.872,"82,91",USME,GRAN YOMASA,14.0,0.0,3.0,11.0,127216.0,62013.0,65203.0,1.100490504339077,1.100490504339077,1.7738216180478286,0.46010152907074825
23.0,2020,4,0.0,0,0.0,0,5.0,1,26.0,1,6.0,3.5728571428571425,209118.0,255647.0,7.0,5,41.0,981.613,"3,41",1.388.086,"91,6",SUBA,CASA BLANCA SUBA,6.0,0.0,3.0,3.0,57665.0,26781.0,30884.0,1.0404924997832308,1.0404924997832308,1.120197154699227,0.9713767646677892
88.0,2020,4,0.0,0,0.0,0,0.0,0,0.0,0,20.0,5.9375,358776.0,369156.0,3.0,2,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,EL REFUGIO,9.0,0.0,5.0,4.0,38690.0,17433.0,21257.0,2.3261824760920136,2.3261824760920136,2.2944989387942405,2.352166345203933
9.0,2020,4,0.0,0,2.0,1,4.0,1,1.0,1,0.0,2.7445454545454546,927663.0,1059410.0,9.0,4,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,VERBENAL,7.0,0.0,2.0,5.0,125093.0,59368.0,65725.0,0.5595836697497062,0.5595836697497062,0.8422045546422315,0.304298212248003
109.0,2020,4,0.0,0,0.0,0,1.0,1,0.0,0,9.0,4.123333333333334,44058.0,53832.0,12.0,3,32.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,5.0,0.0,2.0,3.0,23397.0,10426.0,12971.0,2.1370261144591187,2.1370261144591187,2.877421830040284,1.541901164135379
49.0,2020,4,0.0,0,1.0,1,0.0,0,0.0,0,2.0,2.3333333333333335,124191.0,114375.0,10.0,3,11.0,546.809,"3,98",703.807,"85,4",BOSA,APOGEO,9.0,0.0,4.0,5.0,36178.0,17354.0,18824.0,2.4876997070042566,2.4876997070042566,2.881180131381814,2.124946876328092
14.0,2020,4,1.0,1,0.0,0,1.0,1,0.0,0,19.0,4.66,375100.0,457974.0,0.0,0,45.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,USAQUEN,11.0,0.0,3.0,8.0,41354.0,19655.0,21699.0,2.6599603424094407,2.6599603424094407,4.070211142203002,1.3825521913452232
32.0,2020,4,0.0,0,0.0,0,1.0,1,0.0,0,0.0,1.7457142857142858,1408200.0,1428675.0,0.0,0,47.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SAN BLAS,7.0,0.0,2.0,5.0,102691.0,49503.0,53188.0,0.6816566203464763,0.6816566203464763,1.0100397955679454,0.3760246672181695
92.0,2020,4,0.0,0,0.0,0,0.0,0,0.0,0,11.0,2.5425,132324.0,86100.0,26.0,6,25.0,96.241,"3,18",896.890,"88,28",SANTA FE,LA MACARENA,1.0,0.0,0.0,1.0,12322.0,6030.0,6292.0,0.8115565654926148,0.8115565654926148,1.658374792703151,0.0
11.0,2020,4,1.0,1,1.0,1,5.0,1,4.0,1,4.0,2.3000000000000003,373404.0,436080.0,0.0,0,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SAN CRISTOBAL NORTE,11.0,0.0,2.0,9.0,69775.0,33172.0,36603.0,1.576495879613042,1.576495879613042,2.7131315567345955,0.5464033002759336
36.0,2020,4,1.0,1,0.0,0,1.0,1,0.0,0,2.0,2.97,350595.0,343350.0,26.0,7,19.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,SAN JOSE,11.0,0.0,3.0,8.0,48165.0,22814.0,25351.0,2.283816048998235,2.283816048998235,3.5066187428771807,1.1833852707979962
53.0,2020,4,0.0,0,1.0,1,1.0,1,0.0,0,2.0,2.442857142857143,479920.0,461139.0,21.0,6,14.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARCO FIDEL SUAREZ,4.0,0.0,1.0,3.0,46703.0,22454.0,24249.0,0.8564760293771277,0.8564760293771277,1.3360648436804132,0.4123881397171017
50.0,2020,4,0.0,0,1.0,1,0.0,0,1.0,1,1.0,1.9327272727272728,215222.0,1432186.0,1.0,1,21.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LA GLORIA,8.0,0.0,3.0,5.0,95816.0,46487.0,49329.0,0.8349336227769892,0.8349336227769892,1.0755695140576935,0.6081615277017576
110.0,2020,4,3.0,1,1.0,1,0.0,0,0.0,0,9.0,4.074999999999999,71780.0,82212.0,7.0,2,29.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CIUDAD SALITRE OCCIDENTAL,6.0,0.0,2.0,4.0,44709.0,21075.0,23634.0,1.342011675501577,1.342011675501577,1.8979833926453142,0.8462384700008462
10.0,2020,4,0.0,0,1.0,1,1.0,1,21.0,1,2.0,2.87125,122265.0,153495.0,5.0,2,29.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LA URIBE,6.0,0.0,2.0,4.0,34511.0,15833.0,18678.0,1.7385761061690475,1.7385761061690475,2.526368976188972,1.0707784559374665
42.0,2020,4,0.0,0,2.0,1,1.0,1,6.0,1,1.0,2.4250000000000003,2179040.0,2310720.0,35.0,13,66.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,VENECIA,26.0,0.0,4.0,22.0,137756.0,67031.0,70725.0,1.8873951043874677,1.8873951043874677,3.2820635228476376,0.5655708731000353
103.0,2020,4,0.0,0,0.0,0,0.0,0,0.0,0,3.0,3.0,10953.0,12423.0,5.0,2,15.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,PARQUE SALITRE,2.0,0.0,0.0,2.0,1325.0,693.0,632.0,15.094339622641508,15.094339622641508,28.86002886002886,0.0
21.0,2020,4,1.0,1,0.0,0,6.0,1,0.0,0,21.0,3.762,225860.0,233125.0,52.0,5,22.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ANDES,5.0,0.0,1.0,4.0,28891.0,12886.0,16005.0,1.7306427607213317,1.7306427607213317,3.104144032283098,0.6248047485160888
55.0,2020,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.5539999999999998,379860.0,395955.0,0.0,0,7.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,DIANA TURBAY,5.0,0.0,1.0,4.0,74601.0,36055.0,38546.0,0.670232302516052,0.670232302516052,1.109416169740674,0.2594302910807866
113.0,2020,4,0.0,0,0.0,0,3.0,1,0.0,0,5.0,3.2925,104270.0,104965.0,8.0,3,26.0,979.914,"3,72",999.300,"88,94",KENNEDY,BAVARIA,8.0,0.0,5.0,3.0,40752.0,19017.0,21735.0,1.9630938358853554,1.9630938358853554,1.5775358889414735,2.3004370830457788
60.0,2020,4,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,2020,4,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,2020,4,0.0,0,1.0,1,4.0,1,0.0,0,23.0,3.05,275954.0,520674.0,22.0,10,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,PARDO RUBIO,8.0,0.0,0.0,8.0,49381.0,24226.0,25155.0,1.6200562969563193,1.6200562969563193,3.302237265747544,0.0
67.0,2020,4,0.0,0,1.0,1,1.0,1,0.0,0,0.0,1.256470588235294,2609568.0,2765373.0,2.0,1,30.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,LUCERO,10.0,0.0,2.0,8.0,159884.0,79445.0,80439.0,0.6254534537539717,0.6254534537539717,1.006985965133111,0.24863561207871804
83.0,2020,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,24432.0,29572.0,1.0,1,11.0,979.914,"3,72",999.300,"88,94",KENNEDY,LAS MARGARITAS,3.0,0.0,1.0,2.0,31532.0,15032.0,16500.0,0.9514144361283775,0.9514144361283775,1.3304949441192122,0.6060606060606061
101.0,2020,4,1.0,1,0.0,0,3.0,1,0.0,0,17.0,3.8711111111111105,267970.0,273160.0,65.0,10,59.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,TEUSAQUILLO,28.0,0.0,13.0,15.0,26970.0,12636.0,14334.0,10.381905821282906,10.381905821282906,11.870845204178536,9.069345611832007
54.0,2020,4,0.0,0,0.0,0,0.0,0,0.0,0,2.0,1.83,984621.0,1061115.0,21.0,8,28.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARRUECOS,5.0,0.0,0.0,5.0,118698.0,62340.0,56358.0,0.4212370890832196,0.4212370890832196,0.8020532563362207,0.0
78.0,2020,4,0.0,0,1.0,1,0.0,0,0.0,0,2.0,1.956,79812.0,176088.0,0.0,0,25.0,979.914,"3,72",999.300,"88,94",KENNEDY,TINTAL NORTE,3.0,0.0,0.0,3.0,30113.0,14147.0,15966.0,0.9962474678710191,0.9962474678710191,2.1205909380080583,0.0
100.0,2020,4,1.0,1,2.0,1,2.0,1,1.0,1,9.0,3.59625,300195.0,309096.0,38.0,9,56.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,GALERIAS,22.0,0.0,8.0,14.0,35859.0,16599.0,19260.0,6.135140411054408,6.135140411054408,8.434243026688355,4.153686396677051
34.0,2020,4,0.0,0,2.0,1,2.0,1,1.0,1,2.0,2.346363636363636,864012.0,1108236.0,26.0,12,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,20 DE JULIO,18.0,0.0,9.0,9.0,80223.0,38862.0,41361.0,2.2437455592535804,2.2437455592535804,2.3158869847151458,2.175962863567128
106.0,2020,4,0.0,0,0.0,0,3.0,1,1.0,1,1.0,4.164,167560.0,168920.0,17.0,5,30.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,LA ESMERALDA,8.0,0.0,6.0,2.0,38073.0,16960.0,21113.0,2.1012265910225096,2.1012265910225096,1.179245283018868,2.841850992279638
91.0,2020,4,2.0,1,1.0,1,0.0,0,1.0,1,14.0,3.3285714285714287,96894.0,41153.0,42.0,7,37.0,96.241,"3,18",896.890,"88,28",SANTA FE,SAGRADO CORAZON,13.0,0.0,6.0,7.0,10950.0,5474.0,5476.0,11.87214611872146,11.87214611872146,12.787723785166241,10.95690284879474
95.0,2020,4,0.0,0,0.0,0,1.0,1,0.0,0,11.0,2.0,260205.0,69723.0,19.0,3,15.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS CRUCES,9.0,0.0,3.0,6.0,21017.0,10622.0,10395.0,4.282247704239425,4.282247704239425,5.64865373752589,2.886002886002886
40.0,2020,4,1.0,1,0.0,0,3.0,1,0.0,0,2.0,3.0,1219392.0,1267944.0,21.0,8,62.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,CIUDAD MONTES,19.0,0.0,4.0,15.0,101113.0,47645.0,53468.0,1.8790857753206807,1.8790857753206807,3.14828418511911,0.7481110196753198
117.0,2020,4,0.0,0,0.0,0,0.0,0,0.0,0,5.0,3.0,824.0,1670.0,1.0,1,17.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,AEROPUERTO EL DORADO,7.0,0.0,3.0,4.0,823.0,550.0,273.0,85.05467800729039,85.05467800729039,72.72727272727273,109.8901098901099
64.0,2020,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,5590.0,25895.0,0.0,0,7.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,MONTE BLANCO,1.0,0.0,1.0,0.0,6009.0,3047.0,2962.0,1.6641704110500917,1.6641704110500917,0.0,3.37609723160027
48.0,2020,4,0.0,0,1.0,1,0.0,0,0.0,0,3.0,2.7455555555555557,1310472.0,1325682.0,5.0,3,18.0,979.914,"3,72",999.300,"88,94",KENNEDY,TIMIZA,27.0,0.0,8.0,19.0,142922.0,68552.0,74370.0,1.8891423293824605,1.8891423293824605,2.7716186252771617,1.0757025682398818
98.0,2020,4,0.0,0,3.0,1,8.0,1,1.0,1,22.0,3.0542105263157895,1522242.0,1559634.0,99.0,19,81.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ALCAZARES,26.0,0.0,11.0,15.0,40934.0,19897.0,21037.0,6.351688083255973,6.351688083255973,7.538824948484696,5.228882445215573
28.0,2020,4,1.0,1,8.0,1,15.0,1,8.0,1,7.0,2.287857142857143,3797108.0,4228084.0,17.0,6,49.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL RINCON,31.0,0.0,14.0,17.0,273387.0,131109.0,142278.0,1.1339237052237305,1.1339237052237305,1.2966310474490692,0.9839890917780683
17.0,2020,4,0.0,0,0.0,0,3.0,1,0.0,0,2.0,4.285,226840.0,238870.0,6.0,2,32.0,981.613,"3,41",1.388.086,"91,6",SUBA,SAN JOSE DE BAVARIA,16.0,0.0,7.0,9.0,48738.0,22678.0,26060.0,3.2828593705117157,3.2828593705117157,3.968603933327454,2.6861089792785875
24.0,2020,4,2.0,1,2.0,1,14.0,1,1.0,1,8.0,4.819999999999999,859833.0,845949.0,36.0,12,69.0,981.613,"3,41",1.388.086,"91,6",SUBA,NIZA,14.0,0.0,4.0,10.0,79808.0,36623.0,43185.0,1.7542101042502005,1.7542101042502005,2.7305245337629356,0.9262475396549728
44.0,2020,4,1.0,1,2.0,1,2.0,1,0.0,0,5.0,3.22875,673424.0,676672.0,20.0,7,33.0,979.914,"3,72",999.300,"88,94",KENNEDY,AMERICAS,19.0,0.0,2.0,17.0,80223.0,37941.0,42282.0,2.368398090323224,2.368398090323224,4.480640995229435,0.4730145215458114
62.0,2020,4,0.0,0,1.0,1,2.0,1,0.0,0,1.0,2.024,338366.0,403893.0,26.0,7,26.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,TUNJUELITO,4.0,0.0,1.0,3.0,40735.0,20271.0,20464.0,0.9819565484227323,0.9819565484227323,1.479946721918011,0.48866301798279904
69.0,2020,4,1.0,1,1.0,1,2.0,1,1.0,1,1.0,1.3691666666666666,1779216.0,1964304.0,13.0,6,22.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ISMAEL PERDOMO,12.0,0.0,5.0,7.0,162581.0,79637.0,82944.0,0.7380936271766074,0.7380936271766074,0.8789884099099664,0.6028163580246914
93.0,2020,4,5.0,1,5.0,1,5.0,1,0.0,0,8.0,2.932857142857143,332178.0,96411.0,80.0,7,52.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS NIEVES,47.0,0.0,20.0,27.0,17187.0,8904.0,8283.0,27.34625007272939,27.34625007272939,30.32345013477089,24.145840878908608
18.0,2020,4,0.0,0,1.0,1,5.0,1,4.0,1,6.0,3.272,300834.0,346380.0,10.0,3,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,BRITALIA,10.0,0.0,0.0,10.0,89574.0,41579.0,47995.0,1.1163953825886976,1.1163953825886976,2.4050602467591813,0.0
15.0,2021,1,0.0,0,0.0,0,0.0,0,1.0,1,12.0,5.395,175550.0,49356.0,6.0,2,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,COUNTRY CLUB,5.0,0.0,1.0,4.0,24914.0,11228.0,13686.0,2.006903748896203,2.006903748896203,3.562522265764161,0.7306736811340055
86.0,2021,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.568,321440.0,368145.0,0.0,0,33.0,546.809,"3,98",703.807,"85,4",BOSA,EL PORVENIR,10.0,0.0,4.0,6.0,146365.0,69893.0,76472.0,0.6832234482287431,0.6832234482287431,0.8584550670310332,0.5230672664504655
71.0,2021,1,0.0,0,0.0,0,4.0,1,0.0,0,4.0,2.105,2325960.0,2670912.0,0.0,0,22.0,981.613,"3,41",1.388.086,"91,6",SUBA,TIBABUYES,23.0,0.0,9.0,14.0,300941.0,145773.0,155168.0,0.7642694082893325,0.7642694082893325,0.9603973300954223,0.5800164982470613
29.0,2021,1,2.0,1,2.0,1,3.0,1,0.0,0,5.0,2.713333333333334,1291554.0,1329381.0,30.0,9,32.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,MINUTO DE DIOS,25.0,0.0,11.0,14.0,108721.0,51115.0,57606.0,2.2994637650499903,2.2994637650499903,2.738922038540546,1.909523313543728
80.0,2021,1,0.0,0,1.0,1,1.0,1,0.0,0,1.0,2.0025,247816.0,277108.0,11.0,4,19.0,979.914,"3,72",999.300,"88,94",KENNEDY,CORABASTOS,11.0,0.0,2.0,9.0,57214.0,28591.0,28623.0,1.9226063550879156,1.9226063550879156,3.147843727046973,0.6987387765084023
99.0,2021,1,7.0,1,3.0,1,1.0,1,0.0,0,16.0,3.692,79566.0,121692.0,22.0,6,62.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHAPINERO,28.0,0.0,11.0,17.0,24681.0,12298.0,12383.0,11.344759126453548,11.344759126453548,13.82338591640917,8.883146248889606
3.0,2021,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.0,0.0,1169.0,0.0,0,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,GUAYMARAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,2021,1,12.0,1,3.0,1,7.0,1,0.0,0,15.0,5.211875,94384.0,420656.0,63.0,15,98.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHICO LAGO,35.0,0.0,16.0,19.0,36082.0,16937.0,19145.0,9.700127487389834,9.700127487389834,11.21804333707268,8.35727343954035
94.0,2021,1,4.0,1,0.0,0,0.0,0,1.0,1,6.0,2.40875,203598.0,216855.0,43.0,8,36.0,22.115,"2,83",1.050.888,"88,9",CANDELARIA,LA CANDELARIA,14.0,0.0,5.0,9.0,17361.0,9066.0,8295.0,8.064051609930305,8.064051609930305,9.927200529450694,6.027727546714888
76.0,2021,1,0.0,0,0.0,0,1.0,1,0.0,0,1.0,2.186666666666667,120020.0,128536.0,0.0,0,21.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON SAN PABLO,8.0,0.0,3.0,5.0,33840.0,16586.0,17254.0,2.3640661938534278,2.3640661938534278,3.0145906185939952,1.7387272516517909
114.0,2021,1,0.0,0,0.0,0,2.0,1,0.0,0,8.0,3.8,191930.0,197050.0,9.0,4,24.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,MODELIA,7.0,0.0,4.0,3.0,43500.0,20076.0,23424.0,1.6091954022988506,1.6091954022988506,1.4943215780035863,1.7076502732240437
89.0,2021,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0666666666666664,28245.0,48603.0,0.0,0,3.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,SAN ISIDRO - PATIOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,2021,1,0.0,0,5.0,1,5.0,1,0.0,0,4.0,3.008,1246305.0,1155330.0,52.0,15,75.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,RESTREPO,26.0,0.0,9.0,17.0,55198.0,26255.0,28943.0,4.710315591144607,4.710315591144607,6.474957151018853,3.1095601699892894
52.0,2021,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,4.0,0.0,2.0,2.0,19494.0,9683.0,9811.0,2.0519134092541296,2.0519134092541296,2.0654755757513166,2.038528182652125
96.0,2021,1,0.0,0,0.0,0,1.0,1,0.0,0,4.0,1.7264285714285716,628474.0,648214.0,4.0,2,16.0,96.241,"3,18",896.890,"88,28",SANTA FE,LOURDES,6.0,0.0,2.0,4.0,45879.0,22331.0,23548.0,1.307787876806382,1.307787876806382,1.79123191975281,0.8493290300662476
84.0,2021,1,0.0,0,0.0,0,4.0,1,0.0,0,1.0,1.98,990222.0,1073760.0,1.0,1,30.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA OCCIDENTAL,15.0,0.0,9.0,6.0,199961.0,97662.0,102299.0,0.7501462785243123,0.7501462785243123,0.61436382625791,0.8797739958357365
