codigo_upz,year,quarter,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,nombre_upz,codigo_localidad,nombre_localidad,estrato_mean,poblacion_2005,area_urbana_2009,poblacion_urbana_2009,densidad_urbana_2009,poblacion_por_localidad_2005,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,num_est_transmi,acceso_transmi,accesibilidad_arterial,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,dia_Domingo,dia_Jueves,dia_Lunes,dia_Martes,dia_Miércoles,dia_Sábado,dia_Viernes,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
102.0,2015,1,1.0,1,0.0,0,0.0,0,0.0,0,8.0,LA SABANA,14,LOS MARTIRES,2.8186666666666667,50981.0,450.942.153.879,52197.0,11.575.098.835,94.842,94.944,"3,53",1.059.511,"89,78",8.733333333333333,1.0,6.266666666666667,372.0,22.0,12.0,3.0,14.0,36.0,60.0,69.0,50.0,64.0,68.0,76.0,123.0,299.0,36187.0,17240.0,18947.0,116.8928068090751,102.7993478320944,6.079531323403431,3.31610799458369,0.8290269986459226,3.8687926603476384,173.4338747099768,64.91792895972976
2.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LA ACADEMIA,11,SUBA,5.058,703.0,672.073.080.488,920.0,136.889.875.031,923.064,981.613,"3,41",1.388.086,"91,6",0.2,0.1333333333333333,6.333333333333333,12.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,5.0,2.0,4.0,9.0,2791.0,1390.0,1401.0,46.57828735220351,42.99534217126478,0.0,0.0,0.0,3.582945180938731,64.74820143884892,28.551034975017846
116.0,2015,1,1.0,1,0.0,0,0.0,0,0.0,0,0.0,ALAMOS,10,ENGATIVA,3.155,12319.0,200.244.113.699,13641.0,681.218.526.129,804.47,824.337,"3,41",1.089.512,"91,78",1.5,0.5,8.5,19.0,0.0,4.0,5.0,1.0,8.0,5.0,2.0,2.0,6.0,3.0,3.0,15.0,14.0,11648.0,5508.0,6140.0,24.896978021978022,16.311813186813186,0.0,3.4340659340659343,4.292582417582418,0.8585164835164836,25.417574437182278,24.429967426710096
81.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,GRAN BRITALIA,8,KENNEDY,2.0025,72551.0,179.902.103.852,70904.0,394.125.463.137,951.073,979.914,"3,72",999.300,"88,94",0.25,0.25,4.0,30.0,1.0,14.0,4.0,7.0,6.0,7.0,7.0,8.0,8.0,10.0,10.0,18.0,38.0,65203.0,31845.0,33358.0,8.5885618759873,4.601015290707483,0.15336717635691607,2.147140468996825,0.6134687054276643,1.0735702344984126,11.932799497566338,5.396006954853409
52.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LA FLORA,5,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0.0,4.4,12.0,2.0,2.0,0.0,0.0,6.0,2.0,4.0,2.0,0.0,2.0,0.0,4.0,12.0,17505.0,8720.0,8785.0,9.140245644101684,6.855184233076264,1.1425307055127105,1.1425307055127105,0.0,0.0,13.761467889908257,4.553215708594195
33.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,SOSIEGO,4,SAN CRISTOBAL,2.8193333333333332,102994.0,23.491.634.485,46766.0,199.075.121.954,407.552,404.35,"3,73",706.208,"83,68",2.625,0.8125,1.875,84.0,0.0,15.0,6.0,6.0,24.0,17.0,13.0,18.0,16.0,12.0,11.0,39.0,72.0,41555.0,20046.0,21509.0,26.711587053302853,20.214173986283242,0.0,3.609673926122007,1.443869570448803,1.443869570448803,35.917390002993116,18.13194476730671
19.0,2015,1,1.0,1,0.0,0,2.0,1,0.0,0,8.0,EL PRADO,11,SUBA,3.51625,86564.0,433.403.358.117,89013.0,205.381.426.639,923.064,981.613,"3,41",1.388.086,"91,6",3.125,1.0,4.25,76.0,1.0,9.0,8.0,4.0,13.0,11.0,13.0,11.0,17.0,18.0,15.0,46.0,52.0,96569.0,44374.0,52195.0,10.148184199898518,7.8700203999213,0.10355289999896447,0.9319760999906802,0.8284231999917158,0.4142115999958579,11.718573939694416,8.813104703515663
41.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,MUZU,16,PUENTE ARANDA,3.0,58178.0,252.822.051.232,57052.0,225.660.695.821,253.63800000000003,250.715,"3,55",1.116.511,"90,43",2.6666666666666665,0.8888888888888888,2.4444444444444446,46.0,1.0,4.0,22.0,18.0,7.0,21.0,12.0,10.0,11.0,14.0,16.0,22.0,69.0,56517.0,26747.0,29770.0,16.101350036272272,8.13914397437939,0.17693791248650848,0.7077516499460339,3.8926340747031865,3.1848824247571526,25.797285676898344,7.389989922741015
37.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,4.0,SANTA ISABEL,14,LOS MARTIRES,3.0,43861.0,200.462.673.252,45086.0,224.909.701.485,94.842,94.944,"3,53",1.059.511,"89,78",5.714285714285714,1.0,5.857142857142857,49.0,2.0,3.0,1.0,7.0,5.0,10.0,9.0,9.0,5.0,8.0,16.0,23.0,39.0,37800.0,17330.0,20470.0,16.402116402116402,12.962962962962962,0.5291005291005291,0.7936507936507936,0.26455026455026454,1.8518518518518519,22.504327755337567,11.235955056179776
107.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,4.0,QUINTA PAREDES,13,TEUSAQUILLO,3.77,25931.0,173.955.954.056,27099.0,155.780.813.293,137.53,139.298,"2,87",1.933.116,"96,03",4.0,1.0,4.375,62.0,0.0,6.0,5.0,3.0,5.0,11.0,8.0,12.0,12.0,16.0,12.0,34.0,42.0,25472.0,11346.0,14126.0,29.836683417085425,24.340452261306535,0.0,2.3555276381909547,1.9629396984924623,1.1777638190954773,37.017451084082495,24.0690924536316
73.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,2.0,GARCES NAVAS,10,ENGATIVA,2.775714285714286,136527.0,555.040.743.711,149186.0,268.783.871.617,804.47,824.3370000000001,"3,41",1.089.512,"91,78",0.5714285714285714,0.2857142857142857,5.714285714285714,60.0,3.0,13.0,9.0,21.0,7.0,20.0,14.0,13.0,19.0,16.0,17.0,41.0,65.0,153681.0,72628.0,81053.0,6.897404363584308,3.9041911491986645,0.19520955745993324,0.8459080823263774,0.5856286723797997,1.3664669022195328,8.94971636283527,5.058418565629896
31.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,SANTA CECILIA,10,ENGATIVA,3.318333333333334,68227.0,308.579.767.892,65210.0,211.322.992.578,804.4699999999999,824.337,"3,41",1.089.512,"91,78",1.6666666666666667,0.6666666666666666,6.333333333333333,51.0,0.0,2.0,9.0,5.0,4.0,7.0,15.0,8.0,10.0,11.0,12.0,20.0,47.0,65135.0,30471.0,34664.0,10.28632839487219,7.829891763260919,0.0,0.30705457895140864,1.3817456052813388,0.7676364473785214,15.424501985494405,5.7696745903531035
58.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,COMUNEROS,5,USME,1.5654545454545454,77969.0,493.035.619.032,86795.0,176.042.047.774,298.992,314.431,"4,07",569.872,"82,91",0.0,0.0,2.636363636363636,40.0,8.0,8.0,4.0,5.0,10.0,9.0,7.0,5.0,9.0,10.0,15.0,17.0,48.0,90939.0,44593.0,46346.0,7.147648423668612,4.3985528761037616,0.8797105752207524,0.8797105752207524,0.4398552876103762,0.5498191095129702,10.764021258941987,3.6680619686704357
13.0,2015,1,4.0,1,0.0,0,1.0,1,0.0,0,2.0,LOS CEDROS,1,USAQUEN,4.381666666666667,95424.0,672.263.207.867,102364.0,152.267.740.971,425.192,430.156,"3,12",1.867.529,"93,6",1.1111111111111112,0.2777777777777778,4.888888888888889,152.0,1.0,6.0,2.0,2.0,14.0,33.0,17.0,22.0,30.0,15.0,32.0,65.0,98.0,119423.0,52795.0,66628.0,13.648962092729207,12.727866491379382,0.08373596375907488,0.5024157825544493,0.16747192751814977,0.16747192751814977,18.562363860214035,9.755658281803445
63.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,EL MOCHUELO,19,CIUDAD BOLIVAR,,399.0,316.734.955.971,1466.0,462.847.555.145,570.619,593.937,"4,09",505.335,"83,5",0.5,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,TINTAL SUR,7,BOSA,1.765,26624.0,576.903.769.222,42439.0,735.633.952.561,508.828,546.809,"3,98",703.807,"85,4",0.0,0.0,5.875,17.0,1.0,3.0,1.0,0.0,1.0,2.0,3.0,3.0,4.0,4.0,5.0,9.0,13.0,77392.0,36620.0,40772.0,2.842671077113913,2.1966094686789335,0.12921232168699606,0.3876369650609882,0.12921232168699606,0.0,3.5499726925177497,2.2073972333954677
77.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ZONA FRANCA,9,FONTIBON,2.045,31542.0,490.212.344.089,39664.0,809.118.751.869,301.375,317.179,"3,46",1.428.379,"90,03",0.0,0.0,1.4444444444444444,31.0,0.0,3.0,4.0,4.0,5.0,6.0,6.0,4.0,9.0,6.0,6.0,13.0,29.0,51491.0,24131.0,27360.0,8.15676525994834,6.020469596628537,0.0,0.58262608999631,0.7768347866617467,0.7768347866617467,12.017736521486885,4.751461988304094
39.0,2015,1,1.0,1,0.0,0,0.0,0,0.0,0,0.0,QUIROGA,18,RAFAEL URIBE URIBE,3.0,94032.0,384.046.822.311,87121.0,226.849.943.649,378.164,378.78,"3,72",591.317,"87,06",3.0,1.0,4.6,136.0,3.0,9.0,15.0,16.0,22.0,26.0,19.0,38.0,30.0,21.0,23.0,67.0,112.0,87659.0,42280.0,45379.0,20.420036733250434,15.514664780570163,0.3422352525125772,1.0267057575377314,1.7111762625628857,1.825254680067078,26.490066225165563,14.764538663258335
108.0,2015,1,1.0,1,0.0,0,0.0,0,0.0,0,2.0,ZONA INDUSTRIAL,16,PUENTE ARANDA,2.685714285714286,4190.0,34.695.352.294,4247.0,122.408.326.165,253.638,250.715,"3,55",1.116.511,"90,43",6.0,1.0,8.25,117.0,2.0,4.0,5.0,7.0,13.0,18.0,19.0,21.0,30.0,12.0,22.0,49.0,86.0,5506.0,2769.0,2737.0,245.1870686523792,212.49545949872865,3.632401017072285,7.26480203414457,9.081002542680713,12.713403559752997,310.5814373420007,179.02813299232736
61.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CIUDAD USME,5,USME,1.2366666666666666,7950.0,925.470.476.509,13496.0,145.828.530.921,298.992,314.431,"4,07",569.872,"82,91",0.0,0.0,6.5,7.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,9.0,4.0,18445.0,9007.0,9438.0,7.0479804825155865,3.795066413662239,1.626457034426674,1.626457034426674,0.0,0.0,4.4409903408460085,9.535918626827717
1.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PASEO DE LOS LIBERTADORES,1,USAQUEN,4.0,2916.0,630.952.898.115,3546.0,562.007.086.518,425.192,430.156,"3,12",1.867.529,"93,6",0.1666666666666666,0.1666666666666666,4.611111111111111,16.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,6.0,12.0,2693.0,1346.0,1347.0,66.83995544002971,59.41329372447085,0.0,3.713330857779428,0.0,3.713330857779428,89.15304606240713,44.54342984409799
46.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CASTILLA,8,KENNEDY,2.72,110582.0,503.545.836.025,125411.0,2.490.557.781,951.073,979.914,"3,72",999.300,"88,94",2.25,0.75,5.0,90.0,0.0,3.0,25.0,10.0,20.0,21.0,13.0,22.0,8.0,22.0,22.0,49.0,79.0,132836.0,63546.0,69290.0,9.63594206389834,6.775271763678521,0.0,0.22584239212261736,1.8820199343551447,0.7528079737420579,12.431939067761936,7.071727522008948
85.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,BOSA CENTRAL,7,BOSA,1.9988888888888892,211484.0,714.656.412.136,221236.0,309.569.740.428,508.828,546.809,"3,98",703.807,"85,4",1.4166666666666667,0.5,3.25,122.0,15.0,34.0,5.0,19.0,18.0,31.0,30.0,38.0,27.0,24.0,27.0,58.0,136.0,239097.0,115658.0,123439.0,8.155685767700975,5.102531608510354,0.6273604436693057,1.4220170056504264,0.2091201478897686,0.7946565619811207,11.758806135330024,4.698677079367137
60.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PARQUE ENTRENUBES,5,USME,1.11,659.0,382.019.721.793,1948.0,0.0,338.578,346.6055,"4,07",569.872,"82,91",0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1317.0,675.0,642.0,30.372057706909644,15.186028853454822,15.186028853454822,0.0,0.0,0.0,29.62962962962963,31.15264797507788
30.0,2015,1,0.0,0,0.0,0,2.0,1,0.0,0,3.0,BOYACA REAL,10,ENGATIVA,3.001818181818182,129771.0,453.781.819.192,121920.0,268.675.374.031,804.47,824.337,"3,41",1.089.512,"91,78",2.272727272727273,0.6363636363636364,3.8181818181818183,91.0,2.0,22.0,11.0,15.0,10.0,17.0,19.0,36.0,22.0,20.0,17.0,57.0,83.0,124317.0,59133.0,65184.0,11.341972537947344,7.319996460661052,0.16087904309145168,1.7696694740059686,0.8848347370029843,1.2065928231858876,14.036155784418176,8.744477172312225
72.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,BOLIVIA,10,ENGATIVA,3.0,82839.0,474.504.159.406,86279.0,181.829.807.579,804.47,824.337,"3,41",1.089.512,"91,78",1.0,0.5,5.25,33.0,0.0,3.0,13.0,6.0,5.0,8.0,7.0,6.0,9.0,12.0,8.0,15.0,40.0,80539.0,36818.0,43721.0,6.828989682017408,4.097393809210445,0.0,0.3724903462918586,1.6141248339313872,0.7449806925837172,10.864251181487317,3.4308455890761875
57.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,GRAN YOMASA,5,USME,1.7740000000000002,126484.0,535.798.612.383,138142.0,257.824.482.571,298.992,314.431,"4,07",569.872,"82,91",0.2727272727272727,0.2727272727272727,2.090909090909091,64.0,16.0,11.0,15.0,13.0,17.0,22.0,11.0,11.0,14.0,18.0,26.0,28.0,91.0,125387.0,61305.0,64082.0,9.490617049614393,5.104197404834632,1.276049351208658,0.8772839289559523,1.1962962667581167,1.0367900978570346,14.843813718293777,4.369401704066664
23.0,2015,1,0.0,0,0.0,0,1.0,1,0.0,0,4.0,CASA BLANCA SUBA,11,SUBA,3.5728571428571425,29874.0,420.483.819.457,36521.0,868.547.095.276,923.064,981.613,"3,41",1.388.086,"91,6",1.0,0.7142857142857143,5.857142857142857,27.0,0.0,2.0,3.0,1.0,10.0,4.0,6.0,5.0,3.0,5.0,0.0,13.0,20.0,48068.0,22299.0,25769.0,6.865274194890572,5.6170425230922865,0.0,0.4160772239327619,0.6241158358991429,0.20803861196638096,8.969012063321225,5.044821296907137
88.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,8.0,EL REFUGIO,2,CHAPINERO,5.9375,29898.0,335.978.485.908,30763.0,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0.25,0.1666666666666666,5.0,76.0,0.0,2.0,1.0,0.0,7.0,7.0,8.0,12.0,9.0,11.0,25.0,27.0,52.0,35938.0,15805.0,20133.0,21.9823028549168,21.147531860426287,0.0,0.5565139963270076,0.2782569981635038,0.0,32.9009807023094,13.410818059901654
9.0,2015,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,VERBENAL,1,USAQUEN,2.7445454545454546,84333.0,355.788.448.029,96310.0,270.694.567.329,425.192,430.156,"3,12",1.867.529,"93,6",0.8181818181818182,0.3636363636363636,5.454545454545454,67.0,4.0,9.0,4.0,2.0,14.0,18.0,11.0,10.0,12.0,12.0,9.0,32.0,54.0,114369.0,54372.0,59997.0,7.519520149690912,5.8582308142940835,0.3497451232414378,0.7869265272932351,0.3497451232414378,0.1748725616207189,9.931582432134187,5.333600013334
109.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CIUDAD SALITRE ORIENTAL,13,TEUSAQUILLO,4.123333333333334,14686.0,180.529.656.927,17944.0,993.964.111.241,137.53,139.298,"2,87",1.933.116,"96,03",4.0,1.0,10.666666666666666,32.0,0.0,2.0,0.0,9.0,3.0,3.0,9.0,9.0,8.0,7.0,4.0,16.0,27.0,19748.0,8759.0,10989.0,21.77435689690095,16.20417257443792,0.0,1.01276078590237,0.0,4.557423536560664,30.825436693686495,14.56001456001456
49.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,APOGEO,7,BOSA,2.3333333333333335,41397.0,210.583.733.352,38125.0,181.044.373.149,508.828,546.809,"3,98",703.807,"85,4",3.3333333333333335,1.0,3.6666666666666665,19.0,2.0,4.0,0.0,4.0,4.0,0.0,7.0,5.0,3.0,4.0,6.0,12.0,17.0,39535.0,19036.0,20499.0,7.335272543316049,4.805868218034653,0.5058808650562792,1.0117617301125583,0.0,1.0117617301125583,8.930447573019542,5.853944094833894
14.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,8.0,USAQUEN,1,USAQUEN,4.66,34100.0,492.691.983.265,41634.0,8.450.310.014,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0.0,4.090909090909091,87.0,0.0,2.0,1.0,4.0,8.0,17.0,11.0,19.0,17.0,9.0,13.0,28.0,66.0,39067.0,18187.0,20880.0,24.06122814651752,22.269434561138556,0.0,0.5119410243939898,0.2559705121969949,1.0238820487879796,36.28965744762743,13.409961685823754
32.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,SAN BLAS,4,SAN CRISTOBAL,1.7457142857142858,93880.0,400.032.231.099,95245.0,238.093.314.977,407.552,404.35,"3,73",706.208,"83,68",0.0,0.0,3.1333333333333333,45.0,3.0,7.0,8.0,8.0,5.0,11.0,11.0,14.0,13.0,7.0,10.0,30.0,41.0,95088.0,45923.0,49165.0,7.4667676257782265,4.732458354366481,0.3154972236244321,0.7361601884570081,0.8413259296651523,0.8413259296651523,8.92798815408401,6.101901759381674
92.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,6.0,LA MACARENA,3,SANTA FE,2.5425,22054.0,858.972.814.617,14350.0,167.060.001.851,109.107,96.241,"3,18",896.890,"88,28",4.333333333333333,1.0,4.166666666666667,67.0,4.0,1.0,1.0,2.0,13.0,9.0,8.0,10.0,12.0,10.0,13.0,26.0,49.0,12122.0,5885.0,6237.0,61.870978386404886,55.2714073585217,3.2997855139415937,0.8249463784853984,0.8249463784853984,1.6498927569707968,83.2625318606627,41.68670835337502
11.0,2015,1,0.0,0,0.0,0,1.0,1,0.0,0,5.0,SAN CRISTOBAL NORTE,1,USAQUEN,2.3000000000000003,62234.0,275.277.506.205,72680.0,264.024.478.433,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0.0,3.5,35.0,4.0,8.0,1.0,1.0,6.0,8.0,9.0,7.0,9.0,7.0,3.0,21.0,28.0,68665.0,32719.0,35946.0,7.1360955362994245,5.097211097356732,0.5825384111264836,1.1650768222529673,0.1456346027816209,0.1456346027816209,8.557718756685718,5.842096478050409
36.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,SAN JOSE,18,RAFAEL URIBE URIBE,2.97,50085.0,207.947.107.119,49050.0,235.877.289.564,378.164,378.78,"3,72",591.317,"87,06",3.7142857142857144,1.0,2.7142857142857144,94.0,7.0,5.0,3.0,6.0,16.0,23.0,16.0,14.0,16.0,14.0,16.0,38.0,77.0,46706.0,22094.0,24612.0,24.622104226437717,20.125893889436046,1.4987367790005566,1.0705262707146834,0.6423157624288099,1.2846315248576199,34.851090793880694,15.439622948155371
53.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,MARCO FIDEL SUAREZ,18,RAFAEL URIBE URIBE,2.442857142857143,68560.0,184.536.569.132,65877.0,35.698.615.353,378.164,378.78,"3,72",591.317,"87,06",3.0,0.8571428571428571,2.0,44.0,1.0,6.0,2.0,7.0,4.0,10.0,11.0,8.0,12.0,5.0,10.0,28.0,32.0,49067.0,23723.0,25344.0,12.228177797705179,8.967330384983798,0.20380296329508632,1.2228177797705178,0.40760592659017264,1.4266207430656042,13.489019095392658,11.047979797979798
50.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LA GLORIA,4,SAN CRISTOBAL,1.9327272727272728,15373.0,38.585.775.934,102299.0,265.121.012.922,407.552,404.35,"3,73",706.208,"83,68",0.0714285714285714,0.0714285714285714,1.5,33.0,5.0,6.0,6.0,11.0,7.0,16.0,5.0,12.0,7.0,5.0,9.0,19.0,42.0,93921.0,45576.0,48345.0,6.494820114777313,3.5135912096336286,0.5323623044899437,0.6388347653879325,0.6388347653879325,1.1711970698778762,9.215376513954713,3.9300858413486397
110.0,2015,1,0.0,0,0.0,0,1.0,1,0.0,0,1.0,CIUDAD SALITRE OCCIDENTAL,9,FONTIBON,4.074999999999999,35890.0,225.701.253.811,41106.0,182.125.705.134,301.375,317.179,"3,46",1.428.379,"90,03",3.5,1.0,14.5,53.0,0.0,1.0,3.0,4.0,5.0,8.0,3.0,13.0,12.0,10.0,10.0,21.0,40.0,42001.0,19634.0,22367.0,14.523463727054118,12.618747172686366,0.0,0.23808956929596914,0.7142687078879074,0.9523582771838766,20.372822654578794,9.388831761076586
10.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,LA URIBE,1,USAQUEN,2.87125,13585.0,3.452.642.542,17055.0,493.969.468.097,425.192,430.156,"3,12",1.867.529,"93,6",0.5555555555555556,0.2222222222222222,3.2222222222222223,57.0,0.0,6.0,2.0,0.0,8.0,15.0,11.0,11.0,8.0,7.0,5.0,29.0,36.0,26931.0,12379.0,14552.0,24.1357543351528,21.165199955441683,0.0,2.227915784783335,0.7426385949277784,0.0,29.081509007189595,19.928532160527762
42.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,VENECIA,6,TUNJUELITO,2.4250000000000003,136190.0,659.377.024.137,144420.0,219.024.920.058,184.528,182.532,"3,63",829.895,"87,19",2.1875,0.8125,4.125,151.0,7.0,12.0,11.0,17.0,20.0,27.0,21.0,32.0,31.0,32.0,35.0,75.0,123.0,130110.0,63358.0,66752.0,15.217892552455615,11.605564522327262,0.5380063023595419,0.9222965183306433,0.8454384751364231,1.3065867343017448,19.41349158748698,11.235618408437201
103.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,2.0,PARQUE SALITRE,12,BARRIOS UNIDOS,3.0,3651.0,165.246.908.484,4141.0,250.594.703.283,223.073,230.066,"3,36",1.462.840,"92,44",1.6666666666666667,0.6666666666666666,5.0,10.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,8.0,1566.0,825.0,741.0,70.242656449553,63.85696040868455,0.0,6.385696040868455,0.0,0.0,96.96969696969697,40.48582995951417
21.0,2015,1,0.0,0,0.0,0,1.0,1,0.0,0,7.0,LOS ANDES,12,BARRIOS UNIDOS,3.762,45172.0,274.816.645.782,46625.0,169.658.573.145,223.073,230.06599999999997,"3,36",1.462.840,"92,44",10.4,1.0,4.4,74.0,0.0,7.0,1.0,2.0,6.0,12.0,15.0,13.0,18.0,8.0,12.0,33.0,51.0,27856.0,12709.0,15147.0,30.155083285468123,26.565192418150488,0.0,2.5129236071223433,0.3589890867317634,0.7179781734635268,40.129042410889916,21.786492374727672
55.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,DIANA TURBAY,18,RAFAEL URIBE URIBE,1.5539999999999998,75972.0,211.433.160.976,79191.0,374.543.896.683,378.164,378.78,"3,72",591.317,"87,06",0.0,0.0,1.4,21.0,8.0,2.0,6.0,10.0,8.0,6.0,8.0,6.0,7.0,8.0,4.0,8.0,39.0,71424.0,34601.0,36823.0,6.580421146953405,2.940188172043011,1.1200716845878136,0.2800179211469534,0.8400537634408602,1.400089605734767,11.271350539001762,2.1725551964804604
113.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,BAVARIA,8,KENNEDY,3.2925,20854.0,27.722.789.458,20993.0,757.247.030.708,951.073,979.914,"3,72",999.300,"88,94",1.6,0.6,5.2,35.0,0.0,1.0,5.0,2.0,8.0,7.0,6.0,2.0,3.0,8.0,9.0,17.0,26.0,33712.0,15893.0,17819.0,12.755102040816325,10.382059800664452,0.0,0.29663028001898434,1.4831514000949217,0.5932605600379687,16.35940351097968,9.540378247937594
60.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PARQUE ENTRENUBES,5,USME,1.11,659.0,382.019.721.793,1948.0,0.0,338.578,346.6055,"4,07",569.872,"82,91",0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1317.0,675.0,642.0,30.372057706909644,15.186028853454822,15.186028853454822,0.0,0.0,0.0,29.62962962962963,31.15264797507788
90.0,2015,1,0.0,0,0.0,0,2.0,1,0.0,0,12.0,PARDO RUBIO,2,CHAPINERO,3.05,19711.0,285.199.005.156,37191.0,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",1.5714285714285714,0.7142857142857143,4.285714285714286,295.0,1.0,7.0,0.0,3.0,35.0,36.0,50.0,47.0,44.0,40.0,54.0,116.0,190.0,44638.0,21636.0,23002.0,68.55145839867377,66.08719028630316,0.2240243738518751,1.5681706169631258,0.0,0.6720731215556253,87.8166019596968,50.43039735675159
67.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LUCERO,19,CIUDAD BOLIVAR,1.256470588235294,153504.0,586.386.549.887,162669.0,277.409.159.592,570.619,593.937,"4,09",505.335,"83,5",0.1176470588235294,0.0588235294117647,1.7647058823529411,75.0,22.0,23.0,1.0,19.0,22.0,23.0,22.0,15.0,15.0,25.0,18.0,51.0,89.0,153476.0,76374.0,77102.0,9.121947405457531,4.886757538637963,1.433448878000469,1.4986056451823087,0.0651567671818395,1.2379785764549505,11.653180401707388,6.614614406889575
83.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LAS MARGARITAS,8,KENNEDY,2.0,12216.0,147.241.546.489,14786.0,100.420.026.498,951.073,979.914,"3,72",999.300,"88,94",0.5,0.5,5.5,53.0,0.0,1.0,5.0,1.0,12.0,3.0,7.0,15.0,5.0,8.0,10.0,24.0,36.0,24130.0,11502.0,12628.0,24.865312888520513,21.964359718193123,0.0,0.41442188147534187,2.0721094073767095,0.41442188147534187,31.29890453834116,19.005384859043396
101.0,2015,1,1.0,1,0.0,0,0.0,0,0.0,0,11.0,TEUSAQUILLO,13,TEUSAQUILLO,3.8711111111111105,26797.0,235.700.797.363,27316.0,115.892.692.369,137.53,139.298,"2,87",1.933.116,"96,03",6.5,1.0,5.9,178.0,3.0,2.0,4.0,9.0,10.0,29.0,30.0,35.0,33.0,20.0,39.0,73.0,123.0,25575.0,11819.0,13756.0,76.63734115347019,69.59921798631476,1.1730205278592376,0.7820136852394917,1.5640273704789833,3.5190615835777126,104.06971825027499,53.067752253562084
