codigo_upz,year,quarter,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
69.0,2019,2,1.0,1,1.0,1,2.0,1,1.0,1,1.0,1.3691666666666666,1779216.0,1964304.0,13.0,6,22.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ISMAEL PERDOMO,14.0,9.0,47.0,15.0,25.0,0.0,55.0,55.0,159118.0,77946.0,81172.0,6.913108510665041,0.8798501740846416,0.5656179690544124,2.9537827272841537,0.9426966150906875,1.5711610251511456,7.056167090036692,6.7757354752870445
93.0,2019,2,4.0,1,5.0,1,2.0,1,0.0,0,8.0,2.932857142857143,332178.0,96411.0,80.0,7,52.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS NIEVES,57.0,1.0,12.0,3.0,3.0,0.0,39.0,37.0,16733.0,8688.0,8045.0,45.419231458794,34.0644235940955,0.5976214665630789,7.171457598756948,1.792864399689237,1.792864399689237,42.58747697974218,48.47731510254817
18.0,2019,2,0.0,0,1.0,1,4.0,1,4.0,1,6.0,3.272,300834.0,346380.0,10.0,3,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,BRITALIA,4.0,0.0,7.0,5.0,4.0,0.0,8.0,12.0,87900.0,40683.0,47217.0,2.2753128555176336,0.45506257110352677,0.0,0.7963594994311718,0.5688282138794084,0.45506257110352677,2.9496349826708945,1.6943050172607323
15.0,2019,3,0.0,0,0.0,0,0.0,0,3.0,1,10.0,5.395,175550.0,49356.0,6.0,2,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,COUNTRY CLUB,11.0,0.0,7.0,1.0,1.0,0.0,15.0,5.0,24929.0,11192.0,13737.0,8.022784708572345,4.41253158971479,0.0,2.8079746480003207,0.4011392354286173,0.4011392354286173,4.4674767691208,10.91941471937104
86.0,2019,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.568,321440.0,368145.0,0.0,0,33.0,546.809,"3,98",703.807,"85,4",BOSA,EL PORVENIR,10.0,7.0,32.0,9.0,25.0,0.0,43.0,40.0,135550.0,64820.0,70730.0,6.123201770564368,0.7377351530800442,0.516414607156031,2.3607524898561416,0.6639616377720399,1.8443378827001107,6.17093489663684,6.07945709034356
71.0,2019,3,0.0,0,0.0,0,2.0,1,0.0,0,3.0,2.105,2325960.0,2670912.0,0.0,0,22.0,981.613,"3,41",1.388.086,"91,6",SUBA,TIBABUYES,16.0,5.0,52.0,12.0,28.0,0.0,59.0,54.0,281383.0,136036.0,145347.0,4.015878713355106,0.5686199948113425,0.17769374837854457,1.8480149831368633,0.42646499610850686,0.9950849909198494,3.9695374753741657,4.0592513089365445
29.0,2019,3,1.0,1,2.0,1,1.0,1,0.0,0,5.0,2.713333333333334,1291554.0,1329381.0,30.0,9,32.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,MINUTO DE DIOS,24.0,1.0,12.0,16.0,19.0,0.0,23.0,49.0,110128.0,51823.0,58305.0,6.537846869097777,2.179282289699259,0.09080342873746913,1.0896411448496295,1.4528548597995061,1.7252651460119135,9.455261177469463,3.944773175542406
80.0,2019,3,0.0,0,0.0,0,1.0,1,0.0,0,1.0,2.0025,247816.0,277108.0,11.0,4,19.0,979.914,"3,72",999.300,"88,94",KENNEDY,CORABASTOS,13.0,2.0,15.0,9.0,9.0,1.0,22.0,25.0,56948.0,28431.0,28517.0,8.42874201025497,2.282784294444054,0.35119758376062377,2.633981878204678,1.580389126922807,1.580389126922807,8.79321866976188,7.714696496826455
99.0,2019,3,7.0,1,3.0,1,1.0,1,0.0,0,14.0,3.692,79566.0,121692.0,22.0,6,62.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHAPINERO,56.0,3.0,10.0,3.0,1.0,0.0,26.0,47.0,24347.0,12130.0,12217.0,29.98316014293342,23.00078038362016,1.2321846634082227,4.107282211360743,1.2321846634082227,0.41072822113607427,38.746908491343774,21.281820414176966
3.0,2019,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.0,0.0,1169.0,0.0,0,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,GUAYMARAL,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2323.0,1124.0,1199.0,12.914334911752045,4.304778303917348,0.0,4.304778303917348,4.304778303917348,0.0,17.793594306049823,8.340283569641368
97.0,2019,3,10.0,1,3.0,1,6.0,1,1.0,1,12.0,5.211875,94384.0,420656.0,63.0,15,98.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHICO LAGO,98.0,2.0,8.0,2.0,2.0,0.0,57.0,55.0,35313.0,16528.0,18785.0,31.716365078016594,27.75181944326452,0.5663636621074392,2.2654546484297566,0.5663636621074392,0.5663636621074392,33.27686350435624,30.343359063082247
94.0,2019,3,4.0,1,0.0,0,0.0,0,2.0,1,5.0,2.40875,203598.0,216855.0,43.0,8,36.0,22.115,"2,83",1.050.888,"88,9",CANDELARIA,LA CANDELARIA,24.0,1.0,80.0,15.0,1.0,0.0,81.0,40.0,17345.0,9085.0,8260.0,69.76073796483136,13.836840588065725,0.5765350245027385,46.122801960219086,8.648025367541077,0.5765350245027385,44.028618602091356,98.06295399515737
76.0,2019,3,0.0,0,0.0,0,1.0,1,0.0,0,1.0,2.186666666666667,120020.0,128536.0,0.0,0,21.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON SAN PABLO,4.0,2.0,7.0,5.0,1.0,0.0,9.0,10.0,33461.0,16412.0,17049.0,5.6782522937150715,1.1954215355189624,0.5977107677594812,2.091987687158184,1.494276919398703,0.2988553838797406,6.093102607847916,5.278901988386416
114.0,2019,3,0.0,0,0.0,0,2.0,1,1.0,1,6.0,3.8,191930.0,197050.0,9.0,4,24.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,MODELIA,15.0,1.0,4.0,5.0,4.0,0.0,6.0,23.0,42974.0,19838.0,23136.0,6.74826639363336,3.4904826173965655,0.23269884115977102,0.9307953646390841,1.163494205798855,0.9307953646390841,11.593910676479483,2.5933609958506225
89.0,2019,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0666666666666664,28245.0,48603.0,0.0,0,3.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,SAN ISIDRO - PATIOS,1.0,1.0,4.0,1.0,0.0,0.0,5.0,2.0,15994.0,7940.0,8054.0,4.376641240465174,0.6252344629235963,0.6252344629235963,2.500937851694385,0.6252344629235963,0.0,2.5188916876574305,6.208095356344674
38.0,2019,3,0.0,0,4.0,1,4.0,1,0.0,0,3.0,3.008,1246305.0,1155330.0,52.0,15,75.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,RESTREPO,31.0,2.0,13.0,14.0,23.0,0.0,31.0,52.0,54708.0,26059.0,28649.0,15.171455728595452,5.666447320318783,0.3655772464721796,2.3762521020691674,2.5590407253052567,4.204138334430065,19.954718139606275,10.820622011239484
52.0,2019,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,0.0,10.0,18.0,6.0,4.0,0.0,20.0,18.0,18698.0,9295.0,9403.0,20.32302920098406,0.0,5.3481655792063325,9.626698042571398,3.2088993475237992,2.139266231682533,19.365250134480906,21.26980750824205
96.0,2019,3,0.0,0,0.0,0,0.0,0,0.0,0,4.0,1.7264285714285716,628474.0,648214.0,4.0,2,16.0,96.241,"3,18",896.890,"88,28",SANTA FE,LOURDES,3.0,1.0,8.0,1.0,1.0,0.0,9.0,5.0,44918.0,21928.0,22990.0,3.1167905961975158,0.6678836991851819,0.22262789972839397,1.7810231978271518,0.22262789972839397,0.22262789972839397,2.2801897117840206,3.9147455415397996
84.0,2019,3,0.0,0,0.0,0,2.0,1,1.0,1,1.0,1.98,990222.0,1073760.0,1.0,1,30.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA OCCIDENTAL,16.0,8.0,41.0,14.0,34.0,0.0,42.0,71.0,197601.0,96425.0,101176.0,5.718594541525599,0.8097125014549521,0.40485625072747605,2.074888284978315,0.708498438773083,1.7206390655917734,7.3632356753953845,4.151182098521389
111.0,2019,3,1.0,1,0.0,0,1.0,1,0.0,0,4.0,2.9375,64585.0,73290.0,16.0,5,63.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,PUENTE ARANDA,18.0,0.0,7.0,4.0,4.0,0.0,21.0,12.0,11206.0,8709.0,2497.0,29.448509726932,16.062823487417454,0.0,6.246653578440122,3.569516330537212,3.569516330537212,13.778849466069584,84.10092110532639
112.0,2019,3,1.0,1,1.0,1,1.0,1,1.0,1,6.0,3.1133333333333333,126427.0,160027.0,0.0,0,71.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,GRANJAS DE TECHO,27.0,1.0,2.0,9.0,8.0,0.0,15.0,32.0,46245.0,21402.0,24843.0,10.163260893069522,5.838469023678235,0.21623959346956428,0.43247918693912857,1.9461563412260783,1.7299167477565143,14.951873656667601,6.037918125830214
75.0,2019,3,0.0,0,2.0,1,7.0,1,4.0,1,4.0,2.913,1316550.0,1374890.0,0.0,0,58.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON,34.0,4.0,30.0,13.0,12.0,0.0,44.0,49.0,132714.0,63221.0,69493.0,7.007550070075501,2.5619000256190003,0.30140000301400005,2.260500022605,0.9795500097955001,0.904200009042,7.750589202954715,6.331572964183443
12.0,2019,3,1.0,1,2.0,1,5.0,1,0.0,0,5.0,3.378,256245.0,260090.0,9.0,3,42.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,TOBERIN,12.0,0.0,10.0,1.0,4.0,0.0,18.0,9.0,60120.0,27692.0,32428.0,4.491017964071856,1.996007984031936,0.0,1.66333998669328,0.166333998669328,0.665335994677312,3.25003611151235,5.550758603675836
16.0,2019,3,2.0,1,2.0,1,8.0,1,1.0,1,15.0,5.738888888888889,464238.0,463266.0,18.0,6,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SANTA BARBARA,41.0,0.0,8.0,0.0,5.0,0.0,22.0,32.0,69695.0,31338.0,38357.0,7.748045053447163,5.882774947987661,0.0,1.1478585264366168,0.0,0.7174115790228853,10.21124513370349,5.735589331803842
82.0,2019,3,0.0,0,0.0,0,2.0,1,2.0,1,0.0,1.9566666666666668,963012.0,1044870.0,9.0,4,29.0,979.914,"3,72",999.300,"88,94",KENNEDY,PATIO BONITO,23.0,8.0,33.0,8.0,32.0,0.0,39.0,65.0,139919.0,69495.0,70424.0,7.43287187587104,1.6438082033176338,0.571759375067003,2.3585074221513875,0.571759375067003,2.287037500268012,9.353190877041513,5.5378848119959105
35.0,2019,3,1.0,1,0.0,0,1.0,1,1.0,1,2.0,2.666,168705.0,154565.0,35.0,5,22.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,CIUDAD JARDIN,9.0,1.0,9.0,10.0,7.0,0.0,17.0,19.0,25387.0,12038.0,13349.0,14.180486075550478,3.5451215188876195,0.3939023909875133,3.5451215188876195,3.939023909875133,2.7573167369125926,15.783352716398074,12.735036332309535
68.0,2019,3,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.055,351536.0,380992.0,0.0,0,13.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL TESORO,1.0,9.0,15.0,6.0,4.0,0.0,11.0,24.0,51170.0,25484.0,25686.0,6.839945280437757,0.19542700801250734,1.758843072112566,2.93140512018761,1.172562048075044,0.7817080320500294,9.417673834562862,4.282488515144436
27.0,2019,3,1.0,1,5.0,1,7.0,1,5.0,1,3.0,2.840909090909091,1497236.0,1751217.0,16.0,6,48.0,981.613,"3,41",1.388.086,"91,6",SUBA,SUBA,25.0,1.0,32.0,13.0,18.0,0.0,41.0,48.0,170068.0,79760.0,90308.0,5.233200837312134,1.4700002352000376,0.05880000940800151,1.8816003010560483,0.7644001223040195,1.058400169344027,6.018054162487463,4.540018603003056
22.0,2019,3,1.0,1,0.0,0,5.0,1,0.0,0,2.0,3.292222222222222,847206.0,887247.0,37.0,8,38.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,DOCE DE OCTUBRE,19.0,1.0,10.0,7.0,11.0,0.0,24.0,24.0,67629.0,32457.0,35172.0,7.097546910349111,2.8094456520131894,0.14786556063227316,1.4786556063227314,1.035058924425912,1.6265211669550046,7.394398742952213,6.823609689525759
105.0,2019,3,0.0,0,0.0,0,0.0,0,0.0,0,2.0,2.67,1601.0,2464.0,4.0,1,11.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,JARDIN BOTANICO,4.0,0.0,3.0,0.0,0.0,0.0,4.0,3.0,2616.0,1504.0,1112.0,26.75840978593272,15.290519877675841,0.0,11.46788990825688,0.0,0.0,19.946808510638295,35.97122302158274
104.0,2019,3,0.0,0,0.0,0,0.0,0,0.0,0,4.0,4.0,19494.0,20424.0,21.0,5,34.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,PARQUE SIMON BOLIVAR - CAN,24.0,0.0,8.0,3.0,1.0,0.0,18.0,18.0,3087.0,1586.0,1501.0,116.61807580174927,77.74538386783284,0.0,25.915127955944282,9.718172983479105,3.2393909944930352,113.49306431273645,119.92005329780146
74.0,2019,3,0.0,0,0.0,0,1.0,1,0.0,0,2.0,2.0016666666666665,712512.0,784968.0,0.0,0,15.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ENGATIVA,12.0,3.0,16.0,9.0,23.0,0.0,18.0,45.0,138394.0,66983.0,71411.0,4.5522204719857795,0.8670896137115771,0.21677240342789428,1.1561194849487695,0.6503172102836828,1.661921759613856,6.718122508696236,2.5206200725378443
47.0,2019,3,1.0,1,0.0,0,1.0,1,0.0,0,1.0,3.0,865592.0,770256.0,9.0,4,28.0,979.914,"3,72",999.300,"88,94",KENNEDY,KENNEDY CENTRAL,20.0,3.0,21.0,21.0,26.0,0.0,39.0,52.0,94456.0,44672.0,49784.0,9.634115355297704,2.1173879901753194,0.31760819852629796,2.2232573896840857,2.2232573896840857,2.7526043872279153,11.640401146131806,7.833842198296642
70.0,2019,3,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.1733333333333331,789975.0,888237.0,0.0,0,23.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,JERUSALEM,5.0,9.0,29.0,3.0,6.0,0.0,28.0,24.0,97492.0,47838.0,49654.0,5.333770976080088,0.5128625938538547,0.9231526689369385,2.974603044352357,0.3077175563123128,0.6154351126246256,5.016932145992726,5.639022032464656
66.0,2019,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.8425,597168.0,609704.0,4.0,3,26.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,SAN FRANCISCO,4.0,10.0,14.0,11.0,18.0,0.0,17.0,40.0,69426.0,34000.0,35426.0,8.210180623973727,0.5761530262437704,1.4403825656094258,2.016535591853196,1.5844208221703684,2.5926886180969664,11.76470588235294,4.798735392084909
65.0,2019,3,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.463333333333334,349194.0,364512.0,9.0,3,21.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ARBORIZADORA,16.0,3.0,16.0,11.0,19.0,0.0,24.0,41.0,79580.0,38071.0,41509.0,8.16788137723046,2.0105554159336516,0.3769791404875597,2.0105554159336516,1.3822568484543856,2.3875345564212114,10.769352000210134,5.781878628731118
79.0,2019,3,0.0,0,0.0,0,0.0,0,1.0,1,0.0,2.1333333333333333,167274.0,204984.0,3.0,2,22.0,979.914,"3,72",999.300,"88,94",KENNEDY,CALANDAIMA,8.0,3.0,22.0,23.0,21.0,0.0,29.0,48.0,124532.0,58974.0,65558.0,6.183149712523689,0.6424051649375262,0.2409019368515723,1.7666142035781967,1.8469148491953875,1.686313557961006,8.139179977617255,4.42356386711004
59.0,2019,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,163808.0,216380.0,0.0,0,6.0,314.431,"4,07",569.872,"82,91",USME,ALFONSO LOPEZ,7.0,2.0,11.0,1.0,2.0,0.0,16.0,7.0,49878.0,24695.0,25183.0,4.611251453546654,1.4034243554272423,0.4009783872649264,2.2053811299570953,0.2004891936324632,0.4009783872649264,2.8345818991698724,6.353492435373068
45.0,2019,3,0.0,0,0.0,0,1.0,1,1.0,1,2.0,2.7914285714285714,737583.0,674359.0,9.0,4,35.0,979.914,"3,72",999.300,"88,94",KENNEDY,CARVAJAL,26.0,5.0,25.0,21.0,26.0,0.0,32.0,71.0,90319.0,43587.0,46732.0,11.404023516646554,2.878685547891363,0.5535933745944929,2.767966872972464,2.32509217329687,2.878685547891363,16.289260559341088,6.847556278353163
20.0,2019,3,2.0,1,0.0,0,7.0,1,43.0,1,18.0,4.996666666666667,231126.0,219822.0,33.0,6,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ALHAMBRA,14.0,0.0,3.0,0.0,1.0,0.0,8.0,10.0,41140.0,18539.0,22601.0,4.375303840544483,3.4030140982012638,0.0,0.7292173067574138,0.0,0.24307243558580455,5.394034198176817,3.539666386443078
51.0,2019,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.68875,263745.0,660861.0,0.0,0,15.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LOS LIBERTADORES,2.0,2.0,15.0,3.0,9.0,1.0,13.0,17.0,75389.0,36613.0,38776.0,4.112005730278954,0.2652906922760615,0.2652906922760615,1.9896801920704614,0.39793603841409225,1.1938081152422768,4.6431595334990305,3.352589230451826
115.0,2019,3,2.0,1,2.0,1,0.0,0,0.0,0,4.0,3.314,77135.0,83285.0,6.0,3,26.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CAPELLANIA,22.0,1.0,2.0,4.0,4.0,0.0,15.0,18.0,17600.0,8297.0,9303.0,18.75,12.5,0.5681818181818182,1.1363636363636365,2.272727272727273,2.272727272727273,21.694588405447753,16.123831022250886
43.0,2019,3,0.0,0,0.0,0,2.0,1,1.0,1,2.0,3.0,844074.0,844239.0,17.0,8,31.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,SAN RAFAEL,13.0,2.0,12.0,25.0,22.0,0.0,27.0,47.0,72177.0,34309.0,37868.0,10.252573534505451,1.8011277830887957,0.2770965820136609,1.662579492081965,3.4637072751707607,3.0480624021502694,13.699029409192923,7.1300306327242
25.0,2019,3,2.0,1,2.0,1,4.0,1,0.0,0,8.0,4.04,127070.0,126620.0,24.0,5,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA FLORESTA,13.0,0.0,4.0,4.0,2.0,0.0,11.0,12.0,42823.0,19418.0,23405.0,5.370945519930879,3.0357518156131054,0.0,0.9340774817271092,0.9340774817271092,0.4670387408635546,6.179833144505098,4.699850459303567
56.0,2019,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.508,205135.0,253351.0,6.0,6,8.0,314.431,"4,07",569.872,"82,91",USME,DANUBIO,6.0,4.0,9.0,2.0,12.0,0.0,12.0,21.0,52258.0,25327.0,26931.0,6.3148226108921115,1.1481495656167475,0.7654330437444984,1.7222243484251216,0.3827165218722492,2.296299131233495,8.29154657085324,4.45583156956667
26.0,2019,3,0.0,0,3.0,1,5.0,1,3.0,1,5.0,3.0646153846153847,1441973.0,1441167.0,19.0,5,69.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,LAS FERIAS,53.0,0.0,16.0,28.0,12.0,0.0,47.0,62.0,100323.0,47687.0,52636.0,10.864906352481484,5.282936116344208,0.0,1.5948486388963647,2.7909851180686385,1.1961364791722735,13.001446935223436,8.929249943004788
102.0,2019,3,1.0,1,2.0,1,3.0,1,0.0,0,11.0,2.8186666666666667,764715.0,782955.0,131.0,15,94.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,LA SABANA,83.0,8.0,29.0,15.0,20.0,0.0,57.0,98.0,39473.0,18761.0,20712.0,39.267347300686545,21.027031135206343,2.026701796164467,7.3467940110961925,3.8000658678083754,5.066754490411167,52.23602153403337,27.520278099652373
2.0,2019,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.058,10545.0,13800.0,3.0,2,95.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ACADEMIA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4483.0,2177.0,2306.0,2.230649118893598,0.0,0.0,2.230649118893598,0.0,0.0,4.593477262287552,0.0
116.0,2019,3,1.0,1,1.0,1,0.0,0,1.0,1,6.0,3.155,24638.0,27282.0,3.0,1,17.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ALAMOS,8.0,1.0,2.0,3.0,2.0,0.0,5.0,11.0,11944.0,5613.0,6331.0,13.395847287340924,6.697923643670462,0.8372404554588078,1.6744809109176155,2.511721366376423,1.6744809109176155,19.597363263851772,7.8976465013426
81.0,2019,3,0.0,0,0.0,0,1.0,1,3.0,1,2.0,2.0025,290204.0,283616.0,1.0,1,16.0,979.914,"3,72",999.300,"88,94",KENNEDY,GRAN BRITALIA,5.0,1.0,7.0,8.0,19.0,0.0,15.0,25.0,63103.0,30784.0,32319.0,6.338842844238784,0.792355355529848,0.1584710711059696,1.109297497741787,1.267768568847757,3.0109503510134226,8.121101871101871,4.64123271140815
52.0,2019,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,0.0,10.0,18.0,6.0,4.0,0.0,20.0,18.0,18698.0,9295.0,9403.0,20.32302920098406,0.0,5.3481655792063325,9.626698042571398,3.2088993475237992,2.139266231682533,19.365250134480906,21.26980750824205
33.0,2019,3,0.0,0,0.0,0,2.0,1,0.0,0,2.0,2.8193333333333332,1647904.0,748256.0,42.0,13,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SOSIEGO,5.0,1.0,11.0,4.0,8.0,0.0,14.0,15.0,42929.0,20777.0,22152.0,6.755340212909688,1.1647138298120152,0.23294276596240304,2.5623704255864332,0.9317710638496122,1.8635421276992243,7.219521586369543,6.319971108703503
19.0,2019,3,2.0,1,3.0,1,7.0,1,2.0,1,10.0,3.51625,692512.0,712104.0,25.0,8,34.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL PRADO,20.0,2.0,7.0,5.0,2.0,0.0,19.0,17.0,100927.0,46205.0,54722.0,3.5669345170271582,1.98163028723731,0.198163028723731,0.6935706005330585,0.4954075718093275,0.198163028723731,3.6792554918298888,3.4720953181535763
41.0,2019,3,0.0,0,0.0,0,1.0,1,0.0,0,2.0,3.0,523602.0,513468.0,24.0,8,22.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,MUZU,13.0,1.0,6.0,16.0,4.0,0.0,14.0,26.0,57874.0,27440.0,30434.0,6.911566506548709,2.2462591146283306,0.17278916266371772,1.0367349759823064,2.7646266026194835,0.6911566506548709,9.475218658892128,4.600118288755996
37.0,2019,3,0.0,0,1.0,1,1.0,1,0.0,0,6.0,3.0,307027.0,315602.0,40.0,7,41.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,SANTA ISABEL,10.0,1.0,10.0,8.0,9.0,0.0,16.0,22.0,43484.0,19996.0,23488.0,8.73884647226566,2.2996964400699107,0.22996964400699108,2.2996964400699107,1.8397571520559286,2.0697267960629198,11.002200440088016,6.8119891008174385
107.0,2019,3,0.0,0,1.0,1,3.0,1,1.0,1,4.0,3.77,207448.0,216792.0,32.0,8,35.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,QUINTA PAREDES,16.0,0.0,5.0,3.0,1.0,0.0,12.0,13.0,26739.0,11967.0,14772.0,9.349639103930588,5.983769026515576,0.0,1.8699278207861176,1.1219566924716706,0.3739855641572235,10.863207153004094,8.123476848090982
73.0,2019,3,1.0,1,0.0,0,3.0,1,1.0,1,3.0,2.775714285714286,955689.0,1044302.0,4.0,2,40.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,GARCES NAVAS,21.0,1.0,17.0,28.0,16.0,1.0,28.0,54.0,163652.0,77170.0,86482.0,5.071737589519223,1.2832107154205263,0.06110527216288222,1.0387896267689978,1.7109476205607022,0.9776843546061155,6.9975379033303104,3.237667954025115
31.0,2019,3,0.0,0,1.0,1,2.0,1,1.0,1,6.0,3.318333333333334,409362.0,391260.0,10.0,4,38.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,SANTA CECILIA,23.0,1.0,10.0,12.0,7.0,0.0,22.0,31.0,66554.0,31112.0,35442.0,7.963458244433092,3.4558403702256815,0.15025392914024702,1.5025392914024702,1.8030471496829643,1.051777503981729,9.964001028542043,6.207324643078833
58.0,2019,3,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.5654545454545454,857659.0,954745.0,0.0,0,29.0,314.431,"4,07",569.872,"82,91",USME,COMUNEROS,9.0,5.0,25.0,10.0,10.0,0.0,30.0,29.0,94210.0,46146.0,48064.0,6.262604819021336,0.9553125995117291,0.5307292219509606,2.653646109754803,1.0614584439019212,1.0614584439019212,6.284401681619209,6.24167776298269
13.0,2019,3,3.0,1,1.0,1,6.0,1,3.0,1,4.0,4.381666666666667,1717632.0,1842552.0,20.0,5,88.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LOS CEDROS,37.0,0.0,14.0,6.0,2.0,0.0,28.0,31.0,126708.0,56234.0,70474.0,4.656375288063895,2.9200997569214255,0.0,1.104902610727026,0.47352969031158254,0.15784323010386084,5.512679162072767,3.9730964611062234
63.0,2019,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1596.0,5864.0,2.0,2,6.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL MOCHUELO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,2019,3,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.765,212992.0,339512.0,0.0,0,47.0,546.809,"3,98",703.807,"85,4",BOSA,TINTAL SUR,6.0,5.0,45.0,2.0,2.0,0.0,39.0,21.0,102194.0,48023.0,54171.0,5.871186175313619,0.5871186175313619,0.48926551460946827,4.403389631485215,0.1957062058437873,0.1957062058437873,4.372904649855278,7.199424046076314
77.0,2019,3,1.0,1,0.0,0,0.0,0,0.0,0,1.0,2.045,283878.0,356976.0,0.0,0,13.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,ZONA FRANCA,6.0,0.0,10.0,4.0,3.0,0.0,13.0,10.0,59305.0,27758.0,31547.0,3.878256470786612,1.0117190793356379,0.0,1.6861984655593965,0.6744793862237585,0.5058595396678189,3.6025650262987243,4.120835578660412
39.0,2019,3,1.0,1,2.0,1,5.0,1,0.0,0,2.0,3.0,1410480.0,1306815.0,45.0,15,69.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,QUIROGA,45.0,2.0,13.0,21.0,27.0,0.0,41.0,67.0,90059.0,43506.0,46553.0,11.992138486991859,4.996724369579942,0.2220766386479974,1.443498151211983,2.331804705803973,2.9980346217479648,15.400174688548706,8.807166025820033
