_id,ANO,COD_UPZ,NOMBRE_UPZ,COD_LOC,LOCALIDAD,SEXO,ORDEN_GRUPO_EDAD,GRUPOEDAD,ORDEN_MCV,CURSODEVIDA,TOTAL_POBLACION
293,2005,85,Bosa Central,7,Bosa,Hombre,5,20 a 24,4,Juventud,9036
294,2005,85,Bosa Central,7,Bosa,Hombre,6,25 a 29,4,Juventud,8495
295,2005,85,Bosa Central,7,Bosa,Hombre,7,30 a 34,5,Adultez,7748
296,2005,85,Bosa Central,7,Bosa,Hombre,8,35 a 39,5,Adultez,7786
297,2005,85,Bosa Central,7,Bosa,Hombre,9,40 a 44,5,Adultez,6722
298,2005,85,Bosa Central,7,Bosa,Hombre,10,45 a 49,5,Adultez,5112
299,2005,85,Bosa Central,7,Bosa,Hombre,11,50 a 54,5,Adultez,3870
300,2005,85,Bosa Central,7,Bosa,Hombre,12,55 a 59,5,Adultez,2750
301,2005,85,Bosa Central,7,Bosa,Hombre,13,60 a 64,6,Vejez,1972
302,2005,85,Bosa Central,7,Bosa,Hombre,14,65 a 69,6,Vejez,1365
303,2005,85,Bosa Central,7,Bosa,Hombre,15,70 a 74,6,Vejez,921
304,2005,85,Bosa Central,7,Bosa,Hombre,16,75 a 79,6,Vejez,519
305,2005,85,Bosa Central,7,Bosa,Hombre,17,80 a 84,6,Vejez,332
306,2005,85,Bosa Central,7,Bosa,Hombre,18,85 y más,6,Vejez,239
307,2005,85,Bosa Central,7,Bosa,Mujer,1,0 a 4,1,Primera Infancia,10658
308,2005,85,Bosa Central,7,Bosa,Mujer,2,5 a 9,2,Infancia,12225
309,2005,85,Bosa Central,7,Bosa,Mujer,3,10 a 14,2,Infancia,11385
310,2005,85,Bosa Central,7,Bosa,Mujer,4,15 a 19,3,Adolescencia,9416
311,2005,85,Bosa Central,7,Bosa,Mujer,5,20 a 24,4,Juventud,9469
312,2005,85,Bosa Central,7,Bosa,Mujer,6,25 a 29,4,Juventud,9056
313,2005,85,Bosa Central,7,Bosa,Mujer,7,30 a 34,5,Adultez,8473
314,2005,85,Bosa Central,7,Bosa,Mujer,8,35 a 39,5,Adultez,8444
315,2005,85,Bosa Central,7,Bosa,Mujer,9,40 a 44,5,Adultez,7322
316,2005,85,Bosa Central,7,Bosa,Mujer,10,45 a 49,5,Adultez,5668
317,2005,85,Bosa Central,7,Bosa,Mujer,11,50 a 54,5,Adultez,4423
318,2005,85,Bosa Central,7,Bosa,Mujer,12,55 a 59,5,Adultez,3101
319,2005,85,Bosa Central,7,Bosa,Mujer,13,60 a 64,6,Vejez,2285
320,2005,85,Bosa Central,7,Bosa,Mujer,14,65 a 69,6,Vejez,1552
321,2005,85,Bosa Central,7,Bosa,Mujer,15,70 a 74,6,Vejez,1078
322,2005,85,Bosa Central,7,Bosa,Mujer,16,75 a 79,6,Vejez,745
323,2005,85,Bosa Central,7,Bosa,Mujer,17,80 a 84,6,Vejez,458
324,2005,85,Bosa Central,7,Bosa,Mujer,18,85 y más,6,Vejez,351
325,2005,86,El Porvenir,7,Bosa,Hombre,1,0 a 4,1,Primera Infancia,3433
326,2005,86,El Porvenir,7,Bosa,Hombre,2,5 a 9,2,Infancia,4016
327,2005,86,El Porvenir,7,Bosa,Hombre,3,10 a 14,2,Infancia,3927
328,2005,86,El Porvenir,7,Bosa,Hombre,4,15 a 19,3,Adolescencia,3297
329,2005,86,El Porvenir,7,Bosa,Hombre,5,20 a 24,4,Juventud,2847
330,2005,86,El Porvenir,7,Bosa,Hombre,6,25 a 29,4,Juventud,2457
331,2005,86,El Porvenir,7,Bosa,Hombre,7,30 a 34,5,Adultez,2269
332,2005,86,El Porvenir,7,Bosa,Hombre,8,35 a 39,5,Adultez,2429
333,2005,86,El Porvenir,7,Bosa,Hombre,9,40 a 44,5,Adultez,2130
334,2005,86,El Porvenir,7,Bosa,Hombre,10,45 a 49,5,Adultez,1723
335,2005,86,El Porvenir,7,Bosa,Hombre,11,50 a 54,5,Adultez,1141
336,2005,86,El Porvenir,7,Bosa,Hombre,12,55 a 59,5,Adultez,736
337,2005,86,El Porvenir,7,Bosa,Hombre,13,60 a 64,6,Vejez,445
338,2005,86,El Porvenir,7,Bosa,Hombre,14,65 a 69,6,Vejez,252
339,2005,86,El Porvenir,7,Bosa,Hombre,15,70 a 74,6,Vejez,126
340,2005,86,El Porvenir,7,Bosa,Hombre,16,75 a 79,6,Vejez,68
341,2005,86,El Porvenir,7,Bosa,Hombre,17,80 a 84,6,Vejez,42
342,2005,86,El Porvenir,7,Bosa,Hombre,18,85 y más,6,Vejez,35
343,2005,86,El Porvenir,7,Bosa,Mujer,1,0 a 4,1,Primera Infancia,3240
344,2005,86,El Porvenir,7,Bosa,Mujer,2,5 a 9,2,Infancia,3664
345,2005,86,El Porvenir,7,Bosa,Mujer,3,10 a 14,2,Infancia,3509
346,2005,86,El Porvenir,7,Bosa,Mujer,4,15 a 19,3,Adolescencia,3125
347,2005,86,El Porvenir,7,Bosa,Mujer,5,20 a 24,4,Juventud,2879
348,2005,86,El Porvenir,7,Bosa,Mujer,6,25 a 29,4,Juventud,2431
349,2005,86,El Porvenir,7,Bosa,Mujer,7,30 a 34,5,Adultez,2453
350,2005,86,El Porvenir,7,Bosa,Mujer,8,35 a 39,5,Adultez,2702
351,2005,86,El Porvenir,7,Bosa,Mujer,9,40 a 44,5,Adultez,2442
352,2005,86,El Porvenir,7,Bosa,Mujer,10,45 a 49,5,Adultez,1815
353,2005,86,El Porvenir,7,Bosa,Mujer,11,50 a 54,5,Adultez,1286
354,2005,86,El Porvenir,7,Bosa,Mujer,12,55 a 59,5,Adultez,853
355,2005,86,El Porvenir,7,Bosa,Mujer,13,60 a 64,6,Vejez,516
356,2005,86,El Porvenir,7,Bosa,Mujer,14,65 a 69,6,Vejez,276
357,2005,86,El Porvenir,7,Bosa,Mujer,15,70 a 74,6,Vejez,177
358,2005,86,El Porvenir,7,Bosa,Mujer,16,75 a 79,6,Vejez,109
359,2005,86,El Porvenir,7,Bosa,Mujer,17,80 a 84,6,Vejez,72
360,2005,86,El Porvenir,7,Bosa,Mujer,18,85 y más,6,Vejez,51
361,2005,87,Tintal Sur,7,Bosa,Hombre,1,0 a 4,1,Primera Infancia,1335
362,2005,87,Tintal Sur,7,Bosa,Hombre,2,5 a 9,2,Infancia,1688
363,2005,87,Tintal Sur,7,Bosa,Hombre,3,10 a 14,2,Infancia,1635
364,2005,87,Tintal Sur,7,Bosa,Hombre,4,15 a 19,3,Adolescencia,1375
365,2005,87,Tintal Sur,7,Bosa,Hombre,5,20 a 24,4,Juventud,1116
366,2005,87,Tintal Sur,7,Bosa,Hombre,6,25 a 29,4,Juventud,944
367,2005,87,Tintal Sur,7,Bosa,Hombre,7,30 a 34,5,Adultez,913
368,2005,87,Tintal Sur,7,Bosa,Hombre,8,35 a 39,5,Adultez,961
369,2005,87,Tintal Sur,7,Bosa,Hombre,9,40 a 44,5,Adultez,872
370,2005,87,Tintal Sur,7,Bosa,Hombre,10,45 a 49,5,Adultez,684
371,2005,87,Tintal Sur,7,Bosa,Hombre,11,50 a 54,5,Adultez,432
372,2005,87,Tintal Sur,7,Bosa,Hombre,12,55 a 59,5,Adultez,254
373,2005,87,Tintal Sur,7,Bosa,Hombre,13,60 a 64,6,Vejez,166
374,2005,87,Tintal Sur,7,Bosa,Hombre,14,65 a 69,6,Vejez,80
375,2005,87,Tintal Sur,7,Bosa,Hombre,15,70 a 74,6,Vejez,39
376,2005,87,Tintal Sur,7,Bosa,Hombre,16,75 a 79,6,Vejez,19
377,2005,87,Tintal Sur,7,Bosa,Hombre,17,80 a 84,6,Vejez,15
378,2005,87,Tintal Sur,7,Bosa,Hombre,18,85 y más,6,Vejez,12
379,2005,87,Tintal Sur,7,Bosa,Mujer,1,0 a 4,1,Primera Infancia,1291
380,2005,87,Tintal Sur,7,Bosa,Mujer,2,5 a 9,2,Infancia,1590
381,2005,87,Tintal Sur,7,Bosa,Mujer,3,10 a 14,2,Infancia,1529
382,2005,87,Tintal Sur,7,Bosa,Mujer,4,15 a 19,3,Adolescencia,1313
383,2005,87,Tintal Sur,7,Bosa,Mujer,5,20 a 24,4,Juventud,1157
384,2005,87,Tintal Sur,7,Bosa,Mujer,6,25 a 29,4,Juventud,1077
385,2005,87,Tintal Sur,7,Bosa,Mujer,7,30 a 34,5,Adultez,1062
386,2005,87,Tintal Sur,7,Bosa,Mujer,8,35 a 39,5,Adultez,1210
387,2005,87,Tintal Sur,7,Bosa,Mujer,9,40 a 44,5,Adultez,1095
388,2005,87,Tintal Sur,7,Bosa,Mujer,10,45 a 49,5,Adultez,807
389,2005,87,Tintal Sur,7,Bosa,Mujer,11,50 a 54,5,Adultez,581
390,2005,87,Tintal Sur,7,Bosa,Mujer,12,55 a 59,5,Adultez,349
391,2005,87,Tintal Sur,7,Bosa,Mujer,13,60 a 64,6,Vejez,206
392,2005,87,Tintal Sur,7,Bosa,Mujer,14,65 a 69,6,Vejez,108
393,2005,87,Tintal Sur,7,Bosa,Mujer,15,70 a 74,6,Vejez,64
394,2005,87,Tintal Sur,7,Bosa,Mujer,16,75 a 79,6,Vejez,35
395,2005,87,Tintal Sur,7,Bosa,Mujer,17,80 a 84,6,Vejez,28
396,2005,87,Tintal Sur,7,Bosa,Mujer,18,85 y más,6,Vejez,20
397,2005,88,El Refugio,2,Chapinero,Hombre,1,0 a 4,1,Primera Infancia,790
398,2005,88,El Refugio,2,Chapinero,Hombre,2,5 a 9,2,Infancia,907
399,2005,88,El Refugio,2,Chapinero,Hombre,3,10 a 14,2,Infancia,919
400,2005,88,El Refugio,2,Chapinero,Hombre,4,15 a 19,3,Adolescencia,1040
401,2005,88,El Refugio,2,Chapinero,Hombre,5,20 a 24,4,Juventud,1059
402,2005,88,El Refugio,2,Chapinero,Hombre,6,25 a 29,4,Juventud,913
403,2005,88,El Refugio,2,Chapinero,Hombre,7,30 a 34,5,Adultez,680
404,2005,88,El Refugio,2,Chapinero,Hombre,8,35 a 39,5,Adultez,730
405,2005,88,El Refugio,2,Chapinero,Hombre,9,40 a 44,5,Adultez,865
406,2005,88,El Refugio,2,Chapinero,Hombre,10,45 a 49,5,Adultez,878
407,2005,88,El Refugio,2,Chapinero,Hombre,11,50 a 54,5,Adultez,802
408,2005,88,El Refugio,2,Chapinero,Hombre,12,55 a 59,5,Adultez,778
409,2005,88,El Refugio,2,Chapinero,Hombre,13,60 a 64,6,Vejez,595
410,2005,88,El Refugio,2,Chapinero,Hombre,14,65 a 69,6,Vejez,465
411,2005,88,El Refugio,2,Chapinero,Hombre,15,70 a 74,6,Vejez,362
412,2005,88,El Refugio,2,Chapinero,Hombre,16,75 a 79,6,Vejez,328
413,2005,88,El Refugio,2,Chapinero,Hombre,17,80 a 84,6,Vejez,205
414,2005,88,El Refugio,2,Chapinero,Hombre,18,85 y más,6,Vejez,161
415,2005,88,El Refugio,2,Chapinero,Mujer,1,0 a 4,1,Primera Infancia,841
416,2005,88,El Refugio,2,Chapinero,Mujer,2,5 a 9,2,Infancia,854
417,2005,88,El Refugio,2,Chapinero,Mujer,3,10 a 14,2,Infancia,997
418,2005,88,El Refugio,2,Chapinero,Mujer,4,15 a 19,3,Adolescencia,1229
419,2005,88,El Refugio,2,Chapinero,Mujer,5,20 a 24,4,Juventud,1444
420,2005,88,El Refugio,2,Chapinero,Mujer,6,25 a 29,4,Juventud,1260
421,2005,88,El Refugio,2,Chapinero,Mujer,7,30 a 34,5,Adultez,1018
422,2005,88,El Refugio,2,Chapinero,Mujer,8,35 a 39,5,Adultez,1091
423,2005,88,El Refugio,2,Chapinero,Mujer,9,40 a 44,5,Adultez,1396
424,2005,88,El Refugio,2,Chapinero,Mujer,10,45 a 49,5,Adultez,1532
425,2005,88,El Refugio,2,Chapinero,Mujer,11,50 a 54,5,Adultez,1380
426,2005,88,El Refugio,2,Chapinero,Mujer,12,55 a 59,5,Adultez,1095
427,2005,88,El Refugio,2,Chapinero,Mujer,13,60 a 64,6,Vejez,807
428,2005,88,El Refugio,2,Chapinero,Mujer,14,65 a 69,6,Vejez,652
429,2005,88,El Refugio,2,Chapinero,Mujer,15,70 a 74,6,Vejez,508
430,2005,88,El Refugio,2,Chapinero,Mujer,16,75 a 79,6,Vejez,419
431,2005,88,El Refugio,2,Chapinero,Mujer,17,80 a 84,6,Vejez,331
432,2005,88,El Refugio,2,Chapinero,Mujer,18,85 y más,6,Vejez,262
433,2005,89,San Isidro - Patios,2,Chapinero,Hombre,1,0 a 4,1,Primera Infancia,419
434,2005,89,San Isidro - Patios,2,Chapinero,Hombre,2,5 a 9,2,Infancia,595
435,2005,89,San Isidro - Patios,2,Chapinero,Hombre,3,10 a 14,2,Infancia,595
436,2005,89,San Isidro - Patios,2,Chapinero,Hombre,4,15 a 19,3,Adolescencia,675
437,2005,89,San Isidro - Patios,2,Chapinero,Hombre,5,20 a 24,4,Juventud,613
438,2005,89,San Isidro - Patios,2,Chapinero,Hombre,6,25 a 29,4,Juventud,510
439,2005,89,San Isidro - Patios,2,Chapinero,Hombre,7,30 a 34,5,Adultez,350
440,2005,89,San Isidro - Patios,2,Chapinero,Hombre,8,35 a 39,5,Adultez,301
441,2005,89,San Isidro - Patios,2,Chapinero,Hombre,9,40 a 44,5,Adultez,269
442,2005,89,San Isidro - Patios,2,Chapinero,Hombre,10,45 a 49,5,Adultez,281
443,2005,89,San Isidro - Patios,2,Chapinero,Hombre,11,50 a 54,5,Adultez,252
444,2005,89,San Isidro - Patios,2,Chapinero,Hombre,12,55 a 59,5,Adultez,191
445,2005,89,San Isidro - Patios,2,Chapinero,Hombre,13,60 a 64,6,Vejez,133
446,2005,89,San Isidro - Patios,2,Chapinero,Hombre,14,65 a 69,6,Vejez,85
447,2005,89,San Isidro - Patios,2,Chapinero,Hombre,15,70 a 74,6,Vejez,54
448,2005,89,San Isidro - Patios,2,Chapinero,Hombre,16,75 a 79,6,Vejez,45
449,2005,89,San Isidro - Patios,2,Chapinero,Hombre,17,80 a 84,6,Vejez,15
450,2005,89,San Isidro - Patios,2,Chapinero,Hombre,18,85 y más,6,Vejez,13
451,2005,89,San Isidro - Patios,2,Chapinero,Mujer,1,0 a 4,1,Primera Infancia,359
452,2005,89,San Isidro - Patios,2,Chapinero,Mujer,2,5 a 9,2,Infancia,434
453,2005,89,San Isidro - Patios,2,Chapinero,Mujer,3,10 a 14,2,Infancia,504
454,2005,89,San Isidro - Patios,2,Chapinero,Mujer,4,15 a 19,3,Adolescencia,633
455,2005,89,San Isidro - Patios,2,Chapinero,Mujer,5,20 a 24,4,Juventud,647
456,2005,89,San Isidro - Patios,2,Chapinero,Mujer,6,25 a 29,4,Juventud,547
457,2005,89,San Isidro - Patios,2,Chapinero,Mujer,7,30 a 34,5,Adultez,354
458,2005,89,San Isidro - Patios,2,Chapinero,Mujer,8,35 a 39,5,Adultez,314
459,2005,89,San Isidro - Patios,2,Chapinero,Mujer,9,40 a 44,5,Adultez,325
460,2005,89,San Isidro - Patios,2,Chapinero,Mujer,10,45 a 49,5,Adultez,366
461,2005,89,San Isidro - Patios,2,Chapinero,Mujer,11,50 a 54,5,Adultez,292
462,2005,89,San Isidro - Patios,2,Chapinero,Mujer,12,55 a 59,5,Adultez,196
463,2005,89,San Isidro - Patios,2,Chapinero,Mujer,13,60 a 64,6,Vejez,133
464,2005,89,San Isidro - Patios,2,Chapinero,Mujer,14,65 a 69,6,Vejez,87
465,2005,89,San Isidro - Patios,2,Chapinero,Mujer,15,70 a 74,6,Vejez,57
466,2005,89,San Isidro - Patios,2,Chapinero,Mujer,16,75 a 79,6,Vejez,55
467,2005,89,San Isidro - Patios,2,Chapinero,Mujer,17,80 a 84,6,Vejez,29
468,2005,89,San Isidro - Patios,2,Chapinero,Mujer,18,85 y más,6,Vejez,21
469,2005,90,Pardo Rubio,2,Chapinero,Hombre,1,0 a 4,1,Primera Infancia,1025
470,2005,90,Pardo Rubio,2,Chapinero,Hombre,2,5 a 9,2,Infancia,968
471,2005,90,Pardo Rubio,2,Chapinero,Hombre,3,10 a 14,2,Infancia,1091
472,2005,90,Pardo Rubio,2,Chapinero,Hombre,4,15 a 19,3,Adolescencia,1447
473,2005,90,Pardo Rubio,2,Chapinero,Hombre,5,20 a 24,4,Juventud,2096
474,2005,90,Pardo Rubio,2,Chapinero,Hombre,6,25 a 29,4,Juventud,2023
475,2005,90,Pardo Rubio,2,Chapinero,Hombre,7,30 a 34,5,Adultez,1699
476,2005,90,Pardo Rubio,2,Chapinero,Hombre,8,35 a 39,5,Adultez,1335
477,2005,90,Pardo Rubio,2,Chapinero,Hombre,9,40 a 44,5,Adultez,1175
478,2005,90,Pardo Rubio,2,Chapinero,Hombre,10,45 a 49,5,Adultez,984
479,2005,90,Pardo Rubio,2,Chapinero,Hombre,11,50 a 54,5,Adultez,879
480,2005,90,Pardo Rubio,2,Chapinero,Hombre,12,55 a 59,5,Adultez,618
481,2005,90,Pardo Rubio,2,Chapinero,Hombre,13,60 a 64,6,Vejez,427
482,2005,90,Pardo Rubio,2,Chapinero,Hombre,14,65 a 69,6,Vejez,277
483,2005,90,Pardo Rubio,2,Chapinero,Hombre,15,70 a 74,6,Vejez,203
484,2005,90,Pardo Rubio,2,Chapinero,Hombre,16,75 a 79,6,Vejez,168
485,2005,90,Pardo Rubio,2,Chapinero,Hombre,17,80 a 84,6,Vejez,82
486,2005,90,Pardo Rubio,2,Chapinero,Hombre,18,85 y más,6,Vejez,60
487,2005,90,Pardo Rubio,2,Chapinero,Mujer,1,0 a 4,1,Primera Infancia,869
488,2005,90,Pardo Rubio,2,Chapinero,Mujer,2,5 a 9,2,Infancia,933
489,2005,90,Pardo Rubio,2,Chapinero,Mujer,3,10 a 14,2,Infancia,966
490,2005,90,Pardo Rubio,2,Chapinero,Mujer,4,15 a 19,3,Adolescencia,1430
491,2005,90,Pardo Rubio,2,Chapinero,Mujer,5,20 a 24,4,Juventud,2393
492,2005,90,Pardo Rubio,2,Chapinero,Mujer,6,25 a 29,4,Juventud,2319
493,2005,90,Pardo Rubio,2,Chapinero,Mujer,7,30 a 34,5,Adultez,1816
494,2005,90,Pardo Rubio,2,Chapinero,Mujer,8,35 a 39,5,Adultez,1387
495,2005,90,Pardo Rubio,2,Chapinero,Mujer,9,40 a 44,5,Adultez,1246
496,2005,90,Pardo Rubio,2,Chapinero,Mujer,10,45 a 49,5,Adultez,1148
497,2005,90,Pardo Rubio,2,Chapinero,Mujer,11,50 a 54,5,Adultez,1002
498,2005,90,Pardo Rubio,2,Chapinero,Mujer,12,55 a 59,5,Adultez,759
499,2005,90,Pardo Rubio,2,Chapinero,Mujer,13,60 a 64,6,Vejez,510
500,2005,90,Pardo Rubio,2,Chapinero,Mujer,14,65 a 69,6,Vejez,387
501,2005,90,Pardo Rubio,2,Chapinero,Mujer,15,70 a 74,6,Vejez,294
502,2005,90,Pardo Rubio,2,Chapinero,Mujer,16,75 a 79,6,Vejez,216
503,2005,90,Pardo Rubio,2,Chapinero,Mujer,17,80 a 84,6,Vejez,156
504,2005,90,Pardo Rubio,2,Chapinero,Mujer,18,85 y más,6,Vejez,151
505,2005,97,Chico Lago,2,Chapinero,Hombre,1,0 a 4,1,Primera Infancia,783
506,2005,97,Chico Lago,2,Chapinero,Hombre,2,5 a 9,2,Infancia,713
507,2005,97,Chico Lago,2,Chapinero,Hombre,3,10 a 14,2,Infancia,663
508,2005,97,Chico Lago,2,Chapinero,Hombre,4,15 a 19,3,Adolescencia,799
509,2005,97,Chico Lago,2,Chapinero,Hombre,5,20 a 24,4,Juventud,1014
510,2005,97,Chico Lago,2,Chapinero,Hombre,6,25 a 29,4,Juventud,1096
511,2005,97,Chico Lago,2,Chapinero,Hombre,7,30 a 34,5,Adultez,1079
512,2005,97,Chico Lago,2,Chapinero,Hombre,8,35 a 39,5,Adultez,999
513,2005,97,Chico Lago,2,Chapinero,Hombre,9,40 a 44,5,Adultez,915
514,2005,97,Chico Lago,2,Chapinero,Hombre,10,45 a 49,5,Adultez,747
515,2005,97,Chico Lago,2,Chapinero,Hombre,11,50 a 54,5,Adultez,631
516,2005,97,Chico Lago,2,Chapinero,Hombre,12,55 a 59,5,Adultez,586
517,2005,97,Chico Lago,2,Chapinero,Hombre,13,60 a 64,6,Vejez,499
518,2005,97,Chico Lago,2,Chapinero,Hombre,14,65 a 69,6,Vejez,360
519,2005,97,Chico Lago,2,Chapinero,Hombre,15,70 a 74,6,Vejez,268
520,2005,97,Chico Lago,2,Chapinero,Hombre,16,75 a 79,6,Vejez,219
521,2005,97,Chico Lago,2,Chapinero,Hombre,17,80 a 84,6,Vejez,145
522,2005,97,Chico Lago,2,Chapinero,Hombre,18,85 y más,6,Vejez,137
523,2005,97,Chico Lago,2,Chapinero,Mujer,1,0 a 4,1,Primera Infancia,761
524,2005,97,Chico Lago,2,Chapinero,Mujer,2,5 a 9,2,Infancia,674
525,2005,97,Chico Lago,2,Chapinero,Mujer,3,10 a 14,2,Infancia,651
526,2005,97,Chico Lago,2,Chapinero,Mujer,4,15 a 19,3,Adolescencia,895
527,2005,97,Chico Lago,2,Chapinero,Mujer,5,20 a 24,4,Juventud,1333
528,2005,97,Chico Lago,2,Chapinero,Mujer,6,25 a 29,4,Juventud,1498
529,2005,97,Chico Lago,2,Chapinero,Mujer,7,30 a 34,5,Adultez,1371
530,2005,97,Chico Lago,2,Chapinero,Mujer,8,35 a 39,5,Adultez,1215
531,2005,97,Chico Lago,2,Chapinero,Mujer,9,40 a 44,5,Adultez,1125
532,2005,97,Chico Lago,2,Chapinero,Mujer,10,45 a 49,5,Adultez,1083
533,2005,97,Chico Lago,2,Chapinero,Mujer,11,50 a 54,5,Adultez,1003
534,2005,97,Chico Lago,2,Chapinero,Mujer,12,55 a 59,5,Adultez,866
535,2005,97,Chico Lago,2,Chapinero,Mujer,13,60 a 64,6,Vejez,637
536,2005,97,Chico Lago,2,Chapinero,Mujer,14,65 a 69,6,Vejez,550
537,2005,97,Chico Lago,2,Chapinero,Mujer,15,70 a 74,6,Vejez,425
538,2005,97,Chico Lago,2,Chapinero,Mujer,16,75 a 79,6,Vejez,358
539,2005,97,Chico Lago,2,Chapinero,Mujer,17,80 a 84,6,Vejez,284
540,2005,97,Chico Lago,2,Chapinero,Mujer,18,85 y más,6,Vejez,303
541,2005,99,Chapinero,2,Chapinero,Hombre,1,0 a 4,1,Primera Infancia,305
542,2005,99,Chapinero,2,Chapinero,Hombre,2,5 a 9,2,Infancia,298
543,2005,99,Chapinero,2,Chapinero,Hombre,3,10 a 14,2,Infancia,315
544,2005,99,Chapinero,2,Chapinero,Hombre,4,15 a 19,3,Adolescencia,674
545,2005,99,Chapinero,2,Chapinero,Hombre,5,20 a 24,4,Juventud,1280
546,2005,99,Chapinero,2,Chapinero,Hombre,6,25 a 29,4,Juventud,1486
547,2005,99,Chapinero,2,Chapinero,Hombre,7,30 a 34,5,Adultez,1297
548,2005,99,Chapinero,2,Chapinero,Hombre,8,35 a 39,5,Adultez,867
549,2005,99,Chapinero,2,Chapinero,Hombre,9,40 a 44,5,Adultez,688
550,2005,99,Chapinero,2,Chapinero,Hombre,10,45 a 49,5,Adultez,502
551,2005,99,Chapinero,2,Chapinero,Hombre,11,50 a 54,5,Adultez,388
552,2005,99,Chapinero,2,Chapinero,Hombre,12,55 a 59,5,Adultez,342
553,2005,99,Chapinero,2,Chapinero,Hombre,13,60 a 64,6,Vejez,260
554,2005,99,Chapinero,2,Chapinero,Hombre,14,65 a 69,6,Vejez,189
555,2005,99,Chapinero,2,Chapinero,Hombre,15,70 a 74,6,Vejez,130
556,2005,99,Chapinero,2,Chapinero,Hombre,16,75 a 79,6,Vejez,90
557,2005,99,Chapinero,2,Chapinero,Hombre,17,80 a 84,6,Vejez,75
558,2005,99,Chapinero,2,Chapinero,Hombre,18,85 y más,6,Vejez,43
559,2005,99,Chapinero,2,Chapinero,Mujer,1,0 a 4,1,Primera Infancia,271
560,2005,99,Chapinero,2,Chapinero,Mujer,2,5 a 9,2,Infancia,284
561,2005,99,Chapinero,2,Chapinero,Mujer,3,10 a 14,2,Infancia,274
562,2005,99,Chapinero,2,Chapinero,Mujer,4,15 a 19,3,Adolescencia,755
563,2005,99,Chapinero,2,Chapinero,Mujer,5,20 a 24,4,Juventud,1554
564,2005,99,Chapinero,2,Chapinero,Mujer,6,25 a 29,4,Juventud,1702
565,2005,99,Chapinero,2,Chapinero,Mujer,7,30 a 34,5,Adultez,1203
566,2005,99,Chapinero,2,Chapinero,Mujer,8,35 a 39,5,Adultez,803
567,2005,99,Chapinero,2,Chapinero,Mujer,9,40 a 44,5,Adultez,655
568,2005,99,Chapinero,2,Chapinero,Mujer,10,45 a 49,5,Adultez,554
569,2005,99,Chapinero,2,Chapinero,Mujer,11,50 a 54,5,Adultez,483
570,2005,99,Chapinero,2,Chapinero,Mujer,12,55 a 59,5,Adultez,458
571,2005,99,Chapinero,2,Chapinero,Mujer,13,60 a 64,6,Vejez,322
572,2005,99,Chapinero,2,Chapinero,Mujer,14,65 a 69,6,Vejez,238
573,2005,99,Chapinero,2,Chapinero,Mujer,15,70 a 74,6,Vejez,183
574,2005,99,Chapinero,2,Chapinero,Mujer,16,75 a 79,6,Vejez,154
575,2005,99,Chapinero,2,Chapinero,Mujer,17,80 a 84,6,Vejez,124
576,2005,99,Chapinero,2,Chapinero,Mujer,18,85 y más,6,Vejez,110
577,2005,63,El Mochuelo,19,Ciudad Bolivar,Hombre,1,0 a 4,1,Primera Infancia,0
578,2005,63,El Mochuelo,19,Ciudad Bolivar,Hombre,2,5 a 9,2,Infancia,151
579,2005,63,El Mochuelo,19,Ciudad Bolivar,Hombre,3,10 a 14,2,Infancia,70
580,2005,63,El Mochuelo,19,Ciudad Bolivar,Hombre,4,15 a 19,3,Adolescencia,219
581,2005,63,El Mochuelo,19,Ciudad Bolivar,Hombre,5,20 a 24,4,Juventud,88
582,2005,63,El Mochuelo,19,Ciudad Bolivar,Hombre,6,25 a 29,4,Juventud,42
583,2005,63,El Mochuelo,19,Ciudad Bolivar,Hombre,7,30 a 34,5,Adultez,42
584,2005,63,El Mochuelo,19,Ciudad Bolivar,Hombre,8,35 a 39,5,Adultez,90
585,2005,63,El Mochuelo,19,Ciudad Bolivar,Hombre,9,40 a 44,5,Adultez,50
586,2005,63,El Mochuelo,19,Ciudad Bolivar,Hombre,10,45 a 49,5,Adultez,44
587,2005,63,El Mochuelo,19,Ciudad Bolivar,Hombre,11,50 a 54,5,Adultez,37
588,2005,63,El Mochuelo,19,Ciudad Bolivar,Hombre,12,55 a 59,5,Adultez,0
589,2005,63,El Mochuelo,19,Ciudad Bolivar,Hombre,13,60 a 64,6,Vejez,27
590,2005,63,El Mochuelo,19,Ciudad Bolivar,Hombre,14,65 a 69,6,Vejez,25
591,2005,63,El Mochuelo,19,Ciudad Bolivar,Hombre,15,70 a 74,6,Vejez,0
592,2005,63,El Mochuelo,19,Ciudad Bolivar,Hombre,16,75 a 79,6,Vejez,0
593,2005,63,El Mochuelo,19,Ciudad Bolivar,Hombre,17,80 a 84,6,Vejez,0
594,2005,63,El Mochuelo,19,Ciudad Bolivar,Hombre,18,85 y más,6,Vejez,0
595,2005,63,El Mochuelo,19,Ciudad Bolivar,Mujer,1,0 a 4,1,Primera Infancia,26
596,2005,63,El Mochuelo,19,Ciudad Bolivar,Mujer,2,5 a 9,2,Infancia,30
597,2005,63,El Mochuelo,19,Ciudad Bolivar,Mujer,3,10 a 14,2,Infancia,28
598,2005,63,El Mochuelo,19,Ciudad Bolivar,Mujer,4,15 a 19,3,Adolescencia,64
599,2005,63,El Mochuelo,19,Ciudad Bolivar,Mujer,5,20 a 24,4,Juventud,18
